date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-06-13,AFG,Afghanistan,-99,64,9,61,561,13
2020-06-13,AFG,Afghanistan,Badakhshan,52,10,51,643,16
2020-06-13,AFG,Afghanistan,Badghis,3,1,3,101,1
2020-06-13,AFG,Afghanistan,Baghlan,7,0,7,232,1
2020-06-13,AFG,Afghanistan,Balkh,17,1,17,123,1
2020-06-13,AFG,Afghanistan,Bamyan,7,2,7,56,3
2020-06-13,AFG,Afghanistan,Daykundi,3,1,3,55,0
2020-06-13,AFG,Afghanistan,Farah,10,2,10,108,2
2020-06-13,AFG,Afghanistan,Faryab,1,0,1,4,0
2020-06-13,AFG,Afghanistan,Ghazni,3,0,3,16,1
2020-06-13,AFG,Afghanistan,Ghor,3,1,3,21,1
2020-06-13,AFG,Afghanistan,Hilmand,2,0,2,101,1
2020-06-13,AFG,Afghanistan,Hirat,21,4,21,164,4
2020-06-13,AFG,Afghanistan,Jawzjan,2,0,2,1,0
2020-06-13,AFG,Afghanistan,Kabul,101,8,101,1108,15
2020-06-13,AFG,Afghanistan,Kandahar,9,1,9,13,0
2020-06-13,AFG,Afghanistan,Kapisa,2,0,2,2,0
2020-06-13,AFG,Afghanistan,Khost,6,1,6,214,1
2020-06-13,AFG,Afghanistan,Kunduz,7,0,7,108,0
2020-06-13,AFG,Afghanistan,Laghman,2,0,2,10,0
2020-06-13,AFG,Afghanistan,Logar,4,0,4,5,0
2020-06-13,AFG,Afghanistan,Nangarhar,10,2,10,51,2
2020-06-13,AFG,Afghanistan,Nimroz,2,0,2,4,0
2020-06-13,AFG,Afghanistan,Paktya,3,0,3,71,0
2020-06-13,AFG,Afghanistan,Panjshir,2,0,2,6,0
2020-06-13,AFG,Afghanistan,Parwan,2,1,2,100,1
2020-06-13,AFG,Afghanistan,Samangan,3,1,3,32,0
2020-06-13,AFG,Afghanistan,Sari Pul,1,1,1,6,1
2020-06-13,AFG,Afghanistan,Takhar,3,0,3,16,2
2020-06-13,AFG,Afghanistan,Uruzgan,1,1,1,10,0
2020-06-13,AFG,Afghanistan,Zabul,2,1,2,3,0
2020-06-13,ALA,Aland Islands,-99,3,1,2,101,2
2020-06-13,ALA,Aland Islands,Brändö,1,1,1,100,1
2020-06-13,ALA,Aland Islands,Eckerö,4,0,4,2,2
2020-06-13,ALA,Aland Islands,Finström,1,0,1,24,0
2020-06-13,ALA,Aland Islands,Geta,1,0,1,0,0
2020-06-13,ALA,Aland Islands,Hammarland,2,1,2,2,1
2020-06-13,ALA,Aland Islands,Jomala,1,0,1,0,0
2020-06-13,ALA,Aland Islands,Lemland,1,0,0,0,0
2020-06-13,ALA,Aland Islands,Mariehamn,2,1,2,0,1
2020-06-13,ALA,Aland Islands,Saltvik,1,0,1,0,0
2020-06-13,ALB,Albania,-99,20,0,20,4,0
2020-06-13,ALB,Albania,Berat,6,0,6,1,0
2020-06-13,ALB,Albania,Dibër,5,1,5,102,1
2020-06-13,ALB,Albania,Durrës,20,0,20,10,1
2020-06-13,ALB,Albania,Elbasan,13,0,13,3,0
2020-06-13,ALB,Albania,Fier,15,0,15,0,0
2020-06-13,ALB,Albania,Gjirokastër,7,1,7,3,1
2020-06-13,ALB,Albania,Korçë,9,0,9,6,0
2020-06-13,ALB,Albania,Kukës,4,0,4,0,0
2020-06-13,ALB,Albania,Lezhë,7,0,7,1,0
2020-06-13,ALB,Albania,Shkodër,9,0,9,2,0
2020-06-13,ALB,Albania,Tiranë,99,2,99,109,2
2020-06-13,ALB,Albania,Vlorë,10,0,10,1,0
2020-06-13,DZA,Algeria,-99,28,2,28,23,3
2020-06-13,DZA,Algeria,Aïn Defla,14,2,14,14,2
2020-06-13,DZA,Algeria,Aïn Témouchent,5,0,5,0,0
2020-06-13,DZA,Algeria,Adrar,14,0,14,2,2
2020-06-13,DZA,Algeria,Alger,213,4,213,232,7
2020-06-13,DZA,Algeria,Annaba,32,0,32,2,0
2020-06-13,DZA,Algeria,Béchar,8,1,8,104,1
2020-06-13,DZA,Algeria,Béjaïa,34,1,33,6,1
2020-06-13,DZA,Algeria,Batna,33,1,33,38,0
2020-06-13,DZA,Algeria,Biskra,15,0,15,136,0
2020-06-13,DZA,Algeria,Blida,31,0,31,11,1
2020-06-13,DZA,Algeria,Bordj Bou Arréridj,12,1,12,32,2
2020-06-13,DZA,Algeria,Bouira,18,0,18,3,1
2020-06-13,DZA,Algeria,Boumerdès,14,0,14,7,0
2020-06-13,DZA,Algeria,Chlef,20,0,20,3,1
2020-06-13,DZA,Algeria,Constantine,37,4,37,141,2
2020-06-13,DZA,Algeria,Djelfa,22,1,22,80,1
2020-06-13,DZA,Algeria,El Bayadh,1,0,1,0,0
2020-06-13,DZA,Algeria,El Oued,22,2,22,112,3
2020-06-13,DZA,Algeria,El Tarf,6,0,6,5,0
2020-06-13,DZA,Algeria,Ghardaïa,9,1,8,0,0
2020-06-13,DZA,Algeria,Guelma,11,0,11,0,0
2020-06-13,DZA,Algeria,Illizi,4,0,4,1,0
2020-06-13,DZA,Algeria,Jijel,8,0,7,0,0
2020-06-13,DZA,Algeria,Khenchela,12,0,12,5,0
2020-06-13,DZA,Algeria,Laghouat,11,0,11,1,1
2020-06-13,DZA,Algeria,M'Sila,27,1,26,15,2
2020-06-13,DZA,Algeria,Médéa,11,0,11,12,0
2020-06-13,DZA,Algeria,Mascara,14,0,14,9,1
2020-06-13,DZA,Algeria,Mila,9,1,9,4,1
2020-06-13,DZA,Algeria,Mostaganem,9,0,9,0,0
2020-06-13,DZA,Algeria,Naâma,3,0,3,0,0
2020-06-13,DZA,Algeria,Oran,50,1,50,140,1
2020-06-13,DZA,Algeria,Ouargla,17,0,17,13,0
2020-06-13,DZA,Algeria,Oum el Bouaghi,8,0,8,0,0
2020-06-13,DZA,Algeria,Relizane,6,0,6,110,0
2020-06-13,DZA,Algeria,Sétif,42,2,42,68,3
2020-06-13,DZA,Algeria,Saïda,4,0,4,0,0
2020-06-13,DZA,Algeria,Sidi Bel Abbès,9,0,9,0,0
2020-06-13,DZA,Algeria,Skikda,10,0,10,2,0
2020-06-13,DZA,Algeria,Souk Ahras,4,0,4,0,0
2020-06-13,DZA,Algeria,Tébessa,17,1,17,3,0
2020-06-13,DZA,Algeria,Tamanghasset,3,0,3,4,1
2020-06-13,DZA,Algeria,Tiaret,18,0,18,3,0
2020-06-13,DZA,Algeria,Tindouf,2,0,2,0,0
2020-06-13,DZA,Algeria,Tipaza,9,0,8,0,0
2020-06-13,DZA,Algeria,Tissemsilt,3,0,3,0,0
2020-06-13,DZA,Algeria,Tizi Ouzou,26,0,26,3,0
2020-06-13,DZA,Algeria,Tlemcen,22,1,22,22,2
2020-06-13,ASM,American Samoa,-99,13,0,12,0,0
2020-06-13,ASM,American Samoa,Eastern,9,2,9,216,2
2020-06-13,ASM,American Samoa,Manu'a,5,1,5,106,1
2020-06-13,ASM,American Samoa,Unorganized,3,0,3,0,2
2020-06-13,ASM,American Samoa,Western,2,0,2,0,0
2020-06-13,AND,Andorra,-99,7,0,7,2,0
2020-06-13,AND,Andorra,Andorra la Vella,8,0,8,2,0
2020-06-13,AND,Andorra,Canillo,3,0,3,1,0
2020-06-13,AND,Andorra,Encamp,1,1,1,100,1
2020-06-13,AND,Andorra,Escaldes-Engordany,3,1,3,1,1
2020-06-13,AND,Andorra,La Massana,1,0,1,0,0
2020-06-13,AND,Andorra,Ordino,3,1,3,100,1
2020-06-13,AND,Andorra,Sant Julià de Lòria,1,0,1,0,0
2020-06-13,AGO,Angola,-99,7,1,7,94,0
2020-06-13,AGO,Angola,Bengo,1,1,1,0,1
2020-06-13,AGO,Angola,Benguela,10,0,10,0,0
2020-06-13,AGO,Angola,Bié,1,0,1,0,1
2020-06-13,AGO,Angola,Cabinda,5,0,5,2,0
2020-06-13,AGO,Angola,Cuando Cubango,1,0,1,0,0
2020-06-13,AGO,Angola,Cuanza Norte,1,0,1,0,0
2020-06-13,AGO,Angola,Cuanza Sul,8,2,8,167,2
2020-06-13,AGO,Angola,Cunene,2,0,2,0,0
2020-06-13,AGO,Angola,Huíla,1,0,1,0,0
2020-06-13,AGO,Angola,Huambo,1,0,1,0,0
2020-06-13,AGO,Angola,Luanda,90,0,89,13,3
2020-06-13,AGO,Angola,Lunda Norte,2,0,2,3,1
2020-06-13,AGO,Angola,Malanje,1,0,1,0,0
2020-06-13,AGO,Angola,Uíge,2,0,2,0,0
2020-06-13,AIA,Anguilla,-99,9,1,9,4,1
2020-06-13,ATA,Antarctica,-99,16,5,16,286,4
2020-06-13,ATG,Antigua,-99,3,0,3,2,0
2020-06-13,ATG,Antigua,Barbuda,1,0,1,0,0
2020-06-13,ATG,Antigua,Saint Mary,3,0,3,0,0
2020-06-13,ARG,Argentina,-99,97,0,97,2,0
2020-06-13,ARG,Argentina,Buenos Aires,870,5,869,168,12
2020-06-13,ARG,Argentina,Córdoba,378,2,378,112,2
2020-06-13,ARG,Argentina,Catamarca,43,0,43,0,0
2020-06-13,ARG,Argentina,Chaco,128,1,128,119,1
2020-06-13,ARG,Argentina,Chubut,98,0,97,2,1
2020-06-13,ARG,Argentina,Ciudad Autónoma de Buenos Aires,214,0,214,61,2
2020-06-13,ARG,Argentina,Corrientes,129,0,128,13,0
2020-06-13,ARG,Argentina,Entre Ríos,201,2,201,27,4
2020-06-13,ARG,Argentina,Formosa,85,1,85,31,2
2020-06-13,ARG,Argentina,Jujuy,83,1,82,0,3
2020-06-13,ARG,Argentina,La Pampa,46,0,46,1,1
2020-06-13,ARG,Argentina,La Rioja,29,1,29,5,1
2020-06-13,ARG,Argentina,Mendoza,263,1,262,6,1
2020-06-13,ARG,Argentina,Misiones,124,1,123,11,0
2020-06-13,ARG,Argentina,Neuquén,127,2,127,2,2
2020-06-13,ARG,Argentina,Río Negro,128,1,128,11,1
2020-06-13,ARG,Argentina,Salta,129,1,128,8,3
2020-06-13,ARG,Argentina,San Juan,83,0,83,0,0
2020-06-13,ARG,Argentina,San Luis,60,0,59,0,0
2020-06-13,ARG,Argentina,Santa Cruz,50,2,50,2,0
2020-06-13,ARG,Argentina,Santa Fe,466,1,464,21,0
2020-06-13,ARG,Argentina,Santiago del Estero,53,0,52,1,3
2020-06-13,ARG,Argentina,Tierra del Fuego,39,0,39,1,1
2020-06-13,ARG,Argentina,Tucumán,177,0,177,30,3
2020-06-13,ARM,Armenia,-99,19,0,19,12,1
2020-06-13,ARM,Armenia,Aragatsotn,9,0,9,2,0
2020-06-13,ARM,Armenia,Ararat,12,0,12,6,0
2020-06-13,ARM,Armenia,Armavir,6,0,6,0,0
2020-06-13,ARM,Armenia,Erevan,115,2,114,98,1
2020-06-13,ARM,Armenia,Gegharkunik,3,1,3,0,0
2020-06-13,ARM,Armenia,Kotayk,8,0,8,1,1
2020-06-13,ARM,Armenia,Lori,7,0,7,7,0
2020-06-13,ARM,Armenia,Shirak,8,0,8,0,0
2020-06-13,ARM,Armenia,Syunik,6,0,6,0,0
2020-06-13,ARM,Armenia,Tavush,5,0,5,0,0
2020-06-13,ARM,Armenia,Vayots Dzor,1,0,1,0,0
2020-06-13,ABW,Aruba,-99,24,1,23,25,1
2020-06-13,AUS,Australia,-99,73,1,72,6,2
2020-06-13,AUS,Australia,Australian Antarctic Territory,2,0,2,0,0
2020-06-13,AUS,Australia,Australian Capital Territory,96,0,96,22,4
2020-06-13,AUS,Australia,Christmas Island,5,0,5,0,0
2020-06-13,AUS,Australia,Cocos (Keeling) Islands,1,0,1,1,0
2020-06-13,AUS,Australia,Coral Sea Islands Territory,2,1,2,100,1
2020-06-13,AUS,Australia,Heard Island and McDonald Islands,2,0,2,0,0
2020-06-13,AUS,Australia,Jervis Bay Territory,2,0,2,0,0
2020-06-13,AUS,Australia,New South Wales,375,5,374,71,9
2020-06-13,AUS,Australia,Northern Territory,31,3,31,8,1
2020-06-13,AUS,Australia,Queensland,428,3,428,32,12
2020-06-13,AUS,Australia,South Australia,251,2,251,27,5
