date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-07-05,AFG,Afghanistan,-99,33,5,31,154,9
2020-07-05,AFG,Afghanistan,Badakhshan,27,4,27,310,5
2020-07-05,AFG,Afghanistan,Badghis,4,0,4,1,0
2020-07-05,AFG,Afghanistan,Baghlan,3,0,2,10,1
2020-07-05,AFG,Afghanistan,Balkh,13,0,13,121,0
2020-07-05,AFG,Afghanistan,Daykundi,2,0,2,10,0
2020-07-05,AFG,Afghanistan,Farah,3,0,3,0,0
2020-07-05,AFG,Afghanistan,Faryab,2,0,2,50,0
2020-07-05,AFG,Afghanistan,Ghazni,5,0,5,36,1
2020-07-05,AFG,Afghanistan,Ghor,1,0,1,0,0
2020-07-05,AFG,Afghanistan,Hilmand,1,0,1,0,0
2020-07-05,AFG,Afghanistan,Hirat,8,0,8,12,2
2020-07-05,AFG,Afghanistan,Jawzjan,4,0,4,0,0
2020-07-05,AFG,Afghanistan,Kabul,52,2,52,584,6
2020-07-05,AFG,Afghanistan,Kandahar,9,1,9,37,2
2020-07-05,AFG,Afghanistan,Khost,4,0,4,5,0
2020-07-05,AFG,Afghanistan,Kunar,1,0,1,0,0
2020-07-05,AFG,Afghanistan,Kunduz,2,1,2,54,1
2020-07-05,AFG,Afghanistan,Logar,3,1,3,51,0
2020-07-05,AFG,Afghanistan,Nangarhar,8,0,8,12,0
2020-07-05,AFG,Afghanistan,Paktya,2,0,2,1,0
2020-07-05,AFG,Afghanistan,Takhar,1,0,1,50,1
2020-07-05,AFG,Afghanistan,Zabul,1,1,1,0,1
2020-07-05,ALA,Aland Islands,-99,7,1,7,1,0
2020-07-05,ALA,Aland Islands,Eckerö,4,0,4,0,1
2020-07-05,ALA,Aland Islands,Finström,1,0,1,0,0
2020-07-05,ALA,Aland Islands,Geta,1,1,1,5,1
2020-07-05,ALA,Aland Islands,Hammarland,2,0,2,0,0
2020-07-05,ALA,Aland Islands,Jomala,2,0,2,0,0
2020-07-05,ALA,Aland Islands,Lemland,1,0,1,0,0
2020-07-05,ALA,Aland Islands,Mariehamn,6,0,6,0,1
2020-07-05,ALA,Aland Islands,Sottunga,1,0,1,3,0
2020-07-05,ALA,Aland Islands,Vårdö,1,0,1,0,0
2020-07-05,ALB,Albania,-99,11,0,7,104,1
2020-07-05,ALB,Albania,Berat,8,0,8,0,0
2020-07-05,ALB,Albania,Dibër,3,1,3,9,1
2020-07-05,ALB,Albania,Durrës,9,0,9,2,0
2020-07-05,ALB,Albania,Elbasan,9,2,9,100,1
2020-07-05,ALB,Albania,Fier,4,0,4,0,0
2020-07-05,ALB,Albania,Gjirokastër,2,0,2,100,1
2020-07-05,ALB,Albania,Korçë,4,1,4,6,1
2020-07-05,ALB,Albania,Kukës,3,0,3,1,0
2020-07-05,ALB,Albania,Lezhë,8,0,8,0,0
2020-07-05,ALB,Albania,Shkodër,13,1,13,11,2
2020-07-05,ALB,Albania,Tiranë,64,1,64,36,1
2020-07-05,ALB,Albania,Vlorë,11,0,11,2,1
2020-07-05,DZA,Algeria,-99,40,2,36,117,5
2020-07-05,DZA,Algeria,Aïn Defla,6,1,6,0,1
2020-07-05,DZA,Algeria,Aïn Témouchent,5,0,5,5,0
2020-07-05,DZA,Algeria,Adrar,7,0,7,7,0
2020-07-05,DZA,Algeria,Alger,204,7,204,158,7
2020-07-05,DZA,Algeria,Annaba,26,0,25,2,1
2020-07-05,DZA,Algeria,Béchar,9,2,9,117,2
2020-07-05,DZA,Algeria,Béjaïa,17,0,17,2,0
2020-07-05,DZA,Algeria,Batna,25,2,25,3,4
