date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-03-14,AFG,Afghanistan,Badakhshan,37,18,24,564,17
2021-03-14,AFG,Afghanistan,Badghis,8,1,7,0,1
2021-03-14,AFG,Afghanistan,Baghlan,4,1,3,1,1
2021-03-14,AFG,Afghanistan,Balkh,7,3,5,24,3
2021-03-14,AFG,Afghanistan,Bamyan,5,2,5,11,1
2021-03-14,AFG,Afghanistan,Daykundi,3,1,3,8,1
2021-03-14,AFG,Afghanistan,Faryab,1,1,0,0,1
2021-03-14,AFG,Afghanistan,Ghazni,4,1,3,40,1
2021-03-14,AFG,Afghanistan,Hirat,2,0,2,0,0
2021-03-14,AFG,Afghanistan,Jawzjan,1,1,1,100,1
2021-03-14,AFG,Afghanistan,Kabul,27,5,25,21,3
2021-03-14,AFG,Afghanistan,Kandahar,6,1,6,18,1
2021-03-14,AFG,Afghanistan,Kunar,2,0,2,2,0
2021-03-14,AFG,Afghanistan,Kunduz,5,1,3,103,2
2021-03-14,AFG,Afghanistan,Laghman,1,0,1,1,0
2021-03-14,AFG,Afghanistan,Logar,2,0,2,1,0
2021-03-14,AFG,Afghanistan,Nangarhar,6,1,5,15,1
2021-03-14,AFG,Afghanistan,Nimroz,1,0,1,0,0
2021-03-14,AFG,Afghanistan,Paktika,1,0,1,0,0
2021-03-14,AFG,Afghanistan,Paktya,1,0,1,5,0
2021-03-14,AFG,Afghanistan,Panjshir,1,0,1,1,0
2021-03-14,AFG,Afghanistan,Parwan,1,0,1,0,0
2021-03-14,AFG,Afghanistan,Samangan,2,0,1,1,1
2021-03-14,AFG,Afghanistan,Wardak,2,2,2,110,2
2021-03-14,AFG,Afghanistan,Zabul,2,1,1,0,1
2021-03-14,ALA,Aland Islands,Eckerö,2,2,1,100,2
2021-03-14,ALA,Aland Islands,Finström,2,0,2,2,0
2021-03-14,ALA,Aland Islands,Geta,1,0,1,0,0
2021-03-14,ALA,Aland Islands,Hammarland,3,2,2,1,3
2021-03-14,ALA,Aland Islands,Jomala,2,0,2,0,0
2021-03-14,ALA,Aland Islands,Lemland,1,1,0,0,1
2021-03-14,ALA,Aland Islands,Mariehamn,2,0,2,0,0
2021-03-14,ALB,Albania,Berat,5,0,3,7,0
