date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-02-20,AFG,Afghanistan,Badakhshan,34,10,20,21,11
2021-02-20,AFG,Afghanistan,Badghis,7,2,6,5,2
2021-02-20,AFG,Afghanistan,Baghlan,5,2,4,2,1
2021-02-20,AFG,Afghanistan,Balkh,5,0,4,1,1
2021-02-20,AFG,Afghanistan,Bamyan,1,0,1,0,0
2021-02-20,AFG,Afghanistan,Daykundi,4,2,4,3,2
2021-02-20,AFG,Afghanistan,Farah,3,0,3,0,0
2021-02-20,AFG,Afghanistan,Faryab,3,2,3,51,2
2021-02-20,AFG,Afghanistan,Ghazni,2,0,2,7,0
2021-02-20,AFG,Afghanistan,Hirat,8,0,7,1,0
2021-02-20,AFG,Afghanistan,Jawzjan,3,1,3,103,2
2021-02-20,AFG,Afghanistan,Kabul,27,2,24,83,4
2021-02-20,AFG,Afghanistan,Kandahar,2,1,2,1,1
2021-02-20,AFG,Afghanistan,Khost,1,0,1,0,0
2021-02-20,AFG,Afghanistan,Kunar,1,1,1,8,0
2021-02-20,AFG,Afghanistan,Kunduz,1,0,1,1,0
2021-02-20,AFG,Afghanistan,Logar,3,1,3,0,0
2021-02-20,AFG,Afghanistan,Nangarhar,5,0,4,13,1
2021-02-20,AFG,Afghanistan,Nimroz,1,0,1,0,0
2021-02-20,AFG,Afghanistan,Paktika,2,1,2,26,1
2021-02-20,AFG,Afghanistan,Paktya,1,0,1,0,0
2021-02-20,AFG,Afghanistan,Takhar,1,0,1,0,0
2021-02-20,AFG,Afghanistan,Zabul,1,1,1,1,0
2021-02-20,ALA,Aland Islands,Brändö,3,1,1,0,0
2021-02-20,ALA,Aland Islands,Eckerö,1,0,1,0,0
2021-02-20,ALA,Aland Islands,Geta,1,0,1,0,0
2021-02-20,ALA,Aland Islands,Hammarland,1,0,1,0,0
2021-02-20,ALA,Aland Islands,Jomala,1,0,1,0,0
2021-02-20,ALA,Aland Islands,Lumparland,1,0,1,0,0
2021-02-20,ALA,Aland Islands,Mariehamn,3,0,3,0,1
2021-02-20,ALA,Aland Islands,Sund,1,1,1,1,0
2021-02-20,ALB,Albania,Berat,7,0,5,22,1
2021-02-20,ALB,Albania,Dibër,3,2,1,1,2
2021-02-20,ALB,Albania,Durrës,9,1,7,9,0
2021-02-20,ALB,Albania,Elbasan,5,0,4,27,2
2021-02-20,ALB,Albania,Fier,7,1,7,30,1
2021-02-20,ALB,Albania,Korçë,9,1,8,109,1
2021-02-20,ALB,Albania,Kukës,2,0,2,0,0
2021-02-20,ALB,Albania,Lezhë,5,0,5,10,1
2021-02-20,ALB,Albania,Shkodër,2,0,2,0,0
2021-02-20,ALB,Albania,Tiranë,42,1,36,78,3
2021-02-20,ALB,Albania,Vlorë,5,0,5,9,1
2021-02-20,DZA,Algeria,Aïn Defla,10,1,7,100,1
2021-02-20,DZA,Algeria,Aïn Témouchent,2,0,2,0,0
2021-02-20,DZA,Algeria,Adrar,5,0,4,2,3
2021-02-20,DZA,Algeria,Alger,106,3,94,74,2
2021-02-20,DZA,Algeria,Annaba,21,1,16,111,1
2021-02-20,DZA,Algeria,Béchar,4,1,3,9,1
2021-02-20,DZA,Algeria,Béjaïa,11,0,9,2,0
2021-02-20,DZA,Algeria,Batna,11,1,11,110,3
2021-02-20,DZA,Algeria,Biskra,7,0,5,4,0
2021-02-20,DZA,Algeria,Blida,14,0,14,8,0
2021-02-20,DZA,Algeria,Bordj Bou Arréridj,5,0,3,0,0
2021-02-20,DZA,Algeria,Bouira,5,0,4,1,1
2021-02-20,DZA,Algeria,Boumerdès,9,0,8,3,0
2021-02-20,DZA,Algeria,Chlef,6,1,5,5,1
2021-02-20,DZA,Algeria,Constantine,9,0,8,12,0
2021-02-20,DZA,Algeria,Djelfa,4,0,4,2,0
2021-02-20,DZA,Algeria,El Bayadh,2,0,2,1,1
2021-02-20,DZA,Algeria,El Oued,8,0,8,8,0
2021-02-20,DZA,Algeria,El Tarf,1,0,1,0,0
2021-02-20,DZA,Algeria,Ghardaïa,4,0,4,4,0
2021-02-20,DZA,Algeria,Guelma,6,0,5,0,0
2021-02-20,DZA,Algeria,Jijel,7,2,7,75,2
2021-02-20,DZA,Algeria,Laghouat,4,0,4,1,0
2021-02-20,DZA,Algeria,M'Sila,7,0,7,0,0
2021-02-20,DZA,Algeria,Médéa,5,0,5,0,0
2021-02-20,DZA,Algeria,Mascara,4,1,3,1,1
2021-02-20,DZA,Algeria,Mila,3,1,3,3,1
2021-02-20,DZA,Algeria,Mostaganem,1,0,1,2,0
2021-02-20,DZA,Algeria,Naâma,2,0,2,0,0
2021-02-20,DZA,Algeria,Oran,27,2,23,121,4
2021-02-20,DZA,Algeria,Ouargla,8,1,8,5,0
2021-02-20,DZA,Algeria,Oum el Bouaghi,7,0,7,5,1
2021-02-20,DZA,Algeria,Sétif,16,1,13,5,0
2021-02-20,DZA,Algeria,Sidi Bel Abbès,4,0,3,0,0
2021-02-20,DZA,Algeria,Skikda,12,1,10,10,0
2021-02-20,DZA,Algeria,Souk Ahras,2,0,2,0,0
2021-02-20,DZA,Algeria,Tébessa,5,0,5,2,0
2021-02-20,DZA,Algeria,Tiaret,5,0,4,0,0
2021-02-20,DZA,Algeria,Tindouf,1,1,1,1,1
2021-02-20,DZA,Algeria,Tipaza,9,0,7,5,1
2021-02-20,DZA,Algeria,Tizi Ouzou,20,0,19,5,1
2021-02-20,DZA,Algeria,Tlemcen,9,0,6,5,2
2021-02-20,ASM,American Samoa,Eastern,4,2,4,22,2
2021-02-20,ASM,American Samoa,Manu'a,7,1,6,14,3
2021-02-20,ASM,American Samoa,Unorganized,5,1,4,1,1
2021-02-20,ASM,American Samoa,Western,3,1,1,0,1
2021-02-20,AND,Andorra,Andorra la Vella,7,1,7,102,2
2021-02-20,AND,Andorra,Canillo,1,0,1,1,0
2021-02-20,AND,Andorra,Encamp,4,0,2,0,0
2021-02-20,AND,Andorra,Escaldes-Engordany,1,0,1,0,0
2021-02-20,AND,Andorra,La Massana,8,2,7,29,2
2021-02-20,AND,Andorra,Ordino,3,1,3,11,1
2021-02-20,AGO,Angola,Benguela,3,1,3,1,1
2021-02-20,AGO,Angola,Bié,3,0,2,0,0
2021-02-20,AGO,Angola,Cabinda,1,0,1,10,0
2021-02-20,AGO,Angola,Cuando Cubango,2,0,1,0,0
2021-02-20,AGO,Angola,Cuanza Norte,2,1,2,2,1
2021-02-20,AGO,Angola,Cuanza Sul,3,1,3,101,1
2021-02-20,AGO,Angola,Cunene,1,1,1,1,1
2021-02-20,AGO,Angola,Huíla,1,0,1,0,0
2021-02-20,AGO,Angola,Huambo,2,0,2,0,0
2021-02-20,AGO,Angola,Luanda,26,2,23,103,3
2021-02-20,AGO,Angola,Lunda Norte,2,0,2,0,0
2021-02-20,AGO,Angola,Lunda Sul,1,0,1,0,0
2021-02-20,AGO,Angola,Zaire,1,0,1,0,0
2021-02-20,AIA,Anguilla,Anguilla,5,0,5,0,0
2021-02-20,ATG,Antigua,Barbuda,2,0,2,100,0
2021-02-20,ATG,Antigua,Redonda,1,0,1,1,0
2021-02-20,ATG,Antigua,Saint John,1,0,1,0,0
2021-02-20,ATG,Antigua,Saint Philip,2,1,2,0,0
2021-02-20,ARG,Argentina,Buenos Aires,855,6,804,464,14
2021-02-20,ARG,Argentina,Córdoba,257,3,247,87,5
2021-02-20,ARG,Argentina,Catamarca,23,0,23,6,0
2021-02-20,ARG,Argentina,Chaco,39,0,38,25,0
2021-02-20,ARG,Argentina,Chubut,46,1,40,67,2
2021-02-20,ARG,Argentina,Ciudad Autónoma de Buenos Aires,251,4,242,190,6
2021-02-20,ARG,Argentina,Corrientes,58,2,57,23,1
2021-02-20,ARG,Argentina,Entre Ríos,65,2,60,37,3
2021-02-20,ARG,Argentina,Formosa,17,0,17,0,0
2021-02-20,ARG,Argentina,Jujuy,38,1,37,57,1
2021-02-20,ARG,Argentina,La Pampa,29,1,29,8,0
2021-02-20,ARG,Argentina,La Rioja,24,0,23,10,2
2021-02-20,ARG,Argentina,Mendoza,104,1,94,48,1
2021-02-20,ARG,Argentina,Misiones,73,0,69,52,1
2021-02-20,ARG,Argentina,Neuquén,47,0,45,35,4
2021-02-20,ARG,Argentina,Río Negro,51,1,50,34,0
2021-02-20,ARG,Argentina,Salta,60,2,55,31,4
2021-02-20,ARG,Argentina,San Juan,30,0,29,27,1
2021-02-20,ARG,Argentina,San Luis,29,1,26,7,1
2021-02-20,ARG,Argentina,Santa Cruz,29,2,27,109,3
2021-02-20,ARG,Argentina,Santa Fe,180,0,174,79,1
2021-02-20,ARG,Argentina,Santiago del Estero,23,1,20,0,0
2021-02-20,ARG,Argentina,Tierra del Fuego,16,1,15,37,1
2021-02-20,ARG,Argentina,Tucumán,84,2,79,69,3
2021-02-20,ARM,Armenia,Aragatsotn,1,1,0,0,1
2021-02-20,ARM,Armenia,Ararat,2,0,2,5,0
2021-02-20,ARM,Armenia,Armavir,1,1,1,0,0
2021-02-20,ARM,Armenia,Erevan,30,1,29,7,2
2021-02-20,ARM,Armenia,Shirak,3,0,3,0,0
2021-02-20,ARM,Armenia,Syunik,2,0,2,1,0
2021-02-20,ARM,Armenia,Tavush,1,0,0,0,0
2021-02-20,AUS,Australia,Australian Antarctic Territory,6,0,6,0,0
2021-02-20,AUS,Australia,Australian Capital Territory,48,1,47,7,2
2021-02-20,AUS,Australia,Christmas Island,1,0,1,0,0
2021-02-20,AUS,Australia,Cocos (Keeling) Islands,2,0,2,0,0
2021-02-20,AUS,Australia,Heard Island and McDonald Islands,2,1,1,3,2
2021-02-20,AUS,Australia,New South Wales,238,5,230,14,7
2021-02-20,AUS,Australia,Northern Territory,16,0,16,0,0
2021-02-20,AUS,Australia,Queensland,253,4,245,42,6
2021-02-20,AUS,Australia,South Australia,119,1,112,10,2
2021-02-20,AUS,Australia,Tasmania,40,0,40,3,1
2021-02-20,AUS,Australia,Victoria,305,3,298,71,5
2021-02-20,AUS,Australia,Western Australia,141,1,135,10,1
2021-02-20,AUT,Austria,Burgenland,28,0,28,3,2
2021-02-20,AUT,Austria,Kärnten,44,0,44,9,1
2021-02-20,AUT,Austria,Niederösterreich,158,1,154,20,1
2021-02-20,AUT,Austria,Oberösterreich,103,3,101,44,1
2021-02-20,AUT,Austria,Salzburg,41,0,41,7,0
2021-02-20,AUT,Austria,Steiermark,91,4,87,31,4
2021-02-20,AUT,Austria,Tirol,73,1,73,31,0
2021-02-20,AUT,Austria,Vorarlberg,29,0,29,22,0
2021-02-20,AUT,Austria,Wien,159,0,157,45,2
2021-02-20,AZE,Azerbaijan,Absheron,7,1,7,100,1
2021-02-20,AZE,Azerbaijan,Agjabedi,1,0,1,0,0
2021-02-20,AZE,Azerbaijan,Agstafa,1,1,1,1,1
2021-02-20,AZE,Azerbaijan,Baku,43,2,42,2,2
2021-02-20,AZE,Azerbaijan,Gakh,2,1,2,100,1
2021-02-20,AZE,Azerbaijan,Ganja,1,0,1,0,0
2021-02-20,AZE,Azerbaijan,Guba,2,0,2,0,0
2021-02-20,AZE,Azerbaijan,Gusar,2,0,2,1,0
2021-02-20,AZE,Azerbaijan,Imishli,1,0,0,0,0
2021-02-20,AZE,Azerbaijan,Khizi,1,0,1,0,0
