date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-09-06,AFG,Afghanistan,-99,32,2,30,285,3
2020-09-06,AFG,Afghanistan,Badakhshan,19,2,19,126,4
2020-09-06,AFG,Afghanistan,Badghis,5,2,5,2,2
2020-09-06,AFG,Afghanistan,Baghlan,1,1,1,100,1
2020-09-06,AFG,Afghanistan,Balkh,4,0,4,1,0
2020-09-06,AFG,Afghanistan,Bamyan,5,0,5,1,0
2020-09-06,AFG,Afghanistan,Daykundi,3,2,3,200,2
2020-09-06,AFG,Afghanistan,Farah,3,0,3,1,1
2020-09-06,AFG,Afghanistan,Faryab,3,1,3,1,1
2020-09-06,AFG,Afghanistan,Ghazni,3,0,3,0,0
2020-09-06,AFG,Afghanistan,Ghor,1,0,1,0,0
2020-09-06,AFG,Afghanistan,Hilmand,2,0,2,1,0
2020-09-06,AFG,Afghanistan,Hirat,3,1,3,8,1
2020-09-06,AFG,Afghanistan,Jawzjan,1,0,1,7,1
2020-09-06,AFG,Afghanistan,Kabul,15,0,15,12,0
2020-09-06,AFG,Afghanistan,Khost,1,0,1,0,0
2020-09-06,AFG,Afghanistan,Nangarhar,2,0,2,0,0
2020-09-06,AFG,Afghanistan,Nuristan,1,0,1,0,0
2020-09-06,AFG,Afghanistan,Samangan,2,0,2,0,0
2020-09-06,AFG,Afghanistan,Sari Pul,1,1,1,1,0
2020-09-06,AFG,Afghanistan,Takhar,1,0,1,1,0
2020-09-06,AFG,Afghanistan,Wardak,1,0,1,0,0
2020-09-06,AFG,Afghanistan,Zabul,2,2,2,101,2
2020-09-06,ALA,Aland Islands,-99,7,2,7,204,2
2020-09-06,ALA,Aland Islands,Brändö,2,0,2,0,0
2020-09-06,ALA,Aland Islands,Eckerö,2,0,2,6,0
2020-09-06,ALA,Aland Islands,Hammarland,1,0,1,0,0
2020-09-06,ALA,Aland Islands,Lemland,1,0,1,0,0
2020-09-06,ALA,Aland Islands,Lumparland,1,0,1,0,0
2020-09-06,ALA,Aland Islands,Mariehamn,3,0,3,2,0
2020-09-06,ALA,Aland Islands,Sund,1,1,1,55,1
2020-09-06,ALA,Aland Islands,Vårdö,1,1,1,100,1
2020-09-06,ALB,Albania,-99,9,2,9,104,2
2020-09-06,ALB,Albania,Berat,5,1,5,0,0
2020-09-06,ALB,Albania,Dibër,1,0,1,6,0
2020-09-06,ALB,Albania,Durrës,8,0,8,5,0
2020-09-06,ALB,Albania,Elbasan,10,0,10,1,0
2020-09-06,ALB,Albania,Fier,9,1,9,4,1
2020-09-06,ALB,Albania,Korçë,6,1,6,6,1
2020-09-06,ALB,Albania,Kukës,1,1,1,100,1
2020-09-06,ALB,Albania,Lezhë,2,0,2,1,0
2020-09-06,ALB,Albania,Shkodër,3,0,3,2,0
2020-09-06,ALB,Albania,Tiranë,37,1,37,31,1
2020-09-06,ALB,Albania,Vlorë,9,1,9,3,1
2020-09-06,DZA,Algeria,-99,13,0,10,8,1
2020-09-06,DZA,Algeria,Aïn Defla,1,0,1,0,0
2020-09-06,DZA,Algeria,Adrar,2,0,2,2,0
2020-09-06,DZA,Algeria,Alger,19,0,19,34,0
2020-09-06,DZA,Algeria,Annaba,3,0,3,7,0
2020-09-06,DZA,Algeria,Béchar,3,1,3,14,1
2020-09-06,DZA,Algeria,Béjaïa,4,0,4,6,0
2020-09-06,DZA,Algeria,Batna,5,1,5,110,1
2020-09-06,DZA,Algeria,Biskra,2,0,2,1,0
2020-09-06,DZA,Algeria,Blida,6,0,6,5,0
2020-09-06,DZA,Algeria,Bordj Bou Arréridj,1,0,1,0,0
2020-09-06,DZA,Algeria,Bouira,1,0,1,0,1
2020-09-06,DZA,Algeria,Boumerdès,1,0,1,0,0
2020-09-06,DZA,Algeria,Constantine,6,0,6,11,1
2020-09-06,DZA,Algeria,Djelfa,5,0,5,5,0
2020-09-06,DZA,Algeria,El Bayadh,1,0,1,1,0
2020-09-06,DZA,Algeria,El Oued,2,0,2,0,0
2020-09-06,DZA,Algeria,Ghardaïa,1,0,1,0,0
2020-09-06,DZA,Algeria,Guelma,2,0,2,11,0
2020-09-06,DZA,Algeria,Jijel,3,0,3,2,0
2020-09-06,DZA,Algeria,Laghouat,2,0,2,0,0
2020-09-06,DZA,Algeria,M'Sila,1,0,1,0,0
2020-09-06,DZA,Algeria,Médéa,1,0,1,0,0
2020-09-06,DZA,Algeria,Mostaganem,1,0,1,0,0
2020-09-06,DZA,Algeria,Oran,3,0,3,0,0
2020-09-06,DZA,Algeria,Ouargla,5,1,5,5,1
2020-09-06,DZA,Algeria,Oum el Bouaghi,1,0,1,0,0
2020-09-06,DZA,Algeria,Relizane,1,0,1,2,1
2020-09-06,DZA,Algeria,Sétif,3,0,3,0,0
2020-09-06,DZA,Algeria,Skikda,2,0,2,7,0
2020-09-06,DZA,Algeria,Souk Ahras,1,0,1,0,0
2020-09-06,DZA,Algeria,Tébessa,2,0,2,0,0
2020-09-06,DZA,Algeria,Tamanghasset,1,0,1,0,0
2020-09-06,DZA,Algeria,Tipaza,1,0,1,0,0
2020-09-06,DZA,Algeria,Tizi Ouzou,3,0,3,1,0
2020-09-06,ASM,American Samoa,-99,5,0,4,6,1
2020-09-06,ASM,American Samoa,Unorganized,2,1,2,5,1
2020-09-06,ASM,American Samoa,Western,4,2,4,106,2
2020-09-06,AND,Andorra,-99,7,0,7,0,0
2020-09-06,AND,Andorra,Andorra la Vella,10,0,10,100,0
2020-09-06,AND,Andorra,Canillo,1,0,1,0,0
2020-09-06,AND,Andorra,Encamp,3,1,3,110,1
2020-09-06,AND,Andorra,Escaldes-Engordany,1,1,1,100,1
2020-09-06,AND,Andorra,La Massana,4,0,4,3,0
2020-09-06,AND,Andorra,Ordino,2,1,2,100,1
2020-09-06,AGO,Angola,-99,7,0,7,3,0
2020-09-06,AGO,Angola,Benguela,3,0,3,0,0
2020-09-06,AGO,Angola,Cabinda,2,0,2,0,0
2020-09-06,AGO,Angola,Cuanza Norte,1,0,1,1,0
2020-09-06,AGO,Angola,Cuanza Sul,1,1,1,100,1
2020-09-06,AGO,Angola,Cunene,3,1,3,4,1
2020-09-06,AGO,Angola,Huíla,5,0,5,0,1
2020-09-06,AGO,Angola,Huambo,1,0,1,0,0
2020-09-06,AGO,Angola,Luanda,28,0,28,9,1
2020-09-06,AGO,Angola,Lunda Norte,1,0,1,0,0
2020-09-06,AGO,Angola,Moxico,1,0,1,0,0
2020-09-06,AGO,Angola,Namibe,1,0,1,0,0
2020-09-06,AGO,Angola,Uíge,1,0,1,0,0
2020-09-06,AGO,Angola,Zaire,1,0,1,0,0
2020-09-06,AIA,Anguilla,-99,8,0,8,1,0
2020-09-06,ATA,Antarctica,-99,9,2,9,117,3
2020-09-06,ATG,Antigua,-99,1,0,1,0,0
2020-09-06,ATG,Antigua,Saint Peter,1,0,1,0,0
2020-09-06,ARG,Argentina,-99,92,2,76,84,5
2020-09-06,ARG,Argentina,Buenos Aires,658,8,658,524,16
2020-09-06,ARG,Argentina,Córdoba,247,1,246,109,3
2020-09-06,ARG,Argentina,Catamarca,31,0,31,5,1
2020-09-06,ARG,Argentina,Chaco,68,0,68,42,2
2020-09-06,ARG,Argentina,Chubut,45,1,45,40,1
2020-09-06,ARG,Argentina,Ciudad Autónoma de Buenos Aires,191,1,191,166,5
2020-09-06,ARG,Argentina,Corrientes,62,0,62,11,0
2020-09-06,ARG,Argentina,Entre Ríos,95,1,95,114,1
2020-09-06,ARG,Argentina,Formosa,21,0,21,2,0
2020-09-06,ARG,Argentina,Islas Malvinas,2,0,2,0,0
2020-09-06,ARG,Argentina,Jujuy,69,3,69,361,13
2020-09-06,ARG,Argentina,La Pampa,31,0,31,1,0
2020-09-06,ARG,Argentina,La Rioja,23,0,23,112,0
2020-09-06,ARG,Argentina,Mendoza,196,6,196,208,4
2020-09-06,ARG,Argentina,Misiones,64,1,64,5,2
2020-09-06,ARG,Argentina,Neuquén,82,1,82,83,3
2020-09-06,ARG,Argentina,Río Negro,56,1,56,49,2
2020-09-06,ARG,Argentina,Salta,135,7,135,135,11
2020-09-06,ARG,Argentina,San Juan,54,0,54,16,0
2020-09-06,ARG,Argentina,San Luis,42,0,42,17,0
2020-09-06,ARG,Argentina,Santa Cruz,33,1,33,31,1
2020-09-06,ARG,Argentina,Santa Fe,350,5,350,311,5
2020-09-06,ARG,Argentina,Santiago del Estero,38,0,38,5,0
2020-09-06,ARG,Argentina,Tierra del Fuego,17,1,17,6,2
2020-09-06,ARG,Argentina,Tucumán,127,1,127,113,5
2020-09-06,ARM,Armenia,-99,5,0,4,0,0
2020-09-06,ARM,Armenia,Aragatsotn,2,0,2,0,0
2020-09-06,ARM,Armenia,Armavir,1,0,1,0,0
2020-09-06,ARM,Armenia,Erevan,22,0,22,32,1
2020-09-06,ARM,Armenia,Kotayk,3,0,3,0,0
2020-09-06,ARM,Armenia,Lori,4,0,4,5,0
2020-09-06,ARM,Armenia,Shirak,3,1,3,0,0
