date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-12-14,AFG,Afghanistan,-99,81,18,42,317,22
2020-12-14,AFG,Afghanistan,Badakhshan,31,9,31,589,9
2020-12-14,AFG,Afghanistan,Badghis,4,0,4,0,0
2020-12-14,AFG,Afghanistan,Baghlan,4,1,4,10,0
2020-12-14,AFG,Afghanistan,Balkh,3,1,3,4,2
2020-12-14,AFG,Afghanistan,Bamyan,2,1,2,101,1
2020-12-14,AFG,Afghanistan,Daykundi,2,1,2,8,1
2020-12-14,AFG,Afghanistan,Farah,8,6,8,329,6
2020-12-14,AFG,Afghanistan,Faryab,3,2,3,105,1
2020-12-14,AFG,Afghanistan,Ghazni,4,1,4,100,1
2020-12-14,AFG,Afghanistan,Ghor,1,1,1,25,1
2020-12-14,AFG,Afghanistan,Hirat,8,1,8,14,2
2020-12-14,AFG,Afghanistan,Kabul,33,2,33,39,3
2020-12-14,AFG,Afghanistan,Kandahar,5,0,4,27,1
2020-12-14,AFG,Afghanistan,Khost,3,0,3,15,0
2020-12-14,AFG,Afghanistan,Kunduz,1,0,1,0,0
2020-12-14,AFG,Afghanistan,Laghman,2,1,2,6,0
2020-12-14,AFG,Afghanistan,Logar,1,1,1,0,1
2020-12-14,AFG,Afghanistan,Nangarhar,4,1,4,104,1
2020-12-14,AFG,Afghanistan,Nimroz,2,0,2,0,0
2020-12-14,AFG,Afghanistan,Paktya,3,0,3,6,0
2020-12-14,AFG,Afghanistan,Parwan,1,0,1,100,0
2020-12-14,AFG,Afghanistan,Sari Pul,2,0,2,0,1
2020-12-14,AFG,Afghanistan,Takhar,2,1,2,0,0
2020-12-14,AFG,Afghanistan,Uruzgan,2,1,2,1,1
2020-12-14,AFG,Afghanistan,Zabul,3,1,3,101,1
2020-12-14,ALA,Aland Islands,-99,7,1,4,0,2
2020-12-14,ALA,Aland Islands,Brändö,2,0,2,100,0
2020-12-14,ALA,Aland Islands,Eckerö,3,0,3,20,0
2020-12-14,ALA,Aland Islands,Föglö,2,0,2,0,0
2020-12-14,ALA,Aland Islands,Finström,2,0,2,0,0
2020-12-14,ALA,Aland Islands,Geta,1,0,1,1,0
2020-12-14,ALA,Aland Islands,Jomala,3,0,3,2,1
2020-12-14,ALA,Aland Islands,Lemland,1,0,1,3,0
2020-12-14,ALA,Aland Islands,Mariehamn,4,0,4,0,0
2020-12-14,ALB,Albania,-99,44,7,21,122,13
2020-12-14,ALB,Albania,Berat,8,1,8,9,1
2020-12-14,ALB,Albania,Dibër,1,0,1,100,1
2020-12-14,ALB,Albania,Durrës,9,1,9,17,1
2020-12-14,ALB,Albania,Elbasan,7,0,6,5,0
2020-12-14,ALB,Albania,Fier,11,2,11,96,2
2020-12-14,ALB,Albania,Gjirokastër,2,1,2,10,0
2020-12-14,ALB,Albania,Korçë,7,0,7,0,1
2020-12-14,ALB,Albania,Kukës,2,1,2,1,0
2020-12-14,ALB,Albania,Lezhë,5,0,5,0,2
2020-12-14,ALB,Albania,Shkodër,8,0,8,28,0
2020-12-14,ALB,Albania,Tiranë,53,5,52,94,7
2020-12-14,ALB,Albania,Vlorë,4,0,4,7,0
2020-12-14,DZA,Algeria,-99,112,12,36,135,16
2020-12-14,DZA,Algeria,Aïn Defla,3,0,3,4,2
2020-12-14,DZA,Algeria,Adrar,8,0,8,0,0
2020-12-14,DZA,Algeria,Alger,141,6,141,199,10
2020-12-14,DZA,Algeria,Annaba,18,3,18,45,3
2020-12-14,DZA,Algeria,Béchar,2,0,2,0,1
2020-12-14,DZA,Algeria,Béjaïa,24,0,24,16,2
2020-12-14,DZA,Algeria,Batna,19,0,19,131,0
2020-12-14,DZA,Algeria,Biskra,8,0,8,1,0
2020-12-14,DZA,Algeria,Blida,12,1,12,26,1
2020-12-14,DZA,Algeria,Bordj Bou Arréridj,3,0,3,6,0
2020-12-14,DZA,Algeria,Bouira,9,1,8,5,0
2020-12-14,DZA,Algeria,Boumerdès,12,0,12,13,0
2020-12-14,DZA,Algeria,Chlef,4,0,4,1,0
2020-12-14,DZA,Algeria,Constantine,18,0,18,12,3
2020-12-14,DZA,Algeria,Djelfa,9,0,9,8,0
2020-12-14,DZA,Algeria,El Bayadh,2,0,2,0,1
2020-12-14,DZA,Algeria,El Oued,13,0,13,7,0
2020-12-14,DZA,Algeria,El Tarf,4,0,4,2,0
2020-12-14,DZA,Algeria,Ghardaïa,3,1,3,0,1
2020-12-14,DZA,Algeria,Guelma,2,0,2,2,0
2020-12-14,DZA,Algeria,Illizi,2,0,2,2,0
2020-12-14,DZA,Algeria,Jijel,5,0,5,12,0
2020-12-14,DZA,Algeria,Khenchela,6,0,6,31,1
2020-12-14,DZA,Algeria,Laghouat,3,1,3,8,1
2020-12-14,DZA,Algeria,M'Sila,13,0,13,37,1
2020-12-14,DZA,Algeria,Médéa,8,0,8,3,1
2020-12-14,DZA,Algeria,Mascara,2,0,2,0,0
2020-12-14,DZA,Algeria,Mila,6,0,6,7,1
2020-12-14,DZA,Algeria,Mostaganem,11,0,11,18,2
2020-12-14,DZA,Algeria,Oran,29,1,29,32,2
2020-12-14,DZA,Algeria,Ouargla,6,0,6,2,0
2020-12-14,DZA,Algeria,Oum el Bouaghi,9,4,9,32,3
2020-12-14,DZA,Algeria,Relizane,2,0,2,0,0
2020-12-14,DZA,Algeria,Sétif,15,1,15,107,1
2020-12-14,DZA,Algeria,Saïda,1,0,1,0,0
2020-12-14,DZA,Algeria,Sidi Bel Abbès,7,0,7,7,1
2020-12-14,DZA,Algeria,Skikda,2,0,2,0,0
