date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-01-02,-99,-99,-99,1,0,1,0,0
2021-01-02,AFG,Afghanistan,-99,44,12,34,257,12
2021-01-02,AFG,Afghanistan,Badakhshan,42,22,25,569,22
2021-01-02,AFG,Afghanistan,Badghis,4,0,3,0,0
2021-01-02,AFG,Afghanistan,Baghlan,5,1,4,0,1
2021-01-02,AFG,Afghanistan,Balkh,7,3,4,107,5
2021-01-02,AFG,Afghanistan,Bamyan,3,0,3,102,1
2021-01-02,AFG,Afghanistan,Daykundi,5,0,4,103,2
2021-01-02,AFG,Afghanistan,Farah,7,0,5,11,0
2021-01-02,AFG,Afghanistan,Faryab,1,0,1,1,0
2021-01-02,AFG,Afghanistan,Ghazni,5,2,4,128,2
2021-01-02,AFG,Afghanistan,Hilmand,2,0,2,2,0
2021-01-02,AFG,Afghanistan,Hirat,3,0,3,20,0
2021-01-02,AFG,Afghanistan,Jawzjan,3,0,1,1,1
2021-01-02,AFG,Afghanistan,Kabul,29,1,25,64,1
2021-01-02,AFG,Afghanistan,Kandahar,4,3,4,147,3
2021-01-02,AFG,Afghanistan,Khost,1,1,1,3,0
2021-01-02,AFG,Afghanistan,Kunar,2,0,2,0,0
2021-01-02,AFG,Afghanistan,Nangarhar,1,0,1,20,0
2021-01-02,AFG,Afghanistan,Paktika,1,0,0,0,0
2021-01-02,AFG,Afghanistan,Paktya,1,0,1,4,0
2021-01-02,AFG,Afghanistan,Panjshir,1,0,1,1,0
2021-01-02,AFG,Afghanistan,Zabul,1,0,1,0,0
2021-01-02,ALA,Aland Islands,-99,4,1,2,0,1
2021-01-02,ALA,Aland Islands,Brändö,4,1,2,70,3
2021-01-02,ALA,Aland Islands,Eckerö,3,1,1,20,3
2021-01-02,ALA,Aland Islands,Hammarland,1,0,1,0,0
2021-01-02,ALA,Aland Islands,Jomala,2,0,1,0,1
2021-01-02,ALA,Aland Islands,Mariehamn,3,0,3,0,0
2021-01-02,ALB,Albania,-99,20,6,15,109,7
2021-01-02,ALB,Albania,Berat,8,1,7,101,2
2021-01-02,ALB,Albania,Dibër,2,0,2,0,0
2021-01-02,ALB,Albania,Durrës,5,1,4,11,1
2021-01-02,ALB,Albania,Elbasan,2,0,2,0,0
2021-01-02,ALB,Albania,Fier,6,1,6,11,1
2021-01-02,ALB,Albania,Gjirokastër,4,0,3,2,1
2021-01-02,ALB,Albania,Korçë,4,0,3,7,0
2021-01-02,ALB,Albania,Kukës,3,0,3,3,1
2021-01-02,ALB,Albania,Lezhë,1,0,1,0,0
2021-01-02,ALB,Albania,Shkodër,4,0,4,3,1
2021-01-02,ALB,Albania,Tiranë,42,0,41,124,1
2021-01-02,ALB,Albania,Vlorë,2,0,2,0,0
2021-01-02,DZA,Algeria,-99,25,3,18,12,2
2021-01-02,DZA,Algeria,Aïn Defla,3,1,2,106,1
2021-01-02,DZA,Algeria,Aïn Témouchent,3,0,3,1,0
2021-01-02,DZA,Algeria,Adrar,7,0,6,0,0
2021-01-02,DZA,Algeria,Alger,120,5,106,147,7
2021-01-02,DZA,Algeria,Annaba,16,3,13,49,3
2021-01-02,DZA,Algeria,Béchar,4,0,3,11,0
2021-01-02,DZA,Algeria,Béjaïa,16,0,15,5,0
2021-01-02,DZA,Algeria,Batna,20,1,17,5,2
2021-01-02,DZA,Algeria,Biskra,6,0,6,11,1
2021-01-02,DZA,Algeria,Blida,17,1,16,33,1
2021-01-02,DZA,Algeria,Bordj Bou Arréridj,10,2,9,5,1
2021-01-02,DZA,Algeria,Bouira,9,0,9,13,0
2021-01-02,DZA,Algeria,Boumerdès,11,0,10,14,1
2021-01-02,DZA,Algeria,Chlef,3,0,3,0,0
2021-01-02,DZA,Algeria,Constantine,19,0,17,8,1
2021-01-02,DZA,Algeria,Djelfa,8,0,8,8,2
2021-01-02,DZA,Algeria,El Oued,4,0,4,1,1
2021-01-02,DZA,Algeria,El Tarf,1,0,1,1,0
2021-01-02,DZA,Algeria,Ghardaïa,4,0,3,0,1
2021-01-02,DZA,Algeria,Guelma,1,0,0,0,1
