date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-12-05,AFG,Afghanistan,-99,75,16,32,148,19
2020-12-05,AFG,Afghanistan,Badakhshan,11,4,11,211,3
2020-12-05,AFG,Afghanistan,Badghis,4,0,4,1,0
2020-12-05,AFG,Afghanistan,Baghlan,3,0,3,9,0
2020-12-05,AFG,Afghanistan,Balkh,7,1,7,3,1
2020-12-05,AFG,Afghanistan,Bamyan,1,1,1,100,1
2020-12-05,AFG,Afghanistan,Daykundi,1,0,1,0,0
2020-12-05,AFG,Afghanistan,Farah,3,1,3,104,2
2020-12-05,AFG,Afghanistan,Ghazni,3,1,3,1,1
2020-12-05,AFG,Afghanistan,Ghor,1,0,1,0,0
2020-12-05,AFG,Afghanistan,Hilmand,3,0,3,91,0
2020-12-05,AFG,Afghanistan,Hirat,10,0,10,17,0
2020-12-05,AFG,Afghanistan,Kabul,28,4,28,57,3
2020-12-05,AFG,Afghanistan,Kapisa,1,1,1,100,1
2020-12-05,AFG,Afghanistan,Khost,3,0,3,4,0
2020-12-05,AFG,Afghanistan,Kunar,1,0,1,0,0
2020-12-05,AFG,Afghanistan,Kunduz,1,0,1,0,0
2020-12-05,AFG,Afghanistan,Laghman,1,0,1,1,0
2020-12-05,AFG,Afghanistan,Logar,1,0,1,5,1
2020-12-05,AFG,Afghanistan,Nangarhar,2,0,2,0,0
2020-12-05,AFG,Afghanistan,Nimroz,1,0,1,15,0
2020-12-05,AFG,Afghanistan,Samangan,1,1,1,4,0
2020-12-05,AFG,Afghanistan,Takhar,1,0,1,0,1
2020-12-05,AFG,Afghanistan,Zabul,1,0,1,0,0
2020-12-05,ALA,Aland Islands,-99,13,1,6,4,2
2020-12-05,ALA,Aland Islands,Brändö,1,0,1,0,0
2020-12-05,ALA,Aland Islands,Eckerö,1,0,1,0,0
2020-12-05,ALA,Aland Islands,Hammarland,1,0,1,100,1
2020-12-05,ALA,Aland Islands,Jomala,1,0,1,0,0
2020-12-05,ALA,Aland Islands,Mariehamn,4,0,4,0,0
2020-12-05,ALB,Albania,-99,24,2,16,27,5
2020-12-05,ALB,Albania,Berat,1,0,1,1,0
2020-12-05,ALB,Albania,Durrës,14,1,14,18,2
2020-12-05,ALB,Albania,Elbasan,5,1,5,4,0
2020-12-05,ALB,Albania,Fier,6,0,6,67,1
2020-12-05,ALB,Albania,Gjirokastër,3,0,3,0,1
2020-12-05,ALB,Albania,Korçë,5,0,5,10,0
2020-12-05,ALB,Albania,Lezhë,2,1,2,100,1
2020-12-05,ALB,Albania,Shkodër,3,0,3,8,0
2020-12-05,ALB,Albania,Tiranë,62,3,60,148,5
2020-12-05,ALB,Albania,Vlorë,3,0,3,11,0
2020-12-05,DZA,Algeria,-99,90,8,37,149,13
2020-12-05,DZA,Algeria,Aïn Defla,7,0,7,0,0
2020-12-05,DZA,Algeria,Aïn Témouchent,3,0,3,1,0
2020-12-05,DZA,Algeria,Adrar,3,0,2,0,0
2020-12-05,DZA,Algeria,Alger,113,4,113,613,14
2020-12-05,DZA,Algeria,Annaba,21,1,21,11,2
2020-12-05,DZA,Algeria,Béchar,2,0,2,20,0
