date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-04-08,AFG,Afghanistan,Badakhshan,35,11,23,311,14
2021-04-08,AFG,Afghanistan,Badghis,10,4,7,2,3
2021-04-08,AFG,Afghanistan,Baghlan,7,4,6,26,4
2021-04-08,AFG,Afghanistan,Balkh,7,2,7,104,1
2021-04-08,AFG,Afghanistan,Bamyan,3,2,2,174,2
2021-04-08,AFG,Afghanistan,Daykundi,6,4,4,26,4
2021-04-08,AFG,Afghanistan,Farah,9,2,7,10,2
2021-04-08,AFG,Afghanistan,Faryab,1,0,1,5,0
2021-04-08,AFG,Afghanistan,Ghor,1,1,1,69,1
2021-04-08,AFG,Afghanistan,Hilmand,2,1,2,2,1
2021-04-08,AFG,Afghanistan,Hirat,5,0,4,4,0
2021-04-08,AFG,Afghanistan,Jawzjan,1,0,1,0,0
2021-04-08,AFG,Afghanistan,Kabul,29,2,29,182,3
2021-04-08,AFG,Afghanistan,Kandahar,2,0,2,8,0
2021-04-08,AFG,Afghanistan,Kunduz,3,0,3,1,0
2021-04-08,AFG,Afghanistan,Laghman,2,1,2,9,1
2021-04-08,AFG,Afghanistan,Nangarhar,2,1,2,10,1
2021-04-08,AFG,Afghanistan,Nuristan,1,1,1,69,1
2021-04-08,AFG,Afghanistan,Paktya,1,1,1,0,0
2021-04-08,AFG,Afghanistan,Parwan,1,0,1,0,0
2021-04-08,AFG,Afghanistan,Takhar,2,0,1,0,0
2021-04-08,ALA,Aland Islands,Föglö,1,0,1,0,0
2021-04-08,ALA,Aland Islands,Geta,1,0,0,0,0
2021-04-08,ALA,Aland Islands,Hammarland,2,1,2,100,1
2021-04-08,ALA,Aland Islands,Jomala,1,0,1,0,0
2021-04-08,ALA,Aland Islands,Lemland,1,0,1,0,0
2021-04-08,ALA,Aland Islands,Mariehamn,1,0,1,0,0
2021-04-08,ALA,Aland Islands,Saltvik,1,0,1,0,0
2021-04-08,ALA,Aland Islands,Sottunga,1,1,1,100,1
2021-04-08,ALA,Aland Islands,Sund,1,0,0,0,0
2021-04-08,ALA,Aland Islands,Vårdö,1,0,1,0,0
2021-04-08,ALB,Albania,Berat,7,1,6,102,1
2021-04-08,ALB,Albania,Dibër,2,1,1,0,1
2021-04-08,ALB,Albania,Durrës,6,0,6,2,2
2021-04-08,ALB,Albania,Elbasan,6,0,6,3,0
2021-04-08,ALB,Albania,Fier,5,0,5,53,0
2021-04-08,ALB,Albania,Gjirokastër,4,0,4,7,1
2021-04-08,ALB,Albania,Korçë,3,0,3,3,0
2021-04-08,ALB,Albania,Kukës,1,0,1,0,0
2021-04-08,ALB,Albania,Lezhë,2,0,2,0,1
2021-04-08,ALB,Albania,Shkodër,1,0,1,1,0
2021-04-08,ALB,Albania,Tiranë,43,1,40,131,5
2021-04-08,ALB,Albania,Vlorë,8,0,8,20,1
2021-04-08,DZA,Algeria,Aïn Defla,6,0,4,4,0
2021-04-08,DZA,Algeria,Aïn Témouchent,5,2,5,102,3
2021-04-08,DZA,Algeria,Adrar,7,1,6,101,2
2021-04-08,DZA,Algeria,Alger,104,5,95,46,13
2021-04-08,DZA,Algeria,Annaba,17,3,15,10,3
2021-04-08,DZA,Algeria,Béchar,4,3,3,19,3
2021-04-08,DZA,Algeria,Béjaïa,9,0,8,10,0
2021-04-08,DZA,Algeria,Batna,13,1,13,6,1
2021-04-08,DZA,Algeria,Biskra,8,0,7,4,1
2021-04-08,DZA,Algeria,Blida,18,2,15,8,1
2021-04-08,DZA,Algeria,Bordj Bou Arréridj,3,0,3,104,0
2021-04-08,DZA,Algeria,Bouira,5,0,5,4,2
2021-04-08,DZA,Algeria,Boumerdès,5,2,3,3,2
2021-04-08,DZA,Algeria,Chlef,2,0,2,1,0
2021-04-08,DZA,Algeria,Constantine,12,1,10,4,1
2021-04-08,DZA,Algeria,Djelfa,3,0,3,3,0
2021-04-08,DZA,Algeria,El Bayadh,4,0,4,0,0
2021-04-08,DZA,Algeria,El Oued,4,1,3,2,0
2021-04-08,DZA,Algeria,El Tarf,1,1,1,1,1
2021-04-08,DZA,Algeria,Ghardaïa,4,0,4,1,0
2021-04-08,DZA,Algeria,Guelma,3,0,3,1,0
2021-04-08,DZA,Algeria,Illizi,2,0,2,0,0
2021-04-08,DZA,Algeria,Jijel,2,0,2,1,1
2021-04-08,DZA,Algeria,Khenchela,1,0,1,2,0
2021-04-08,DZA,Algeria,Laghouat,2,0,2,0,0
2021-04-08,DZA,Algeria,M'Sila,7,1,6,16,0
2021-04-08,DZA,Algeria,Médéa,3,0,3,6,0
2021-04-08,DZA,Algeria,Mascara,1,0,1,1,0
2021-04-08,DZA,Algeria,Mila,6,0,6,101,0
2021-04-08,DZA,Algeria,Mostaganem,6,0,5,0,0
2021-04-08,DZA,Algeria,Naâma,2,0,2,0,0
2021-04-08,DZA,Algeria,Oran,20,1,17,6,2
2021-04-08,DZA,Algeria,Ouargla,7,0,6,3,0
2021-04-08,DZA,Algeria,Oum el Bouaghi,7,0,7,0,0
2021-04-08,DZA,Algeria,Relizane,1,0,0,0,0
2021-04-08,DZA,Algeria,Sétif,19,1,16,7,3
2021-04-08,DZA,Algeria,Saïda,5,0,5,1,0
2021-04-08,DZA,Algeria,Sidi Bel Abbès,8,0,7,1,2
2021-04-08,DZA,Algeria,Skikda,5,0,3,0,0
2021-04-08,DZA,Algeria,Souk Ahras,1,0,1,0,0
2021-04-08,DZA,Algeria,Tébessa,4,0,4,1,1
2021-04-08,DZA,Algeria,Tiaret,2,0,2,0,0
2021-04-08,DZA,Algeria,Tindouf,1,0,1,0,0
2021-04-08,DZA,Algeria,Tipaza,2,0,1,0,1
2021-04-08,DZA,Algeria,Tissemsilt,1,0,1,0,1
2021-04-08,DZA,Algeria,Tizi Ouzou,11,1,10,1,0
2021-04-08,DZA,Algeria,Tlemcen,4,0,4,9,0
2021-04-08,ASM,American Samoa,Eastern,6,2,3,2,3
2021-04-08,ASM,American Samoa,Manu'a,6,1,5,2,0
2021-04-08,ASM,American Samoa,Unorganized,2,2,1,1,2
2021-04-08,ASM,American Samoa,Western,4,1,4,100,1
2021-04-08,AND,Andorra,Andorra la Vella,5,1,4,0,1
2021-04-08,AND,Andorra,Canillo,4,0,3,0,1
2021-04-08,AND,Andorra,Encamp,4,2,3,9,2
2021-04-08,AND,Andorra,La Massana,4,2,4,100,2
2021-04-08,AND,Andorra,Ordino,3,0,1,0,0
2021-04-08,AGO,Angola,Benguela,2,0,2,0,0
