date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-01-03,AFG,Afghanistan,-99,47,19,30,383,22
2021-01-03,AFG,Afghanistan,Badakhshan,50,25,36,926,23
2021-01-03,AFG,Afghanistan,Badghis,6,1,5,4,3
2021-01-03,AFG,Afghanistan,Baghlan,6,1,4,1,1
2021-01-03,AFG,Afghanistan,Balkh,10,3,10,105,2
2021-01-03,AFG,Afghanistan,Daykundi,6,4,6,202,3
2021-01-03,AFG,Afghanistan,Farah,4,2,2,2,2
2021-01-03,AFG,Afghanistan,Ghazni,3,0,3,40,1
2021-01-03,AFG,Afghanistan,Hilmand,1,0,1,0,0
2021-01-03,AFG,Afghanistan,Hirat,6,1,4,20,1
2021-01-03,AFG,Afghanistan,Kabul,42,7,40,93,7
2021-01-03,AFG,Afghanistan,Kandahar,2,1,2,100,1
2021-01-03,AFG,Afghanistan,Kapisa,2,1,1,0,1
2021-01-03,AFG,Afghanistan,Khost,2,1,2,21,1
2021-01-03,AFG,Afghanistan,Laghman,1,0,1,0,0
2021-01-03,AFG,Afghanistan,Logar,1,0,1,0,0
2021-01-03,AFG,Afghanistan,Nangarhar,4,1,3,3,1
2021-01-03,AFG,Afghanistan,Paktya,1,0,1,0,0
2021-01-03,AFG,Afghanistan,Parwan,2,1,2,5,1
2021-01-03,AFG,Afghanistan,Samangan,2,1,1,3,1
2021-01-03,AFG,Afghanistan,Sari Pul,1,0,0,0,0
2021-01-03,AFG,Afghanistan,Wardak,2,0,2,0,1
2021-01-03,AFG,Afghanistan,Zabul,3,2,3,169,2
2021-01-03,ALA,Aland Islands,-99,4,1,3,1,1
2021-01-03,ALA,Aland Islands,Brändö,1,0,1,1,0
2021-01-03,ALA,Aland Islands,Eckerö,1,0,1,0,0
2021-01-03,ALA,Aland Islands,Föglö,2,2,1,100,2
2021-01-03,ALA,Aland Islands,Finström,1,0,0,0,0
2021-01-03,ALA,Aland Islands,Hammarland,1,0,1,0,0
2021-01-03,ALA,Aland Islands,Jomala,2,0,2,0,0
2021-01-03,ALA,Aland Islands,Mariehamn,7,0,7,0,0
2021-01-03,ALB,Albania,-99,19,1,17,16,1
2021-01-03,ALB,Albania,Berat,5,0,2,2,1
2021-01-03,ALB,Albania,Dibër,1,1,1,1,1
2021-01-03,ALB,Albania,Durrës,13,1,13,60,1
2021-01-03,ALB,Albania,Elbasan,5,0,4,3,0
2021-01-03,ALB,Albania,Fier,1,0,1,0,0
2021-01-03,ALB,Albania,Gjirokastër,3,0,3,0,0
2021-01-03,ALB,Albania,Korçë,3,0,2,0,0
2021-01-03,ALB,Albania,Kukës,1,0,1,0,0
2021-01-03,ALB,Albania,Lezhë,2,0,2,3,0
2021-01-03,ALB,Albania,Shkodër,9,0,9,8,2
2021-01-03,ALB,Albania,Tiranë,46,1,44,49,1
2021-01-03,ALB,Albania,Vlorë,2,0,2,10,0
2021-01-03,DZA,Algeria,-99,22,0,18,5,4
2021-01-03,DZA,Algeria,Aïn Defla,1,0,1,0,0
2021-01-03,DZA,Algeria,Aïn Témouchent,3,0,2,0,0
2021-01-03,DZA,Algeria,Adrar,9,0,9,1,3
2021-01-03,DZA,Algeria,Alger,101,7,82,69,11
2021-01-03,DZA,Algeria,Annaba,10,1,8,3,1
2021-01-03,DZA,Algeria,Béchar,1,0,1,0,0
2021-01-03,DZA,Algeria,Béjaïa,9,0,9,1,0
2021-01-03,DZA,Algeria,Batna,21,1,17,20,1
2021-01-03,DZA,Algeria,Biskra,5,0,4,5,0
2021-01-03,DZA,Algeria,Blida,16,0,14,9,1
2021-01-03,DZA,Algeria,Bordj Bou Arréridj,3,0,2,12,0
2021-01-03,DZA,Algeria,Bouira,5,0,5,12,1
2021-01-03,DZA,Algeria,Boumerdès,8,0,8,2,0
2021-01-03,DZA,Algeria,Chlef,7,0,5,31,0
2021-01-03,DZA,Algeria,Constantine,15,0,15,4,0
2021-01-03,DZA,Algeria,Djelfa,3,1,3,118,3
2021-01-03,DZA,Algeria,El Bayadh,2,1,1,1,2
2021-01-03,DZA,Algeria,El Oued,8,0,8,0,0
2021-01-03,DZA,Algeria,El Tarf,2,0,1,1,0
2021-01-03,DZA,Algeria,Ghardaïa,3,0,3,0,0
2021-01-03,DZA,Algeria,Guelma,4,0,3,0,0
2021-01-03,DZA,Algeria,Illizi,1,0,1,0,0
2021-01-03,DZA,Algeria,Jijel,3,0,3,0,0
2021-01-03,DZA,Algeria,Khenchela,4,0,4,5,0
2021-01-03,DZA,Algeria,Laghouat,4,0,3,0,0
2021-01-03,DZA,Algeria,M'Sila,4,0,4,4,1
2021-01-03,DZA,Algeria,Médéa,12,1,10,4,1
2021-01-03,DZA,Algeria,Mascara,1,0,1,0,0
2021-01-03,DZA,Algeria,Mila,5,0,5,1,0
2021-01-03,DZA,Algeria,Mostaganem,7,0,6,2,0
2021-01-03,DZA,Algeria,Naâma,2,0,2,0,0
2021-01-03,DZA,Algeria,Oran,34,0,28,14,3
2021-01-03,DZA,Algeria,Ouargla,13,0,13,8,0
2021-01-03,DZA,Algeria,Oum el Bouaghi,5,0,4,5,1
2021-01-03,DZA,Algeria,Relizane,1,0,1,0,0
2021-01-03,DZA,Algeria,Sétif,17,0,17,12,1
2021-01-03,DZA,Algeria,Saïda,4,0,4,0,0
2021-01-03,DZA,Algeria,Sidi Bel Abbès,9,1,8,4,2
2021-01-03,DZA,Algeria,Skikda,5,0,4,0,0
2021-01-03,DZA,Algeria,Tébessa,5,1,5,24,0
2021-01-03,DZA,Algeria,Tamanghasset,1,0,0,0,0
2021-01-03,DZA,Algeria,Tiaret,2,0,2,0,0
2021-01-03,DZA,Algeria,Tipaza,6,0,5,1,0
2021-01-03,DZA,Algeria,Tizi Ouzou,35,2,30,22,3
2021-01-03,DZA,Algeria,Tlemcen,19,3,16,16,3
2021-01-03,ASM,American Samoa,-99,9,1,7,100,1
2021-01-03,ASM,American Samoa,Eastern,7,1,5,4,1
2021-01-03,ASM,American Samoa,Manu'a,9,1,8,104,3
2021-01-03,ASM,American Samoa,Unorganized,3,1,3,8,2
2021-01-03,ASM,American Samoa,Western,4,2,4,101,1
2021-01-03,AND,Andorra,-99,20,0,17,101,0
2021-01-03,AND,Andorra,Andorra la Vella,4,1,4,0,0
2021-01-03,AND,Andorra,Canillo,1,0,1,0,0
2021-01-03,AND,Andorra,Encamp,1,0,1,1,0
2021-01-03,AND,Andorra,Escaldes-Engordany,5,0,5,0,0
2021-01-03,AND,Andorra,La Massana,6,3,5,51,3
2021-01-03,AND,Andorra,Ordino,5,1,5,10,2
2021-01-03,AND,Andorra,Sant Julià de Lòria,3,2,3,1,1
2021-01-03,AGO,Angola,-99,7,2,6,4,2
2021-01-03,AGO,Angola,Bengo,1,0,1,4,0
2021-01-03,AGO,Angola,Benguela,8,0,6,2,2
2021-01-03,AGO,Angola,Bié,1,0,1,0,0
2021-01-03,AGO,Angola,Cabinda,4,1,3,0,1
2021-01-03,AGO,Angola,Cuando Cubango,2,0,2,0,0
2021-01-03,AGO,Angola,Cuanza Norte,4,1,3,100,1
2021-01-03,AGO,Angola,Cuanza Sul,6,0,6,0,0
2021-01-03,AGO,Angola,Cunene,2,1,2,5,1
2021-01-03,AGO,Angola,Huíla,2,0,2,0,0
2021-01-03,AGO,Angola,Huambo,6,2,4,101,1
2021-01-03,AGO,Angola,Luanda,34,0,30,1,1
2021-01-03,AGO,Angola,Lunda Norte,1,0,1,0,0
2021-01-03,AGO,Angola,Lunda Sul,1,0,1,1,0
2021-01-03,AGO,Angola,Namibe,1,0,1,0,0
2021-01-03,AGO,Angola,Uíge,2,0,2,0,0
2021-01-03,AIA,Anguilla,-99,6,1,4,2,1
2021-01-03,AIA,Anguilla,Anguilla,6,1,3,0,2
2021-01-03,ATA,Antarctica,-99,21,7,21,714,8
2021-01-03,ATG,Antigua,-99,3,1,1,0,0
2021-01-03,ATG,Antigua,Barbuda,1,0,0,0,0
2021-01-03,ATG,Antigua,Saint Mary,1,0,1,0,0
2021-01-03,ARG,Argentina,-99,135,1,120,104,5
2021-01-03,ARG,Argentina,Buenos Aires,1081,9,1032,529,20
2021-01-03,ARG,Argentina,Córdoba,389,6,369,374,9
2021-01-03,ARG,Argentina,Catamarca,31,0,31,19,1
2021-01-03,ARG,Argentina,Chaco,81,3,78,174,4
2021-01-03,ARG,Argentina,Chubut,87,3,87,117,10
2021-01-03,ARG,Argentina,Ciudad Autónoma de Buenos Aires,260,5,251,172,4
2021-01-03,ARG,Argentina,Corrientes,85,1,80,66,4
2021-01-03,ARG,Argentina,Entre Ríos,147,2,137,98,5
2021-01-03,ARG,Argentina,Formosa,36,2,35,1,1
2021-01-03,ARG,Argentina,Jujuy,55,1,52,10,3
2021-01-03,ARG,Argentina,La Pampa,56,0,52,106,1
2021-01-03,ARG,Argentina,La Rioja,29,0,29,0,0
2021-01-03,ARG,Argentina,Mendoza,165,0,159,55,3
2021-01-03,ARG,Argentina,Misiones,134,6,131,150,9
2021-01-03,ARG,Argentina,Neuquén,114,4,110,165,5
2021-01-03,ARG,Argentina,Río Negro,86,1,82,95,6
2021-01-03,ARG,Argentina,Salta,107,2,103,52,5
2021-01-03,ARG,Argentina,San Juan,56,1,54,28,2
2021-01-03,ARG,Argentina,San Luis,41,1,33,5,2
2021-01-03,ARG,Argentina,Santa Cruz,60,0,59,45,3
2021-01-03,ARG,Argentina,Santa Fe,340,5,322,312,12
2021-01-03,ARG,Argentina,Santiago del Estero,45,2,45,26,3
2021-01-03,ARG,Argentina,Tierra del Fuego,30,0,29,66,3
2021-01-03,ARG,Argentina,Tucumán,107,2,106,39,5
2021-01-03,ARM,Armenia,-99,10,2,8,23,4
2021-01-03,ARM,Armenia,Ararat,2,0,0,0,0
2021-01-03,ARM,Armenia,Armavir,1,0,1,1,0
2021-01-03,ARM,Armenia,Erevan,29,1,28,18,1
2021-01-03,ARM,Armenia,Kotayk,1,0,0,0,0
2021-01-03,ARM,Armenia,Lori,2,0,2,3,0
2021-01-03,ARM,Armenia,Shirak,2,0,2,50,0
2021-01-03,ARM,Armenia,Syunik,2,0,2,0,0
2021-01-03,ARM,Armenia,Tavush,1,0,1,3,0
2021-01-03,ABW,Aruba,-99,19,3,15,53,4
2021-01-03,AUS,Australia,-99,145,1,140,14,1
2021-01-03,AUS,Australia,Australian Antarctic Territory,5,3,5,136,3
2021-01-03,AUS,Australia,Australian Capital Territory,79,2,78,4,0
2021-01-03,AUS,Australia,Christmas Island,2,1,2,0,1
2021-01-03,AUS,Australia,Cocos (Keeling) Islands,1,0,1,0,0
2021-01-03,AUS,Australia,Heard Island and McDonald Islands,1,0,1,0,0
2021-01-03,AUS,Australia,New South Wales,543,8,522,40,7
2021-01-03,AUS,Australia,Northern Territory,20,0,19,0,0
2021-01-03,AUS,Australia,Queensland,440,8,425,30,13
2021-01-03,AUS,Australia,South Australia,164,0,160,15,2
2021-01-03,AUS,Australia,Tasmania,58,1,55,6,1
2021-01-03,AUS,Australia,Victoria,489,3,480,81,10
2021-01-03,AUS,Australia,Western Australia,230,2,225,28,4
2021-01-03,AUT,Austria,-99,27,0,25,4,0
2021-01-03,AUT,Austria,Burgenland,36,0,34,17,0
2021-01-03,AUT,Austria,Kärnten,70,3,68,23,5
2021-01-03,AUT,Austria,Niederösterreich,178,1,177,28,1
2021-01-03,AUT,Austria,Oberösterreich,129,0,127,76,2
2021-01-03,AUT,Austria,Salzburg,65,2,63,66,3
2021-01-03,AUT,Austria,Steiermark,144,0,141,22,1
2021-01-03,AUT,Austria,Tirol,60,1,60,33,2
2021-01-03,AUT,Austria,Vorarlberg,38,0,38,2,1
2021-01-03,AUT,Austria,Wien,215,2,211,38,3
2021-01-03,AZE,Azerbaijan,-99,10,0,7,4,2
2021-01-03,AZE,Azerbaijan,Absheron,5,1,4,1,2
2021-01-03,AZE,Azerbaijan,Agjabedi,1,0,1,2,0
2021-01-03,AZE,Azerbaijan,Agstafa,2,0,1,0,0
2021-01-03,AZE,Azerbaijan,Babek,1,0,1,100,0
2021-01-03,AZE,Azerbaijan,Baku,70,2,67,76,5
2021-01-03,AZE,Azerbaijan,Balaken,1,0,1,0,0
2021-01-03,AZE,Azerbaijan,Gabala,1,0,1,0,0
2021-01-03,AZE,Azerbaijan,Gakh,1,0,1,0,1
2021-01-03,AZE,Azerbaijan,Ganja,5,0,5,6,0
2021-01-03,AZE,Azerbaijan,Gedabey,3,0,3,5,0
2021-01-03,AZE,Azerbaijan,Guba,1,0,1,0,0
2021-01-03,AZE,Azerbaijan,Jalilabad,1,0,1,0,0
2021-01-03,AZE,Azerbaijan,Lachin,1,0,1,0,0
2021-01-03,AZE,Azerbaijan,Lenkaran,2,0,2,0,0
2021-01-03,AZE,Azerbaijan,Mingechevir,4,0,4,0,0
2021-01-03,AZE,Azerbaijan,Oghuz,1,0,1,0,1
2021-01-03,AZE,Azerbaijan,Saatli,1,0,1,0,0
