date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2020-07-02,AFG,Afghanistan,-99,46,8,43,197,14
2020-07-02,AFG,Afghanistan,Badakhshan,27,2,27,4,1
2020-07-02,AFG,Afghanistan,Badghis,4,1,4,105,1
2020-07-02,AFG,Afghanistan,Baghlan,3,1,3,103,1
2020-07-02,AFG,Afghanistan,Balkh,11,2,11,140,2
2020-07-02,AFG,Afghanistan,Bamyan,3,1,3,111,1
2020-07-02,AFG,Afghanistan,Daykundi,1,0,1,0,0
2020-07-02,AFG,Afghanistan,Farah,5,2,5,102,2
2020-07-02,AFG,Afghanistan,Faryab,3,0,3,2,0
2020-07-02,AFG,Afghanistan,Ghor,1,0,1,1,0
2020-07-02,AFG,Afghanistan,Hilmand,1,0,1,0,0
2020-07-02,AFG,Afghanistan,Hirat,7,1,7,22,0
2020-07-02,AFG,Afghanistan,Jawzjan,1,0,1,10,1
2020-07-02,AFG,Afghanistan,Kabul,39,6,39,421,11
2020-07-02,AFG,Afghanistan,Kandahar,6,2,6,122,2
2020-07-02,AFG,Afghanistan,Kapisa,1,0,1,0,0
2020-07-02,AFG,Afghanistan,Khost,5,1,5,20,0
2020-07-02,AFG,Afghanistan,Kunar,2,0,2,1,1
2020-07-02,AFG,Afghanistan,Kunduz,1,0,1,2,0
2020-07-02,AFG,Afghanistan,Nangarhar,4,0,4,3,0
2020-07-02,AFG,Afghanistan,Nimroz,1,0,1,1,0
2020-07-02,AFG,Afghanistan,Nuristan,1,0,1,74,0
2020-07-02,AFG,Afghanistan,Paktika,1,0,1,100,1
2020-07-02,AFG,Afghanistan,Paktya,1,0,1,2,0
2020-07-02,AFG,Afghanistan,Parwan,1,0,1,0,0
2020-07-02,AFG,Afghanistan,Takhar,2,0,2,6,0
2020-07-02,AFG,Afghanistan,Zabul,1,0,1,10,0
2020-07-02,ALA,Aland Islands,-99,5,0,5,1,1
2020-07-02,ALA,Aland Islands,Eckerö,1,0,1,0,0
2020-07-02,ALA,Aland Islands,Finström,3,0,3,1,0
2020-07-02,ALA,Aland Islands,Lemland,1,0,1,0,0
2020-07-02,ALA,Aland Islands,Mariehamn,3,0,3,1,0
2020-07-02,ALA,Aland Islands,Saltvik,2,0,2,0,0
2020-07-02,ALA,Aland Islands,Vårdö,1,0,1,0,0
2020-07-02,ALB,Albania,-99,8,0,7,2,1
2020-07-02,ALB,Albania,Berat,5,1,5,0,0
2020-07-02,ALB,Albania,Dibër,4,0,4,1,0
2020-07-02,ALB,Albania,Durrës,13,1,13,25,2
2020-07-02,ALB,Albania,Elbasan,14,0,14,0,0
2020-07-02,ALB,Albania,Fier,7,0,7,2,1
2020-07-02,ALB,Albania,Gjirokastër,6,1,6,1,1
2020-07-02,ALB,Albania,Korçë,4,0,4,2,0
2020-07-02,ALB,Albania,Kukës,1,0,1,0,0
2020-07-02,ALB,Albania,Lezhë,7,0,7,3,0
2020-07-02,ALB,Albania,Shkodër,11,0,11,20,0
2020-07-02,ALB,Albania,Tiranë,58,2,58,19,0
2020-07-02,ALB,Albania,Vlorë,4,0,4,0,0
2020-07-02,DZA,Algeria,-99,44,3,38,14,3
2020-07-02,DZA,Algeria,Aïn Defla,8,0,8,5,0
2020-07-02,DZA,Algeria,Aïn Témouchent,6,0,6,2,0
2020-07-02,DZA,Algeria,Adrar,7,0,7,7,0
2020-07-02,DZA,Algeria,Alger,174,3,174,247,11
2020-07-02,DZA,Algeria,Annaba,18,0,18,3,1
2020-07-02,DZA,Algeria,Béchar,7,1,7,16,1
2020-07-02,DZA,Algeria,Béjaïa,21,1,21,9,0
2020-07-02,DZA,Algeria,Batna,21,1,21,27,3
2020-07-02,DZA,Algeria,Biskra,14,0,13,8,0
2020-07-02,DZA,Algeria,Blida,19,0,19,1,1
2020-07-02,DZA,Algeria,Bordj Bou Arréridj,5,0,5,3,0
2020-07-02,DZA,Algeria,Bouira,10,0,10,6,1
2020-07-02,DZA,Algeria,Boumerdès,9,1,9,2,0
2020-07-02,DZA,Algeria,Chlef,9,0,9,16,1
2020-07-02,DZA,Algeria,Constantine,32,0,32,37,4
2020-07-02,DZA,Algeria,Djelfa,11,1,11,3,1
2020-07-02,DZA,Algeria,El Bayadh,1,0,1,0,0
2020-07-02,DZA,Algeria,El Oued,10,2,10,29,3
2020-07-02,DZA,Algeria,El Tarf,4,0,4,0,0
2020-07-02,DZA,Algeria,Ghardaïa,5,0,5,4,0
2020-07-02,DZA,Algeria,Guelma,3,0,3,0,1
2020-07-02,DZA,Algeria,Illizi,2,0,2,1,0
2020-07-02,DZA,Algeria,Jijel,5,0,5,0,0
2020-07-02,DZA,Algeria,Khenchela,3,1,3,1,0
2020-07-02,DZA,Algeria,Laghouat,11,2,11,39,1
2020-07-02,DZA,Algeria,M'Sila,17,1,16,19,1
2020-07-02,DZA,Algeria,Médéa,4,0,4,3,0
2020-07-02,DZA,Algeria,Mascara,5,0,5,8,1
2020-07-02,DZA,Algeria,Mila,6,1,6,17,1
2020-07-02,DZA,Algeria,Mostaganem,6,0,6,0,0
2020-07-02,DZA,Algeria,Oran,36,0,36,8,2
2020-07-02,DZA,Algeria,Ouargla,17,0,17,23,2
2020-07-02,DZA,Algeria,Oum el Bouaghi,7,0,7,9,0
2020-07-02,DZA,Algeria,Relizane,5,0,5,3,0
2020-07-02,DZA,Algeria,Sétif,30,0,30,50,2
2020-07-02,DZA,Algeria,Saïda,4,1,4,5,0
2020-07-02,DZA,Algeria,Sidi Bel Abbès,14,0,14,26,2
2020-07-02,DZA,Algeria,Skikda,9,0,9,2,1
2020-07-02,DZA,Algeria,Souk Ahras,7,0,7,4,0
2020-07-02,DZA,Algeria,Tébessa,9,0,8,3,0
2020-07-02,DZA,Algeria,Tamanghasset,4,0,4,15,0
2020-07-02,DZA,Algeria,Tiaret,7,0,7,11,0
2020-07-02,DZA,Algeria,Tindouf,1,0,1,0,0
2020-07-02,DZA,Algeria,Tipaza,9,0,9,12,1
2020-07-02,DZA,Algeria,Tissemsilt,5,1,5,4,0
2020-07-02,DZA,Algeria,Tizi Ouzou,15,0,15,8,2
2020-07-02,DZA,Algeria,Tlemcen,12,1,12,18,0
2020-07-02,ASM,American Samoa,-99,5,1,5,100,1
