date,ISO3,country,region,count,cli,count_local_com,cli_local_com,anosmia
2021-04-14,AFG,Afghanistan,Badakhshan,41,8,28,308,10
2021-04-14,AFG,Afghanistan,Badghis,14,5,9,1,4
2021-04-14,AFG,Afghanistan,Baghlan,3,2,2,14,1
2021-04-14,AFG,Afghanistan,Balkh,8,1,8,9,2
2021-04-14,AFG,Afghanistan,Bamyan,4,0,3,0,0
2021-04-14,AFG,Afghanistan,Daykundi,2,0,1,0,0
2021-04-14,AFG,Afghanistan,Farah,3,0,3,2,1
2021-04-14,AFG,Afghanistan,Faryab,2,1,2,1,1
2021-04-14,AFG,Afghanistan,Ghazni,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Ghor,1,1,1,7,1
2021-04-14,AFG,Afghanistan,Hilmand,1,1,1,1,1
2021-04-14,AFG,Afghanistan,Hirat,13,3,13,111,1
2021-04-14,AFG,Afghanistan,Kabul,44,6,40,141,7
2021-04-14,AFG,Afghanistan,Kandahar,4,0,3,0,0
2021-04-14,AFG,Afghanistan,Kapisa,2,0,1,1,0
2021-04-14,AFG,Afghanistan,Khost,1,0,1,1,0
2021-04-14,AFG,Afghanistan,Kunar,2,1,1,100,1
2021-04-14,AFG,Afghanistan,Kunduz,1,0,0,0,0
2021-04-14,AFG,Afghanistan,Laghman,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Logar,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Nangarhar,3,0,3,6,0
2021-04-14,AFG,Afghanistan,Paktya,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Panjshir,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Parwan,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Sari Pul,1,0,1,0,0
2021-04-14,AFG,Afghanistan,Uruzgan,2,0,2,1,1
2021-04-14,AFG,Afghanistan,Wardak,2,1,2,1,1
2021-04-14,AFG,Afghanistan,Zabul,1,0,1,5,0
2021-04-14,ALA,Aland Islands,Föglö,2,1,0,0,2
2021-04-14,ALA,Aland Islands,Finström,2,1,2,109,1
2021-04-14,ALA,Aland Islands,Hammarland,2,0,1,0,1
2021-04-14,ALA,Aland Islands,Jomala,1,1,1,2,0
2021-04-14,ALA,Aland Islands,Lemland,1,0,1,0,0
2021-04-14,ALA,Aland Islands,Mariehamn,3,0,3,0,0
2021-04-14,ALA,Aland Islands,Vårdö,1,1,0,0,1
2021-04-14,ALB,Albania,Berat,5,1,4,3,2
2021-04-14,ALB,Albania,Dibër,2,0,2,0,0
2021-04-14,ALB,Albania,Durrës,10,1,10,8,1
2021-04-14,ALB,Albania,Elbasan,10,1,8,140,2
2021-04-14,ALB,Albania,Fier,11,2,8,13,2
2021-04-14,ALB,Albania,Gjirokastër,4,2,4,188,2
2021-04-14,ALB,Albania,Korçë,5,0,5,1,0
2021-04-14,ALB,Albania,Kukës,4,0,4,1,0
2021-04-14,ALB,Albania,Lezhë,2,0,2,0,0
2021-04-14,ALB,Albania,Shkodër,8,0,7,17,0
2021-04-14,ALB,Albania,Tiranë,39,1,38,25,2
2021-04-14,ALB,Albania,Vlorë,1,0,1,3,1
2021-04-14,DZA,Algeria,Aïn Defla,5,2,3,0,1
2021-04-14,DZA,Algeria,Aïn Témouchent,2,1,1,0,1
2021-04-14,DZA,Algeria,Adrar,3,2,2,1,1
2021-04-14,DZA,Algeria,Alger,112,5,99,33,6
2021-04-14,DZA,Algeria,Annaba,15,2,13,8,1
2021-04-14,DZA,Algeria,Béchar,4,0,2,0,0
2021-04-14,DZA,Algeria,Béjaïa,15,1,13,8,1
2021-04-14,DZA,Algeria,Batna,14,2,13,4,3
2021-04-14,DZA,Algeria,Biskra,8,0,7,7,0
2021-04-14,DZA,Algeria,Blida,14,0,11,2,0
2021-04-14,DZA,Algeria,Bordj Bou Arréridj,3,0,3,3,0
2021-04-14,DZA,Algeria,Bouira,3,1,3,2,2
2021-04-14,DZA,Algeria,Boumerdès,9,1,6,0,0
2021-04-14,DZA,Algeria,Chlef,7,0,7,0,1
2021-04-14,DZA,Algeria,Constantine,14,1,14,22,1
2021-04-14,DZA,Algeria,Djelfa,1,0,1,0,0
2021-04-14,DZA,Algeria,El Oued,4,0,1,0,0
2021-04-14,DZA,Algeria,El Tarf,1,0,1,0,0
2021-04-14,DZA,Algeria,Ghardaïa,2,0,2,10,1
2021-04-14,DZA,Algeria,Guelma,3,0,3,0,0
2021-04-14,DZA,Algeria,Jijel,5,1,4,0,0
2021-04-14,DZA,Algeria,Khenchela,4,0,3,2,0
2021-04-14,DZA,Algeria,Laghouat,4,0,4,4,1
2021-04-14,DZA,Algeria,M'Sila,5,0,5,102,0
2021-04-14,DZA,Algeria,Médéa,4,0,4,0,0
2021-04-14,DZA,Algeria,Mascara,7,1,7,31,1
2021-04-14,DZA,Algeria,Mila,4,0,4,0,0
2021-04-14,DZA,Algeria,Mostaganem,5,0,2,0,0
2021-04-14,DZA,Algeria,Naâma,1,0,1,0,0
2021-04-14,DZA,Algeria,Oran,31,1,26,5,3
2021-04-14,DZA,Algeria,Ouargla,10,1,9,7,0
2021-04-14,DZA,Algeria,Oum el Bouaghi,2,0,2,2,0
2021-04-14,DZA,Algeria,Relizane,2,0,2,0,0
2021-04-14,DZA,Algeria,Sétif,15,1,12,12,1
2021-04-14,DZA,Algeria,Saïda,1,0,0,0,0
2021-04-14,DZA,Algeria,Sidi Bel Abbès,4,0,4,1,0
2021-04-14,DZA,Algeria,Skikda,7,1,7,100,1
2021-04-14,DZA,Algeria,Souk Ahras,2,0,2,0,0
2021-04-14,DZA,Algeria,Tébessa,4,0,3,1,0
2021-04-14,DZA,Algeria,Tamanghasset,1,0,1,0,0
2021-04-14,DZA,Algeria,Tiaret,4,0,4,1,0
2021-04-14,DZA,Algeria,Tindouf,2,0,2,2,0
2021-04-14,DZA,Algeria,Tipaza,7,0,6,0,0
2021-04-14,DZA,Algeria,Tissemsilt,4,0,4,0,0
2021-04-14,DZA,Algeria,Tizi Ouzou,21,2,19,13,0
2021-04-14,DZA,Algeria,Tlemcen,8,0,8,5,1
2021-04-14,ASM,American Samoa,Eastern,10,4,9,301,4
2021-04-14,ASM,American Samoa,Manu'a,5,2,4,1,2
2021-04-14,ASM,American Samoa,Unorganized,5,1,5,100,3
2021-04-14,ASM,American Samoa,Western,3,0,2,0,0
2021-04-14,AND,Andorra,Andorra la Vella,13,1,12,5,1
2021-04-14,AND,Andorra,Canillo,5,2,4,20,2
2021-04-14,AND,Andorra,Encamp,3,2,1,0,1
2021-04-14,AND,Andorra,Escaldes-Engordany,4,3,4,202,3
2021-04-14,AND,Andorra,La Massana,5,2,4,0,2
2021-04-14,AND,Andorra,Ordino,3,0,3,25,0
2021-04-14,AGO,Angola,Bengo,4,1,3,0,1
2021-04-14,AGO,Angola,Benguela,5,0,4,0,1
2021-04-14,AGO,Angola,Bié,1,0,1,0,0
2021-04-14,AGO,Angola,Cuando Cubango,1,0,1,0,0
2021-04-14,AGO,Angola,Cuanza Norte,2,0,2,0,0
2021-04-14,AGO,Angola,Cuanza Sul,7,2,7,100,2
2021-04-14,AGO,Angola,Huíla,3,0,2,1,1
2021-04-14,AGO,Angola,Huambo,4,1,2,0,1
2021-04-14,AGO,Angola,Luanda,26,1,26,7,0
2021-04-14,AGO,Angola,Malanje,2,0,2,1,0
2021-04-14,AGO,Angola,Namibe,1,0,0,0,0
2021-04-14,AIA,Anguilla,Anguilla,6,2,6,78,2
