ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
BLR,Belarus,-99,2,0,2,0,2020-05-15
BLR,Belarus,1,27,0,27,11,2020-05-15
BLR,Belarus,2,99,2,99,57,2020-05-15
BLR,Belarus,3,165,2,165,94,2020-05-15
BLR,Belarus,4,89,3,89,135,2020-05-15
BLR,Belarus,5,38,3,38,198,2020-05-15
BLR,Belarus,6,6,0,6,2,2020-05-15
BLR,Belarus,7,2,0,2,1,2020-05-15
BEL,Belgium,1,88,1,88,21,2020-05-15
BEL,Belgium,2,172,3,172,147,2020-05-15
BEL,Belgium,3,147,3,147,39,2020-05-15
BEL,Belgium,4,138,2,138,45,2020-05-15
BEL,Belgium,5,102,0,102,6,2020-05-15
BEL,Belgium,6,58,0,58,14,2020-05-15
BEL,Belgium,7,11,0,11,7,2020-05-15
BLZ,Belize,2,1,0,1,0,2020-05-15
BEN,Benin,-99,1,0,1,0,2020-05-15
BEN,Benin,1,9,1,9,2,2020-05-15
BEN,Benin,2,18,0,18,1,2020-05-15
BEN,Benin,3,3,0,3,0,2020-05-15
BEN,Benin,4,1,0,1,0,2020-05-15
BEN,Benin,5,1,0,1,0,2020-05-15
BEN,Benin,6,1,0,1,0,2020-05-15
BMU,Bermuda,1,1,0,1,0,2020-05-15
BMU,Bermuda,5,1,0,1,0,2020-05-15
BTN,Bhutan,1,1,0,1,0,2020-05-15
BTN,Bhutan,2,2,0,2,0,2020-05-15
BOL,Bolivia,-99,1,0,1,0,2020-05-15
BOL,Bolivia,1,422,8,422,210,2020-05-15
BOL,Bolivia,2,433,7,432,125,2020-05-15
BOL,Bolivia,3,266,5,266,104,2020-05-15
BOL,Bolivia,4,101,2,101,126,2020-05-15
BOL,Bolivia,5,65,1,65,4,2020-05-15
BOL,Bolivia,6,17,0,17,0,2020-05-15
BOL,Bolivia,7,3,0,3,0,2020-05-15
BES,"Bonaire, Sint Eustatius and Saba",2,1,0,1,0,2020-05-15
BES,"Bonaire, Sint Eustatius and Saba",3,1,0,1,0,2020-05-15
BIH,Bosnia and Herzegovina,1,33,0,33,108,2020-05-15
BIH,Bosnia and Herzegovina,2,58,0,58,5,2020-05-15
BIH,Bosnia and Herzegovina,3,50,0,49,11,2020-05-15
BIH,Bosnia and Herzegovina,4,34,1,34,6,2020-05-15
BIH,Bosnia and Herzegovina,5,18,1,18,1,2020-05-15
BIH,Bosnia and Herzegovina,6,5,0,5,0,2020-05-15
BWA,Botswana,2,1,0,1,0,2020-05-15
BWA,Botswana,5,1,0,1,0,2020-05-15
BVT,Bouvet Island,5,2,0,2,0,2020-05-15
BRA,Brazil,-99,22,1,22,12,2020-05-15
BRA,Brazil,1,2644,62,2644,2429,2020-05-15
BRA,Brazil,2,4329,87,4327,4710,2020-05-15
BRA,Brazil,3,3642,90,3641,4786,2020-05-15
BRA,Brazil,4,2294,36,2294,2294,2020-05-15
BRA,Brazil,5,1432,10,1431,1196,2020-05-15
BRA,Brazil,6,444,2,443,244,2020-05-15
BRA,Brazil,7,56,0,56,6,2020-05-15
IOT,British Indian Ocean Territory,2,1,1,1,1,2020-05-15
IOT,British Indian Ocean Territory,6,2,0,2,0,2020-05-15
VGB,British Virgin Islands,4,1,0,1,0,2020-05-15
BRN,Brunei,2,1,0,1,0,2020-05-15
BGR,Bulgaria,1,70,2,70,8,2020-05-15
BGR,Bulgaria,2,151,0,151,4,2020-05-15
BGR,Bulgaria,3,149,1,149,7,2020-05-15
BGR,Bulgaria,4,148,0,148,7,2020-05-15
BGR,Bulgaria,5,109,0,109,3,2020-05-15
BGR,Bulgaria,6,54,0,54,1,2020-05-15
BGR,Bulgaria,7,6,0,6,0,2020-05-15
BFA,Burkina Faso,-99,1,0,1,0,2020-05-15
BFA,Burkina Faso,1,5,0,5,0,2020-05-15
BFA,Burkina Faso,2,25,0,25,2,2020-05-15
BFA,Burkina Faso,3,17,0,17,0,2020-05-15
BFA,Burkina Faso,4,8,0,8,0,2020-05-15
BFA,Burkina Faso,5,2,0,2,0,2020-05-15
BDI,Burundi,4,1,0,1,0,2020-05-15
KHM,Cambodia,1,26,1,26,4,2020-05-15
KHM,Cambodia,2,41,0,40,5,2020-05-15
KHM,Cambodia,3,22,0,22,1,2020-05-15
KHM,Cambodia,4,12,0,12,0,2020-05-15
KHM,Cambodia,5,7,0,7,4,2020-05-15
KHM,Cambodia,6,3,0,3,0,2020-05-15
CMR,Cameroon,-99,2,0,2,1,2020-05-15
CMR,Cameroon,1,32,3,32,2,2020-05-15
CMR,Cameroon,2,66,2,66,25,2020-05-15
CMR,Cameroon,3,30,1,30,6,2020-05-15
CMR,Cameroon,4,6,0,6,13,2020-05-15
CMR,Cameroon,5,2,0,2,0,2020-05-15
CMR,Cameroon,7,1,1,1,0,2020-05-15
CAN,Canada,-99,7,0,7,1,2020-05-15
CAN,Canada,1,316,1,316,151,2020-05-15
CAN,Canada,2,667,2,667,85,2020-05-15
CAN,Canada,3,488,2,488,72,2020-05-15
CAN,Canada,4,386,0,386,111,2020-05-15
CAN,Canada,5,341,2,341,40,2020-05-15
CAN,Canada,6,225,2,225,12,2020-05-15
CAN,Canada,7,69,1,69,2,2020-05-15
CPV,Cape Verde,2,1,0,1,0,2020-05-15
CAF,Central African Republic,2,2,0,2,1,2020-05-15
TCD,Chad,6,1,0,1,1,2020-05-15
CHL,Chile,-99,8,0,8,4,2020-05-15
CHL,Chile,1,388,9,388,227,2020-05-15
CHL,Chile,2,763,4,763,364,2020-05-15
CHL,Chile,3,504,4,504,130,2020-05-15
CHL,Chile,4,366,4,366,194,2020-05-15
CHL,Chile,5,251,0,251,35,2020-05-15
CHL,Chile,6,105,0,105,5,2020-05-15
CHL,Chile,7,28,0,28,1,2020-05-15
COL,Colombia,-99,12,0,12,0,2020-05-15
COL,Colombia,1,1156,14,1156,103,2020-05-15
COL,Colombia,2,1314,13,1313,144,2020-05-15
COL,Colombia,3,864,4,862,47,2020-05-15
COL,Colombia,4,468,3,467,29,2020-05-15
COL,Colombia,5,269,0,268,32,2020-05-15
COL,Colombia,6,89,0,89,1,2020-05-15
COL,Colombia,7,11,0,11,0,2020-05-15
COM,Comoros,5,1,0,1,0,2020-05-15
COK,Cook Islands,4,1,0,1,0,2020-05-15
CRI,Costa Rica,-99,4,0,4,11,2020-05-15
CRI,Costa Rica,1,270,2,270,121,2020-05-15
CRI,Costa Rica,2,365,1,365,40,2020-05-15
CRI,Costa Rica,3,311,0,310,23,2020-05-15
CRI,Costa Rica,4,169,1,168,6,2020-05-15
CRI,Costa Rica,5,78,0,77,2,2020-05-15
CRI,Costa Rica,6,28,0,28,1,2020-05-15
CRI,Costa Rica,7,2,0,2,0,2020-05-15
CIV,Côte d'Ivoire,-99,1,0,1,0,2020-05-15
CIV,Côte d'Ivoire,1,25,0,24,0,2020-05-15
CIV,Côte d'Ivoire,2,73,0,72,17,2020-05-15
CIV,Côte d'Ivoire,3,62,2,62,2,2020-05-15
CIV,Côte d'Ivoire,4,27,1,27,6,2020-05-15
CIV,Côte d'Ivoire,5,6,0,6,0,2020-05-15
HRV,Croatia,-99,1,0,1,0,2020-05-15
HRV,Croatia,1,54,0,54,2,2020-05-15
HRV,Croatia,2,112,0,112,11,2020-05-15
HRV,Croatia,3,104,2,104,103,2020-05-15
HRV,Croatia,4,110,0,110,5,2020-05-15
HRV,Croatia,5,58,1,58,0,2020-05-15
HRV,Croatia,6,39,0,39,0,2020-05-15
HRV,Croatia,7,6,0,6,0,2020-05-15
CYP,Cyprus,1,3,0,3,0,2020-05-15
CYP,Cyprus,3,2,0,2,0,2020-05-15
CZE,Czech Republic,-99,3,0,3,0,2020-05-15
CZE,Czech Republic,1,153,3,153,34,2020-05-15
CZE,Czech Republic,2,334,3,334,29,2020-05-15
CZE,Czech Republic,3,323,1,323,25,2020-05-15
CZE,Czech Republic,4,268,0,268,19,2020-05-15
CZE,Czech Republic,5,201,0,201,7,2020-05-15
CZE,Czech Republic,6,125,0,125,1,2020-05-15
CZE,Czech Republic,7,25,0,25,0,2020-05-15
COD,Democratic Republic of the Congo,1,3,0,3,1,2020-05-15
COD,Democratic Republic of the Congo,2,10,1,10,9,2020-05-15
COD,Democratic Republic of the Congo,3,13,1,13,6,2020-05-15
COD,Democratic Republic of the Congo,4,2,0,2,0,2020-05-15
COD,Democratic Republic of the Congo,5,3,0,3,0,2020-05-15
DNK,Denmark,-99,6,0,6,2,2020-05-15
DNK,Denmark,1,150,0,150,42,2020-05-15
DNK,Denmark,2,258,1,258,49,2020-05-15
DNK,Denmark,3,282,1,282,46,2020-05-15
DNK,Denmark,4,409,3,409,81,2020-05-15
DNK,Denmark,5,441,0,441,32,2020-05-15
DNK,Denmark,6,314,1,314,18,2020-05-15
DNK,Denmark,7,104,0,104,7,2020-05-15
DMA,Dominica,2,1,0,1,0,2020-05-15
DMA,Dominica,3,4,0,4,0,2020-05-15
DMA,Dominica,4,1,0,1,0,2020-05-15
DMA,Dominica,5,1,0,1,0,2020-05-15
DOM,Dominican Republic,-99,2,0,2,0,2020-05-15
DOM,Dominican Republic,1,185,1,185,43,2020-05-15
DOM,Dominican Republic,2,257,2,256,83,2020-05-15
DOM,Dominican Republic,3,182,1,181,74,2020-05-15
DOM,Dominican Republic,4,97,1,97,133,2020-05-15
DOM,Dominican Republic,5,61,0,61,17,2020-05-15
DOM,Dominican Republic,6,13,0,13,1,2020-05-15
DOM,Dominican Republic,7,2,0,2,0,2020-05-15
ECU,Ecuador,-99,4,0,4,4,2020-05-15
ECU,Ecuador,1,591,13,590,358,2020-05-15
ECU,Ecuador,2,616,19,616,560,2020-05-15
ECU,Ecuador,3,387,9,387,530,2020-05-15
ECU,Ecuador,4,194,6,194,209,2020-05-15
ECU,Ecuador,5,95,3,94,128,2020-05-15
ECU,Ecuador,6,22,0,22,21,2020-05-15
ECU,Ecuador,7,6,0,6,3,2020-05-15
EGY,Egypt,-99,8,0,8,0,2020-05-15
EGY,Egypt,1,877,12,875,725,2020-05-15
EGY,Egypt,2,1185,14,1182,920,2020-05-15
EGY,Egypt,3,717,4,716,408,2020-05-15
EGY,Egypt,4,258,3,258,71,2020-05-15
EGY,Egypt,5,102,1,101,15,2020-05-15
EGY,Egypt,6,33,1,33,7,2020-05-15
EGY,Egypt,7,2,0,2,1,2020-05-15
SLV,El Salvador,-99,5,0,5,0,2020-05-15
SLV,El Salvador,1,406,7,406,19,2020-05-15
SLV,El Salvador,2,457,5,457,52,2020-05-15
SLV,El Salvador,3,269,2,269,11,2020-05-15
SLV,El Salvador,4,120,1,120,9,2020-05-15
SLV,El Salvador,5,56,0,56,5,2020-05-15
SLV,El Salvador,6,17,0,17,4,2020-05-15
SLV,El Salvador,7,2,0,2,0,2020-05-15
GNQ,Equatorial Guinea,4,1,0,1,0,2020-05-15
GNQ,Equatorial Guinea,5,1,0,1,0,2020-05-15
EST,Estonia,2,2,0,2,0,2020-05-15
EST,Estonia,3,1,0,1,0,2020-05-15
EST,Estonia,7,1,0,1,0,2020-05-15
ETH,Ethiopia,1,2,0,2,0,2020-05-15
ETH,Ethiopia,2,54,1,54,7,2020-05-15
ETH,Ethiopia,3,35,1,35,26,2020-05-15
ETH,Ethiopia,4,8,0,8,43,2020-05-15
FJI,Fiji,1,1,0,1,0,2020-05-15
FJI,Fiji,2,1,0,1,0,2020-05-15
FJI,Fiji,5,1,0,1,0,2020-05-15
FJI,Fiji,6,1,0,1,0,2020-05-15
FJI,Fiji,7,1,0,1,0,2020-05-15
FIN,Finland,-99,3,0,3,1,2020-05-15
FIN,Finland,1,94,1,94,26,2020-05-15
FIN,Finland,2,191,0,191,24,2020-05-15
FIN,Finland,3,208,1,208,108,2020-05-15
FIN,Finland,4,180,2,180,128,2020-05-15
FIN,Finland,5,199,1,199,22,2020-05-15
FIN,Finland,6,175,2,175,7,2020-05-15
FIN,Finland,7,54,0,54,4,2020-05-15
FRA,France,-99,10,0,10,0,2020-05-15
FRA,France,1,618,4,618,143,2020-05-15
FRA,France,2,1112,5,1112,214,2020-05-15
FRA,France,3,913,6,912,109,2020-05-15
FRA,France,4,812,5,811,108,2020-05-15
FRA,France,5,588,4,587,67,2020-05-15
FRA,France,6,309,0,308,42,2020-05-15
FRA,France,7,76,2,75,222,2020-05-15
PYF,French Polynesia,1,1,0,1,0,2020-05-15
ATF,French Southern Territories,4,1,0,1,0,2020-05-15
ATF,French Southern Territories,5,1,0,1,0,2020-05-15
GAB,Gabon,5,1,0,1,0,2020-05-15
GAB,Gabon,7,1,0,1,0,2020-05-15
GMB,Gambia,2,1,0,1,0,2020-05-15
GMB,Gambia,6,1,0,1,0,2020-05-15
GEO,Georgia,1,1,0,1,0,2020-05-15
DEU,Germany,-99,8,0,8,2,2020-05-15
DEU,Germany,1,420,2,420,93,2020-05-15
DEU,Germany,2,1252,3,1251,209,2020-05-15
DEU,Germany,3,1159,3,1158,179,2020-05-15
DEU,Germany,4,889,3,889,67,2020-05-15
DEU,Germany,5,689,2,688,80,2020-05-15
DEU,Germany,6,245,0,245,11,2020-05-15
DEU,Germany,7,61,0,61,2,2020-05-15
GHA,Ghana,-99,1,0,1,0,2020-05-15
GHA,Ghana,1,78,3,78,9,2020-05-15
GHA,Ghana,2,149,2,149,8,2020-05-15
GHA,Ghana,3,68,0,68,3,2020-05-15
GHA,Ghana,4,12,0,12,0,2020-05-15
GHA,Ghana,5,7,0,7,10,2020-05-15
GHA,Ghana,6,1,0,1,0,2020-05-15
GHA,Ghana,7,1,0,1,0,2020-05-15
GRC,Greece,-99,2,0,2,0,2020-05-15
GRC,Greece,1,122,2,122,12,2020-05-15
GRC,Greece,2,232,2,232,8,2020-05-15
GRC,Greece,3,309,1,309,11,2020-05-15
GRC,Greece,4,267,0,267,11,2020-05-15
GRC,Greece,5,130,0,130,0,2020-05-15
GRC,Greece,6,57,0,57,1,2020-05-15
GRC,Greece,7,6,0,6,0,2020-05-15
GLP,Guadeloupe,4,1,0,1,0,2020-05-15
GTM,Guatemala,-99,6,0,6,0,2020-05-15
GTM,Guatemala,1,530,3,530,60,2020-05-15
GTM,Guatemala,2,507,2,507,40,2020-05-15
GTM,Guatemala,3,223,2,223,12,2020-05-15
GTM,Guatemala,4,99,0,99,3,2020-05-15
GTM,Guatemala,5,45,0,45,6,2020-05-15
GTM,Guatemala,6,13,0,13,0,2020-05-15
GTM,Guatemala,7,3,0,2,0,2020-05-15
GGY,Guernsey,3,1,0,1,0,2020-05-15
GIN,Guinea,1,15,0,15,0,2020-05-15
GIN,Guinea,2,17,1,17,6,2020-05-15
GIN,Guinea,3,11,0,11,1,2020-05-15
GIN,Guinea,4,3,0,3,0,2020-05-15
GIN,Guinea,5,2,0,2,0,2020-05-15
HTI,Haiti,-99,1,0,1,0,2020-05-15
HTI,Haiti,1,18,1,18,3,2020-05-15
HTI,Haiti,2,26,0,26,2,2020-05-15
HTI,Haiti,3,20,0,20,4,2020-05-15
HTI,Haiti,4,5,0,5,3,2020-05-15
HTI,Haiti,5,1,0,1,0,2020-05-15
HTI,Haiti,6,1,0,1,0,2020-05-15
HND,Honduras,-99,3,1,3,100,2020-05-15
HND,Honduras,1,290,1,290,40,2020-05-15
HND,Honduras,2,333,2,333,89,2020-05-15
HND,Honduras,3,155,1,153,5,2020-05-15
HND,Honduras,4,82,0,82,5,2020-05-15
HND,Honduras,5,31,0,31,7,2020-05-15
HND,Honduras,6,10,0,10,4,2020-05-15
HND,Honduras,7,2,0,2,0,2020-05-15
HKG,Hong Kong,-99,1,0,1,0,2020-05-15
HKG,Hong Kong,1,61,0,61,111,2020-05-15
HKG,Hong Kong,2,118,0,118,3,2020-05-15
HKG,Hong Kong,3,113,0,113,7,2020-05-15
HKG,Hong Kong,4,87,0,87,19,2020-05-15
HKG,Hong Kong,5,61,0,61,9,2020-05-15
HKG,Hong Kong,6,35,1,35,105,2020-05-15
HKG,Hong Kong,7,5,0,5,0,2020-05-15
HUN,Hungary,-99,10,0,10,0,2020-05-15
HUN,Hungary,1,174,3,174,14,2020-05-15
HUN,Hungary,2,404,0,404,21,2020-05-15
HUN,Hungary,3,524,1,524,25,2020-05-15
HUN,Hungary,4,499,0,499,5,2020-05-15
HUN,Hungary,5,527,1,527,11,2020-05-15
HUN,Hungary,6,377,0,376,10,2020-05-15
HUN,Hungary,7,71,0,71,2,2020-05-15
IND,India,-99,9,0,9,2,2020-05-15
IND,India,1,1435,12,1434,1192,2020-05-15
IND,India,2,2485,11,2481,505,2020-05-15
IND,India,3,818,2,818,140,2020-05-15
IND,India,4,200,1,200,16,2020-05-15
IND,India,5,78,0,78,2,2020-05-15
IND,India,6,33,0,33,0,2020-05-15
IND,India,7,14,2,14,101,2020-05-15
IDN,Indonesia,-99,11,0,11,0,2020-05-15
IDN,Indonesia,1,1143,25,1142,410,2020-05-15
IDN,Indonesia,2,1731,25,1731,745,2020-05-15
IDN,Indonesia,3,996,4,995,368,2020-05-15
IDN,Indonesia,4,435,0,434,37,2020-05-15
IDN,Indonesia,5,138,0,138,53,2020-05-15
IDN,Indonesia,6,29,0,29,4,2020-05-15
IDN,Indonesia,7,6,1,6,6.739,2020-05-15
IRQ,Iraq,-99,1,0,1,0,2020-05-15
IRQ,Iraq,1,179,5,179,28,2020-05-15
IRQ,Iraq,2,330,5,330,139,2020-05-15
IRQ,Iraq,3,191,1,189,18,2020-05-15
IRQ,Iraq,4,87,1,87,15,2020-05-15
IRQ,Iraq,5,45,0,44,4,2020-05-15
IRQ,Iraq,6,9,0,9,0,2020-05-15
IRQ,Iraq,7,1,1,1,12,2020-05-15
IRL,Ireland,-99,6,0,6,0,2020-05-15
IRL,Ireland,1,126,1,126,21,2020-05-15
IRL,Ireland,2,267,0,267,112,2020-05-15
IRL,Ireland,3,292,3,292,71,2020-05-15
IRL,Ireland,4,212,0,212,35,2020-05-15
IRL,Ireland,5,163,0,162,20,2020-05-15
IRL,Ireland,6,47,0,47,3,2020-05-15
IRL,Ireland,7,8,0,8,0,2020-05-15
IMN,Isle Of Man,2,1,0,1,0,2020-05-15
IMN,Isle Of Man,4,1,0,1,0,2020-05-15
ISR,Israel,-99,2,0,2,0,2020-05-15
ISR,Israel,1,105,1,105,11,2020-05-15
ISR,Israel,2,182,1,181,14,2020-05-15
ISR,Israel,3,186,1,186,18,2020-05-15
ISR,Israel,4,175,0,175,19,2020-05-15
ISR,Israel,5,138,0,138,2,2020-05-15
ISR,Israel,6,131,0,131,13,2020-05-15
ISR,Israel,7,37,0,37,2,2020-05-15
ITA,Italy,-99,13,0,13,0,2020-05-15
ITA,Italy,1,527,1,527,84,2020-05-15
ITA,Italy,2,1318,5,1318,239,2020-05-15
ITA,Italy,3,1170,3,1170,402,2020-05-15
ITA,Italy,4,1021,0,1020,344,2020-05-15
ITA,Italy,5,796,1,795,223,2020-05-15
ITA,Italy,6,394,0,391,79,2020-05-15
ITA,Italy,7,87,0,86,1,2020-05-15
JAM,Jamaica,1,1,0,1,0,2020-05-15
JAM,Jamaica,2,1,0,1,0,2020-05-15
JAM,Jamaica,3,1,0,1,0,2020-05-15
JPN,Japan,-99,11,0,11,0,2020-05-15
JPN,Japan,1,165,3,165,8,2020-05-15
JPN,Japan,2,803,7,803,74,2020-05-15
JPN,Japan,3,1794,8,1792,66,2020-05-15
JPN,Japan,4,2631,10,2628,84,2020-05-15
JPN,Japan,5,2073,7,2070,50,2020-05-15
JPN,Japan,6,794,0,791,16,2020-05-15
JPN,Japan,7,148,2,147,64,2020-05-15
JEY,Jersey,2,1,0,1,0,2020-05-15
JEY,Jersey,4,1,0,1,0,2020-05-15
JOR,Jordan,-99,1,0,1,0,2020-05-15
JOR,Jordan,1,236,7,236,127,2020-05-15
JOR,Jordan,2,334,6,333,31,2020-05-15
JOR,Jordan,3,237,1,237,9,2020-05-15
JOR,Jordan,4,120,0,120,2,2020-05-15
JOR,Jordan,5,33,0,33,0,2020-05-15
JOR,Jordan,6,6,0,6,0,2020-05-15
JOR,Jordan,7,5,0,5,0,2020-05-15
KAZ,Kazakhstan,-99,3,0,3,0,2020-05-15
KAZ,Kazakhstan,1,11,0,11,1,2020-05-15
KAZ,Kazakhstan,2,79,2,79,4,2020-05-15
KAZ,Kazakhstan,3,111,1,111,1,2020-05-15
KAZ,Kazakhstan,4,63,0,63,1,2020-05-15
KAZ,Kazakhstan,5,38,0,38,2,2020-05-15
KAZ,Kazakhstan,6,3,0,3,1,2020-05-15
KAZ,Kazakhstan,7,1,0,1,0,2020-05-15
KEN,Kenya,1,80,1,80,9,2020-05-15
KEN,Kenya,2,350,7,350,45,2020-05-15
KEN,Kenya,3,171,0,170,15,2020-05-15
KEN,Kenya,4,82,2,82,7,2020-05-15
KEN,Kenya,5,15,0,15,0,2020-05-15
KEN,Kenya,6,3,0,3,1,2020-05-15
RKS,Kosovo,3,1,0,1,0,2020-05-15
RKS,Kosovo,5,1,0,1,0,2020-05-15
KWT,Kuwait,1,18,1,18,4,2020-05-15
KWT,Kuwait,2,143,2,143,29,2020-05-15
KWT,Kuwait,3,77,0,77,40,2020-05-15
KWT,Kuwait,4,38,0,38,24,2020-05-15
KWT,Kuwait,5,12,0,12,101,2020-05-15
KWT,Kuwait,6,4,0,4,2,2020-05-15
KGZ,Kyrgyzstan,1,15,0,15,0,2020-05-15
KGZ,Kyrgyzstan,2,35,0,35,1,2020-05-15
KGZ,Kyrgyzstan,3,20,0,20,0,2020-05-15
KGZ,Kyrgyzstan,4,17,0,17,0,2020-05-15
KGZ,Kyrgyzstan,5,13,0,13,0,2020-05-15
