date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-10-09,AFG,Afghanistan,-99,37,11,32,533,11
2020-10-09,AFG,Afghanistan,1,19,1,19,118,1
2020-10-09,AFG,Afghanistan,2,30,0,30,20,1
2020-10-09,AFG,Afghanistan,3,14,1,14,104,2
2020-10-09,AFG,Afghanistan,4,8,0,8,4,0
2020-10-09,AFG,Afghanistan,5,1,0,1,0,0
2020-10-09,AFG,Afghanistan,6,2,1,2,38,1
2020-10-09,AFG,Afghanistan,7,6,2,6,310,4
2020-10-09,ALA,Aland Islands,-99,7,2,6,204,2
2020-10-09,ALA,Aland Islands,1,1,1,1,1,1
2020-10-09,ALA,Aland Islands,3,2,0,2,0,0
2020-10-09,ALA,Aland Islands,5,2,0,2,1,0
2020-10-09,ALA,Aland Islands,6,1,0,1,0,0
2020-10-09,ALB,Albania,-99,13,3,12,6,2
2020-10-09,ALB,Albania,1,5,0,5,3,0
2020-10-09,ALB,Albania,2,23,2,23,30,1
2020-10-09,ALB,Albania,3,17,0,17,41,0
2020-10-09,ALB,Albania,4,6,1,6,36,1
2020-10-09,ALB,Albania,5,13,0,13,8,0
2020-10-09,ALB,Albania,6,4,0,4,0,0
2020-10-09,DZA,Algeria,-99,48,3,44,119,2
2020-10-09,DZA,Algeria,1,8,0,8,2,0
2020-10-09,DZA,Algeria,2,41,2,41,31,2
2020-10-09,DZA,Algeria,3,23,1,23,22,2
2020-10-09,DZA,Algeria,4,24,1,24,22,1
2020-10-09,DZA,Algeria,5,14,0,14,61,0
2020-10-09,DZA,Algeria,6,4,0,4,2,0
2020-10-09,DZA,Algeria,7,1,1,1,4,1
2020-10-09,ASM,American Samoa,-99,5,2,5,102,2
2020-10-09,ASM,American Samoa,1,1,0,1,100,0
2020-10-09,ASM,American Samoa,2,1,0,1,0,0
2020-10-09,ASM,American Samoa,3,1,0,1,0,0
2020-10-09,ASM,American Samoa,5,1,0,1,0,0
2020-10-09,ASM,American Samoa,6,1,0,1,0,0
2020-10-09,ASM,American Samoa,7,2,2,2,60,2
2020-10-09,AND,Andorra,-99,6,1,6,6,1
2020-10-09,AND,Andorra,1,3,1,3,100,1
2020-10-09,AND,Andorra,2,1,1,1,20,1
2020-10-09,AND,Andorra,3,2,1,2,100,1
2020-10-09,AND,Andorra,4,2,0,2,0,1
2020-10-09,AND,Andorra,6,1,0,1,0,0
2020-10-09,AND,Andorra,7,1,0,1,0,0
2020-10-09,AGO,Angola,-99,19,0,18,5,0
2020-10-09,AGO,Angola,1,2,0,2,0,1
2020-10-09,AGO,Angola,2,14,0,14,2,0
2020-10-09,AGO,Angola,3,8,0,8,0,0
2020-10-09,AGO,Angola,4,7,0,7,3,0
2020-10-09,AGO,Angola,5,3,0,3,7,0
2020-10-09,AGO,Angola,7,1,0,1,99,0
2020-10-09,AIA,Anguilla,-99,3,0,3,0,0
2020-10-09,AIA,Anguilla,1,1,0,1,0,0
2020-10-09,AIA,Anguilla,2,2,1,2,1,1
2020-10-09,AIA,Anguilla,3,1,1,1,100,1
2020-10-09,ATA,Antarctica,-99,4,2,3,12,1
2020-10-09,ATA,Antarctica,2,2,0,2,0,0
2020-10-09,ATA,Antarctica,5,1,0,1,0,0
2020-10-09,ATA,Antarctica,6,1,0,1,0,0
2020-10-09,ATA,Antarctica,7,5,5,5,301,5
2020-10-09,ATG,Antigua,-99,2,0,1,1,0
2020-10-09,ATG,Antigua,1,2,1,2,5,1
2020-10-09,ATG,Antigua,3,1,0,1,5,0
2020-10-09,ATG,Antigua,4,1,0,1,0,0
2020-10-09,ATG,Antigua,5,2,0,2,0,0
2020-10-09,ARG,Argentina,-99,403,20,376,415,32
2020-10-09,ARG,Argentina,1,284,8,284,289,17
2020-10-09,ARG,Argentina,2,519,7,518,706,24
2020-10-09,ARG,Argentina,3,510,10,509,852,34
2020-10-09,ARG,Argentina,4,403,9,402,657,11
2020-10-09,ARG,Argentina,5,298,5,298,344,7
2020-10-09,ARG,Argentina,6,169,1,169,88,1
2020-10-09,ARG,Argentina,7,36,0,35,36,0
2020-10-09,ARM,Armenia,-99,8,0,8,159,0
2020-10-09,ARM,Armenia,1,4,0,4,5,0
2020-10-09,ARM,Armenia,2,6,0,6,3,1
2020-10-09,ARM,Armenia,3,2,0,2,0,0
2020-10-09,ARM,Armenia,4,5,0,5,2,1
2020-10-09,ARM,Armenia,5,6,0,6,3,0
2020-10-09,ARM,Armenia,6,1,0,1,0,0
2020-10-09,ARM,Armenia,7,1,0,1,0,0
2020-10-09,ABW,Aruba,-99,4,0,4,1,1
2020-10-09,ABW,Aruba,1,1,1,1,1,1
2020-10-09,ABW,Aruba,2,1,0,1,0,0
2020-10-09,ABW,Aruba,3,2,0,2,0,1
2020-10-09,ABW,Aruba,5,1,0,1,1,0
2020-10-09,ABW,Aruba,6,3,0,3,0,0
2020-10-09,AUS,Australia,-99,153,1,146,4,1
2020-10-09,AUS,Australia,1,109,0,109,113,0
2020-10-09,AUS,Australia,2,208,4,208,125,7
2020-10-09,AUS,Australia,3,167,3,167,120,5
2020-10-09,AUS,Australia,4,199,3,199,28,2
2020-10-09,AUS,Australia,5,183,1,183,15,0
2020-10-09,AUS,Australia,6,152,0,152,3,2
2020-10-09,AUS,Australia,7,46,0,45,1,0
2020-10-09,AUT,Austria,-99,45,0,42,14,3
2020-10-09,AUT,Austria,1,32,0,32,20,0
2020-10-09,AUT,Austria,2,104,1,104,39,2
2020-10-09,AUT,Austria,3,109,4,109,30,2
2020-10-09,AUT,Austria,4,94,2,94,27,1
2020-10-09,AUT,Austria,5,80,0,80,3,0
2020-10-09,AUT,Austria,6,53,0,53,3,0
2020-10-09,AUT,Austria,7,12,0,12,0,0
2020-10-09,AZE,Azerbaijan,-99,3,0,3,1,0
2020-10-09,AZE,Azerbaijan,1,4,1,4,0,1
2020-10-09,AZE,Azerbaijan,2,2,1,2,6,1
2020-10-09,AZE,Azerbaijan,3,6,1,6,7,1
2020-10-09,AZE,Azerbaijan,4,5,0,5,0,0
2020-10-09,AZE,Azerbaijan,5,1,0,1,0,0
2020-10-09,AZE,Azerbaijan,6,1,0,1,0,0
2020-10-09,BHS,Bahamas,-99,1,0,1,1,0
2020-10-09,BHS,Bahamas,1,1,0,1,2,0
2020-10-09,BHS,Bahamas,5,2,0,2,0,0
2020-10-09,BHR,Bahrain,1,2,0,2,1,1
2020-10-09,BHR,Bahrain,2,2,0,2,0,1
2020-10-09,BHR,Bahrain,3,2,0,2,0,0
2020-10-09,BGD,Bangladesh,-99,80,5,75,174,7
2020-10-09,BGD,Bangladesh,1,85,1,85,69,9
2020-10-09,BGD,Bangladesh,2,80,0,80,136,4
2020-10-09,BGD,Bangladesh,3,49,1,49,53,1
2020-10-09,BGD,Bangladesh,4,13,1,13,14,2
2020-10-09,BGD,Bangladesh,5,5,0,5,13,0
2020-10-09,BGD,Bangladesh,6,1,0,1,0,0
2020-10-09,BLR,Belarus,-99,24,0,21,63,4
2020-10-09,BLR,Belarus,1,4,1,4,4,0
2020-10-09,BLR,Belarus,2,35,4,35,38,1
2020-10-09,BLR,Belarus,3,56,5,56,49,3
2020-10-09,BLR,Belarus,4,57,1,57,56,2
2020-10-09,BLR,Belarus,5,27,0,27,9,1
2020-10-09,BLR,Belarus,6,4,0,4,4,0
2020-10-09,BLR,Belarus,7,3,0,3,1,0
2020-10-09,BEL,Belgium,-99,105,2,100,45,1
2020-10-09,BEL,Belgium,1,61,2,61,20,3
2020-10-09,BEL,Belgium,2,118,0,118,47,2
2020-10-09,BEL,Belgium,3,124,2,124,43,2
2020-10-09,BEL,Belgium,4,108,1,108,22,0
2020-10-09,BEL,Belgium,5,110,0,109,26,3
2020-10-09,BEL,Belgium,6,58,0,58,9,0
2020-10-09,BEL,Belgium,7,21,3,21,3,3
2020-10-09,BEN,Benin,-99,6,1,5,0,0
2020-10-09,BEN,Benin,1,2,0,2,1,0
2020-10-09,BEN,Benin,2,4,0,4,9,0
