ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
IOT,British Indian Ocean Territory,1,1,0,1,1,2020-04-28
VGB,British Virgin Islands,2,3,0,3,0,2020-04-28
VGB,British Virgin Islands,4,2,0,2,6,2020-04-28
VGB,British Virgin Islands,6,1,0,1,0,2020-04-28
BRN,Brunei,3,1,0,1,0,2020-04-28
BGR,Bulgaria,-99,1,0,1,0,2020-04-28
BGR,Bulgaria,1,46,0,46,17,2020-04-28
BGR,Bulgaria,2,78,0,78,9,2020-04-28
BGR,Bulgaria,3,79,0,79,1,2020-04-28
BGR,Bulgaria,4,95,0,95,0,2020-04-28
BGR,Bulgaria,5,68,0,68,0,2020-04-28
BGR,Bulgaria,6,24,0,24,0,2020-04-28
BGR,Bulgaria,7,4,0,4,0,2020-04-28
BFA,Burkina Faso,1,7,0,7,1,2020-04-28
BFA,Burkina Faso,2,9,0,9,8,2020-04-28
BFA,Burkina Faso,3,6,0,6,3,2020-04-28
BFA,Burkina Faso,4,5,0,5,0,2020-04-28
BFA,Burkina Faso,5,2,0,2,0,2020-04-28
BDI,Burundi,2,1,1,1,100,2020-04-28
KHM,Cambodia,1,4,0,4,5,2020-04-28
KHM,Cambodia,2,9,1,9,8,2020-04-28
KHM,Cambodia,3,7,0,7,1,2020-04-28
KHM,Cambodia,4,1,0,1,0,2020-04-28
CMR,Cameroon,1,18,2,18,59,2020-04-28
CMR,Cameroon,2,39,1,39,12,2020-04-28
CMR,Cameroon,3,11,0,11,2,2020-04-28
CMR,Cameroon,4,2,0,2,2,2020-04-28
CAN,Canada,-99,4,0,4,0,2020-04-28
CAN,Canada,1,246,1,246,36,2020-04-28
CAN,Canada,2,508,3,508,105,2020-04-28
CAN,Canada,3,399,6,398,87,2020-04-28
CAN,Canada,4,282,1,282,175,2020-04-28
CAN,Canada,5,314,4,313,33,2020-04-28
CAN,Canada,6,178,0,178,11,2020-04-28
CAN,Canada,7,61,0,60,3,2020-04-28
CPV,Cape Verde,3,1,0,1,0,2020-04-28
CPV,Cape Verde,5,1,0,1,0,2020-04-28
CAF,Central African Republic,2,1,0,1,0,2020-04-28
CAF,Central African Republic,3,1,0,1,0,2020-04-28
TCD,Chad,2,1,0,1,1,2020-04-28
CHL,Chile,-99,4,0,4,0,2020-04-28
CHL,Chile,1,171,4,171,26,2020-04-28
CHL,Chile,2,355,2,355,80,2020-04-28
CHL,Chile,3,259,2,259,43,2020-04-28
CHL,Chile,4,161,0,161,25,2020-04-28
CHL,Chile,5,132,0,132,12,2020-04-28
CHL,Chile,6,50,0,50,3,2020-04-28
CHL,Chile,7,9,0,9,0,2020-04-28
CXR,Christmas Island,2,1,0,1,0,2020-04-28
COL,Colombia,-99,6,0,6,0,2020-04-28
COL,Colombia,1,596,10,596,115,2020-04-28
COL,Colombia,2,718,6,717,78,2020-04-28
COL,Colombia,3,504,2,503,64,2020-04-28
COL,Colombia,4,298,0,298,29,2020-04-28
COL,Colombia,5,108,0,108,11,2020-04-28
COL,Colombia,6,48,1,48,0,2020-04-28
COL,Colombia,7,4,0,4,1,2020-04-28
CRI,Costa Rica,-99,2,0,2,0,2020-04-28
CRI,Costa Rica,1,127,3,127,8,2020-04-28
CRI,Costa Rica,2,173,0,173,15,2020-04-28
CRI,Costa Rica,3,131,1,130,17,2020-04-28
CRI,Costa Rica,4,56,0,56,0,2020-04-28
CRI,Costa Rica,5,36,0,36,3,2020-04-28
CRI,Costa Rica,6,23,0,23,4,2020-04-28
CRI,Costa Rica,7,2,0,2,0,2020-04-28
CIV,Côte d'Ivoire,1,10,1,10,2,2020-04-28
CIV,Côte d'Ivoire,2,23,1,22,0,2020-04-28
CIV,Côte d'Ivoire,3,22,1,22,3,2020-04-28
CIV,Côte d'Ivoire,4,5,0,5,3,2020-04-28
CIV,Côte d'Ivoire,5,1,0,1,0,2020-04-28
HRV,Croatia,-99,1,0,1,0,2020-04-28
HRV,Croatia,1,26,0,26,3,2020-04-28
HRV,Croatia,2,68,0,68,6,2020-04-28
HRV,Croatia,3,56,0,56,1,2020-04-28
HRV,Croatia,4,63,0,63,4.3,2020-04-28
HRV,Croatia,5,39,0,39,0,2020-04-28
HRV,Croatia,6,14,0,14,1,2020-04-28
HRV,Croatia,7,5,0,4,0,2020-04-28
CYP,Cyprus,1,1,0,1,0,2020-04-28
CYP,Cyprus,3,1,0,1,0,2020-04-28
CYP,Cyprus,4,1,0,1,0,2020-04-28
CZE,Czech Republic,1,108,1,108,20,2020-04-28
CZE,Czech Republic,2,208,1,208,13,2020-04-28
CZE,Czech Republic,3,215,1,215,7,2020-04-28
CZE,Czech Republic,4,171,2,171,7,2020-04-28
CZE,Czech Republic,5,113,1,113,2,2020-04-28
CZE,Czech Republic,6,60,0,60,3,2020-04-28
CZE,Czech Republic,7,8,0,7,30,2020-04-28
COD,Democratic Republic of the Congo,-99,1,0,1,0,2020-04-28
COD,Democratic Republic of the Congo,1,2,0,2,0,2020-04-28
COD,Democratic Republic of the Congo,2,12,1,12,9,2020-04-28
COD,Democratic Republic of the Congo,3,3,0,3,0,2020-04-28
COD,Democratic Republic of the Congo,4,4,0,4,4,2020-04-28
DNK,Denmark,-99,4,0,4,3,2020-04-28
DNK,Denmark,1,79,2,79,32,2020-04-28
DNK,Denmark,2,118,1,118,42,2020-04-28
DNK,Denmark,3,127,2,127,30,2020-04-28
DNK,Denmark,4,172,4,172,54,2020-04-28
DNK,Denmark,5,172,0,172,26,2020-04-28
DNK,Denmark,6,116,0,116,14,2020-04-28
DNK,Denmark,7,31,0,31,1,2020-04-28
DMA,Dominica,1,1,0,1,0,2020-04-28
DMA,Dominica,2,4,0,4,1,2020-04-28
DMA,Dominica,3,3,0,3,0,2020-04-28
DMA,Dominica,4,4,0,4,3,2020-04-28
DMA,Dominica,5,1,1,1,0,2020-04-28
DMA,Dominica,6,1,0,1,3,2020-04-28
DOM,Dominican Republic,-99,3,0,3,2,2020-04-28
DOM,Dominican Republic,1,85,5,85,44,2020-04-28
DOM,Dominican Republic,2,153,2,153,50,2020-04-28
DOM,Dominican Republic,3,98,1,97,25,2020-04-28
DOM,Dominican Republic,4,55,1,55,30,2020-04-28
DOM,Dominican Republic,5,26,0,26,7,2020-04-28
DOM,Dominican Republic,6,6,0,6,5,2020-04-28
ECU,Ecuador,-99,7,2,7,18,2020-04-28
ECU,Ecuador,1,335,11,335,284,2020-04-28
ECU,Ecuador,2,386,15,386,503,2020-04-28
ECU,Ecuador,3,225,6,225,280,2020-04-28
ECU,Ecuador,4,118,2,117,201,2020-04-28
ECU,Ecuador,5,44,1,44,53,2020-04-28
ECU,Ecuador,6,12,1,12,0,2020-04-28
ECU,Ecuador,7,2,0,2,0,2020-04-28
EGY,Egypt,-99,2,0,2,2,2020-04-28
EGY,Egypt,1,364,8,364,347,2020-04-28
EGY,Egypt,2,521,2,521,226,2020-04-28
EGY,Egypt,3,312,1,312,286,2020-04-28
EGY,Egypt,4,88,0,88,211,2020-04-28
EGY,Egypt,5,25,0,25,6,2020-04-28
EGY,Egypt,6,10,0,10,0,2020-04-28
EGY,Egypt,7,3,0,3,1,2020-04-28
SLV,El Salvador,-99,3,0,3,0,2020-04-28
SLV,El Salvador,1,236,5,236,23,2020-04-28
SLV,El Salvador,2,239,1,239,13,2020-04-28
SLV,El Salvador,3,131,1,131,2,2020-04-28
SLV,El Salvador,4,75,0,75,9,2020-04-28
SLV,El Salvador,5,27,0,27,3,2020-04-28
SLV,El Salvador,6,5,0,5,0,2020-04-28
SLV,El Salvador,7,1,0,1,0,2020-04-28
ERI,Eritrea,2,2,1,2,10,2020-04-28
ERI,Eritrea,6,1,1,1,0,2020-04-28
SWZ,Eswatini,1,1,0,1,0,2020-04-28
SWZ,Eswatini,3,1,0,1,0,2020-04-28
ETH,Ethiopia,-99,2,0,2,0,2020-04-28
ETH,Ethiopia,1,3,0,3,0,2020-04-28
ETH,Ethiopia,2,46,0,46,11,2020-04-28
ETH,Ethiopia,3,21,0,21,100,2020-04-28
ETH,Ethiopia,4,5,0,5,0,2020-04-28
FLK,Falkland Islands,1,1,0,1,0,2020-04-28
FJI,Fiji,4,1,1,1,3,2020-04-28
FIN,Finland,-99,2,0,2,5,2020-04-28
FIN,Finland,1,49,2,49,23,2020-04-28
FIN,Finland,2,102,0,102,27,2020-04-28
FIN,Finland,3,101,1,101,39,2020-04-28
FIN,Finland,4,72,3,72,13,2020-04-28
FIN,Finland,5,76,0,76,18,2020-04-28
FIN,Finland,6,95,0,95,10,2020-04-28
FIN,Finland,7,28,1,28,3,2020-04-28
FRA,France,-99,8,0,8,3,2020-04-28
FRA,France,1,378,0,378,144,2020-04-28
FRA,France,2,683,6,683,259,2020-04-28
FRA,France,3,589,4,589,151,2020-04-28
FRA,France,4,562,9,561,173,2020-04-28
FRA,France,5,398,3,398,154,2020-04-28
FRA,France,6,221,1,221,25,2020-04-28
FRA,France,7,42,0,41,3,2020-04-28
PYF,French Polynesia,1,1,0,1,0,2020-04-28
GMB,Gambia,1,1,0,1,1,2020-04-28
GEO,Georgia,7,1,0,1,0,2020-04-28
DEU,Germany,-99,9,0,9,0,2020-04-28
DEU,Germany,1,302,1,302,61,2020-04-28
DEU,Germany,2,830,4,830,164,2020-04-28
DEU,Germany,3,765,1,765,63,2020-04-28
DEU,Germany,4,641,2,640,47,2020-04-28
DEU,Germany,5,489,2,489,29,2020-04-28
DEU,Germany,6,183,2,183,104,2020-04-28
DEU,Germany,7,44,0,44,3,2020-04-28
GHA,Ghana,1,50,2,50,5,2020-04-28
GHA,Ghana,2,79,1,79,4,2020-04-28
GHA,Ghana,3,30,0,30,2,2020-04-28
GHA,Ghana,4,4,0,4,0,2020-04-28
GHA,Ghana,5,3,0,3,0,2020-04-28
GRC,Greece,-99,2,0,2,0,2020-04-28
GRC,Greece,1,82,0,82,9,2020-04-28
GRC,Greece,2,151,1,151,35,2020-04-28
GRC,Greece,3,206,0,205,15,2020-04-28
GRC,Greece,4,173,1,173,21,2020-04-28
GRC,Greece,5,94,0,94,8,2020-04-28
GRC,Greece,6,48,0,48,0,2020-04-28
GRC,Greece,7,7,0,7,0,2020-04-28
GRL,Greenland,3,1,0,1,0,2020-04-28
GRD,Grenada,2,1,0,1,0,2020-04-28
GLP,Guadeloupe,2,1,0,1,2,2020-04-28
GUM,Guam,2,1,0,1,0,2020-04-28
GUM,Guam,6,1,1,1,100,2020-04-28
GTM,Guatemala,-99,4,0,4,0,2020-04-28
GTM,Guatemala,1,277,4,276,82,2020-04-28
GTM,Guatemala,2,306,0,305,33,2020-04-28
GTM,Guatemala,3,117,1,117,4,2020-04-28
GTM,Guatemala,4,56,0,56,23,2020-04-28
GTM,Guatemala,5,28,0,28,1,2020-04-28
GTM,Guatemala,6,4,0,4,2,2020-04-28
GTM,Guatemala,7,1,0,1,0,2020-04-28
GGY,Guernsey,4,1,0,1,2,2020-04-28
GIN,Guinea,1,4,0,4,0,2020-04-28
GIN,Guinea,2,13,0,13,3,2020-04-28
GIN,Guinea,3,4,0,4,1,2020-04-28
GIN,Guinea,4,4,0,4,0,2020-04-28
GIN,Guinea,6,2,0,2,0,2020-04-28
HTI,Haiti,-99,2,0,2,0,2020-04-28
HTI,Haiti,1,17,1,17,3,2020-04-28
HTI,Haiti,2,22,0,22,3,2020-04-28
HTI,Haiti,3,12,0,12,2,2020-04-28
HTI,Haiti,4,1,0,1,0,2020-04-28
HTI,Haiti,5,4,0,4,1,2020-04-28
HND,Honduras,-99,1,0,1,0,2020-04-28
HND,Honduras,1,139,3,139,9,2020-04-28
HND,Honduras,2,175,1,175,51,2020-04-28
HND,Honduras,3,99,1,99,14,2020-04-28
HND,Honduras,4,52,0,52,1,2020-04-28
HND,Honduras,5,10,0,10,0,2020-04-28
HND,Honduras,6,8,0,8,0,2020-04-28
HND,Honduras,7,1,0,1,0,2020-04-28
HKG,Hong Kong,1,5,0,5,0,2020-04-28
HKG,Hong Kong,2,10,0,10,0,2020-04-28
HKG,Hong Kong,3,12,0,12,1,2020-04-28
HKG,Hong Kong,4,1,0,1,0,2020-04-28
HUN,Hungary,-99,9,0,9,0,2020-04-28
HUN,Hungary,1,112,1,112,11,2020-04-28
HUN,Hungary,2,249,2,248,60,2020-04-28
HUN,Hungary,3,268,0,268,51,2020-04-28
HUN,Hungary,4,279,1,279,62,2020-04-28
HUN,Hungary,5,227,0,227,26,2020-04-28
HUN,Hungary,6,200,0,199,10,2020-04-28
HUN,Hungary,7,38,0,38,5,2020-04-28
ISL,Iceland,2,2,0,2,0,2020-04-28
ISL,Iceland,4,2,0,2,0,2020-04-28
IND,India,-99,5,0,5,1,2020-04-28
IND,India,1,694,8,693,160,2020-04-28
IND,India,2,1262,5,1261,504,2020-04-28
IND,India,3,395,1,394,43,2020-04-28
IND,India,4,74,1,74,2,2020-04-28
IND,India,5,35,0,35,0,2020-04-28
IND,India,6,12,0,12,0,2020-04-28
IND,India,7,3,0,2,0,2020-04-28
IDN,Indonesia,-99,14,0,14,2,2020-04-28
IDN,Indonesia,1,683,20,682,289,2020-04-28
IDN,Indonesia,2,1043,16,1043,304,2020-04-28
IDN,Indonesia,3,571,8,571,202,2020-04-28
IDN,Indonesia,4,199,0,199,53,2020-04-28
IDN,Indonesia,5,72,0,72,9,2020-04-28
IDN,Indonesia,6,14,0,14,101,2020-04-28
IDN,Indonesia,7,1,0,1,0,2020-04-28
IRQ,Iraq,-99,3,0,3,1,2020-04-28
IRQ,Iraq,1,159,4,159,76,2020-04-28
IRQ,Iraq,2,278,5,277,337,2020-04-28
IRQ,Iraq,3,129,1,129,14,2020-04-28
IRQ,Iraq,4,58,0,58,58,2020-04-28
IRQ,Iraq,5,25,0,25,0,2020-04-28
IRQ,Iraq,6,6,0,6,1,2020-04-28
IRL,Ireland,-99,1,0,1,0,2020-04-28
IRL,Ireland,1,67,1,67,44,2020-04-28
IRL,Ireland,2,131,1,131,50,2020-04-28
IRL,Ireland,3,129,0,129,32,2020-04-28
IRL,Ireland,4,130,0,129,63,2020-04-28
IRL,Ireland,5,59,0,59,27,2020-04-28
IRL,Ireland,6,34,0,34,4,2020-04-28
IRL,Ireland,7,3,0,3,0,2020-04-28
ISR,Israel,-99,4,0,4,0,2020-04-28
ISR,Israel,1,59,0,59,24,2020-04-28
ISR,Israel,2,130,1,130,31,2020-04-28
ISR,Israel,3,108,2,108,8,2020-04-28
ISR,Israel,4,100,0,99,13,2020-04-28
ISR,Israel,5,114,0,113,6,2020-04-28
ISR,Israel,6,97,0,97,1,2020-04-28
ISR,Israel,7,26,0,26,0,2020-04-28
ITA,Italy,-99,13,0,13,5,2020-04-28
ITA,Italy,1,310,1,310,176,2020-04-28
ITA,Italy,2,806,1,806,292,2020-04-28
ITA,Italy,3,684,2,683,193,2020-04-28
ITA,Italy,4,614,2,614,189,2020-04-28
ITA,Italy,5,445,0,445,55,2020-04-28
ITA,Italy,6,219,0,218,38,2020-04-28
ITA,Italy,7,64,0,64,2,2020-04-28
JPN,Japan,-99,1,0,1,0,2020-04-28
JPN,Japan,1,29,2,29,109,2020-04-28
JPN,Japan,2,105,0,105,25,2020-04-28
JPN,Japan,3,115,1,115,53,2020-04-28
JPN,Japan,4,101,0,101,8,2020-04-28
JPN,Japan,5,100,2,100,26,2020-04-28
JPN,Japan,6,27,0,27,0,2020-04-28
JPN,Japan,7,4,0,4,0,2020-04-28
JEY,Jersey,5,1,0,1,0,2020-04-28
JOR,Jordan,-99,1,0,1,0,2020-04-28
JOR,Jordan,1,77,0,77,16,2020-04-28
JOR,Jordan,2,126,1,126,7,2020-04-28
JOR,Jordan,3,79,2,79,4,2020-04-28
JOR,Jordan,4,28,0,28,0,2020-04-28
JOR,Jordan,5,14,0,14,0,2020-04-28
JOR,Jordan,6,1,0,1,0,2020-04-28
KAZ,Kazakhstan,-99,1,0,1,0,2020-04-28
KAZ,Kazakhstan,1,10,0,10,1,2020-04-28
KAZ,Kazakhstan,2,41,0,41,1,2020-04-28
KAZ,Kazakhstan,3,76,1,76,4,2020-04-28
KAZ,Kazakhstan,4,48,0,48,1,2020-04-28
KAZ,Kazakhstan,5,15,0,15,2,2020-04-28
KAZ,Kazakhstan,6,4,0,4,0,2020-04-28
KEN,Kenya,-99,2,0,2,1,2020-04-28
KEN,Kenya,1,35,2,35,8,2020-04-28
KEN,Kenya,2,118,4,118,8,2020-04-28
KEN,Kenya,3,56,2,56,11,2020-04-28
KEN,Kenya,4,14,0,14,0,2020-04-28
KEN,Kenya,5,4,0,4,0,2020-04-28
KEN,Kenya,6,1,1,1,0,2020-04-28
RKS,Kosovo,1,1,1,1,1,2020-04-28
RKS,Kosovo,5,1,0,1,0,2020-04-28
KWT,Kuwait,1,7,0,7,2,2020-04-28
KWT,Kuwait,2,50,2,50,13,2020-04-28
KWT,Kuwait,3,32,1,32,5,2020-04-28
KWT,Kuwait,4,14,0,14,1,2020-04-28
KWT,Kuwait,5,7,0,7,4,2020-04-28
KGZ,Kyrgyzstan,-99,1,0,0,0,2020-04-28
KGZ,Kyrgyzstan,1,15,0,15,101,2020-04-28
KGZ,Kyrgyzstan,2,27,0,27,1,2020-04-28
KGZ,Kyrgyzstan,3,20,0,20,1,2020-04-28
KGZ,Kyrgyzstan,4,14,0,14,0,2020-04-28
KGZ,Kyrgyzstan,5,4,0,4,0,2020-04-28
KGZ,Kyrgyzstan,6,1,0,1,0,2020-04-28
LAO,Laos,1,9,1,9,3,2020-04-28
LAO,Laos,2,10,0,10,2,2020-04-28
LAO,Laos,3,8,1,8,1,2020-04-28
LAO,Laos,4,1,0,1,0,2020-04-28
LAO,Laos,5,2,0,2,0,2020-04-28
LVA,Latvia,3,1,0,1,0,2020-04-28
LBN,Lebanon,1,29,1,29,101,2020-04-28
LBN,Lebanon,2,47,1,47,15,2020-04-28
LBN,Lebanon,3,27,0,27,2,2020-04-28
LBN,Lebanon,4,5,0,5,0,2020-04-28
LBN,Lebanon,5,10,0,10,0,2020-04-28
LBN,Lebanon,6,1,0,1,0,2020-04-28
LSO,Lesotho,3,1,0,1,0,2020-04-28
LBY,Libya,1,62,2,62,3,2020-04-28
LBY,Libya,2,122,0,122,5,2020-04-28
LBY,Libya,3,84,0,84,5,2020-04-28
LBY,Libya,4,47,1,47,7,2020-04-28
LBY,Libya,5,11,1,11,1,2020-04-28
LBY,Libya,6,1,0,1,0,2020-04-28
LBY,Libya,7,1,0,1,2,2020-04-28
LIE,Liechtenstein,4,1,0,1,0,2020-04-28
LIE,Liechtenstein,7,1,1,1,100,2020-04-28
LUX,Luxembourg,1,2,0,2,0,2020-04-28
MAC,Macau,5,1,0,1,0,2020-04-28
MDG,Madagascar,1,3,0,3,0,2020-04-28
MDG,Madagascar,2,8,0,8,0,2020-04-28
MDG,Madagascar,3,4,0,4,0,2020-04-28
MDG,Madagascar,5,4,0,4,0,2020-04-28
MYS,Malaysia,-99,1,0,1,0,2020-04-28
MYS,Malaysia,1,133,3,133,52,2020-04-28
MYS,Malaysia,2,204,1,204,34,2020-04-28
MYS,Malaysia,3,138,2,138,18,2020-04-28
MYS,Malaysia,4,72,0,72,7,2020-04-28
MYS,Malaysia,5,32,0,32,0,2020-04-28
MYS,Malaysia,6,8,0,8,1,2020-04-28
MYS,Malaysia,7,2,0,2,0,2020-04-28
MLI,Mali,1,10,0,10,1,2020-04-28
MLI,Mali,2,13,0,13,0,2020-04-28
MLI,Mali,3,7,0,7,101,2020-04-28
MLI,Mali,4,4,0,4,0,2020-04-28
MLI,Mali,5,2,0,2,0,2020-04-28
MLT,Malta,1,1,0,1,0,2020-04-28
MRT,Mauritania,1,2,0,2,0,2020-04-28
MRT,Mauritania,2,7,0,7,1,2020-04-28
MRT,Mauritania,3,5,0,5,1,2020-04-28
MRT,Mauritania,5,1,0,1,0,2020-04-28
MUS,Mauritius,3,1,0,1,0,2020-04-28
MEX,Mexico,-99,21,1,20,1,2020-04-28
MEX,Mexico,1,2241,21,2241,847,2020-04-28
MEX,Mexico,2,2502,44,2500,859,2020-04-28
MEX,Mexico,3,1369,11,1368,389,2020-04-28
MEX,Mexico,4,908,6,906,272,2020-04-28
MEX,Mexico,5,400,1,400,62,2020-04-28
MEX,Mexico,6,103,1,103,6,2020-04-28
