date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-04-02,AFG,Afghanistan,-99,59,16,31,420,18
2021-04-02,AFG,Afghanistan,-77,1,0,1,1,0
2021-04-02,AFG,Afghanistan,1,14,2,14,109,3
2021-04-02,AFG,Afghanistan,2,25,2,25,46,4
2021-04-02,AFG,Afghanistan,3,8,1,8,7,1
2021-04-02,AFG,Afghanistan,4,1,0,1,1,0
2021-04-02,AFG,Afghanistan,5,2,0,2,3,0
2021-04-02,AFG,Afghanistan,7,5,4,5,304,3
2021-04-02,ALA,Aland Islands,-99,10,3,8,105,4
2021-04-02,ALA,Aland Islands,2,1,0,1,0,0
2021-04-02,ALA,Aland Islands,3,1,0,1,0,0
2021-04-02,ALA,Aland Islands,4,3,0,3,0,0
2021-04-02,ALA,Aland Islands,7,2,1,2,100,1
2021-04-02,ALB,Albania,-99,34,2,29,82,4
2021-04-02,ALB,Albania,-77,1,0,1,0,0
2021-04-02,ALB,Albania,1,11,0,11,67,1
2021-04-02,ALB,Albania,2,12,0,12,13,1
2021-04-02,ALB,Albania,3,13,1,13,25,0
2021-04-02,ALB,Albania,4,19,0,19,12,0
2021-04-02,ALB,Albania,5,12,0,12,18,0
2021-04-02,ALB,Albania,6,7,0,7,0,0
2021-04-02,ALB,Albania,7,1,0,1,1,0
2021-04-02,DZA,Algeria,-99,196,12,147,112,15
2021-04-02,DZA,Algeria,-77,2,0,1,1,0
2021-04-02,DZA,Algeria,1,18,1,18,4,2
2021-04-02,DZA,Algeria,2,47,1,47,13,2
2021-04-02,DZA,Algeria,3,63,2,63,33,5
2021-04-02,DZA,Algeria,4,46,1,46,56,1
2021-04-02,DZA,Algeria,5,21,0,21,13,0
2021-04-02,DZA,Algeria,6,12,0,12,18,0
2021-04-02,DZA,Algeria,7,2,0,2,2,0
2021-04-02,ASM,American Samoa,-99,11,4,6,8,4
2021-04-02,ASM,American Samoa,4,1,0,1,1,0
2021-04-02,ASM,American Samoa,5,2,0,2,0,0
2021-04-02,AND,Andorra,-99,15,5,12,26,5
2021-04-02,AND,Andorra,1,3,1,3,6,2
2021-04-02,AND,Andorra,2,3,0,3,98,0
2021-04-02,AND,Andorra,3,4,0,4,5,1
2021-04-02,AND,Andorra,4,2,0,2,2,1
2021-04-02,AND,Andorra,5,2,0,2,0,0
2021-04-02,AND,Andorra,7,1,0,1,0,0
2021-04-02,AGO,Angola,-99,37,5,31,20,6
2021-04-02,AGO,Angola,-77,1,1,1,0,1
2021-04-02,AGO,Angola,1,7,0,7,0,2
2021-04-02,AGO,Angola,2,8,0,8,0,0
2021-04-02,AGO,Angola,3,6,1,6,2,1
2021-04-02,AGO,Angola,4,7,0,7,0,0
2021-04-02,AGO,Angola,5,3,0,3,6,0
2021-04-02,AGO,Angola,6,1,0,1,0,0
2021-04-02,AIA,Anguilla,-99,4,2,3,0,2
2021-04-02,AIA,Anguilla,3,1,0,1,0,0
2021-04-02,AIA,Anguilla,4,1,0,1,0,0
2021-04-02,ATG,Antigua,-99,3,1,2,0,0
2021-04-02,ARG,Argentina,-99,758,16,618,471,32
2021-04-02,ARG,Argentina,-77,3,0,3,0,0
2021-04-02,ARG,Argentina,1,176,4,176,162,6
2021-04-02,ARG,Argentina,2,395,5,395,393,14
2021-04-02,ARG,Argentina,3,458,6,458,483,19
2021-04-02,ARG,Argentina,4,435,6,435,259,10
2021-04-02,ARG,Argentina,5,385,7,385,291,4
2021-04-02,ARG,Argentina,6,237,1,237,127,4
2021-04-02,ARG,Argentina,7,62,0,62,13,1
2021-04-02,ARM,Armenia,-99,10,0,7,3,0
2021-04-02,ARM,Armenia,1,1,0,1,0,0
2021-04-02,ARM,Armenia,2,4,1,4,6,0
2021-04-02,ARM,Armenia,3,5,1,5,3,1
2021-04-02,ARM,Armenia,4,2,0,2,6,1
2021-04-02,ARM,Armenia,5,4,0,4,1,2
2021-04-02,ARM,Armenia,6,1,0,1,1,0
2021-04-02,ARM,Armenia,7,2,1,2,200,1
2021-04-02,AUS,Australia,-99,242,8,199,201,14
2021-04-02,AUS,Australia,-77,5,0,5,1,0
2021-04-02,AUS,Australia,1,93,4,93,50,3
2021-04-02,AUS,Australia,2,186,4,186,22,3
2021-04-02,AUS,Australia,3,179,6,179,42,3
2021-04-02,AUS,Australia,4,193,3,193,23,8
2021-04-02,AUS,Australia,5,193,0,193,28,5
2021-04-02,AUS,Australia,6,148,1,148,3,4
2021-04-02,AUS,Australia,7,49,2,49,44,5
2021-04-02,AUT,Austria,-99,91,1,82,28,3
2021-04-02,AUT,Austria,-77,1,0,1,0,0
2021-04-02,AUT,Austria,1,43,0,43,20,1
2021-04-02,AUT,Austria,2,129,0,129,48,1
2021-04-02,AUT,Austria,3,133,3,133,57,3
2021-04-02,AUT,Austria,4,115,0,115,68,1
2021-04-02,AUT,Austria,5,122,0,122,35,2
2021-04-02,AUT,Austria,6,74,0,74,7,0
2021-04-02,AUT,Austria,7,15,0,15,4,0
2021-04-02,AZE,Azerbaijan,-99,33,3,29,213,3
2021-04-02,AZE,Azerbaijan,1,4,0,4,1,0
2021-04-02,AZE,Azerbaijan,2,15,0,15,13,1
2021-04-02,AZE,Azerbaijan,3,12,0,12,11,0
2021-04-02,AZE,Azerbaijan,4,9,0,9,1,0
2021-04-02,AZE,Azerbaijan,5,9,0,9,1,0
2021-04-02,AZE,Azerbaijan,6,4,0,4,0,0
2021-04-02,AZE,Azerbaijan,7,1,0,1,0,0
2021-04-02,BHS,Bahamas,-99,1,1,1,1,1
2021-04-02,BHS,Bahamas,4,1,0,1,0,0
2021-04-02,BHR,Bahrain,-99,3,1,2,5,1
2021-04-02,BHR,Bahrain,1,1,0,1,0,0
2021-04-02,BHR,Bahrain,4,1,0,1,0,0
2021-04-02,BGD,Bangladesh,-99,358,48,275,1349,62
2021-04-02,BGD,Bangladesh,-77,3,0,3,1,1
2021-04-02,BGD,Bangladesh,1,140,8,140,186,17
2021-04-02,BGD,Bangladesh,2,215,14,215,264,15
2021-04-02,BGD,Bangladesh,3,90,3,90,216,9
2021-04-02,BGD,Bangladesh,4,51,1,51,277,1
2021-04-02,BGD,Bangladesh,5,11,1,11,7,1
2021-04-02,BGD,Bangladesh,6,4,0,4,6,0
2021-04-02,BGD,Bangladesh,7,1,1,1,100,1
2021-04-02,BRB,Barbados,4,1,1,1,0,1
2021-04-02,BRB,Barbados,5,1,0,1,0,0
2021-04-02,BLR,Belarus,-99,37,1,27,41,1
2021-04-02,BLR,Belarus,1,4,1,4,3,0
2021-04-02,BLR,Belarus,2,25,0,25,12,1
2021-04-02,BLR,Belarus,3,42,1,42,25,3
2021-04-02,BLR,Belarus,4,39,1,39,76,1
2021-04-02,BLR,Belarus,5,20,1,20,9,1
2021-04-02,BLR,Belarus,6,5,0,5,1,0
2021-04-02,BEL,Belgium,-99,180,5,146,145,6
2021-04-02,BEL,Belgium,-77,2,0,2,0,0
2021-04-02,BEL,Belgium,1,62,1,62,24,2
2021-04-02,BEL,Belgium,2,104,1,104,25,3
2021-04-02,BEL,Belgium,3,121,2,121,28,6
2021-04-02,BEL,Belgium,4,135,1,135,60,4
2021-04-02,BEL,Belgium,5,121,0,121,34,2
2021-04-02,BEL,Belgium,6,83,1,83,24,0
2021-04-02,BEL,Belgium,7,21,0,21,0,0
2021-04-02,BLZ,Belize,-99,4,2,2,0,2
2021-04-02,BLZ,Belize,4,2,0,2,2,0
2021-04-02,BLZ,Belize,6,1,0,1,0,0
2021-04-02,BEN,Benin,-99,16,0,15,3,1
2021-04-02,BEN,Benin,1,3,0,2,0,0
2021-04-02,BEN,Benin,2,4,0,4,4,0
2021-04-02,BEN,Benin,3,3,1,3,8,0
2021-04-02,BEN,Benin,4,1,0,1,0,0
2021-04-02,BEN,Benin,5,2,0,2,1,0
2021-04-02,BMU,Bermuda,-99,1,0,1,0,0
2021-04-02,BOL,Bolivia,-99,156,8,116,69,12
2021-04-02,BOL,Bolivia,1,64,6,64,34,9
2021-04-02,BOL,Bolivia,2,91,3,91,32,6
2021-04-02,BOL,Bolivia,3,77,2,77,155,3
2021-04-02,BOL,Bolivia,4,60,2,60,40,4
2021-04-02,BOL,Bolivia,5,33,0,33,10,0
2021-04-02,BOL,Bolivia,6,7,0,7,1,0
2021-04-02,BOL,Bolivia,7,2,0,2,4,0
2021-04-02,BES,"Bonaire, Sint Eustatius and Saba",-99,2,0,1,0,0
2021-04-02,BIH,Bosnia and Herzegovina,-99,33,0,28,25,2
2021-04-02,BIH,Bosnia and Herzegovina,-77,1,0,1,5,0
2021-04-02,BIH,Bosnia and Herzegovina,1,12,0,12,20,0
2021-04-02,BIH,Bosnia and Herzegovina,2,28,1,28,51,3
2021-04-02,BIH,Bosnia and Herzegovina,3,36,4,36,203,4
2021-04-02,BIH,Bosnia and Herzegovina,4,33,0,33,70,1
2021-04-02,BIH,Bosnia and Herzegovina,5,22,1,21,12,1
2021-04-02,BIH,Bosnia and Herzegovina,6,4,0,4,34,0
2021-04-02,BWA,Botswana,-99,3,2,3,30,2
2021-04-02,BRA,Brazil,-99,4282,113,3590,4399,230
2021-04-02,BRA,Brazil,-77,19,0,19,136,0
2021-04-02,BRA,Brazil,1,1401,28,1401,1442,64
2021-04-02,BRA,Brazil,2,2776,60,2775,3274,140
2021-04-02,BRA,Brazil,3,2917,59,2916,3964,112
2021-04-02,BRA,Brazil,4,1991,33,1991,3079,67
2021-04-02,BRA,Brazil,5,1316,11,1316,1409,31
2021-04-02,BRA,Brazil,6,423,2,423,532,5
2021-04-02,BRA,Brazil,7,69,0,68,74,1
2021-04-02,IOT,British Indian Ocean Territory,1,2,0,2,0,1
2021-04-02,IOT,British Indian Ocean Territory,6,1,0,1,3,0
2021-04-02,VGB,British Virgin Islands,-99,1,0,1,0,0
2021-04-02,VGB,British Virgin Islands,2,1,0,1,0,0
2021-04-02,VGB,British Virgin Islands,3,1,0,1,0,0
2021-04-02,BRN,Brunei,-99,2,0,1,0,0
2021-04-02,BRN,Brunei,3,1,0,1,2,0
2021-04-02,BGR,Bulgaria,-99,108,4,84,55,12
2021-04-02,BGR,Bulgaria,-77,4,0,4,1,0
