date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-02-17,AFG,Afghanistan,-99,66,19,42,650,22
2021-02-17,AFG,Afghanistan,-77,3,0,3,100,0
2021-02-17,AFG,Afghanistan,1,22,4,21,105,4
2021-02-17,AFG,Afghanistan,2,25,4,25,318,3
2021-02-17,AFG,Afghanistan,3,13,0,13,7,0
2021-02-17,AFG,Afghanistan,4,5,1,5,0,1
2021-02-17,AFG,Afghanistan,5,1,0,1,0,0
2021-02-17,AFG,Afghanistan,7,4,4,4,301,4
2021-02-17,ALA,Aland Islands,-99,10,2,6,0,2
2021-02-17,ALA,Aland Islands,1,3,1,3,3,1
2021-02-17,ALA,Aland Islands,2,3,1,3,3,1
2021-02-17,ALA,Aland Islands,3,1,0,1,0,0
2021-02-17,ALA,Aland Islands,4,2,0,2,0,0
2021-02-17,ALA,Aland Islands,5,2,0,2,0,0
2021-02-17,ALB,Albania,-99,40,5,32,142,5
2021-02-17,ALB,Albania,1,5,1,5,112,2
2021-02-17,ALB,Albania,2,26,2,26,57,3
2021-02-17,ALB,Albania,3,27,0,27,98,3
2021-02-17,ALB,Albania,4,12,0,12,27,2
2021-02-17,ALB,Albania,5,5,1,5,13,2
2021-02-17,ALB,Albania,6,2,0,2,0,0
2021-02-17,ALB,Albania,7,2,1,2,62,1
2021-02-17,DZA,Algeria,-99,203,13,156,206,17
2021-02-17,DZA,Algeria,1,21,0,21,3,1
2021-02-17,DZA,Algeria,2,52,1,52,29,5
2021-02-17,DZA,Algeria,3,38,1,37,58,0
2021-02-17,DZA,Algeria,4,33,1,33,27,2
2021-02-17,DZA,Algeria,5,21,1,21,113,1
2021-02-17,DZA,Algeria,6,7,0,7,10,0
2021-02-17,DZA,Algeria,7,3,1,3,14,0
2021-02-17,ASM,American Samoa,-99,11,4,7,3,5
2021-02-17,ASM,American Samoa,1,2,1,2,1,1
2021-02-17,ASM,American Samoa,2,2,0,1,0,0
2021-02-17,ASM,American Samoa,3,1,1,1,100,1
2021-02-17,ASM,American Samoa,5,1,0,1,1,0
2021-02-17,ASM,American Samoa,7,1,1,1,1,1
2021-02-17,AND,Andorra,-99,13,4,9,15,4
2021-02-17,AND,Andorra,1,2,2,2,112,2
2021-02-17,AND,Andorra,2,3,1,3,0,1
2021-02-17,AND,Andorra,3,1,0,1,0,0
2021-02-17,AND,Andorra,4,4,1,3,0,1
2021-02-17,AND,Andorra,5,1,1,1,73,1
2021-02-17,AND,Andorra,7,2,2,2,100,2
2021-02-17,AGO,Angola,-99,33,4,27,9,6
2021-02-17,AGO,Angola,1,8,0,8,8,0
2021-02-17,AGO,Angola,2,4,0,4,0,0
2021-02-17,AGO,Angola,3,10,0,10,0,0
2021-02-17,AGO,Angola,4,4,0,3,0,0
2021-02-17,AGO,Angola,5,5,0,5,1,0
