date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-02-11,AFG,Afghanistan,-99,61,18,32,212,22
2021-02-11,AFG,Afghanistan,1,9,0,9,3,0
2021-02-11,AFG,Afghanistan,2,24,2,24,78,6
2021-02-11,AFG,Afghanistan,3,15,1,15,8,1
2021-02-11,AFG,Afghanistan,4,6,1,6,59,2
2021-02-11,AFG,Afghanistan,5,2,0,2,1,0
2021-02-11,AFG,Afghanistan,6,1,1,1,15,1
2021-02-11,AFG,Afghanistan,7,6,3,6,219,3
2021-02-11,ALA,Aland Islands,-99,7,1,4,1,1
2021-02-11,ALA,Aland Islands,1,1,0,1,0,0
2021-02-11,ALA,Aland Islands,2,1,0,1,0,0
2021-02-11,ALA,Aland Islands,3,1,0,1,100,0
2021-02-11,ALA,Aland Islands,4,1,0,1,0,0
2021-02-11,ALA,Aland Islands,6,1,0,1,0,0
2021-02-11,ALA,Aland Islands,7,1,0,1,0,0
2021-02-11,ALB,Albania,-99,24,4,19,146,5
2021-02-11,ALB,Albania,1,5,0,5,23,0
2021-02-11,ALB,Albania,2,22,1,22,58,1
2021-02-11,ALB,Albania,3,20,2,20,41,4
2021-02-11,ALB,Albania,4,10,2,10,60,2
2021-02-11,ALB,Albania,5,8,0,8,3,0
2021-02-11,ALB,Albania,6,3,0,3,5,0
2021-02-11,DZA,Algeria,-99,170,10,132,115,9
2021-02-11,DZA,Algeria,-77,1,1,1,1,1
2021-02-11,DZA,Algeria,1,20,2,20,57,2
2021-02-11,DZA,Algeria,2,36,5,36,165,4
2021-02-11,DZA,Algeria,3,43,4,43,87,3
2021-02-11,DZA,Algeria,4,32,2,32,35,3
2021-02-11,DZA,Algeria,5,25,0,25,10,0
2021-02-11,DZA,Algeria,6,7,0,7,3,0
2021-02-11,DZA,Algeria,7,1,0,1,1,0
2021-02-11,ASM,American Samoa,-99,13,5,6,71,5
2021-02-11,ASM,American Samoa,1,2,0,2,1,0
2021-02-11,ASM,American Samoa,2,1,0,1,0,0
2021-02-11,ASM,American Samoa,4,1,0,1,0,0
2021-02-11,ASM,American Samoa,5,1,0,1,0,0
2021-02-11,ASM,American Samoa,7,3,3,3,154,3
2021-02-11,AND,Andorra,-99,11,1,9,1,1
2021-02-11,AND,Andorra,1,3,0,3,0,0
2021-02-11,AND,Andorra,5,2,0,2,0,0
2021-02-11,AND,Andorra,7,2,2,2,200,2
2021-02-11,AGO,Angola,-99,25,1,23,6,2
2021-02-11,AGO,Angola,1,1,0,1,0,0
2021-02-11,AGO,Angola,2,9,0,9,100,1
2021-02-11,AGO,Angola,3,7,0,7,1,0
2021-02-11,AGO,Angola,4,3,0,3,0,0
2021-02-11,AGO,Angola,5,2,0,2,0,0
2021-02-11,AGO,Angola,7,1,1,1,1,1
2021-02-11,AIA,Anguilla,-99,4,2,4,5,2
2021-02-11,ATG,Antigua,1,1,1,1,100,1
2021-02-11,ARG,Argentina,-99,578,10,465,205,26
2021-02-11,ARG,Argentina,-77,3,0,3,0,0
2021-02-11,ARG,Argentina,1,196,6,196,87,9
2021-02-11,ARG,Argentina,2,370,5,370,190,9
2021-02-11,ARG,Argentina,3,375,5,374,366,10
2021-02-11,ARG,Argentina,4,340,9,339,179,13
2021-02-11,ARG,Argentina,5,300,3,300,150,6
2021-02-11,ARG,Argentina,6,189,0,189,116,2
2021-02-11,ARG,Argentina,7,47,0,47,16,1
2021-02-11,ARM,Armenia,-99,7,1,6,2,1
2021-02-11,ARM,Armenia,-77,1,0,1,5,0
2021-02-11,ARM,Armenia,1,2,0,2,0,0
2021-02-11,ARM,Armenia,2,4,0,4,0,0
2021-02-11,ARM,Armenia,3,1,0,1,0,0
2021-02-11,ARM,Armenia,4,5,1,5,3,2
2021-02-11,ARM,Armenia,5,6,0,6,5,0
2021-02-11,AUS,Australia,-99,215,2,179,50,8
2021-02-11,AUS,Australia,-77,4,0,4,1,0
2021-02-11,AUS,Australia,1,129,1,129,121,3
2021-02-11,AUS,Australia,2,213,1,213,74,3
2021-02-11,AUS,Australia,3,174,2,174,126,3
2021-02-11,AUS,Australia,4,190,2,190,15,4
2021-02-11,AUS,Australia,5,193,1,192,8,3
2021-02-11,AUS,Australia,6,125,3,125,4,2
2021-02-11,AUS,Australia,7,46,0,46,2,1
2021-02-11,AUT,Austria,-99,73,0,63,1,2
2021-02-11,AUT,Austria,-77,2,0,2,0,0
2021-02-11,AUT,Austria,1,31,0,31,8,1
2021-02-11,AUT,Austria,2,126,0,126,64,9
2021-02-11,AUT,Austria,3,119,2,119,18,1
2021-02-11,AUT,Austria,4,133,1,133,29,3
2021-02-11,AUT,Austria,5,133,1,132,24,3
2021-02-11,AUT,Austria,6,63,0,63,10,1
2021-02-11,AUT,Austria,7,15,2,15,106,2
2021-02-11,AZE,Azerbaijan,-99,30,1,29,6,1
2021-02-11,AZE,Azerbaijan,1,13,1,13,14,3
2021-02-11,AZE,Azerbaijan,2,9,0,9,2,0
2021-02-11,AZE,Azerbaijan,3,8,1,8,3,1
2021-02-11,AZE,Azerbaijan,4,7,0,7,21,2
2021-02-11,AZE,Azerbaijan,5,11,1,11,3,1
2021-02-11,AZE,Azerbaijan,6,3,0,3,1,0
2021-02-11,AZE,Azerbaijan,7,1,0,1,0,0
2021-02-11,BHS,Bahamas,-99,2,0,2,0,0
2021-02-11,BHS,Bahamas,5,2,1,2,0,1
2021-02-11,BHR,Bahrain,-99,3,0,2,0,0
2021-02-11,BHR,Bahrain,1,2,1,2,5,1
2021-02-11,BHR,Bahrain,2,1,0,1,0,0
2021-02-11,BHR,Bahrain,3,1,0,1,1,0
2021-02-11,BGD,Bangladesh,-99,235,34,179,590,42
2021-02-11,BGD,Bangladesh,-77,5,1,5,11,2
2021-02-11,BGD,Bangladesh,1,107,5,107,190,12
2021-02-11,BGD,Bangladesh,2,99,4,99,82,2
2021-02-11,BGD,Bangladesh,3,58,2,58,27,2
2021-02-11,BGD,Bangladesh,4,25,1,25,43,2
2021-02-11,BGD,Bangladesh,5,11,0,11,0,0
2021-02-11,BGD,Bangladesh,6,4,0,4,0,0
2021-02-11,BGD,Bangladesh,7,2,1,2,100,1
2021-02-11,BLR,Belarus,-99,40,1,30,40,1
2021-02-11,BLR,Belarus,1,6,0,6,5,1
2021-02-11,BLR,Belarus,2,23,1,23,67,3
2021-02-11,BLR,Belarus,3,45,2,45,46,6
2021-02-11,BLR,Belarus,4,37,1,37,72,2
2021-02-11,BLR,Belarus,5,20,0,20,9,1
2021-02-11,BLR,Belarus,6,4,0,4,1,0
2021-02-11,BEL,Belgium,-99,137,2,110,61,3
2021-02-11,BEL,Belgium,-77,1,0,1,3,0
2021-02-11,BEL,Belgium,1,59,0,59,28,1
2021-02-11,BEL,Belgium,2,85,0,85,15,3
2021-02-11,BEL,Belgium,3,102,1,102,5,2
2021-02-11,BEL,Belgium,4,122,0,122,54,2
2021-02-11,BEL,Belgium,5,131,0,131,71,1
2021-02-11,BEL,Belgium,6,70,0,70,0,3
2021-02-11,BEL,Belgium,7,19,0,19,0,0
2021-02-11,BLZ,Belize,3,2,0,2,0,0
2021-02-11,BLZ,Belize,5,1,0,1,1,0
2021-02-11,BLZ,Belize,7,1,1,1,0,1
2021-02-11,BEN,Benin,-99,9,0,5,1,0
2021-02-11,BEN,Benin,1,3,0,3,1,0
2021-02-11,BEN,Benin,2,4,1,4,3,0
2021-02-11,BEN,Benin,3,2,0,2,0,0
2021-02-11,BEN,Benin,4,3,0,3,1,0
2021-02-11,BMU,Bermuda,-99,1,0,1,1,0
2021-02-11,BTN,Bhutan,-99,1,0,0,0,0
2021-02-11,BOL,Bolivia,-99,138,6,108,117,17
2021-02-11,BOL,Bolivia,-77,1,0,1,0,0
2021-02-11,BOL,Bolivia,1,83,6,83,80,7
2021-02-11,BOL,Bolivia,2,115,13,115,388,20
2021-02-11,BOL,Bolivia,3,86,5,86,101,6
2021-02-11,BOL,Bolivia,4,65,1,64,90,3
2021-02-11,BOL,Bolivia,5,42,1,42,69,2
2021-02-11,BOL,Bolivia,6,8,0,8,13,0
2021-02-11,BOL,Bolivia,7,3,0,3,3,0
2021-02-11,BES,"Bonaire, Sint Eustatius and Saba",-99,1,0,1,0,0
2021-02-11,BIH,Bosnia and Herzegovina,-99,22,0,20,11,1
2021-02-11,BIH,Bosnia and Herzegovina,-77,1,0,1,10,0
2021-02-11,BIH,Bosnia and Herzegovina,1,14,1,14,102,1
2021-02-11,BIH,Bosnia and Herzegovina,2,23,0,23,33,1
2021-02-11,BIH,Bosnia and Herzegovina,3,19,0,19,28,0
2021-02-11,BIH,Bosnia and Herzegovina,4,18,0,18,6,2
2021-02-11,BIH,Bosnia and Herzegovina,5,11,0,11,4,0
2021-02-11,BIH,Bosnia and Herzegovina,6,6,0,6,9,0
2021-02-11,BIH,Bosnia and Herzegovina,7,1,0,1,100,0
2021-02-11,BWA,Botswana,-99,1,1,1,0,1
2021-02-11,BRA,Brazil,-99,2601,63,2136,1907,166
2021-02-11,BRA,Brazil,-77,14,1,14,6,2
2021-02-11,BRA,Brazil,1,1001,21,1001,599,52
2021-02-11,BRA,Brazil,2,1855,35,1855,1782,95
2021-02-11,BRA,Brazil,3,1875,37,1872,1853,87
2021-02-11,BRA,Brazil,4,1244,23,1240,1287,47
2021-02-11,BRA,Brazil,5,867,12,865,789,31
2021-02-11,BRA,Brazil,6,237,2,237,125,5
2021-02-11,BRA,Brazil,7,53,0,53,159,1
2021-02-11,IOT,British Indian Ocean Territory,-99,2,1,2,101,1
2021-02-11,IOT,British Indian Ocean Territory,5,1,0,1,0,0
2021-02-11,VGB,British Virgin Islands,-99,1,0,1,0,0
2021-02-11,VGB,British Virgin Islands,2,1,0,1,0,0
2021-02-11,BRN,Brunei,1,1,0,1,0,0
2021-02-11,BGR,Bulgaria,-99,92,0,67,130,2
2021-02-11,BGR,Bulgaria,-77,1,0,1,0,0
2021-02-11,BGR,Bulgaria,1,24,0,24,5,1
2021-02-11,BGR,Bulgaria,2,61,1,61,50,1
2021-02-11,BGR,Bulgaria,3,66,1,66,23,4
2021-02-11,BGR,Bulgaria,4,80,1,80,24,3
2021-02-11,BGR,Bulgaria,5,94,3,94,121,5
2021-02-11,BGR,Bulgaria,6,42,1,42,105,2
2021-02-11,BGR,Bulgaria,7,4,0,4,0,0
2021-02-11,BFA,Burkina Faso,-99,17,0,15,2,0
2021-02-11,BFA,Burkina Faso,1,2,0,2,2,0
2021-02-11,BFA,Burkina Faso,2,2,0,2,0,0
2021-02-11,BFA,Burkina Faso,3,2,0,2,1,0
2021-02-11,BFA,Burkina Faso,4,3,0,3,0,0
2021-02-11,BDI,Burundi,5,1,1,1,100,1
2021-02-11,CIV,Côte d'Ivoire,-99,62,2,47,12,5
2021-02-11,CIV,Côte d'Ivoire,-77,1,0,1,0,0
2021-02-11,CIV,Côte d'Ivoire,1,5,0,5,1,0
2021-02-11,CIV,Côte d'Ivoire,2,14,0,14,8,1
2021-02-11,CIV,Côte d'Ivoire,3,16,0,16,3,0
2021-02-11,CIV,Côte d'Ivoire,4,6,1,6,0,1
2021-02-11,CIV,Côte d'Ivoire,5,3,0,3,0,0
2021-02-11,CIV,Côte d'Ivoire,6,1,0,1,0,0
2021-02-11,CIV,Côte d'Ivoire,7,1,0,1,0,0
2021-02-11,KHM,Cambodia,-99,13,4,9,106,5
2021-02-11,KHM,Cambodia,-77,1,1,1,1,1
2021-02-11,KHM,Cambodia,2,4,0,4,0,0
2021-02-11,KHM,Cambodia,3,7,0,7,0,0
2021-02-11,KHM,Cambodia,4,3,0,3,0,0
2021-02-11,KHM,Cambodia,7,1,0,1,0,0
2021-02-11,CMR,Cameroon,-99,45,2,36,10,3
2021-02-11,CMR,Cameroon,-77,1,1,1,1,1
2021-02-11,CMR,Cameroon,1,2,0,2,0,0
2021-02-11,CMR,Cameroon,2,11,0,11,1,0
2021-02-11,CMR,Cameroon,3,7,0,7,2,0
2021-02-11,CMR,Cameroon,4,2,0,2,0,0
2021-02-11,CMR,Cameroon,5,2,0,2,0,0
2021-02-11,CMR,Cameroon,6,1,0,1,1,0
2021-02-11,CAN,Canada,-99,354,5,304,37,6
2021-02-11,CAN,Canada,-77,5,0,5,0,0
2021-02-11,CAN,Canada,1,177,3,177,32,1
2021-02-11,CAN,Canada,2,387,2,387,127,5
2021-02-11,CAN,Canada,3,337,2,337,89,1
2021-02-11,CAN,Canada,4,311,2,311,133,4
2021-02-11,CAN,Canada,5,361,2,361,151,4
2021-02-11,CAN,Canada,6,241,0,240,10,2
2021-02-11,CAN,Canada,7,79,0,78,4,2
2021-02-11,CPV,Cape Verde,-99,1,0,0,0,0
2021-02-11,CPV,Cape Verde,3,1,1,1,45,1
2021-02-11,TCD,Chad,-99,1,0,1,0,0
2021-02-11,TCD,Chad,2,1,0,1,0,0
2021-02-11,CHL,Chile,-99,264,7,199,45,12
2021-02-11,CHL,Chile,-77,1,0,1,1,0
2021-02-11,CHL,Chile,1,82,2,82,31,5
2021-02-11,CHL,Chile,2,244,2,244,106,10
2021-02-11,CHL,Chile,3,186,3,186,74,5
2021-02-11,CHL,Chile,4,177,0,177,106,2
2021-02-11,CHL,Chile,5,149,0,149,53,2
2021-02-11,CHL,Chile,6,87,0,86,7,3
2021-02-11,CHL,Chile,7,24,0,24,0,0
2021-02-11,COL,Colombia,-99,600,14,505,431,30
2021-02-11,COL,Colombia,-77,2,0,2,2,0
2021-02-11,COL,Colombia,1,243,5,243,58,13
2021-02-11,COL,Colombia,2,387,7,387,170,22
2021-02-11,COL,Colombia,3,337,4,337,105,11
2021-02-11,COL,Colombia,4,245,3,244,94,6
2021-02-11,COL,Colombia,5,181,0,181,63,2
2021-02-11,COL,Colombia,6,57,0,57,5,0
2021-02-11,COL,Colombia,7,12,0,12,2,1
2021-02-11,CRI,Costa Rica,-99,97,2,83,52,7
2021-02-11,CRI,Costa Rica,1,31,0,31,10,1
2021-02-11,CRI,Costa Rica,2,47,1,47,11,1
2021-02-11,CRI,Costa Rica,3,66,2,66,12,3
2021-02-11,CRI,Costa Rica,4,49,0,49,3,1
2021-02-11,CRI,Costa Rica,5,46,1,46,6,1
2021-02-11,CRI,Costa Rica,6,20,0,20,2,0
2021-02-11,CRI,Costa Rica,7,7,0,7,5,0
2021-02-11,HRV,Croatia,-99,42,2,32,107,1
2021-02-11,HRV,Croatia,-77,1,0,1,0,0
2021-02-11,HRV,Croatia,1,30,0,30,7,1
2021-02-11,HRV,Croatia,2,41,1,41,6,0
2021-02-11,HRV,Croatia,3,75,2,75,45,2
2021-02-11,HRV,Croatia,4,67,1,67,17.3,2
2021-02-11,HRV,Croatia,5,37,0,37,14,1
2021-02-11,HRV,Croatia,6,26,0,26,0,0
2021-02-11,HRV,Croatia,7,2,0,2,0,0
2021-02-11,CYP,Cyprus,2,2,0,2,0,0
2021-02-11,CZE,Czech Republic,-99,157,4,127,52,9
2021-02-11,CZE,Czech Republic,1,80,0,80,62,3
2021-02-11,CZE,Czech Republic,2,136,2,136,80,6
2021-02-11,CZE,Czech Republic,3,148,8,148,93,12
2021-02-11,CZE,Czech Republic,4,164,2,164,121,8
2021-02-11,CZE,Czech Republic,5,151,2,151,84,5
2021-02-11,CZE,Czech Republic,6,126,1,126,53,0
2021-02-11,CZE,Czech Republic,7,27,0,26,6,1
2021-02-11,COD,Democratic Republic of the Congo,-99,19,0,16,6,0
2021-02-11,COD,Democratic Republic of the Congo,1,6,0,6,4,1
2021-02-11,COD,Democratic Republic of the Congo,2,9,1,9,11,1
2021-02-11,COD,Democratic Republic of the Congo,3,4,0,4,0,2
2021-02-11,COD,Democratic Republic of the Congo,4,4,0,4,1,0
2021-02-11,COD,Democratic Republic of the Congo,5,2,0,2,0,0
2021-02-11,COD,Democratic Republic of the Congo,6,1,0,1,4,0
2021-02-11,DNK,Denmark,-99,177,0,152,22,8
2021-02-11,DNK,Denmark,-77,1,0,1,0,0
2021-02-11,DNK,Denmark,1,48,1,48,5,2
2021-02-11,DNK,Denmark,2,67,1,67,26,2
2021-02-11,DNK,Denmark,3,97,0,97,10,1
2021-02-11,DNK,Denmark,4,187,1,187,24,6
2021-02-11,DNK,Denmark,5,215,2,215,40,7
2021-02-11,DNK,Denmark,6,218,0,218,7,4
2021-02-11,DNK,Denmark,7,66,0,66,4,2
2021-02-11,DMA,Dominica,2,1,0,1,7,0
2021-02-11,DMA,Dominica,3,1,0,1,0,0
2021-02-11,DOM,Dominican Republic,-99,97,4,84,143,10
2021-02-11,DOM,Dominican Republic,1,28,1,28,16,1
2021-02-11,DOM,Dominican Republic,2,49,1,49,55,3
2021-02-11,DOM,Dominican Republic,3,59,1,59,42,4
2021-02-11,DOM,Dominican Republic,4,50,2,50,29,2
2021-02-11,DOM,Dominican Republic,5,30,0,30,17,0
2021-02-11,DOM,Dominican Republic,6,15,0,15,7,0
2021-02-11,ECU,Ecuador,-99,237,12,185,136,16
2021-02-11,ECU,Ecuador,-77,1,0,1,0,0
2021-02-11,ECU,Ecuador,1,166,6,166,126,7
2021-02-11,ECU,Ecuador,2,169,3,169,103,8
2021-02-11,ECU,Ecuador,3,135,10,135,157,7
2021-02-11,ECU,Ecuador,4,80,1,80,89,3
2021-02-11,ECU,Ecuador,5,46,0,46,21,1
2021-02-11,ECU,Ecuador,6,15,0,15,1,1
2021-02-11,ECU,Ecuador,7,3,0,3,3,0
2021-02-11,EGY,Egypt,-99,232,6,194,373,12
2021-02-11,EGY,Egypt,-77,2,0,2,0,0
2021-02-11,EGY,Egypt,1,176,11,176,417,12
2021-02-11,EGY,Egypt,2,170,5,170,270,11
2021-02-11,EGY,Egypt,3,119,3,119,144,6
2021-02-11,EGY,Egypt,4,63,1,63,126,4
2021-02-11,EGY,Egypt,5,39,1,39,35,0
2021-02-11,EGY,Egypt,6,12,0,12,6,0
2021-02-11,EGY,Egypt,7,5,0,5,100,1
2021-02-11,SLV,El Salvador,-99,120,5,101,49,12
2021-02-11,SLV,El Salvador,1,62,1,62,27,3
2021-02-11,SLV,El Salvador,2,86,1,86,20,3
2021-02-11,SLV,El Salvador,3,53,1,53,26,2
2021-02-11,SLV,El Salvador,4,51,1,51,32,0
2021-02-11,SLV,El Salvador,5,24,1,24,22,0
2021-02-11,SLV,El Salvador,6,12,0,12,0,0
2021-02-11,SLV,El Salvador,7,1,0,1,0,0
2021-02-11,GNQ,Equatorial Guinea,-99,2,0,1,3,0
2021-02-11,EST,Estonia,-99,2,1,0,0,0
2021-02-11,EST,Estonia,4,1,0,1,0,0
2021-02-11,ETH,Ethiopia,-99,49,1,43,247,2
2021-02-11,ETH,Ethiopia,1,7,1,7,6,1
2021-02-11,ETH,Ethiopia,2,35,2,35,22,4
2021-02-11,ETH,Ethiopia,3,16,0,16,9,2
2021-02-11,ETH,Ethiopia,4,7,0,7,1,0
2021-02-11,ETH,Ethiopia,5,1,0,1,0,0
2021-02-11,ETH,Ethiopia,7,1,0,1,0,0
2021-02-11,FRO,Faroe Islands,-99,1,0,1,0,0
2021-02-11,FJI,Fiji,-99,1,0,1,0,1
2021-02-11,FIN,Finland,-99,46,1,37,4,1
2021-02-11,FIN,Finland,1,20,0,20,5,0
2021-02-11,FIN,Finland,2,44,2,44,7,1
2021-02-11,FIN,Finland,3,60,1,60,12,2
2021-02-11,FIN,Finland,4,57,1,57,10,2
2021-02-11,FIN,Finland,5,41,0,41,12,0
2021-02-11,FIN,Finland,6,39,1,39,6,2
2021-02-11,FIN,Finland,7,16,0,16,0,0
2021-02-11,FRA,France,-99,999,19,812,184,35
2021-02-11,FRA,France,-77,8,0,8,1,0
2021-02-11,FRA,France,1,298,3,298,39,2
