date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-10-08,AFG,Afghanistan,-99,42,6,34,164,9
2020-10-08,AFG,Afghanistan,1,21,4,21,126,4
2020-10-08,AFG,Afghanistan,2,37,5,37,353,6
2020-10-08,AFG,Afghanistan,3,10,2,10,24,3
2020-10-08,AFG,Afghanistan,4,5,0,5,0,0
2020-10-08,AFG,Afghanistan,5,2,0,2,0,0
2020-10-08,AFG,Afghanistan,6,1,0,1,0,0
2020-10-08,AFG,Afghanistan,7,3,1,3,101,1
2020-10-08,ALA,Aland Islands,-99,8,2,8,4,3
2020-10-08,ALA,Aland Islands,1,1,0,1,1,0
2020-10-08,ALA,Aland Islands,2,3,1,3,6,1
2020-10-08,ALA,Aland Islands,4,1,0,1,0,0
2020-10-08,ALA,Aland Islands,5,1,0,1,0,0
2020-10-08,ALA,Aland Islands,6,1,0,1,0,0
2020-10-08,ALA,Aland Islands,7,1,0,1,2,0
2020-10-08,ALB,Albania,-99,21,3,19,106,5
2020-10-08,ALB,Albania,1,2,0,2,0,0
2020-10-08,ALB,Albania,2,14,0,14,31,0
2020-10-08,ALB,Albania,3,20,0,20,15,0
2020-10-08,ALB,Albania,4,3,0,3,1,0
2020-10-08,ALB,Albania,5,6,0,6,6,0
2020-10-08,ALB,Albania,6,2,0,2,0,0
2020-10-08,ALB,Albania,7,1,1,1,1,1
2020-10-08,DZA,Algeria,-99,47,3,43,138,4
2020-10-08,DZA,Algeria,1,5,1,5,7,1
2020-10-08,DZA,Algeria,2,19,1,19,13,2
2020-10-08,DZA,Algeria,3,11,0,11,3,0
2020-10-08,DZA,Algeria,4,10,0,10,1,1
2020-10-08,DZA,Algeria,5,8,0,8,8,1
2020-10-08,DZA,Algeria,6,5,0,5,1,0
2020-10-08,ASM,American Samoa,-99,5,0,4,1,0
2020-10-08,ASM,American Samoa,1,2,0,2,0,0
2020-10-08,ASM,American Samoa,3,2,0,2,10,1
2020-10-08,ASM,American Samoa,4,1,1,1,2,0
2020-10-08,ASM,American Samoa,5,1,0,1,0,0
2020-10-08,ASM,American Samoa,7,1,1,1,0,1
2020-10-08,AND,Andorra,-99,10,0,8,4,0
2020-10-08,AND,Andorra,2,4,0,4,2,0
2020-10-08,AND,Andorra,3,4,1,4,2,0
2020-10-08,AND,Andorra,4,3,0,3,4,0
2020-10-08,AND,Andorra,5,1,0,1,0,0
2020-10-08,AND,Andorra,7,4,2,3,200,2
2020-10-08,AGO,Angola,-99,23,3,23,15,3
2020-10-08,AGO,Angola,1,13,2,13,101,2
2020-10-08,AGO,Angola,2,13,0,13,3,0
2020-10-08,AGO,Angola,3,11,1,11,4,3
2020-10-08,AGO,Angola,4,5,0,5,0,0
2020-10-08,AGO,Angola,5,4,0,4,3,0
2020-10-08,AGO,Angola,6,2,0,2,1,0
2020-10-08,AGO,Angola,7,1,1,1,1,1
2020-10-08,AIA,Anguilla,-99,3,0,3,5,0
2020-10-08,AIA,Anguilla,2,1,0,1,0,0
2020-10-08,AIA,Anguilla,3,1,0,1,0,0
2020-10-08,AIA,Anguilla,4,1,0,1,0,1
2020-10-08,AIA,Anguilla,5,1,0,1,0,0
2020-10-08,ATA,Antarctica,-99,3,1,2,65,1
2020-10-08,ATA,Antarctica,1,2,2,2,101,2
2020-10-08,ATA,Antarctica,3,1,0,1,0,0
2020-10-08,ATA,Antarctica,4,2,1,2,100,1
2020-10-08,ATA,Antarctica,6,1,1,1,7,1
2020-10-08,ATA,Antarctica,7,2,2,2,199,2
2020-10-08,ATG,Antigua,-99,1,0,1,0,0
2020-10-08,ATG,Antigua,2,3,1,3,5,1
2020-10-08,ATG,Antigua,3,1,0,1,0,0
2020-10-08,ATG,Antigua,4,1,0,1,0,0
2020-10-08,ATG,Antigua,5,1,0,1,0,0
2020-10-08,ARG,Argentina,-99,438,8,416,538,20
2020-10-08,ARG,Argentina,1,297,13,296,363,18
2020-10-08,ARG,Argentina,2,525,12,525,641,21
2020-10-08,ARG,Argentina,3,547,12,546,896.4,25
2020-10-08,ARG,Argentina,4,426,5,426,698,12
2020-10-08,ARG,Argentina,5,312,2,312,438,3
2020-10-08,ARG,Argentina,6,167,0,166,237,1
2020-10-08,ARG,Argentina,7,37,1,37,175,1
2020-10-08,ARM,Armenia,-99,6,0,6,109,0
2020-10-08,ARM,Armenia,1,4,0,4,0,0
2020-10-08,ARM,Armenia,2,3,0,3,1,1
2020-10-08,ARM,Armenia,3,4,0,4,3,0
2020-10-08,ARM,Armenia,4,7,0,7,0,0
2020-10-08,ARM,Armenia,5,1,0,1,0,0
2020-10-08,ARM,Armenia,6,1,0,1,0,0
2020-10-08,ABW,Aruba,-99,4,1,4,2,1
2020-10-08,ABW,Aruba,1,3,1,3,8,1
2020-10-08,ABW,Aruba,2,6,0,6,7,0
2020-10-08,ABW,Aruba,3,1,0,1,0,0
2020-10-08,ABW,Aruba,4,3,1,3,100,1
2020-10-08,AUS,Australia,-99,143,4,135,16,2
2020-10-08,AUS,Australia,1,105,3,105,40,5
2020-10-08,AUS,Australia,2,195,1,195,38,5
2020-10-08,AUS,Australia,3,185,2,185,115,3
2020-10-08,AUS,Australia,4,187,1,187,55,2
2020-10-08,AUS,Australia,5,202,2,202,11,3
2020-10-08,AUS,Australia,6,138,2,138,3,0
2020-10-08,AUS,Australia,7,45,4,45,174,4
2020-10-08,AUT,Austria,-99,60,1,57,9,1
2020-10-08,AUT,Austria,1,34,0,34,9,1
2020-10-08,AUT,Austria,2,95,2,95,130,0
2020-10-08,AUT,Austria,3,115,3,115,47,1
2020-10-08,AUT,Austria,4,113,1,113,36,3
2020-10-08,AUT,Austria,5,87,0,87,24,1
2020-10-08,AUT,Austria,6,42,1,41,6,1
2020-10-08,AUT,Austria,7,18,0,18,0,1
2020-10-08,AZE,Azerbaijan,-99,3,0,3,1,1
2020-10-08,AZE,Azerbaijan,1,6,0,6,1,1
2020-10-08,AZE,Azerbaijan,2,4,0,4,0,0
2020-10-08,AZE,Azerbaijan,4,1,0,1,0,0
2020-10-08,AZE,Azerbaijan,5,2,0,2,7,0
2020-10-08,AZE,Azerbaijan,7,1,1,1,0,1
2020-10-08,BHS,Bahamas,1,2,1,2,106,1
2020-10-08,BHS,Bahamas,3,1,0,1,0,1
2020-10-08,BHS,Bahamas,7,2,0,2,100,0
2020-10-08,BHR,Bahrain,-99,3,0,3,1,0
2020-10-08,BHR,Bahrain,1,1,0,1,0,0
2020-10-08,BHR,Bahrain,2,1,0,1,0,0
2020-10-08,BHR,Bahrain,7,1,0,1,0,0
2020-10-08,BGD,Bangladesh,-99,78,8,73,421,10
2020-10-08,BGD,Bangladesh,1,87,5,86,54,4
2020-10-08,BGD,Bangladesh,2,101,3,101,392,10
2020-10-08,BGD,Bangladesh,3,57,1,57,82,2
2020-10-08,BGD,Bangladesh,4,15,0,15,19,0
2020-10-08,BGD,Bangladesh,5,4,0,4,1,0
2020-10-08,BGD,Bangladesh,6,1,0,1,0,0
2020-10-08,BGD,Bangladesh,7,1,0,1,100,0
2020-10-08,BRB,Barbados,-99,2,0,2,0,0
2020-10-08,BLR,Belarus,-99,23,2,22,13,1
2020-10-08,BLR,Belarus,1,11,0,11,5,1
2020-10-08,BLR,Belarus,2,42,3,42,66,2
2020-10-08,BLR,Belarus,3,67,4,67,48,4
2020-10-08,BLR,Belarus,4,35,2,35,36,4
2020-10-08,BLR,Belarus,5,26,0,26,125,2
2020-10-08,BLR,Belarus,6,7,0,6,5,0
2020-10-08,BLR,Belarus,7,1,0,1,0,0
2020-10-08,BEL,Belgium,-99,122,2,118,21,1
