date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-05-03,AFG,Afghanistan,-99,89,22,58,485,23
2021-05-03,AFG,Afghanistan,1,23,2,23,131,3
2021-05-03,AFG,Afghanistan,2,38,3,38,97,2
2021-05-03,AFG,Afghanistan,3,24,3,24,160,4
2021-05-03,AFG,Afghanistan,4,5,0,5,2,0
2021-05-03,AFG,Afghanistan,5,4,0,4,1,0
2021-05-03,AFG,Afghanistan,7,6,4,6,201,4
2021-05-03,ALA,Aland Islands,-99,9,4,8,107,5
2021-05-03,ALA,Aland Islands,1,1,0,1,0,0
2021-05-03,ALA,Aland Islands,2,2,0,2,0,0
2021-05-03,ALA,Aland Islands,4,2,0,2,0,0
2021-05-03,ALA,Aland Islands,5,3,0,3,0,0
2021-05-03,ALB,Albania,-99,37,4,26,242,5
2021-05-03,ALB,Albania,1,6,0,6,1,2
2021-05-03,ALB,Albania,2,13,0,13,17,2
2021-05-03,ALB,Albania,3,20,0,20,23,1
2021-05-03,ALB,Albania,4,7,0,7,1,0
2021-05-03,ALB,Albania,5,8,1,8,29,2
2021-05-03,ALB,Albania,6,1,0,1,0,0
2021-05-03,DZA,Algeria,-99,205,19,151,214,16
2021-05-03,DZA,Algeria,-77,3,1,3,4,2
2021-05-03,DZA,Algeria,1,20,1,20,14,2
2021-05-03,DZA,Algeria,2,53,2,53,22,4
2021-05-03,DZA,Algeria,3,55,2,55,117,3
2021-05-03,DZA,Algeria,4,54,2,54,32,2
2021-05-03,DZA,Algeria,5,38,0,38,7,1
2021-05-03,DZA,Algeria,6,17,0,17,3,0
2021-05-03,DZA,Algeria,7,2,2,2,100,2
2021-05-03,ASM,American Samoa,-99,11,3,10,108,3
2021-05-03,ASM,American Samoa,1,2,0,2,0,0
2021-05-03,ASM,American Samoa,2,2,1,2,30,1
2021-05-03,ASM,American Samoa,3,1,0,1,0,0
2021-05-03,ASM,American Samoa,4,2,0,2,3,0
2021-05-03,ASM,American Samoa,7,2,0,2,0,0
2021-05-03,AND,Andorra,-99,14,4,12,109,4
2021-05-03,AND,Andorra,2,1,0,1,0,0
2021-05-03,AND,Andorra,4,3,0,3,0,0
2021-05-03,AND,Andorra,5,1,0,1,0,0
2021-05-03,AND,Andorra,6,1,0,1,0,0
2021-05-03,AND,Andorra,7,1,0,1,0,0
2021-05-03,AGO,Angola,-99,32,4,26,54,3
2021-05-03,AGO,Angola,-77,1,0,1,0,0
2021-05-03,AGO,Angola,1,5,0,5,0,0
2021-05-03,AGO,Angola,2,10,0,10,6,0
2021-05-03,AGO,Angola,3,15,0,15,2,1
2021-05-03,AGO,Angola,4,2,0,2,0,0
2021-05-03,AGO,Angola,5,6,1,6,11,1
2021-05-03,AGO,Angola,6,3,1,3,106,1
2021-05-03,AGO,Angola,7,3,2,3,100,2
2021-05-03,AIA,Anguilla,-99,4,2,4,120,1
2021-05-03,ATG,Antigua,-99,2,0,2,0,0
2021-05-03,ARG,Argentina,-99,845,18,687,674,41
2021-05-03,ARG,Argentina,-77,2,0,2,4,0
2021-05-03,ARG,Argentina,1,218,3,217,272,12
2021-05-03,ARG,Argentina,2,483,7,483,508,14
2021-05-03,ARG,Argentina,3,511,11,511,714,20
2021-05-03,ARG,Argentina,4,467,14,467,530,18
2021-05-03,ARG,Argentina,5,409,3,409,371,6
2021-05-03,ARG,Argentina,6,240,1,240,289,6
2021-05-03,ARG,Argentina,7,69,0,69,24,0
2021-05-03,ARM,Armenia,-99,15,3,12,36,3
2021-05-03,ARM,Armenia,2,1,0,1,2,0
2021-05-03,ARM,Armenia,3,7,0,7,0,0
2021-05-03,ARM,Armenia,4,1,0,1,0,0
2021-05-03,ARM,Armenia,5,2,0,2,0,0
2021-05-03,ARM,Armenia,6,3,1,3,2,1
2021-05-03,ARM,Armenia,7,1,0,1,0,0
2021-05-03,AUS,Australia,-99,211,4,178,17,6
2021-05-03,AUS,Australia,-77,2,0,2,0,0
2021-05-03,AUS,Australia,1,77,1,77,40,1
2021-05-03,AUS,Australia,2,177,4,177,25,5
2021-05-03,AUS,Australia,3,135,6,135,145,6
2021-05-03,AUS,Australia,4,189,2,189,46,1
2021-05-03,AUS,Australia,5,215,2,215,16,3
2021-05-03,AUS,Australia,6,128,1,128,0,1
2021-05-03,AUS,Australia,7,46,0,46,0,2
2021-05-03,AUT,Austria,-99,76,1,65,11,3
2021-05-03,AUT,Austria,-77,4,0,4,2,0
2021-05-03,AUT,Austria,1,42,0,42,7,0
2021-05-03,AUT,Austria,2,100,1,100,29,3
2021-05-03,AUT,Austria,3,113,0,113,27,2
2021-05-03,AUT,Austria,4,115,0,115,16,4
2021-05-03,AUT,Austria,5,143,0,143,24,3
2021-05-03,AUT,Austria,6,82,0,82,10,1
2021-05-03,AUT,Austria,7,26,0,26,1,1
2021-05-03,AZE,Azerbaijan,-99,36,2,30,214,3
2021-05-03,AZE,Azerbaijan,1,6,0,6,1,0
2021-05-03,AZE,Azerbaijan,2,25,0,25,0,2
2021-05-03,AZE,Azerbaijan,3,7,0,7,11,0
2021-05-03,AZE,Azerbaijan,4,2,0,2,0,0
2021-05-03,AZE,Azerbaijan,5,10,0,10,3,1
2021-05-03,AZE,Azerbaijan,6,2,0,2,3,0
2021-05-03,BHS,Bahamas,-99,1,0,1,0,0
2021-05-03,BHR,Bahrain,-99,5,0,5,1,0
2021-05-03,BHR,Bahrain,2,1,0,1,0,0
2021-05-03,BHR,Bahrain,3,1,0,1,0,0
2021-05-03,BGD,Bangladesh,-99,312,43,246,875,53
2021-05-03,BGD,Bangladesh,-77,2,0,2,1,0
2021-05-03,BGD,Bangladesh,1,119,4,119,204,7
2021-05-03,BGD,Bangladesh,2,158,2,158,321,5
2021-05-03,BGD,Bangladesh,3,80,0,80,434,2
2021-05-03,BGD,Bangladesh,4,40,0,40,59,0
2021-05-03,BGD,Bangladesh,5,6,0,6,5,0
2021-05-03,BGD,Bangladesh,6,4,1,4,100,1
2021-05-03,BLR,Belarus,-99,35,4,22,14,2
2021-05-03,BLR,Belarus,-77,1,0,1,0,0
2021-05-03,BLR,Belarus,1,2,0,2,0,0
2021-05-03,BLR,Belarus,2,27,0,27,30,0
2021-05-03,BLR,Belarus,3,33,3,33,17,3
2021-05-03,BLR,Belarus,4,29,3,29,17,5
2021-05-03,BLR,Belarus,5,25,1,25,7,1
2021-05-03,BLR,Belarus,6,4,0,4,1,0
2021-05-03,BEL,Belgium,-99,160,3,116,26,6
2021-05-03,BEL,Belgium,-77,1,0,1,1,0
2021-05-03,BEL,Belgium,1,39,0,39,10,3
