date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-06-09,AFG,Afghanistan,-99,3,1,2,100,1
2020-06-09,AFG,Afghanistan,1,42,6,42,339,10
2020-06-09,AFG,Afghanistan,2,113,15,112,1185,22
2020-06-09,AFG,Afghanistan,3,32,3,32,169,4
2020-06-09,AFG,Afghanistan,4,6,3,6,107,2
2020-06-09,AFG,Afghanistan,5,6,2,6,21,2
2020-06-09,AFG,Afghanistan,6,1,0,1,0,0
2020-06-09,AFG,Afghanistan,7,3,2,3,200,3
2020-06-09,ALA,Aland Islands,-99,2,1,2,102,0
2020-06-09,ALA,Aland Islands,1,1,0,1,0,0
2020-06-09,ALA,Aland Islands,2,1,0,1,0,0
2020-06-09,ALA,Aland Islands,3,2,0,2,0,0
2020-06-09,ALA,Aland Islands,4,2,0,2,1,0
2020-06-09,ALA,Aland Islands,5,1,0,1,0,0
2020-06-09,ALA,Aland Islands,6,2,1,2,100,1
2020-06-09,ALB,Albania,-99,1,0,1,2,0
2020-06-09,ALB,Albania,1,26,0,26,3,2
2020-06-09,ALB,Albania,2,55,1,55,111,0
2020-06-09,ALB,Albania,3,33,0,33,0,0
2020-06-09,ALB,Albania,4,15,0,15,7,0
2020-06-09,ALB,Albania,5,11,0,11,1,0
2020-06-09,ALB,Albania,6,7,0,7,0,0
2020-06-09,DZA,Algeria,1,96,3,96,124,5
2020-06-09,DZA,Algeria,2,192,8,192,160,8
2020-06-09,DZA,Algeria,3,141,3,141,170,5
2020-06-09,DZA,Algeria,4,99,2,99,23,3
2020-06-09,DZA,Algeria,5,67,0,67,22,0
2020-06-09,DZA,Algeria,6,28,0,28,1,0
2020-06-09,DZA,Algeria,7,5,1,5,200,1
2020-06-09,ASM,American Samoa,1,7,2,7,101,0
2020-06-09,ASM,American Samoa,2,2,0,2,0,0
2020-06-09,ASM,American Samoa,3,6,2,6,141,3
2020-06-09,ASM,American Samoa,4,2,0,2,0,0
2020-06-09,ASM,American Samoa,5,2,0,2,0,0
2020-06-09,AND,Andorra,1,7,2,7,100,1
2020-06-09,AND,Andorra,2,3,3,3,28,2
2020-06-09,AND,Andorra,3,3,0,3,1,0
2020-06-09,AND,Andorra,4,4,0,4,2,0
2020-06-09,AND,Andorra,5,1,0,1,0,0
2020-06-09,AND,Andorra,6,1,0,1,0,0
2020-06-09,AND,Andorra,7,4,3,4,200,2
2020-06-09,AGO,Angola,1,11,0,11,2,3
2020-06-09,AGO,Angola,2,30,0,30,0,2
2020-06-09,AGO,Angola,3,30,1,30,48,1
2020-06-09,AGO,Angola,4,18,1,18,15,1
2020-06-09,AGO,Angola,5,4,0,4,0,0
2020-06-09,AGO,Angola,6,2,0,2,0,0
2020-06-09,AGO,Angola,7,5,5,5,251,4
2020-06-09,AIA,Anguilla,1,1,0,1,0,0
2020-06-09,AIA,Anguilla,2,1,1,1,100,1
2020-06-09,AIA,Anguilla,3,2,0,2,0,0
2020-06-09,AIA,Anguilla,4,1,0,1,0,0
2020-06-09,ATA,Antarctica,-99,3,1,3,0,1
2020-06-09,ATA,Antarctica,1,2,2,2,101,2
2020-06-09,ATA,Antarctica,3,1,1,1,100,1
2020-06-09,ATA,Antarctica,4,1,0,1,0,1
2020-06-09,ATA,Antarctica,5,1,0,1,67,1
2020-06-09,ATA,Antarctica,7,3,3,3,256,3
2020-06-09,ATG,Antigua,1,2,0,2,0,0
2020-06-09,ATG,Antigua,5,2,1,2,5,0
2020-06-09,ARG,Argentina,-99,6,0,6,0,0
2020-06-09,ARG,Argentina,1,570,8,570,63,14
2020-06-09,ARG,Argentina,2,861,6,861,61,17
2020-06-09,ARG,Argentina,3,734,3,732,91,8
2020-06-09,ARG,Argentina,4,538,1,537,33,4
2020-06-09,ARG,Argentina,5,351,0,351,22,3
2020-06-09,ARG,Argentina,6,158,0,158,1,1
2020-06-09,ARG,Argentina,7,39,0,38,101,0
2020-06-09,ARM,Armenia,-99,1,1,1,0,0
2020-06-09,ARM,Armenia,1,13,1,13,3,1
2020-06-09,ARM,Armenia,2,41,0,41,21,1
2020-06-09,ARM,Armenia,3,35,2,35,31,0
2020-06-09,ARM,Armenia,4,21,0,21,5,1
2020-06-09,ARM,Armenia,5,10,0,10,3,0
2020-06-09,ARM,Armenia,6,1,0,1,0,0
2020-06-09,ARM,Armenia,7,1,1,1,0,1
2020-06-09,ABW,Aruba,1,1,0,1,0,0
2020-06-09,ABW,Aruba,2,4,0,4,1,1
2020-06-09,ABW,Aruba,3,3,1,3,1,1
2020-06-09,ABW,Aruba,4,1,0,1,0,0
2020-06-09,ABW,Aruba,5,2,0,2,0,0
2020-06-09,ABW,Aruba,6,1,0,1,0,0
2020-06-09,AUS,Australia,-99,2,0,2,0,0
2020-06-09,AUS,Australia,1,232,3,232,28,7
2020-06-09,AUS,Australia,2,358,4,358,21,6
2020-06-09,AUS,Australia,3,275,3,275,170,5
2020-06-09,AUS,Australia,4,286,2,286,26,2
2020-06-09,AUS,Australia,5,286,2,286,21,4
2020-06-09,AUS,Australia,6,194,1,194,8,1
2020-06-09,AUS,Australia,7,56,1,55,100,3
2020-06-09,AUT,Austria,-99,1,0,1,0,0
2020-06-09,AUT,Austria,1,86,0,86,13,1
2020-06-09,AUT,Austria,2,214,1,214,35,1
2020-06-09,AUT,Austria,3,159,0,159,82,0
2020-06-09,AUT,Austria,4,166,1,166,13,1
2020-06-09,AUT,Austria,5,98,0,98,13,0
2020-06-09,AUT,Austria,6,54,0,53,0,1
2020-06-09,AUT,Austria,7,7,0,7,0,0
2020-06-09,AZE,Azerbaijan,1,22,0,22,8,0
2020-06-09,AZE,Azerbaijan,2,44,0,44,10,0
2020-06-09,AZE,Azerbaijan,3,30,0,30,4,1
2020-06-09,AZE,Azerbaijan,4,18,0,18,15,3
2020-06-09,AZE,Azerbaijan,5,11,0,11,2,0
2020-06-09,AZE,Azerbaijan,6,5,0,5,0,0
2020-06-09,BHS,Bahamas,7,1,1,1,92,1
2020-06-09,BHR,Bahrain,2,1,0,1,1,0
2020-06-09,BHR,Bahrain,3,1,0,1,0,0
2020-06-09,BHR,Bahrain,6,1,0,1,0,0
2020-06-09,BGD,Bangladesh,1,304,17,304,793,29
2020-06-09,BGD,Bangladesh,2,481,9,480,1170,32
2020-06-09,BGD,Bangladesh,3,136,2,136,177,4
2020-06-09,BGD,Bangladesh,4,25,0,25,45,0
2020-06-09,BGD,Bangladesh,5,13,0,13,106,0
2020-06-09,BGD,Bangladesh,6,5,0,5,13,0
2020-06-09,BGD,Bangladesh,7,4,1,4,101,1
2020-06-09,BRB,Barbados,3,1,0,1,0,0
2020-06-09,BLR,Belarus,-99,1,0,1,0,0
2020-06-09,BLR,Belarus,1,12,0,12,11,0
2020-06-09,BLR,Belarus,2,86,4,86,82,2
2020-06-09,BLR,Belarus,3,116,4,116,242,4
2020-06-09,BLR,Belarus,4,77,0,76,195,5
2020-06-09,BLR,Belarus,5,32,0,32,142,1
2020-06-09,BLR,Belarus,6,9,0,9,6,1
2020-06-09,BEL,Belgium,-99,1,0,1,0,0
2020-06-09,BEL,Belgium,1,75,0,75,23,2
2020-06-09,BEL,Belgium,2,142,0,142,15,2
2020-06-09,BEL,Belgium,3,124,0,124,13,0
2020-06-09,BEL,Belgium,4,131,1,131,8,1
2020-06-09,BEL,Belgium,5,111,0,111,2,1
2020-06-09,BEL,Belgium,6,59,0,59,2,2
2020-06-09,BEL,Belgium,7,21,1,21,3,0
2020-06-09,BLZ,Belize,1,1,0,1,0,0
2020-06-09,BLZ,Belize,3,1,0,1,10,0
2020-06-09,BLZ,Belize,5,1,0,1,0,0
2020-06-09,BEN,Benin,1,2,0,2,0,0
2020-06-09,BEN,Benin,2,8,0,8,0,0
2020-06-09,BEN,Benin,4,1,0,1,0,0
2020-06-09,BEN,Benin,5,2,0,2,0,0
2020-06-09,BEN,Benin,7,1,1,1,100,1
2020-06-09,BTN,Bhutan,2,2,0,2,0,0
2020-06-09,BOL,Bolivia,-99,1,0,1,0,0
2020-06-09,BOL,Bolivia,1,365,20,365,218,36
