date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-11-10,AFG,Afghanistan,-99,33,9,29,291,14
2020-11-10,AFG,Afghanistan,1,15,2,15,242,2
2020-11-10,AFG,Afghanistan,2,21,1,21,105,1
2020-11-10,AFG,Afghanistan,3,10,4,10,16,4
2020-11-10,AFG,Afghanistan,4,7,3,7,231,3
2020-11-10,AFG,Afghanistan,5,2,0,2,1,0
2020-11-10,AFG,Afghanistan,6,2,0,2,0,0
2020-11-10,AFG,Afghanistan,7,5,4,5,404,4
2020-11-10,ALA,Aland Islands,-99,3,2,2,1,1
2020-11-10,ALA,Aland Islands,2,1,0,1,0,0
2020-11-10,ALA,Aland Islands,3,3,0,3,0,0
2020-11-10,ALA,Aland Islands,4,3,0,3,0,0
2020-11-10,ALB,Albania,-99,20,3,17,29,4
2020-11-10,ALB,Albania,1,6,0,6,4,0
2020-11-10,ALB,Albania,2,12,1,12,23,0
2020-11-10,ALB,Albania,3,16,1,16,50,4
2020-11-10,ALB,Albania,4,5,0,5,8,0
2020-11-10,ALB,Albania,5,8,0,8,13,1
2020-11-10,ALB,Albania,6,3,0,3,6,0
2020-11-10,DZA,Algeria,-99,91,6,82,254,12
2020-11-10,DZA,Algeria,1,18,3,18,32,5
2020-11-10,DZA,Algeria,2,63,7,63,121,5
2020-11-10,DZA,Algeria,3,50,2,50,61,5
2020-11-10,DZA,Algeria,4,27,2,27,69,1
2020-11-10,DZA,Algeria,5,13,1,13,17,1
2020-11-10,DZA,Algeria,6,5,0,5,5,0
2020-11-10,ASM,American Samoa,-99,4,0,4,2,0
2020-11-10,ASM,American Samoa,1,2,0,2,0,1
2020-11-10,ASM,American Samoa,7,3,2,3,200,2
2020-11-10,AND,Andorra,-99,4,0,4,0,0
2020-11-10,AND,Andorra,1,2,0,2,0,0
2020-11-10,AND,Andorra,2,2,0,2,0,1
2020-11-10,AND,Andorra,3,2,0,2,0,0
2020-11-10,AGO,Angola,-99,21,3,21,301,2
2020-11-10,AGO,Angola,1,6,1,6,2,2
2020-11-10,AGO,Angola,2,13,0,13,0,0
2020-11-10,AGO,Angola,3,9,0,9,3,1
2020-11-10,AGO,Angola,4,2,0,2,0,0
2020-11-10,AGO,Angola,5,2,0,2,0,0
2020-11-10,AGO,Angola,7,2,1,2,100,1
2020-11-10,AIA,Anguilla,6,1,0,1,0,0
2020-11-10,ATA,Antarctica,-99,1,0,1,0,0
2020-11-10,ATA,Antarctica,1,1,0,1,0,0
2020-11-10,ATA,Antarctica,2,1,0,1,0,0
2020-11-10,ATG,Antigua,-99,1,0,1,0,0
2020-11-10,ATG,Antigua,3,3,1,3,100,1
2020-11-10,ATG,Antigua,4,1,0,1,0,0
2020-11-10,ARG,Argentina,-99,329,4,320,316,13
2020-11-10,ARG,Argentina,1,169,1,169,218,7
2020-11-10,ARG,Argentina,2,291,9,290,334,13
