date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-03-24,AFG,Afghanistan,-99,74,19,48,363,24
2021-03-24,AFG,Afghanistan,-77,1,1,1,1,0
2021-03-24,AFG,Afghanistan,1,22,3,22,113,3
2021-03-24,AFG,Afghanistan,2,24,6,24,127,5
2021-03-24,AFG,Afghanistan,3,19,1,19,5,2
2021-03-24,AFG,Afghanistan,4,3,0,3,0,0
2021-03-24,AFG,Afghanistan,5,1,0,1,5,0
2021-03-24,AFG,Afghanistan,6,1,1,1,100,1
2021-03-24,AFG,Afghanistan,7,6,3,6,226,3
2021-03-24,ALA,Aland Islands,-99,8,1,6,101,0
2021-03-24,ALA,Aland Islands,2,2,0,2,0,0
2021-03-24,ALA,Aland Islands,3,1,0,1,0,0
2021-03-24,ALA,Aland Islands,4,4,0,4,1,0
2021-03-24,ALA,Aland Islands,5,3,0,3,0,0
2021-03-24,ALB,Albania,-99,46,3,35,139,6
2021-03-24,ALB,Albania,1,4,0,4,0,0
2021-03-24,ALB,Albania,2,20,1,20,54,1
2021-03-24,ALB,Albania,3,21,1,21,34,2
2021-03-24,ALB,Albania,4,13,0,13,15,0
2021-03-24,ALB,Albania,5,10,0,10,124,0
2021-03-24,ALB,Albania,6,3,0,3,0,0
2021-03-24,ALB,Albania,7,1,1,1,100,1
2021-03-24,DZA,Algeria,-99,225,17,169,290,30
2021-03-24,DZA,Algeria,1,24,3,24,19,2
2021-03-24,DZA,Algeria,2,63,4,63,33,3
2021-03-24,DZA,Algeria,3,49,2,49,42,3
2021-03-24,DZA,Algeria,4,39,0,39,36,0
2021-03-24,DZA,Algeria,5,21,0,20,9,0
2021-03-24,DZA,Algeria,6,13,0,13,7,0
2021-03-24,DZA,Algeria,7,5,2,5,146,2
2021-03-24,ASM,American Samoa,-99,13,3,8,7,2
2021-03-24,ASM,American Samoa,1,1,0,1,0,0
2021-03-24,ASM,American Samoa,2,1,0,1,0,1
2021-03-24,ASM,American Samoa,6,1,1,1,100,0
2021-03-24,AND,Andorra,-99,11,4,9,101,4
2021-03-24,AND,Andorra,1,1,0,1,0,0
2021-03-24,AND,Andorra,2,1,0,1,0,0
2021-03-24,AND,Andorra,3,1,0,1,0,0
2021-03-24,AND,Andorra,4,3,0,3,0,0
2021-03-24,AGO,Angola,-99,33,3,23,23,5
2021-03-24,AGO,Angola,1,5,2,5,0,3
2021-03-24,AGO,Angola,2,6,0,6,1,0
2021-03-24,AGO,Angola,3,13,0,13,3,0
2021-03-24,AGO,Angola,4,5,0,5,0,0
2021-03-24,AGO,Angola,5,3,0,3,0,0
2021-03-24,AGO,Angola,6,3,1,3,100,1
2021-03-24,AGO,Angola,7,5,4,5,207,2
2021-03-24,AIA,Anguilla,-99,4,2,2,4,1
2021-03-24,AIA,Anguilla,4,1,0,1,0,0
2021-03-24,AIA,Anguilla,5,1,0,1,0,0
2021-03-24,ATG,Antigua,-99,4,1,2,5,2
2021-03-24,ATG,Antigua,1,2,0,2,1,1
2021-03-24,ATG,Antigua,4,1,0,1,0,0
2021-03-24,ATG,Antigua,7,1,0,1,0,0
2021-03-24,ARG,Argentina,-99,793,12,646,397,33
2021-03-24,ARG,Argentina,-77,5,1,5,0,0
2021-03-24,ARG,Argentina,1,211,5,211,98,8
2021-03-24,ARG,Argentina,2,448,7,448,228,11
2021-03-24,ARG,Argentina,3,530,9,530,349,10
2021-03-24,ARG,Argentina,4,453,3,453,390,9
2021-03-24,ARG,Argentina,5,365,2,365,250,6
2021-03-24,ARG,Argentina,6,241,2,240,101,6
2021-03-24,ARG,Argentina,7,54,2,53,107,2
2021-03-24,ARM,Armenia,-99,14,1,9,14,1
2021-03-24,ARM,Armenia,1,5,2,5,16,1
2021-03-24,ARM,Armenia,2,6,0,6,8,1
2021-03-24,ARM,Armenia,3,7,0,7,1,0
2021-03-24,ARM,Armenia,4,5,0,5,2,1
2021-03-24,ARM,Armenia,5,2,0,2,1,0
2021-03-24,ARM,Armenia,6,3,0,3,4,0
2021-03-24,ARM,Armenia,7,1,0,1,100,0
2021-03-24,AUS,Australia,-99,215,6,181,33,10
2021-03-24,AUS,Australia,-77,1,0,1,0,0
2021-03-24,AUS,Australia,1,99,2,99,60,2
2021-03-24,AUS,Australia,2,175,4,175,118,7
2021-03-24,AUS,Australia,3,163,2,163,26,5
2021-03-24,AUS,Australia,4,171,5,171,117,5
2021-03-24,AUS,Australia,5,181,1,181,18,1
2021-03-24,AUS,Australia,6,134,0,134,23,4
2021-03-24,AUS,Australia,7,43,1,42,102,3
2021-03-24,AUT,Austria,-99,112,3,92,154,3
2021-03-24,AUT,Austria,1,60,0,60,33,4
2021-03-24,AUT,Austria,2,141,0,141,32,0
2021-03-24,AUT,Austria,3,161,4,161,183,4
2021-03-24,AUT,Austria,4,150,1,150,39,1
2021-03-24,AUT,Austria,5,138,2,137,27,3
2021-03-24,AUT,Austria,6,88,1,87,8,0
2021-03-24,AUT,Austria,7,31,1,30,36,1
2021-03-24,AZE,Azerbaijan,-99,30,2,29,14,3
2021-03-24,AZE,Azerbaijan,1,14,0,14,106,1
2021-03-24,AZE,Azerbaijan,2,16,0,16,2,0
2021-03-24,AZE,Azerbaijan,3,19,0,19,4,0
2021-03-24,AZE,Azerbaijan,4,11,0,11,2,0
2021-03-24,AZE,Azerbaijan,5,8,0,8,0,0
2021-03-24,AZE,Azerbaijan,6,3,0,3,2,0
2021-03-24,BHS,Bahamas,-99,3,3,3,5,2
2021-03-24,BHS,Bahamas,1,1,0,1,1,0
2021-03-24,BHR,Bahrain,2,1,1,1,2,1
2021-03-24,BHR,Bahrain,3,1,0,1,0,0
2021-03-24,BHR,Bahrain,4,1,0,1,0,0
2021-03-24,BGD,Bangladesh,-99,338,52,270,967,72
2021-03-24,BGD,Bangladesh,-77,1,0,1,0,0
2021-03-24,BGD,Bangladesh,1,125,8,125,139,10
2021-03-24,BGD,Bangladesh,2,156,7,156,362,13
2021-03-24,BGD,Bangladesh,3,86,7,86,89,6
