date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-02-16,AFG,Afghanistan,-99,80,27,57,1608,27
2021-02-16,AFG,Afghanistan,1,14,4,14,14,2
2021-02-16,AFG,Afghanistan,2,24,2,24,115,4
2021-02-16,AFG,Afghanistan,3,17,1,17,108,1
2021-02-16,AFG,Afghanistan,4,6,1,6,101,1
2021-02-16,AFG,Afghanistan,5,2,0,2,85,0
2021-02-16,AFG,Afghanistan,7,2,1,2,44,1
2021-02-16,ALA,Aland Islands,-99,11,5,7,4,6
2021-02-16,ALA,Aland Islands,1,1,0,1,0,0
2021-02-16,ALA,Aland Islands,2,1,0,1,1,0
2021-02-16,ALA,Aland Islands,3,1,0,1,0,0
2021-02-16,ALA,Aland Islands,4,2,0,2,0,0
2021-02-16,ALA,Aland Islands,6,1,0,1,0,0
2021-02-16,ALA,Aland Islands,7,1,1,1,100,1
2021-02-16,ALB,Albania,-99,32,8,26,235,11
2021-02-16,ALB,Albania,1,8,0,8,19,0
2021-02-16,ALB,Albania,2,16,2,16,74,2
2021-02-16,ALB,Albania,3,12,0,12,20,0
2021-02-16,ALB,Albania,4,9,3,9,26,1
2021-02-16,ALB,Albania,5,4,0,4,5,0
2021-02-16,ALB,Albania,6,3,0,3,1,0
2021-02-16,ALB,Albania,7,2,0,2,0,0
2021-02-16,DZA,Algeria,-99,197,14,151,130,15
2021-02-16,DZA,Algeria,1,31,3,31,124,2
2021-02-16,DZA,Algeria,2,44,2,44,30,1
2021-02-16,DZA,Algeria,3,40,3,40,120,3
2021-02-16,DZA,Algeria,4,39,0,39,14,0
2021-02-16,DZA,Algeria,5,32,0,31,18,2
2021-02-16,DZA,Algeria,6,8,1,8,5,1
2021-02-16,DZA,Algeria,7,1,0,1,0,0
2021-02-16,ASM,American Samoa,-99,15,6,12,202,5
2021-02-16,ASM,American Samoa,-77,1,0,1,0,0
2021-02-16,ASM,American Samoa,1,1,0,1,0,0
2021-02-16,ASM,American Samoa,2,1,0,1,0,0
2021-02-16,ASM,American Samoa,3,5,2,5,101,2
2021-02-16,ASM,American Samoa,5,1,1,1,100,1
2021-02-16,ASM,American Samoa,7,1,1,1,100,1
2021-02-16,AND,Andorra,-99,9,2,5,100,3
2021-02-16,AND,Andorra,1,3,0,3,0,0
2021-02-16,AND,Andorra,2,1,0,1,0,0
2021-02-16,AND,Andorra,3,5,1,5,1,1
2021-02-16,AND,Andorra,4,2,1,2,100,1
2021-02-16,AND,Andorra,5,1,0,1,0,0
2021-02-16,AND,Andorra,6,1,0,1,0,0
2021-02-16,AND,Andorra,7,1,0,1,0,0
2021-02-16,AGO,Angola,-99,31,3,28,124,3
2021-02-16,AGO,Angola,1,4,0,4,0,0
2021-02-16,AGO,Angola,2,7,0,7,0,1
2021-02-16,AGO,Angola,3,12,0,12,7,2
2021-02-16,AGO,Angola,4,1,0,1,0,0
2021-02-16,AGO,Angola,5,2,0,2,0,0
2021-02-16,AIA,Anguilla,-99,2,1,2,1,1
2021-02-16,ATG,Antigua,-99,3,1,3,1,1
2021-02-16,ATG,Antigua,5,2,0,2,0,0
2021-02-16,ARG,Argentina,-99,677,11,545,483,23
2021-02-16,ARG,Argentina,-77,5,0,5,0,0
2021-02-16,ARG,Argentina,1,250,2,249,61,10
2021-02-16,ARG,Argentina,2,466,4,466,258,12
2021-02-16,ARG,Argentina,3,475,4,475,326,11
2021-02-16,ARG,Argentina,4,476,4,476,389,10
2021-02-16,ARG,Argentina,5,356,2,354,219,4
2021-02-16,ARG,Argentina,6,224,1,221,119,3
2021-02-16,ARG,Argentina,7,57,3,57,39,2
2021-02-16,ARM,Armenia,-99,15,0,10,4,1
2021-02-16,ARM,Armenia,1,4,0,4,3,0
2021-02-16,ARM,Armenia,2,7,0,7,0,1
2021-02-16,ARM,Armenia,3,5,0,5,2,0
2021-02-16,ARM,Armenia,4,3,0,3,0,0
2021-02-16,ARM,Armenia,5,4,0,4,0,0
2021-02-16,ARM,Armenia,6,2,0,2,1,0
2021-02-16,AUS,Australia,-99,259,7,210,130,11
2021-02-16,AUS,Australia,-77,2,0,2,0,0
2021-02-16,AUS,Australia,1,155,4,155,122,6
2021-02-16,AUS,Australia,2,277,4,277,26,3
2021-02-16,AUS,Australia,3,239,6,239,47,4
2021-02-16,AUS,Australia,4,241,0,241,12,1
2021-02-16,AUS,Australia,5,256,1,255,22,3
2021-02-16,AUS,Australia,6,156,2,155,14,4
2021-02-16,AUS,Australia,7,50,2,50,29,3
2021-02-16,AUT,Austria,-99,87,1,77,7,5
2021-02-16,AUT,Austria,-77,4,0,4,0,0
2021-02-16,AUT,Austria,1,52,0,52,20,2
2021-02-16,AUT,Austria,2,115,0,115,35,1
2021-02-16,AUT,Austria,3,129,0,129,36,3
2021-02-16,AUT,Austria,4,122,1,121,34,2
2021-02-16,AUT,Austria,5,120,1,120,14,3
2021-02-16,AUT,Austria,6,78,0,77,2,1
2021-02-16,AUT,Austria,7,25,0,25,0,0
2021-02-16,AZE,Azerbaijan,-99,20,1,18,2,3
2021-02-16,AZE,Azerbaijan,-77,1,0,1,3,0
2021-02-16,AZE,Azerbaijan,1,10,1,10,78,2
2021-02-16,AZE,Azerbaijan,2,15,0,15,2,1
2021-02-16,AZE,Azerbaijan,3,9,0,9,10,0
2021-02-16,AZE,Azerbaijan,4,7,0,7,0,0
2021-02-16,AZE,Azerbaijan,5,10,0,10,1,1
2021-02-16,AZE,Azerbaijan,7,1,0,1,0,0
2021-02-16,BHS,Bahamas,-99,8,2,4,110,2
2021-02-16,BHS,Bahamas,3,2,1,2,30,1
2021-02-16,BHS,Bahamas,7,1,1,1,100,1
2021-02-16,BHR,Bahrain,1,1,0,1,0,0
2021-02-16,BHR,Bahrain,3,1,0,1,0,0
2021-02-16,BGD,Bangladesh,-99,297,37,227,846,48
2021-02-16,BGD,Bangladesh,-77,1,0,1,1,0
2021-02-16,BGD,Bangladesh,1,96,6,96,155,10
2021-02-16,BGD,Bangladesh,2,150,9,149,105,6
2021-02-16,BGD,Bangladesh,3,72,2,72,50,0
2021-02-16,BGD,Bangladesh,4,41,1,41,95,2
2021-02-16,BGD,Bangladesh,5,13,0,13,11,1
2021-02-16,BGD,Bangladesh,6,3,0,3,0,0
2021-02-16,BGD,Bangladesh,7,2,1,2,200,2
2021-02-16,BRB,Barbados,-99,1,1,1,0,0
2021-02-16,BLR,Belarus,-99,45,3,37,35,3
2021-02-16,BLR,Belarus,-77,3,0,3,3,0
2021-02-16,BLR,Belarus,1,2,0,2,1,0
2021-02-16,BLR,Belarus,2,29,4,29,37,4
2021-02-16,BLR,Belarus,3,50,1,50,58,4
2021-02-16,BLR,Belarus,4,30,2,30,10,4
2021-02-16,BLR,Belarus,5,29,2,29,18,4
2021-02-16,BLR,Belarus,6,5,0,5,7,0
2021-02-16,BEL,Belgium,-99,161,2,127,45,2
2021-02-16,BEL,Belgium,-77,3,0,3,0,0
2021-02-16,BEL,Belgium,1,64,0,64,6,0
2021-02-16,BEL,Belgium,2,108,2,108,21,1
2021-02-16,BEL,Belgium,3,101,0,101,113,0
2021-02-16,BEL,Belgium,4,134,0,134,27,0
2021-02-16,BEL,Belgium,5,115,0,115,17,1
2021-02-16,BEL,Belgium,6,75,0,75,6,0
2021-02-16,BEL,Belgium,7,24,0,24,1,0
2021-02-16,BLZ,Belize,-99,4,1,4,2,2
2021-02-16,BLZ,Belize,1,1,0,1,0,0
2021-02-16,BLZ,Belize,4,3,0,3,0,0
2021-02-16,BLZ,Belize,6,1,0,1,0,0
2021-02-16,BEN,Benin,-99,16,2,13,11,2
2021-02-16,BEN,Benin,1,2,0,2,0,0
2021-02-16,BEN,Benin,2,6,0,6,0,0
2021-02-16,BEN,Benin,3,5,0,5,2,0
2021-02-16,BEN,Benin,4,1,0,1,0,0
2021-02-16,BEN,Benin,5,2,0,2,1,1
2021-02-16,BMU,Bermuda,-99,5,1,3,0,1
2021-02-16,BMU,Bermuda,3,1,1,1,0,1
2021-02-16,BMU,Bermuda,5,1,0,1,0,0
2021-02-16,BTN,Bhutan,2,1,0,1,0,0
2021-02-16,BOL,Bolivia,-99,164,15,117,351,22
2021-02-16,BOL,Bolivia,-77,1,0,1,1,0
2021-02-16,BOL,Bolivia,1,86,2,86,129,9
2021-02-16,BOL,Bolivia,2,105,6,105,161,6
2021-02-16,BOL,Bolivia,3,116,4,116,255,12
2021-02-16,BOL,Bolivia,4,62,1,62,59,2
2021-02-16,BOL,Bolivia,5,36,0,36,132,2
2021-02-16,BOL,Bolivia,6,17,1,17,109,2
2021-02-16,BOL,Bolivia,7,2,1,2,0,0
2021-02-16,BES,"Bonaire, Sint Eustatius and Saba",-99,1,0,1,1,0
2021-02-16,BIH,Bosnia and Herzegovina,-99,25,0,20,6,1
2021-02-16,BIH,Bosnia and Herzegovina,1,14,0,14,0,0
2021-02-16,BIH,Bosnia and Herzegovina,2,20,1,20,7,0
2021-02-16,BIH,Bosnia and Herzegovina,3,22,0,22,15,1
2021-02-16,BIH,Bosnia and Herzegovina,4,21,1,21,19,0
2021-02-16,BIH,Bosnia and Herzegovina,5,10,0,10,71,0
2021-02-16,BIH,Bosnia and Herzegovina,6,2,0,2,0,0
2021-02-16,BIH,Bosnia and Herzegovina,7,1,0,1,8,0
2021-02-16,BWA,Botswana,-99,3,0,2,0,0
2021-02-16,BWA,Botswana,2,1,0,1,0,0
2021-02-16,BRA,Brazil,-99,3336,87,2761,2491,193
2021-02-16,BRA,Brazil,-77,22,0,22,36,0
2021-02-16,BRA,Brazil,1,1317,20,1316,801,64
2021-02-16,BRA,Brazil,2,2389,33,2386,1778,107
2021-02-16,BRA,Brazil,3,2368,42,2368,2260,111
2021-02-16,BRA,Brazil,4,1630,29,1629,1820,61
2021-02-16,BRA,Brazil,5,1073,15,1071,963,29
2021-02-16,BRA,Brazil,6,329,3,327,208,10
2021-02-16,BRA,Brazil,7,70,0,69,32,2
2021-02-16,IOT,British Indian Ocean Territory,2,1,0,1,0,0
2021-02-16,BRN,Brunei,4,1,0,1,0,0
2021-02-16,BGR,Bulgaria,-99,79,1,66,54,5
2021-02-16,BGR,Bulgaria,1,22,2,22,163,3
2021-02-16,BGR,Bulgaria,2,51,3,51,29,4
2021-02-16,BGR,Bulgaria,3,69,0,69,42,0
2021-02-16,BGR,Bulgaria,4,101,1,101,35,2
2021-02-16,BGR,Bulgaria,5,90,0,90,36,1
2021-02-16,BGR,Bulgaria,6,55,0,55,6,2
2021-02-16,BGR,Bulgaria,7,7,0,7,0,0
2021-02-16,BFA,Burkina Faso,-99,23,1,19,5,1
2021-02-16,BFA,Burkina Faso,1,2,0,2,2,0
2021-02-16,BFA,Burkina Faso,2,5,1,5,0,0
2021-02-16,BFA,Burkina Faso,3,3,0,3,0,0
2021-02-16,BFA,Burkina Faso,4,1,0,1,0,0
2021-02-16,BFA,Burkina Faso,5,3,0,3,1,0
2021-02-16,CIV,Côte d'Ivoire,-99,69,0,59,18,3
2021-02-16,CIV,Côte d'Ivoire,1,9,0,9,2,2
2021-02-16,CIV,Côte d'Ivoire,2,12,0,12,3,2
2021-02-16,CIV,Côte d'Ivoire,3,13,0,13,0,0
2021-02-16,CIV,Côte d'Ivoire,4,6,0,6,3,1
2021-02-16,CIV,Côte d'Ivoire,5,7,0,7,0,0
2021-02-16,CIV,Côte d'Ivoire,6,1,0,1,0,0
2021-02-16,KHM,Cambodia,-99,21,4,18,4,4
2021-02-16,KHM,Cambodia,-77,2,1,2,1,2
2021-02-16,KHM,Cambodia,1,7,0,7,2,0
2021-02-16,KHM,Cambodia,2,11,1,11,4,0
2021-02-16,KHM,Cambodia,3,7,0,7,0,0
2021-02-16,KHM,Cambodia,4,6,1,6,1,0
2021-02-16,KHM,Cambodia,5,2,0,2,0,1
2021-02-16,CMR,Cameroon,-99,62,5,46,34,6
2021-02-16,CMR,Cameroon,1,8,1,8,0,0
2021-02-16,CMR,Cameroon,2,16,0,16,16,1
2021-02-16,CMR,Cameroon,3,8,1,8,2,0
2021-02-16,CMR,Cameroon,4,2,0,2,0,0
2021-02-16,CMR,Cameroon,5,3,1,3,0,0
2021-02-16,CAN,Canada,-99,395,1,333,58,10
2021-02-16,CAN,Canada,-77,3,0,3,0,0
2021-02-16,CAN,Canada,1,199,2,199,31,1
2021-02-16,CAN,Canada,2,427,4,427,86,7
2021-02-16,CAN,Canada,3,373,0,372,48,5
2021-02-16,CAN,Canada,4,371,5,371,53,4
2021-02-16,CAN,Canada,5,413,4,413,137,6
2021-02-16,CAN,Canada,6,314,1,314,31,6
2021-02-16,CAN,Canada,7,86,0,85,0,0
2021-02-16,CPV,Cape Verde,-99,1,0,0,0,0
2021-02-16,CAF,Central African Republic,-99,1,0,1,0,0
2021-02-16,CAF,Central African Republic,1,1,1,1,2,1
2021-02-16,CAF,Central African Republic,5,1,0,1,0,0
2021-02-16,CHL,Chile,-99,337,5,272,82,20
2021-02-16,CHL,Chile,-77,3,0,3,0,0
2021-02-16,CHL,Chile,1,117,0,117,21,2
2021-02-16,CHL,Chile,2,267,3,267,181,9
2021-02-16,CHL,Chile,3,254,1,254,180,8
2021-02-16,CHL,Chile,4,206,0,205,63,2
2021-02-16,CHL,Chile,5,181,2,181,91,3
2021-02-16,CHL,Chile,6,99,0,99,29,4
2021-02-16,CHL,Chile,7,17,0,17,0,0
2021-02-16,CCK,Cocos (Keeling) Islands,1,1,0,1,0,0
2021-02-16,COL,Colombia,-99,667,18,556,314.7,38
2021-02-16,COL,Colombia,-77,4,0,4,0,0
