ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
ARG,Argentina,-99,4,0,4,5,2020-06-24
ARG,Argentina,1,583,3,583,116,2020-06-24
ARG,Argentina,2,1063,6,1062,137.8,2020-06-24
ARG,Argentina,3,903,3,900,142,2020-06-24
ARG,Argentina,4,690,4,689,133,2020-06-24
ARG,Argentina,5,440,0,440,12,2020-06-24
ARG,Argentina,6,223,1,222,17,2020-06-24
ARG,Argentina,7,47,0,47,1,2020-06-24
ARM,Armenia,1,21,2,20,24,2020-06-24
ARM,Armenia,2,46,1,46,70,2020-06-24
ARM,Armenia,3,30,1,30,133,2020-06-24
ARM,Armenia,4,20,0,20,24,2020-06-24
ARM,Armenia,5,17,0,17,10,2020-06-24
ARM,Armenia,6,5,0,5,22,2020-06-24
ARM,Armenia,7,1,1,1,100,2020-06-24
ABW,Aruba,1,1,0,1,0,2020-06-24
ABW,Aruba,2,5,0,5,3,2020-06-24
ABW,Aruba,3,4,0,4,6,2020-06-24
ABW,Aruba,4,2,0,2,0,2020-06-24
ABW,Aruba,5,1,0,1,0,2020-06-24
ABW,Aruba,7,2,1,2,30,2020-06-24
AUS,Australia,-99,3,0,3,11,2020-06-24
AUS,Australia,1,224,2,224,61,2020-06-24
AUS,Australia,2,460,7,460,63,2020-06-24
AUS,Australia,3,334,5,334,80,2020-06-24
AUS,Australia,4,373,5,372,63,2020-06-24
AUS,Australia,5,327,1,327,16,2020-06-24
AUS,Australia,6,184,0,183,3,2020-06-24
AUS,Australia,7,57,2,56,105,2020-06-24
AUT,Austria,-99,5,0,5,0,2020-06-24
AUT,Austria,1,79,1,79,14,2020-06-24
AUT,Austria,2,187,1,187,25,2020-06-24
AUT,Austria,3,176,1,175,233,2020-06-24
AUT,Austria,4,135,1,135,6,2020-06-24
AUT,Austria,5,117,0,117,8,2020-06-24
AUT,Austria,6,62,2,62,106,2020-06-24
AUT,Austria,7,17,1,17,69,2020-06-24
AZE,Azerbaijan,1,40,2,39,22,2020-06-24
AZE,Azerbaijan,2,106,0,106,54,2020-06-24
AZE,Azerbaijan,3,60,0,60,42,2020-06-24
AZE,Azerbaijan,4,37,2,37,110,2020-06-24
AZE,Azerbaijan,5,23,0,23,3,2020-06-24
AZE,Azerbaijan,6,3,0,3,1,2020-06-24
BHS,Bahamas,1,1,1,1,1,2020-06-24
BHS,Bahamas,3,1,1,1,100,2020-06-24
BHS,Bahamas,7,1,0,1,0,2020-06-24
BHR,Bahrain,3,2,0,2,0,2020-06-24
BHR,Bahrain,4,1,0,1,0,2020-06-24
BHR,Bahrain,6,1,0,1,0,2020-06-24
BGD,Bangladesh,-99,1,1,1,100,2020-06-24
BGD,Bangladesh,1,254,11,254,730,2020-06-24
BGD,Bangladesh,2,380,9,379,1186,2020-06-24
BGD,Bangladesh,3,127,2,127,284,2020-06-24
BGD,Bangladesh,4,27,1,27,31,2020-06-24
BGD,Bangladesh,5,4,1,4,2,2020-06-24
BGD,Bangladesh,6,3,0,3,100,2020-06-24
BGD,Bangladesh,7,1,0,1,0,2020-06-24
BRB,Barbados,1,1,0,1,0,2020-06-24
BRB,Barbados,3,2,0,2,0,2020-06-24
BLR,Belarus,-99,2,1,2,7,2020-06-24
BLR,Belarus,1,15,0,15,0,2020-06-24
BLR,Belarus,2,65,2,65,123,2020-06-24
BLR,Belarus,3,155,5,155,318,2020-06-24
BLR,Belarus,4,81,3,81,114,2020-06-24
BLR,Belarus,5,50,2,50,41,2020-06-24
BLR,Belarus,6,7,0,7,6,2020-06-24
BLR,Belarus,7,1,1,1,40,2020-06-24
BEL,Belgium,-99,3,0,3,1,2020-06-24
BEL,Belgium,1,53,0,53,6,2020-06-24
BEL,Belgium,2,129,1,129,27,2020-06-24
BEL,Belgium,3,140,1,140,16,2020-06-24
BEL,Belgium,4,123,2,123,44,2020-06-24
BEL,Belgium,5,96,0,96,10,2020-06-24
BEL,Belgium,6,71,0,71,2,2020-06-24
BEL,Belgium,7,24,0,24,0,2020-06-24
BLZ,Belize,1,1,0,1,0,2020-06-24
BLZ,Belize,2,1,0,1,0,2020-06-24
BLZ,Belize,3,1,0,1,2,2020-06-24
BLZ,Belize,6,1,0,1,1,2020-06-24
BLZ,Belize,7,1,1,1,50,2020-06-24
BEN,Benin,1,8,0,8,1,2020-06-24
BEN,Benin,2,15,0,15,1,2020-06-24
BEN,Benin,3,8,1,8,2,2020-06-24
BEN,Benin,6,1,0,1,0,2020-06-24
BMU,Bermuda,2,1,0,1,1,2020-06-24
BTN,Bhutan,1,2,1,2,200,2020-06-24
BTN,Bhutan,3,1,1,1,8,2020-06-24
BOL,Bolivia,-99,1,0,1,0,2020-06-24
BOL,Bolivia,1,348,25,348,336,2020-06-24
BOL,Bolivia,2,466,31,466,667,2020-06-24
BOL,Bolivia,3,283,13,283,403,2020-06-24
BOL,Bolivia,4,157,4,157,236,2020-06-24
BOL,Bolivia,5,81,4,80,71,2020-06-24
BOL,Bolivia,6,26,1,26,111,2020-06-24
BOL,Bolivia,7,10,0,10,1,2020-06-24
BIH,Bosnia and Herzegovina,1,35,1,35,1,2020-06-24
BIH,Bosnia and Herzegovina,2,52,0,52,19,2020-06-24
BIH,Bosnia and Herzegovina,3,52,3,52,17,2020-06-24
BIH,Bosnia and Herzegovina,4,24,0,24,9,2020-06-24
BIH,Bosnia and Herzegovina,5,13,0,13,1,2020-06-24
BIH,Bosnia and Herzegovina,6,5,0,5,1,2020-06-24
BIH,Bosnia and Herzegovina,7,2,0,2,0,2020-06-24
BWA,Botswana,3,1,0,1,0,2020-06-24
BWA,Botswana,4,1,0,1,0,2020-06-24
BVT,Bouvet Island,1,1,0,1,1,2020-06-24
BRA,Brazil,-99,35,1,35,19,2020-06-24
BRA,Brazil,1,2317,68,2317,2339,2020-06-24
BRA,Brazil,2,3876,106,3875,5158,2020-06-24
BRA,Brazil,3,3540,69,3537,4861,2020-06-24
BRA,Brazil,4,2369,51,2365,3170,2020-06-24
BRA,Brazil,5,1531,15,1530,1556,2020-06-24
BRA,Brazil,6,489,2,488,266,2020-06-24
BRA,Brazil,7,66,1,66,133,2020-06-24
IOT,British Indian Ocean Territory,1,2,0,2,0,2020-06-24
IOT,British Indian Ocean Territory,2,2,0,2,0,2020-06-24
IOT,British Indian Ocean Territory,3,1,0,1,0,2020-06-24
VGB,British Virgin Islands,3,1,0,1,0,2020-06-24
BGR,Bulgaria,-99,3,0,3,0,2020-06-24
BGR,Bulgaria,1,64,0,64,6,2020-06-24
BGR,Bulgaria,2,123,0,123,10,2020-06-24
BGR,Bulgaria,3,131,0,131,42,2020-06-24
BGR,Bulgaria,4,124,0,124,5,2020-06-24
BGR,Bulgaria,5,113,0,113,2,2020-06-24
BGR,Bulgaria,6,68,0,67,0,2020-06-24
BGR,Bulgaria,7,15,0,15,0,2020-06-24
BFA,Burkina Faso,1,1,0,1,1,2020-06-24
BFA,Burkina Faso,2,10,0,10,3,2020-06-24
BFA,Burkina Faso,3,13,1,13,1,2020-06-24
BFA,Burkina Faso,4,6,0,6,0,2020-06-24
BFA,Burkina Faso,5,3,0,3,0,2020-06-24
BFA,Burkina Faso,7,1,1,1,100,2020-06-24
KHM,Cambodia,1,26,0,26,2,2020-06-24
KHM,Cambodia,2,34,2,34,4,2020-06-24
KHM,Cambodia,3,17,2,16,1,2020-06-24
KHM,Cambodia,4,10,1,10,5,2020-06-24
KHM,Cambodia,6,1,0,1,0,2020-06-24
CMR,Cameroon,1,7,1,7,0,2020-06-24
CMR,Cameroon,2,38,0,38,19,2020-06-24
CMR,Cameroon,3,22,1,22,1,2020-06-24
CMR,Cameroon,4,6,0,6,3,2020-06-24
CMR,Cameroon,5,4,0,4,5,2020-06-24
CMR,Cameroon,6,2,0,2,1,2020-06-24
CAN,Canada,-99,4,0,4,0,2020-06-24
CAN,Canada,1,298,5,298,61,2020-06-24
CAN,Canada,2,552,2,552,69,2020-06-24
CAN,Canada,3,459,0,459,13,2020-06-24
CAN,Canada,4,399,1,399,45,2020-06-24
CAN,Canada,5,380,1,380,31,2020-06-24
CAN,Canada,6,219,0,219,6,2020-06-24
CAN,Canada,7,67,0,66,2,2020-06-24
CAF,Central African Republic,5,1,0,1,0,2020-06-24
CAF,Central African Republic,6,1,0,1,0,2020-06-24
CHL,Chile,-99,5,0,5,2,2020-06-24
CHL,Chile,1,283,3,283,198,2020-06-24
CHL,Chile,2,572,13,572,536,2020-06-24
CHL,Chile,3,485,4,485,356,2020-06-24
CHL,Chile,4,359,3,359,246,2020-06-24
CHL,Chile,5,256,1,255,161,2020-06-24
CHL,Chile,6,111,0,111,38,2020-06-24
CHL,Chile,7,32,1,32,3,2020-06-24
COL,Colombia,-99,12,0,12,0,2020-06-24
COL,Colombia,1,826,18,826,324,2020-06-24
COL,Colombia,2,961,13,961,180,2020-06-24
COL,Colombia,3,749,10,749,150,2020-06-24
COL,Colombia,4,423,6,422,185,2020-06-24
COL,Colombia,5,230,0,230,43,2020-06-24
COL,Colombia,6,70,0,70,36,2020-06-24
COL,Colombia,7,15,0,15,0,2020-06-24
COM,Comoros,4,1,0,1,0,2020-06-24
CRI,Costa Rica,-99,3,0,3,0,2020-06-24
CRI,Costa Rica,1,227,1,226,33,2020-06-24
CRI,Costa Rica,2,330,1,330,30,2020-06-24
CRI,Costa Rica,3,280,0,280,19,2020-06-24
CRI,Costa Rica,4,170,0,170,15,2020-06-24
CRI,Costa Rica,5,88,0,87,8,2020-06-24
CRI,Costa Rica,6,37,0,37,0,2020-06-24
CRI,Costa Rica,7,9,0,9,0,2020-06-24
CIV,Côte d'Ivoire,-99,1,1,1,0,2020-06-24
CIV,Côte d'Ivoire,1,21,3,21,2,2020-06-24
CIV,Côte d'Ivoire,2,65,3,64,25,2020-06-24
CIV,Côte d'Ivoire,3,55,0,55,17,2020-06-24
CIV,Côte d'Ivoire,4,32,1,32,3,2020-06-24
CIV,Côte d'Ivoire,5,15,0,15,10,2020-06-24
CIV,Côte d'Ivoire,6,1,0,1,0,2020-06-24
HRV,Croatia,-99,1,0,1,0,2020-06-24
HRV,Croatia,1,79,0,79,5,2020-06-24
HRV,Croatia,2,139,2,139,29,2020-06-24
HRV,Croatia,3,137,1,137,132,2020-06-24
HRV,Croatia,4,123,0,123,6,2020-06-24
HRV,Croatia,5,104,0,104,2,2020-06-24
HRV,Croatia,6,41,0,41,0,2020-06-24
HRV,Croatia,7,2,1,2,0,2020-06-24
CUW,Curaçao,7,1,0,1,3.14,2020-06-24
CYP,Cyprus,1,1,0,1,0,2020-06-24
CYP,Cyprus,4,1,0,1,0,2020-06-24
CZE,Czech Republic,-99,4,0,4,0,2020-06-24
CZE,Czech Republic,1,99,1,99,11,2020-06-24
CZE,Czech Republic,2,201,0,201,18,2020-06-24
CZE,Czech Republic,3,192,0,192,12,2020-06-24
CZE,Czech Republic,4,168,0,168,8,2020-06-24
CZE,Czech Republic,5,157,0,156,6,2020-06-24
CZE,Czech Republic,6,110,0,110,1,2020-06-24
CZE,Czech Republic,7,9,0,9,0,2020-06-24
COD,Democratic Republic of the Congo,1,2,0,2,0,2020-06-24
COD,Democratic Republic of the Congo,2,4,0,4,1,2020-06-24
COD,Democratic Republic of the Congo,3,8,0,8,1,2020-06-24
COD,Democratic Republic of the Congo,4,2,0,2,0,2020-06-24
COD,Democratic Republic of the Congo,5,3,1,3,1,2020-06-24
DNK,Denmark,-99,6,0,6,0,2020-06-24
DNK,Denmark,1,93,0,93,15,2020-06-24
DNK,Denmark,2,185,0,185,51,2020-06-24
DNK,Denmark,3,200,1,200,23,2020-06-24
DNK,Denmark,4,302,1,302,32,2020-06-24
DNK,Denmark,5,304,1,303,36,2020-06-24
DNK,Denmark,6,222,0,221,6,2020-06-24
DNK,Denmark,7,84,0,84,3,2020-06-24
DJI,Djibouti,1,1,1,1,0,2020-06-24
DMA,Dominica,1,5,0,5,0,2020-06-24
DMA,Dominica,2,1,0,1,0,2020-06-24
DMA,Dominica,3,2,0,2,1,2020-06-24
DMA,Dominica,4,1,0,1,0,2020-06-24
DOM,Dominican Republic,-99,1,0,1,0,2020-06-24
DOM,Dominican Republic,1,156,2,156,60,2020-06-24
DOM,Dominican Republic,2,227,5,227,153,2020-06-24
DOM,Dominican Republic,3,177,2,177,107,2020-06-24
DOM,Dominican Republic,4,84,1,83,36,2020-06-24
DOM,Dominican Republic,5,58,0,57,25,2020-06-24
DOM,Dominican Republic,6,14,0,14,6,2020-06-24
DOM,Dominican Republic,7,1,0,1,0,2020-06-24
ECU,Ecuador,-99,3,0,3,2,2020-06-24
ECU,Ecuador,1,563,18,563,483,2020-06-24
ECU,Ecuador,2,532,15,531,456,2020-06-24
ECU,Ecuador,3,313,11,313,407,2020-06-24
ECU,Ecuador,4,216,5,215,250,2020-06-24
ECU,Ecuador,5,93,1,92,50,2020-06-24
ECU,Ecuador,6,34,0,34,8,2020-06-24
ECU,Ecuador,7,7,0,7,1,2020-06-24
EGY,Egypt,-99,2,0,2,1,2020-06-24
EGY,Egypt,1,577,13,577,1312,2020-06-24
EGY,Egypt,2,788,10,786,1757,2020-06-24
EGY,Egypt,3,465,8,462,1289,2020-06-24
EGY,Egypt,4,182,1,182,401,2020-06-24
EGY,Egypt,5,61,1,60,177,2020-06-24
EGY,Egypt,6,15,0,15,8,2020-06-24
EGY,Egypt,7,1,0,1,1,2020-06-24
SLV,El Salvador,-99,4,0,3,0,2020-06-24
SLV,El Salvador,1,287,13,286,164,2020-06-24
SLV,El Salvador,2,362,18,362,326,2020-06-24
SLV,El Salvador,3,196,14,195,227,2020-06-24
SLV,El Salvador,4,112,6,112,97,2020-06-24
SLV,El Salvador,5,35,0,35,14,2020-06-24
SLV,El Salvador,6,21,0,21,10,2020-06-24
SLV,El Salvador,7,5,0,5,2,2020-06-24
GNQ,Equatorial Guinea,2,1,0,1,0,2020-06-24
GNQ,Equatorial Guinea,3,1,0,1,0,2020-06-24
GNQ,Equatorial Guinea,7,1,1,1,1,2020-06-24
ERI,Eritrea,5,1,0,1,0,2020-06-24
EST,Estonia,4,1,0,1,0,2020-06-24
EST,Estonia,6,1,0,1,0,2020-06-24
ETH,Ethiopia,-99,1,0,1,0,2020-06-24
ETH,Ethiopia,1,3,0,3,0,2020-06-24
ETH,Ethiopia,2,54,0,54,29,2020-06-24
ETH,Ethiopia,3,41,0,41,1,2020-06-24
ETH,Ethiopia,4,10,0,10,0,2020-06-24
ETH,Ethiopia,5,7,0,7,0,2020-06-24
ETH,Ethiopia,6,2,0,2,0,2020-06-24
FLK,Falkland Islands,7,1,0,1,0,2020-06-24
FRO,Faroe Islands,2,1,0,1,0,2020-06-24
FRO,Faroe Islands,3,1,1,1,89,2020-06-24
FSM,Federated States of Micronesia,2,1,0,1,0,2020-06-24
FJI,Fiji,5,1,0,1,0,2020-06-24
FJI,Fiji,7,1,0,1,1,2020-06-24
FIN,Finland,-99,1,0,1,0,2020-06-24
FIN,Finland,1,74,2,74,9,2020-06-24
FIN,Finland,2,128,0,128,6,2020-06-24
FIN,Finland,3,127,0,127,5,2020-06-24
FIN,Finland,4,146,0,146,10,2020-06-24
FIN,Finland,5,121,2,121,7,2020-06-24
FIN,Finland,6,129,0,127,5,2020-06-24
FIN,Finland,7,51,1,51,102,2020-06-24
FRA,France,-99,7,0,7,1,2020-06-24
FRA,France,1,460,4,460,45,2020-06-24
FRA,France,2,752,4,752,77,2020-06-24
FRA,France,3,642,3,642,133,2020-06-24
FRA,France,4,592,2,592,39,2020-06-24
FRA,France,5,520,1,520,25,2020-06-24
FRA,France,6,351,0,350,8,2020-06-24
FRA,France,7,77,0,76,2,2020-06-24
PYF,French Polynesia,1,1,0,1,0,2020-06-24
PYF,French Polynesia,6,1,0,1,0,2020-06-24
ATF,French Southern Territories,2,1,0,1,0,2020-06-24
GAB,Gabon,1,1,0,1,0,2020-06-24
GMB,Gambia,3,1,0,1,0,2020-06-24
DEU,Germany,-99,7,0,7,0,2020-06-24
DEU,Germany,1,319,3,319,26,2020-06-24
DEU,Germany,2,914,4,914,92,2020-06-24
DEU,Germany,3,945,1,945,193,2020-06-24
DEU,Germany,4,807,4,807,266,2020-06-24
DEU,Germany,5,617,0,617,27,2020-06-24
DEU,Germany,6,247,0,246,12,2020-06-24
DEU,Germany,7,58,0,58,3,2020-06-24
GHA,Ghana,1,38,4,38,3,2020-06-24
GHA,Ghana,2,138,2,138,27,2020-06-24
GHA,Ghana,3,59,1,59,110,2020-06-24
GHA,Ghana,4,13,2,13,2,2020-06-24
GHA,Ghana,5,4,0,4,0,2020-06-24
GHA,Ghana,6,1,0,1,0,2020-06-24
GRC,Greece,1,111,2,111,121,2020-06-24
GRC,Greece,2,193,0,193,11,2020-06-24
GRC,Greece,3,254,0,254,12,2020-06-24
GRC,Greece,4,212,0,212,33,2020-06-24
GRC,Greece,5,128,0,128,0,2020-06-24
GRC,Greece,6,48,0,48,2,2020-06-24
GRC,Greece,7,11,0,11,0,2020-06-24
GRL,Greenland,6,1,0,1,0,2020-06-24
GRD,Grenada,2,1,0,1,0,2020-06-24
GRD,Grenada,6,1,0,1,0,2020-06-24
GLP,Guadeloupe,4,1,0,1,0,2020-06-24
GTM,Guatemala,-99,4,0,4,1,2020-06-24
GTM,Guatemala,1,299,3,299,164,2020-06-24
GTM,Guatemala,2,301,5,300,129,2020-06-24
GTM,Guatemala,3,156,2,156,168,2020-06-24
GTM,Guatemala,4,86,1,85,39,2020-06-24
GTM,Guatemala,5,23,1,23,9,2020-06-24
GTM,Guatemala,6,10,0,10,1,2020-06-24
GTM,Guatemala,7,4,0,4,0,2020-06-24
GIN,Guinea,1,5,0,5,0,2020-06-24
GIN,Guinea,2,14,1,14,0,2020-06-24
GIN,Guinea,3,8,2,8,0,2020-06-24
GIN,Guinea,4,3,0,3,0,2020-06-24
GNB,Guinea-Bissau,3,1,0,1,0,2020-06-24
GUY,Guyana,6,1,0,1,0,2020-06-24
HTI,Haiti,1,8,1,8,9,2020-06-24
HTI,Haiti,2,24,0,24,16,2020-06-24
HTI,Haiti,3,13,1,13,13,2020-06-24
HTI,Haiti,4,4,0,4,0,2020-06-24
HTI,Haiti,5,1,1,1,1,2020-06-24
HTI,Haiti,6,1,0,1,0,2020-06-24
HND,Honduras,1,154,10,154,161,2020-06-24
HND,Honduras,2,265,5,265,214,2020-06-24
HND,Honduras,3,150,7,150,279,2020-06-24
HND,Honduras,4,73,1,73,56,2020-06-24
HND,Honduras,5,35,0,35,14,2020-06-24
HND,Honduras,6,12,0,12,1,2020-06-24
HND,Honduras,7,2,0,2,0,2020-06-24
HKG,Hong Kong,-99,1,0,1,0,2020-06-24
HKG,Hong Kong,1,49,0,49,32,2020-06-24
HKG,Hong Kong,2,96,0,96,5,2020-06-24
HKG,Hong Kong,3,112,0,112,4,2020-06-24
HKG,Hong Kong,4,85,0,85,15,2020-06-24
HKG,Hong Kong,5,76,0,76,8,2020-06-24
HKG,Hong Kong,6,33,0,33,1,2020-06-24
HKG,Hong Kong,7,3,0,3,3,2020-06-24
HUN,Hungary,-99,11,0,11,0,2020-06-24
HUN,Hungary,1,113,0,113,12,2020-06-24
HUN,Hungary,2,226,0,226,10,2020-06-24
HUN,Hungary,3,284,1,284,17,2020-06-24
HUN,Hungary,4,272,1,272,5,2020-06-24
HUN,Hungary,5,247,1,246,17,2020-06-24
HUN,Hungary,6,228,0,228,24,2020-06-24
HUN,Hungary,7,49,0,49,0,2020-06-24
ISL,Iceland,2,1,0,1,0,2020-06-24
ISL,Iceland,4,1,0,1,0,2020-06-24
IND,India,-99,16,1,16,1,2020-06-24
IND,India,1,1248,19,1248,1114,2020-06-24
IND,India,2,2473,12,2470,1712,2020-06-24
IND,India,3,901,3,901,384,2020-06-24
IND,India,4,252,1,252,45,2020-06-24
IND,India,5,113,2,113,139,2020-06-24
IND,India,6,34,0,34,1,2020-06-24
IND,India,7,8,0,8,0,2020-06-24
IDN,Indonesia,-99,7,0,7,3,2020-06-24
IDN,Indonesia,1,540,19,539,118,2020-06-24
IDN,Indonesia,2,996,19,996,280,2020-06-24
IDN,Indonesia,3,613,7,613,215,2020-06-24
IDN,Indonesia,4,339,3,338,65,2020-06-24
IDN,Indonesia,5,105,1,105,21,2020-06-24
IDN,Indonesia,6,32,1,32,1,2020-06-24
IDN,Indonesia,7,2,0,2,0,2020-06-24
IRQ,Iraq,-99,1,0,1,0,2020-06-24
IRQ,Iraq,1,295,18,295,719,2020-06-24
IRQ,Iraq,2,483,16,483,1028,2020-06-24
IRQ,Iraq,3,241,8,241,395,2020-06-24
IRQ,Iraq,4,112,1,111,224,2020-06-24
IRQ,Iraq,5,53,0,53,117,2020-06-24
IRQ,Iraq,6,9,0,9,6,2020-06-24
IRQ,Iraq,7,1,0,1,0,2020-06-24
IRL,Ireland,1,81,0,81,8,2020-06-24
IRL,Ireland,2,177,0,177,10,2020-06-24
IRL,Ireland,3,233,1,232,5,2020-06-24
IRL,Ireland,4,186,0,185,11,2020-06-24
IRL,Ireland,5,153,0,153,19,2020-06-24
IRL,Ireland,6,69,0,69,4,2020-06-24
IRL,Ireland,7,13,0,13,1,2020-06-24
IMN,Isle Of Man,7,1,1,1,100,2020-06-24
ISR,Israel,-99,5,0,5,0,2020-06-24
ISR,Israel,1,103,0,103,14,2020-06-24
ISR,Israel,2,202,3,201,159,2020-06-24
ISR,Israel,3,184,3,183,24,2020-06-24
ISR,Israel,4,175,2,175,8,2020-06-24
ISR,Israel,5,182,2,182,6,2020-06-24
ISR,Israel,6,177,0,177,3,2020-06-24
ISR,Israel,7,44,0,44,1,2020-06-24
ITA,Italy,-99,10,0,10,0,2020-06-24
ITA,Italy,1,413,0,413,16,2020-06-24
ITA,Italy,2,1160,1,1160,77,2020-06-24
ITA,Italy,3,1119,2,1118,215,2020-06-24
ITA,Italy,4,906,2,905,48,2020-06-24
ITA,Italy,5,746,1,746,25,2020-06-24
ITA,Italy,6,392,0,391,10,2020-06-24
ITA,Italy,7,97,1,97,3,2020-06-24
JAM,Jamaica,5,1,0,1,0,2020-06-24
JPN,Japan,-99,9,0,9,0,2020-06-24
JPN,Japan,1,92,1,92,100,2020-06-24
JPN,Japan,2,618,4,618,47,2020-06-24
JPN,Japan,3,1364,12,1357,56,2020-06-24
JPN,Japan,4,2246,11,2243,64,2020-06-24
JPN,Japan,5,1887,3,1883,42,2020-06-24
JPN,Japan,6,899,0,895,11,2020-06-24
JPN,Japan,7,167,0,165,5,2020-06-24
JEY,Jersey,2,1,0,1,0,2020-06-24
JEY,Jersey,4,1,0,1,0,2020-06-24
JOR,Jordan,-99,3,0,3,0,2020-06-24
JOR,Jordan,1,86,1,86,16,2020-06-24
JOR,Jordan,2,168,2,168,44,2020-06-24
JOR,Jordan,3,145,0,144,13,2020-06-24
JOR,Jordan,4,95,0,95,6,2020-06-24
JOR,Jordan,5,35,0,35,0,2020-06-24
JOR,Jordan,6,17,1,17,50,2020-06-24
JOR,Jordan,7,2,0,2,0,2020-06-24
KAZ,Kazakhstan,-99,3,0,3,1,2020-06-24
KAZ,Kazakhstan,1,21,1,21,42,2020-06-24
KAZ,Kazakhstan,2,145,11,145,271,2020-06-24
KAZ,Kazakhstan,3,170,14,170,208,2020-06-24
KAZ,Kazakhstan,4,97,6,97,123,2020-06-24
KAZ,Kazakhstan,5,46,3,46,23,2020-06-24
KAZ,Kazakhstan,6,9,1,9,7,2020-06-24
KAZ,Kazakhstan,7,1,0,1,0,2020-06-24
KEN,Kenya,-99,1,0,1,0,2020-06-24
KEN,Kenya,1,36,2,36,4,2020-06-24
KEN,Kenya,2,183,3,183,22,2020-06-24
KEN,Kenya,3,106,0,106,24,2020-06-24
KEN,Kenya,4,37,0,37,4,2020-06-24
KEN,Kenya,5,22,1,22,10,2020-06-24
KEN,Kenya,6,3,0,3,0,2020-06-24
KEN,Kenya,7,1,1,1,0,2020-06-24
RKS,Kosovo,1,1,0,1,0,2020-06-24
RKS,Kosovo,3,2,0,2,0,2020-06-24
KWT,Kuwait,-99,1,0,1,0,2020-06-24
KWT,Kuwait,1,12,0,12,5,2020-06-24
KWT,Kuwait,2,65,1,65,16,2020-06-24
KWT,Kuwait,3,56,1,56,32,2020-06-24
KWT,Kuwait,4,16,1,16,59,2020-06-24
KWT,Kuwait,5,8,0,8,4,2020-06-24
KWT,Kuwait,7,1,1,1,100,2020-06-24
KGZ,Kyrgyzstan,-99,1,0,1,1,2020-06-24
KGZ,Kyrgyzstan,1,18,3,18,5,2020-06-24
KGZ,Kyrgyzstan,2,48,3,48,38,2020-06-24
KGZ,Kyrgyzstan,3,43,1,43,24,2020-06-24
KGZ,Kyrgyzstan,4,21,1,21,7,2020-06-24
KGZ,Kyrgyzstan,5,8,0,8,1,2020-06-24
KGZ,Kyrgyzstan,6,2,0,2,0,2020-06-24
