date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-11-24,AFG,Afghanistan,-99,91,24,56,471,28
2020-11-24,AFG,Afghanistan,-77,1,1,1,0,0
2020-11-24,AFG,Afghanistan,1,23,3,23,143,5
2020-11-24,AFG,Afghanistan,2,32,2,32,62,4
2020-11-24,AFG,Afghanistan,3,15,1,15,31,0
2020-11-24,AFG,Afghanistan,4,8,3,8,71,3
2020-11-24,AFG,Afghanistan,5,3,0,3,1,0
2020-11-24,AFG,Afghanistan,6,3,1,3,1,1
2020-11-24,AFG,Afghanistan,7,2,0,2,100,0
2020-11-24,ALA,Aland Islands,-99,14,7,10,105,7
2020-11-24,ALA,Aland Islands,1,3,0,3,2,0
2020-11-24,ALA,Aland Islands,2,3,0,3,0,0
2020-11-24,ALA,Aland Islands,3,2,0,2,0,0
2020-11-24,ALA,Aland Islands,4,3,0,3,0,0
2020-11-24,ALA,Aland Islands,5,1,0,1,0,0
2020-11-24,ALA,Aland Islands,6,1,0,1,0,0
2020-11-24,ALA,Aland Islands,7,1,0,1,0,0
2020-11-24,ALB,Albania,-99,25,5,20,127,4
2020-11-24,ALB,Albania,1,17,3,17,71,5
2020-11-24,ALB,Albania,2,26,3,26,46,2
2020-11-24,ALB,Albania,3,15,0,15,53,2
2020-11-24,ALB,Albania,4,3,1,3,0,0
2020-11-24,ALB,Albania,5,1,0,1,1,0
2020-11-24,ALB,Albania,6,1,0,1,35,0
2020-11-24,ALB,Albania,7,3,3,3,140,3
2020-11-24,DZA,Algeria,-99,178,16,123,244,21
2020-11-24,DZA,Algeria,-77,3,0,3,2,0
2020-11-24,DZA,Algeria,1,62,2,62,191,10
2020-11-24,DZA,Algeria,2,97,4,96,266,12
2020-11-24,DZA,Algeria,3,77,2,77,92,5
2020-11-24,DZA,Algeria,4,44,1,44,187,2
2020-11-24,DZA,Algeria,5,40,4,39,103,4
2020-11-24,DZA,Algeria,6,20,3,20,124,2
2020-11-24,DZA,Algeria,7,4,1,4,203,1
2020-11-24,ASM,American Samoa,-99,15,5,11,203,4
2020-11-24,ASM,American Samoa,1,1,1,1,5,1
2020-11-24,ASM,American Samoa,2,3,1,3,1,1
2020-11-24,ASM,American Samoa,3,3,0,3,0,0
2020-11-24,ASM,American Samoa,4,3,1,3,29,1
2020-11-24,ASM,American Samoa,6,1,0,1,0,0
2020-11-24,ASM,American Samoa,7,2,1,1,1,1
2020-11-24,AND,Andorra,-99,16,4,10,282,5
2020-11-24,AND,Andorra,1,4,1,4,89,2
2020-11-24,AND,Andorra,2,6,3,6,65,4
2020-11-24,AND,Andorra,3,2,0,2,3,0
2020-11-24,AND,Andorra,4,4,0,4,1,0
2020-11-24,AND,Andorra,6,4,0,4,3,1
2020-11-24,AGO,Angola,-99,19,2,12,4,1
2020-11-24,AGO,Angola,1,5,1,5,0,1
2020-11-24,AGO,Angola,2,10,0,10,3,0
2020-11-24,AGO,Angola,3,16,0,16,3,2
2020-11-24,AGO,Angola,4,3,0,3,0,0
2020-11-24,AGO,Angola,5,7,0,7,0,0
2020-11-24,AGO,Angola,6,2,1,2,68,1
2020-11-24,AGO,Angola,7,1,1,1,100,1
2020-11-24,AIA,Anguilla,-99,10,3,5,3,4
2020-11-24,AIA,Anguilla,4,1,0,1,0,0
2020-11-24,AIA,Anguilla,5,1,0,1,0,0
2020-11-24,AIA,Anguilla,6,1,0,1,0,0
2020-11-24,ATA,Antarctica,-99,8,1,6,3,1
2020-11-24,ATA,Antarctica,-77,1,0,1,4,0
2020-11-24,ATA,Antarctica,3,1,0,1,0,0
2020-11-24,ATA,Antarctica,4,1,1,1,100,1
2020-11-24,ATG,Antigua,-99,5,1,4,2,2
2020-11-24,ATG,Antigua,1,1,0,1,0,0
2020-11-24,ATG,Antigua,2,2,0,2,0,0
2020-11-24,ATG,Antigua,4,1,0,1,0,0
