date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-06-17,AFG,Afghanistan,1,60,5,59,739,11
2020-06-17,AFG,Afghanistan,2,102,10,102,744,14
2020-06-17,AFG,Afghanistan,3,23,0,23,177,4
2020-06-17,AFG,Afghanistan,4,10,3,10,126,5
2020-06-17,AFG,Afghanistan,5,4,1,4,106,1
2020-06-17,AFG,Afghanistan,6,3,3,3,201,3
2020-06-17,AFG,Afghanistan,7,5,2,4,12,2
2020-06-17,ALA,Aland Islands,1,2,0,2,51,0
2020-06-17,ALA,Aland Islands,2,2,0,2,0,0
2020-06-17,ALA,Aland Islands,3,3,0,3,0,1
2020-06-17,ALA,Aland Islands,4,3,0,3,0,0
2020-06-17,ALA,Aland Islands,5,1,0,1,0,0
2020-06-17,ALB,Albania,1,28,0,28,1,1
2020-06-17,ALB,Albania,2,63,1,63,57,3
2020-06-17,ALB,Albania,3,37,0,37,4,1
2020-06-17,ALB,Albania,4,14,3,14,105,3
2020-06-17,ALB,Albania,5,12,0,12,1,0
2020-06-17,ALB,Albania,6,10,1,10,57,2
2020-06-17,ALB,Albania,7,1,1,1,100,1
2020-06-17,DZA,Algeria,-99,1,0,1,0,0
2020-06-17,DZA,Algeria,1,84,4,84,39,11
2020-06-17,DZA,Algeria,2,194,5,194,197,13
2020-06-17,DZA,Algeria,3,147,5,146,189,7
2020-06-17,DZA,Algeria,4,88,1,88,33,3
2020-06-17,DZA,Algeria,5,62,0,62,6,0
2020-06-17,DZA,Algeria,6,24,0,24,4,0
2020-06-17,DZA,Algeria,7,4,0,4,3,0
2020-06-17,ASM,American Samoa,1,3,0,3,0,0
2020-06-17,ASM,American Samoa,2,7,2,7,101,1
2020-06-17,ASM,American Samoa,3,6,2,6,4,2
2020-06-17,ASM,American Samoa,4,4,1,4,1,0
2020-06-17,ASM,American Samoa,5,2,0,2,0,0
2020-06-17,ASM,American Samoa,6,2,1,2,1,0
2020-06-17,ASM,American Samoa,7,1,0,1,0,0
2020-06-17,AND,Andorra,1,4,0,4,2,1
2020-06-17,AND,Andorra,2,1,0,1,0,0
2020-06-17,AND,Andorra,3,1,1,1,10,0
2020-06-17,AND,Andorra,4,4,0,4,0,0
2020-06-17,AND,Andorra,5,3,0,3,0,0
2020-06-17,AND,Andorra,6,5,3,5,105,2
2020-06-17,AND,Andorra,7,3,1,3,4,1
2020-06-17,AGO,Angola,-99,1,0,1,5,0
2020-06-17,AGO,Angola,1,22,0,22,2,0
2020-06-17,AGO,Angola,2,46,0,46,4,3
2020-06-17,AGO,Angola,3,34,2,34,104,2
2020-06-17,AGO,Angola,4,15,0,15,0,0
2020-06-17,AGO,Angola,5,11,0,11,0,0
2020-06-17,AGO,Angola,7,2,1,2,100,1
2020-06-17,AIA,Anguilla,-99,1,0,1,1,0
2020-06-17,AIA,Anguilla,1,3,1,3,2,1
2020-06-17,AIA,Anguilla,2,2,0,2,0,0
2020-06-17,AIA,Anguilla,3,1,0,1,0,0
2020-06-17,AIA,Anguilla,6,3,0,3,1,0
2020-06-17,ATA,Antarctica,-99,1,0,0,0,0
2020-06-17,ATA,Antarctica,1,1,1,1,10,0
2020-06-17,ATA,Antarctica,2,1,0,1,2,0
2020-06-17,ATA,Antarctica,3,1,0,1,0,0
2020-06-17,ATA,Antarctica,4,1,0,1,0,0
2020-06-17,ATA,Antarctica,7,2,1,2,200,1
2020-06-17,ATG,Antigua,1,2,0,2,1,0
2020-06-17,ATG,Antigua,2,1,0,1,0,0
2020-06-17,ATG,Antigua,3,2,0,2,0,0
2020-06-17,ATG,Antigua,4,2,0,2,10,0
2020-06-17,ARG,Argentina,-99,8,1,8,1,1
2020-06-17,ARG,Argentina,1,573,8,573,84,22
2020-06-17,ARG,Argentina,2,979,5,978,161,19
2020-06-17,ARG,Argentina,3,790,4,790,173,5
2020-06-17,ARG,Argentina,4,590,1,590,81,4
2020-06-17,ARG,Argentina,5,373,0,373,15,4
2020-06-17,ARG,Argentina,6,181,0,180,14,0
2020-06-17,ARG,Argentina,7,52,1,52,52,1
2020-06-17,ARM,Armenia,-99,1,0,1,0,0
2020-06-17,ARM,Armenia,1,24,0,24,130,2
2020-06-17,ARM,Armenia,2,39,2,39,38,0
2020-06-17,ARM,Armenia,3,29,1,29,15,1
2020-06-17,ARM,Armenia,4,26,0,26,31,0
2020-06-17,ARM,Armenia,5,12,0,12,4,0
2020-06-17,ARM,Armenia,6,5,0,5,0,0
2020-06-17,ABW,Aruba,1,3,0,3,0,0
2020-06-17,ABW,Aruba,2,4,0,4,0,0
2020-06-17,ABW,Aruba,4,3,1,3,1,0
2020-06-17,ABW,Aruba,5,1,0,0,0,0
2020-06-17,ABW,Aruba,7,1,1,1,1,1
2020-06-17,AUS,Australia,-99,3,0,3,0,0
2020-06-17,AUS,Australia,1,201,7,200,43,5
2020-06-17,AUS,Australia,2,366,0,366,117,9
2020-06-17,AUS,Australia,3,287,3,287,47,8
2020-06-17,AUS,Australia,4,267,4,267,28,4
2020-06-17,AUS,Australia,5,276,2,276,116,2
2020-06-17,AUS,Australia,6,197,2,197,15,2
2020-06-17,AUS,Australia,7,49,0,49,9,0
2020-06-17,AUT,Austria,-99,2,0,2,0,0
