date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-07-26,AFG,Afghanistan,-99,60,13,54,312,19
2020-07-26,AFG,Afghanistan,1,30,2,30,248,3
2020-07-26,AFG,Afghanistan,2,53,1,53,361,4
2020-07-26,AFG,Afghanistan,3,11,1,11,105,0
2020-07-26,AFG,Afghanistan,4,13,2,13,2,0
2020-07-26,AFG,Afghanistan,5,3,1,3,100,1
2020-07-26,AFG,Afghanistan,6,2,0,2,0,0
2020-07-26,AFG,Afghanistan,7,4,3,4,167,3
2020-07-26,ALA,Aland Islands,-99,4,0,4,3,0
2020-07-26,ALA,Aland Islands,1,2,0,2,0,0
2020-07-26,ALA,Aland Islands,2,3,0,3,18,0
2020-07-26,ALA,Aland Islands,3,1,0,1,0,0
2020-07-26,ALA,Aland Islands,4,3,0,3,0,1
2020-07-26,ALA,Aland Islands,6,2,1,2,7,1
2020-07-26,ALA,Aland Islands,7,1,1,1,3,1
2020-07-26,ALB,Albania,-99,31,4,27,116,4
2020-07-26,ALB,Albania,1,14,3,14,22,2
2020-07-26,ALB,Albania,2,42,4,42,127,5
2020-07-26,ALB,Albania,3,36,0,36,7,0
2020-07-26,ALB,Albania,4,14,0,14,2,0
2020-07-26,ALB,Albania,5,11,0,11,2,0
2020-07-26,ALB,Albania,6,6,0,6,0,0
2020-07-26,ALB,Albania,7,3,0,3,0,0
2020-07-26,DZA,Algeria,-99,256,15,248,398,30
2020-07-26,DZA,Algeria,1,86,2,86,88,6
2020-07-26,DZA,Algeria,2,208,6,208,422,23
2020-07-26,DZA,Algeria,3,148,3,148,492,10
2020-07-26,DZA,Algeria,4,101,1,101,199,4
2020-07-26,DZA,Algeria,5,63,2,63,108,5
2020-07-26,DZA,Algeria,6,24,0,24,20,0
2020-07-26,ASM,American Samoa,-99,8,3,8,88,2
2020-07-26,ASM,American Samoa,1,5,1,5,0,1
2020-07-26,ASM,American Samoa,2,4,2,4,11,2
2020-07-26,ASM,American Samoa,3,4,1,4,12,1
2020-07-26,ASM,American Samoa,4,2,2,2,32,2
