date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-06-07,AFG,Afghanistan,-99,1,0,1,0,0
2020-06-07,AFG,Afghanistan,1,65,10,65,920,13
2020-06-07,AFG,Afghanistan,2,108,13,107,851,18
2020-06-07,AFG,Afghanistan,3,28,1,28,275,6
2020-06-07,AFG,Afghanistan,4,6,2,6,12,1
2020-06-07,AFG,Afghanistan,5,7,0,7,36,0
2020-06-07,AFG,Afghanistan,7,9,7,9,557.289,7
2020-06-07,ALA,Aland Islands,1,6,0,6,0,0
2020-06-07,ALA,Aland Islands,2,3,1,3,7,1
2020-06-07,ALA,Aland Islands,3,2,0,2,0,0
2020-06-07,ALA,Aland Islands,4,4,0,4,0,0
2020-06-07,ALA,Aland Islands,5,1,0,1,0,0
2020-06-07,ALB,Albania,-99,1,0,0,0,0
2020-06-07,ALB,Albania,1,24,0,24,3,0
2020-06-07,ALB,Albania,2,37,0,37,3,2
2020-06-07,ALB,Albania,3,46,1,46,111,1
2020-06-07,ALB,Albania,4,21,1,21,4,0
2020-06-07,ALB,Albania,5,7,1,7,2,0
2020-06-07,ALB,Albania,6,4,1,4,1,0
2020-06-07,ALB,Albania,7,1,1,1,100,1
2020-06-07,DZA,Algeria,-99,3,1,3,5,1
2020-06-07,DZA,Algeria,1,89,1,89,52,3
2020-06-07,DZA,Algeria,2,183,4,183,144,8
2020-06-07,DZA,Algeria,3,145,2,145,29,4
2020-06-07,DZA,Algeria,4,79,2,79,66,3
2020-06-07,DZA,Algeria,5,62,2,62,10,1
2020-06-07,DZA,Algeria,6,29,1,29,17,1
2020-06-07,DZA,Algeria,7,7,2,7,121,2
2020-06-07,ASM,American Samoa,1,5,1,5,89,1
2020-06-07,ASM,American Samoa,2,3,0,3,0,0
2020-06-07,ASM,American Samoa,4,2,1,2,14,1
2020-06-07,ASM,American Samoa,6,1,0,1,0,0
2020-06-07,AND,Andorra,1,4,0,4,0,0
2020-06-07,AND,Andorra,2,2,1,2,7,1
2020-06-07,AND,Andorra,3,3,1,3,0,1
2020-06-07,AND,Andorra,4,5,1,5,1,1
2020-06-07,AND,Andorra,5,2,0,2,0,0
2020-06-07,AND,Andorra,6,3,1,3,100,1
2020-06-07,AND,Andorra,7,3,2,3,3,2
2020-06-07,AGO,Angola,-99,1,0,1,0,1
2020-06-07,AGO,Angola,1,19,0,19,1,0
2020-06-07,AGO,Angola,2,30,0,30,7,0
2020-06-07,AGO,Angola,3,32,1,32,39,1
2020-06-07,AGO,Angola,4,13,0,13,2,0
2020-06-07,AGO,Angola,5,9,1,8,3,1
2020-06-07,AGO,Angola,6,1,0,1,0,0
2020-06-07,AGO,Angola,7,2,0,2,0,0
2020-06-07,AIA,Anguilla,2,1,0,1,0,0
2020-06-07,AIA,Anguilla,3,3,0,3,1,0
2020-06-07,AIA,Anguilla,4,1,0,1,0,0
2020-06-07,AIA,Anguilla,6,1,0,1,0,0
2020-06-07,ATA,Antarctica,3,3,1,3,1,1
2020-06-07,ATA,Antarctica,4,1,1,1,100,1
2020-06-07,ATA,Antarctica,7,1,0,1,0,0
2020-06-07,ATG,Antigua,1,2,0,2,0,0
2020-06-07,ATG,Antigua,2,3,0,3,1,1
2020-06-07,ATG,Antigua,3,1,0,1,0,0
2020-06-07,ARG,Argentina,-99,12,1,12,80,1
2020-06-07,ARG,Argentina,1,525,3,525,69,11
2020-06-07,ARG,Argentina,2,833,2,832,123,15
2020-06-07,ARG,Argentina,3,738,6,737,58,6
2020-06-07,ARG,Argentina,4,580,2,580,43,2
2020-06-07,ARG,Argentina,5,404,2,404,23,2
2020-06-07,ARG,Argentina,6,137,1,135,1,1
2020-06-07,ARG,Argentina,7,33,0,33,1,0
2020-06-07,ARM,Armenia,1,32,0,32,40,1
2020-06-07,ARM,Armenia,2,43,2,43,44,1
2020-06-07,ARM,Armenia,3,34,2,34,35,0
2020-06-07,ARM,Armenia,4,18,0,18,1,0
2020-06-07,ARM,Armenia,5,17,0,17,5,0
2020-06-07,ARM,Armenia,6,4,0,4,0,0
2020-06-07,ABW,Aruba,1,1,0,1,0,0
2020-06-07,ABW,Aruba,2,8,1,8,6,0
2020-06-07,ABW,Aruba,3,8,0,8,2,0
2020-06-07,ABW,Aruba,4,1,0,1,0,0
2020-06-07,ABW,Aruba,5,2,0,2,0,0
2020-06-07,AUS,Australia,-99,4,0,4,1,0
2020-06-07,AUS,Australia,1,213,2,213,32,6
2020-06-07,AUS,Australia,2,382,4,382,88,11
2020-06-07,AUS,Australia,3,313,7,312,47,10
2020-06-07,AUS,Australia,4,357,5,357,45,6
2020-06-07,AUS,Australia,5,322,0,320,13,2
2020-06-07,AUS,Australia,6,236,1,235,6,5
2020-06-07,AUS,Australia,7,66,1,66,100,1
2020-06-07,AUT,Austria,-99,2,0,2,0,0
2020-06-07,AUT,Austria,1,105,0,105,15,0
2020-06-07,AUT,Austria,2,171,0,171,23,2
2020-06-07,AUT,Austria,3,175,0,174,7,1
2020-06-07,AUT,Austria,4,150,0,149,12,1
2020-06-07,AUT,Austria,5,110,0,110,10,1
2020-06-07,AUT,Austria,6,61,0,61,6,1
