ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,date
PHL,Philippines,-77,6,0,6,0,2021-01-05
PHL,Philippines,1,378,14,378,201,2021-01-05
PHL,Philippines,2,442,3,442,149,2021-01-05
PHL,Philippines,3,235,0,235,251,2021-01-05
PHL,Philippines,4,145,1,145,39,2021-01-05
PHL,Philippines,5,103,0,103,6,2021-01-05
PHL,Philippines,6,37,0,37,28,2021-01-05
PHL,Philippines,7,6,0,6,0,2021-01-05
POL,Poland,-77,3,0,3,0,2021-01-05
POL,Poland,1,242,4,242,160,2021-01-05
POL,Poland,2,271,1,271,262,2021-01-05
POL,Poland,3,278,3,278,160,2021-01-05
POL,Poland,4,188,3,187,76,2021-01-05
POL,Poland,5,171,4,170,55,2021-01-05
POL,Poland,6,152,0,150,34,2021-01-05
POL,Poland,7,31,0,31,5,2021-01-05
PRT,Portugal,-77,4,0,4,0,2021-01-05
PRT,Portugal,1,100,1,100,25,2021-01-05
PRT,Portugal,2,210,0,209,113,2021-01-05
PRT,Portugal,3,292,2,292,115,2021-01-05
PRT,Portugal,4,267,2,267,101,2021-01-05
PRT,Portugal,5,191,2,189,35,2021-01-05
PRT,Portugal,6,93,1,92,24,2021-01-05
PRT,Portugal,7,27,0,27,2,2021-01-05
PRI,"Puerto Rico, U.S.",-77,1,0,1,0,2021-01-05
PRI,"Puerto Rico, U.S.",1,23,0,23,6,2021-01-05
PRI,"Puerto Rico, U.S.",2,44,0,44,2,2021-01-05
PRI,"Puerto Rico, U.S.",3,91,2,91,125,2021-01-05
PRI,"Puerto Rico, U.S.",4,127,2,127,30,2021-01-05
PRI,"Puerto Rico, U.S.",5,104,3,104,24,2021-01-05
PRI,"Puerto Rico, U.S.",6,96,0,95,15,2021-01-05
PRI,"Puerto Rico, U.S.",7,17,0,17,0,2021-01-05
QAT,Qatar,-77,2,0,2,0,2021-01-05
QAT,Qatar,1,5,0,5,3,2021-01-05
QAT,Qatar,2,20,0,20,5,2021-01-05
QAT,Qatar,3,24,0,24,4,2021-01-05
QAT,Qatar,4,8,0,8,2,2021-01-05
QAT,Qatar,5,3,0,3,0,2021-01-05
QAT,Qatar,6,3,0,3,0,2021-01-05
MKD,Republic of North Macedonia,4,1,0,1,1,2021-01-05
MKD,Republic of North Macedonia,7,1,0,1,0,2021-01-05
COG,Republic of the Congo,1,1,0,1,0,2021-01-05
COG,Republic of the Congo,2,2,0,2,0,2021-01-05
COG,Republic of the Congo,3,1,0,1,0,2021-01-05
REU,Réunion,2,1,0,1,0,2021-01-05
ROU,Romania,-77,6,0,6,5,2021-01-05
ROU,Romania,1,160,6,160,241,2021-01-05
ROU,Romania,2,256,5,256,88,2021-01-05
ROU,Romania,3,277,4,277,132,2021-01-05
ROU,Romania,4,239,0,239,142,2021-01-05
ROU,Romania,5,161,2,161,69,2021-01-05
ROU,Romania,6,124,1,124,38,2021-01-05
ROU,Romania,7,14,0,14,7,2021-01-05
RUS,Russia,-77,3,0,3,0,2021-01-05
RUS,Russia,1,26,1,26,27,2021-01-05
RUS,Russia,2,211,7,211,254,2021-01-05
RUS,Russia,3,412,22,412,634,2021-01-05
RUS,Russia,4,358,12,357,677,2021-01-05
RUS,Russia,5,247,6,246,224,2021-01-05
RUS,Russia,6,66,3,65,134,2021-01-05
RUS,Russia,7,12,1,12,5,2021-01-05
RWA,Rwanda,3,1,0,1,0,2021-01-05
BLM,Saint Barthélemy,7,1,0,1,0,2021-01-05
MAF,Saint Martin,2,1,0,1,0,2021-01-05
SMR,San Marino,4,1,0,1,2,2021-01-05
STP,Sao Tome and Principe,6,1,0,1,1,2021-01-05
SAU,Saudi Arabia,-77,1,0,1,0,2021-01-05
SAU,Saudi Arabia,1,10,0,10,6,2021-01-05
SAU,Saudi Arabia,2,74,2,74,24,2021-01-05
SAU,Saudi Arabia,3,97,0,95,71,2021-01-05
SAU,Saudi Arabia,4,54,2,54,36,2021-01-05
SAU,Saudi Arabia,5,33,2,33,6,2021-01-05
SAU,Saudi Arabia,6,10,0,10,0,2021-01-05
SEN,Senegal,1,5,0,5,0,2021-01-05
SEN,Senegal,2,6,0,6,0,2021-01-05
SEN,Senegal,3,1,0,1,0,2021-01-05
SEN,Senegal,4,2,0,2,0,2021-01-05
SEN,Senegal,5,2,0,2,1,2021-01-05
SEN,Senegal,7,1,0,1,0,2021-01-05
SRB,Serbia,-77,2,0,2,1,2021-01-05
SRB,Serbia,1,22,1,22,25,2021-01-05
SRB,Serbia,2,77,1,77,209,2021-01-05
SRB,Serbia,3,86,4,86,220,2021-01-05
SRB,Serbia,4,59,0,59,247,2021-01-05
SRB,Serbia,5,48,0,47,91,2021-01-05
SRB,Serbia,6,31,0,31,116,2021-01-05
SRB,Serbia,7,4,0,4,4,2021-01-05
SGP,Singapore,1,16,0,16,9,2021-01-05
SGP,Singapore,2,40,0,40,1,2021-01-05
SGP,Singapore,3,45,0,45,0,2021-01-05
SGP,Singapore,4,30,0,30,5,2021-01-05
SGP,Singapore,5,21,0,21,0,2021-01-05
SGP,Singapore,6,9,0,9,1,2021-01-05
SGP,Singapore,7,2,0,2,0,2021-01-05
SVK,Slovakia,-77,3,0,3,0,2021-01-05
SVK,Slovakia,1,72,2,72,86,2021-01-05
SVK,Slovakia,2,165,3,165,249,2021-01-05
SVK,Slovakia,3,166,1,166,132,2021-01-05
SVK,Slovakia,4,116,4,116,108,2021-01-05
SVK,Slovakia,5,109,1,109,90,2021-01-05
SVK,Slovakia,6,87,1,86,31,2021-01-05
SVK,Slovakia,7,9,0,9,0,2021-01-05
SVN,Slovenia,-77,1,0,1,0,2021-01-05
SVN,Slovenia,1,15,0,15,34,2021-01-05
SVN,Slovenia,2,28,1,28,51,2021-01-05
SVN,Slovenia,3,50,0,50,167,2021-01-05
SVN,Slovenia,4,53,0,53,91,2021-01-05
SVN,Slovenia,5,48,0,48,92,2021-01-05
SVN,Slovenia,6,41,0,41,35,2021-01-05
SVN,Slovenia,7,4,0,4,0,2021-01-05
SLB,Solomon Islands,1,1,0,1,0,2021-01-05
SOM,Somalia,-77,1,0,1,7,2021-01-05
ZAF,South Africa,-77,3,0,3,1,2021-01-05
ZAF,South Africa,1,162,9,162,125,2021-01-05
ZAF,South Africa,2,441,31,440,429,2021-01-05
ZAF,South Africa,3,366,11,366,288,2021-01-05
ZAF,South Africa,4,265,7,265,307,2021-01-05
ZAF,South Africa,5,167,4,167,133,2021-01-05
ZAF,South Africa,6,69,0,69,99,2021-01-05
ZAF,South Africa,7,23,0,23,14,2021-01-05
KOR,South Korea,-77,1,0,1,0,2021-01-05
KOR,South Korea,1,131,0,131,14,2021-01-05
KOR,South Korea,2,138,2,138,12,2021-01-05
KOR,South Korea,3,133,0,133,12,2021-01-05
KOR,South Korea,4,123,1,123,7,2021-01-05
KOR,South Korea,5,101,0,101,10,2021-01-05
KOR,South Korea,6,29,0,29,1,2021-01-05
KOR,South Korea,7,9,0,9,0,2021-01-05
SSD,South Sudan,1,2,1,2,0,2021-01-05
SSD,South Sudan,3,2,0,2,4,2021-01-05
SSD,South Sudan,4,1,0,1,0,2021-01-05
ESP,Spain,-77,9,0,7,0,2021-01-05
ESP,Spain,1,159,2,159,43,2021-01-05
ESP,Spain,2,586,7,586,274,2021-01-05
ESP,Spain,3,647,3,646,159,2021-01-05
ESP,Spain,4,699,3,698,217,2021-01-05
ESP,Spain,5,488,1,488,211,2021-01-05
ESP,Spain,6,249,0,249,45,2021-01-05
ESP,Spain,7,48,2,48,129,2021-01-05
LKA,Sri Lanka,1,23,0,23,12,2021-01-05
LKA,Sri Lanka,2,59,0,59,24,2021-01-05
LKA,Sri Lanka,3,26,0,26,1,2021-01-05
LKA,Sri Lanka,4,9,0,9,2,2021-01-05
LKA,Sri Lanka,5,11,0,11,4,2021-01-05
LKA,Sri Lanka,6,7,0,7,0,2021-01-05
SDN,Sudan,1,29,2,28,21,2021-01-05
SDN,Sudan,2,54,1,54,68,2021-01-05
SDN,Sudan,3,32,1,32,27,2021-01-05
SDN,Sudan,4,15,0,15,40,2021-01-05
SDN,Sudan,5,7,0,7,6,2021-01-05
SDN,Sudan,6,1,0,1,0,2021-01-05
SUR,Suriname,1,1,0,1,100,2021-01-05
SUR,Suriname,2,1,0,1,0,2021-01-05
SJM,Svalbard and Jan Mayen,3,1,0,1,0,2021-01-05
SWE,Sweden,-77,8,0,8,0,2021-01-05
SWE,Sweden,1,120,1,120,80,2021-01-05
SWE,Sweden,2,380,9,380,174,2021-01-05
SWE,Sweden,3,485,13,484,280,2021-01-05
SWE,Sweden,4,702,16,702,359,2021-01-05
SWE,Sweden,5,669,14,669,264,2021-01-05
SWE,Sweden,6,707,8,705,155,2021-01-05
SWE,Sweden,7,279,1,276,46,2021-01-05
CHE,Switzerland,1,38,4,38,18,2021-01-05
CHE,Switzerland,2,129,2,129,47,2021-01-05
CHE,Switzerland,3,157,2,157,138,2021-01-05
CHE,Switzerland,4,193,3,193,127,2021-01-05
CHE,Switzerland,5,165,1,164,102,2021-01-05
CHE,Switzerland,6,125,1,123,20,2021-01-05
CHE,Switzerland,7,30,2,30,6,2021-01-05
TWN,Taiwan,-77,5,0,5,0,2021-01-05
TWN,Taiwan,1,246,0,246,11,2021-01-05
TWN,Taiwan,2,435,1,435,22,2021-01-05
TWN,Taiwan,3,489,0,489,13,2021-01-05
TWN,Taiwan,4,330,1,330,9,2021-01-05
TWN,Taiwan,5,172,0,172,3,2021-01-05
TWN,Taiwan,6,81,0,81,0,2021-01-05
TWN,Taiwan,7,5,0,5,0,2021-01-05
TZA,Tanzania,1,4,0,4,0,2021-01-05
TZA,Tanzania,2,19,2,19,11,2021-01-05
TZA,Tanzania,3,13,1,13,11,2021-01-05
TZA,Tanzania,4,3,0,3,0,2021-01-05
THA,Thailand,-77,3,0,3,0,2021-01-05
THA,Thailand,1,471,24,469,58,2021-01-05
THA,Thailand,2,862,24,862,73,2021-01-05
THA,Thailand,3,930,11,930,69,2021-01-05
THA,Thailand,4,502,2,502,26,2021-01-05
THA,Thailand,5,253,2,253,4,2021-01-05
THA,Thailand,6,74,0,74,2,2021-01-05
THA,Thailand,7,16,0,16,1,2021-01-05
TLS,Timor-Leste,4,1,0,1,0,2021-01-05
TGO,Togo,2,1,0,1,0,2021-01-05
TUN,Tunisia,-77,1,1,1,1,2021-01-05
TUN,Tunisia,1,38,2,37,109,2021-01-05
TUN,Tunisia,2,59,4,59,131,2021-01-05
TUN,Tunisia,3,67,2,67,142,2021-01-05
TUN,Tunisia,4,49,0,49,44,2021-01-05
TUN,Tunisia,5,25,0,25,16,2021-01-05
TUN,Tunisia,6,13,1,13,3,2021-01-05
TUN,Tunisia,7,4,1,4,2,2021-01-05
TUR,Turkey,-77,2,0,2,0,2021-01-05
TUR,Turkey,1,197,2,196,56,2021-01-05
TUR,Turkey,2,347,2,347,151,2021-01-05
TUR,Turkey,3,447,3,447,328,2021-01-05
TUR,Turkey,4,379,3,379,181,2021-01-05
TUR,Turkey,5,263,1,262,99,2021-01-05
TUR,Turkey,6,92,0,92,31,2021-01-05
TUR,Turkey,7,9,0,9,4,2021-01-05
TCA,Turks and Caicos Islands,3,1,0,1,0,2021-01-05
TCA,Turks and Caicos Islands,6,1,0,1,0,2021-01-05
TUV,Tuvalu,2,1,0,1,0,2021-01-05
UGA,Uganda,1,1,0,1,2,2021-01-05
UGA,Uganda,2,2,0,2,0,2021-01-05
UGA,Uganda,6,1,0,1,0,2021-01-05
UKR,Ukraine,-77,9,0,8,4,2021-01-05
UKR,Ukraine,1,87,4,87,86,2021-01-05
UKR,Ukraine,2,360,14,360,591,2021-01-05
UKR,Ukraine,3,407,15,407,427,2021-01-05
UKR,Ukraine,4,356,13,356,386,2021-01-05
UKR,Ukraine,5,206,3,205,252,2021-01-05
UKR,Ukraine,6,68,1,68,158,2021-01-05
UKR,Ukraine,7,12,0,12,8,2021-01-05
ARE,United Arab Emirates,1,23,0,23,105,2021-01-05
ARE,United Arab Emirates,2,109,3,109,54,2021-01-05
ARE,United Arab Emirates,3,90,3,90,39,2021-01-05
ARE,United Arab Emirates,4,46,0,46,82,2021-01-05
ARE,United Arab Emirates,5,13,0,13,0,2021-01-05
ARE,United Arab Emirates,6,4,0,4,0,2021-01-05
ARE,United Arab Emirates,7,1,0,1,3,2021-01-05
GBR,United Kingdom,-77,8,0,8,1,2021-01-05
GBR,United Kingdom,1,393,8,393,324,2021-01-05
GBR,United Kingdom,2,716,13,716,601,2021-01-05
GBR,United Kingdom,3,614,11,614,364,2021-01-05
GBR,United Kingdom,4,664,15,664,411,2021-01-05
GBR,United Kingdom,5,509,6,509,244,2021-01-05
GBR,United Kingdom,6,314,0,313,56,2021-01-05
GBR,United Kingdom,7,87,0,87,8,2021-01-05
UMI,"United States Minor Outlying Islands, U.S.",2,1,1,1,100,2021-01-05
UMI,"United States Minor Outlying Islands, U.S.",5,1,0,1,0,2021-01-05
URY,Uruguay,-77,5,0,5,1,2021-01-05
URY,Uruguay,1,54,2,54,74,2021-01-05
URY,Uruguay,2,109,1,109,44,2021-01-05
URY,Uruguay,3,148,2,148,91,2021-01-05
URY,Uruguay,4,145,1,145,52,2021-01-05
URY,Uruguay,5,133,0,132,58,2021-01-05
URY,Uruguay,6,76,0,76,5,2021-01-05
URY,Uruguay,7,10,0,10,2,2021-01-05
UZB,Uzbekistan,1,4,0,4,0,2021-01-05
UZB,Uzbekistan,2,20,0,20,4,2021-01-05
UZB,Uzbekistan,3,34,1,34,21,2021-01-05
UZB,Uzbekistan,4,16,0,16,6,2021-01-05
UZB,Uzbekistan,5,15,0,15,3,2021-01-05
UZB,Uzbekistan,6,1,0,1,0,2021-01-05
VUT,Vanuatu,1,1,0,1,0,2021-01-05
VEN,Venezuela,-77,3,0,3,0,2021-01-05
VEN,Venezuela,1,92,2,91,75,2021-01-05
VEN,Venezuela,2,120,3,120,87,2021-01-05
VEN,Venezuela,3,177,2,177,126,2021-01-05
VEN,Venezuela,4,206,2,205,123,2021-01-05
VEN,Venezuela,5,157,3,157,83,2021-01-05
VEN,Venezuela,6,81,1,81,34,2021-01-05
VEN,Venezuela,7,11,0,11,1,2021-01-05
VNM,Vietnam,-77,3,0,3,0,2021-01-05
VNM,Vietnam,1,314,2,313,21,2021-01-05
VNM,Vietnam,2,470,5,470,16,2021-01-05
VNM,Vietnam,3,225,4,225,26,2021-01-05
VNM,Vietnam,4,86,0,86,4,2021-01-05
VNM,Vietnam,5,45,1,45,5,2021-01-05
VNM,Vietnam,6,5,0,5,0,2021-01-05
VIR,"Virgin Islands, U.S.",3,1,0,1,5,2021-01-05
WLF,Wallis and Futuna,5,1,0,1,0,2021-01-05
ESH,Western Sahara,2,1,0,1,0,2021-01-05
ESH,Western Sahara,3,1,0,1,0,2021-01-05
ESH,Western Sahara,6,1,0,1,0,2021-01-05
ESH,Western Sahara,7,2,1,2,0,2021-01-05
YEM,Yemen,1,9,1,8,10,2021-01-05
YEM,Yemen,2,35,5,34,172,2021-01-05
YEM,Yemen,3,24,2,24,35,2021-01-05
YEM,Yemen,4,12,2,11,8,2021-01-05
YEM,Yemen,5,1,0,1,0,2021-01-05
YEM,Yemen,6,1,0,1,0,2021-01-05
ZMB,Zambia,6,2,0,2,1,2021-01-05
ZWE,Zimbabwe,2,2,0,2,7,2021-01-05
ZWE,Zimbabwe,5,1,0,1,0,2021-01-05
