date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2020-08-26,AFG,Afghanistan,-99,40,10,40,639,11
2020-08-26,AFG,Afghanistan,1,25,8,25,354,9
2020-08-26,AFG,Afghanistan,2,40,2,40,164,3
2020-08-26,AFG,Afghanistan,3,12,1,12,3,1
2020-08-26,AFG,Afghanistan,4,2,0,2,0,0
2020-08-26,AFG,Afghanistan,5,1,0,1,0,0
2020-08-26,AFG,Afghanistan,6,3,1,3,0,1
2020-08-26,AFG,Afghanistan,7,4,2,4,188,2
2020-08-26,ALA,Aland Islands,-99,6,2,6,11,1
2020-08-26,ALA,Aland Islands,1,4,0,4,0,2
2020-08-26,ALA,Aland Islands,2,1,0,1,10,1
2020-08-26,ALA,Aland Islands,3,1,0,1,0,1
2020-08-26,ALA,Aland Islands,4,2,0,2,0,1
2020-08-26,ALA,Aland Islands,5,1,0,1,0,0
2020-08-26,ALB,Albania,-99,22,6,21,206,4
2020-08-26,ALB,Albania,1,10,0,10,1,0
2020-08-26,ALB,Albania,2,38,0,38,41,1
2020-08-26,ALB,Albania,3,30,1,30,137,1
2020-08-26,ALB,Albania,4,13,3,13,53,3
2020-08-26,ALB,Albania,5,9,0,9,6,1
2020-08-26,ALB,Albania,6,8,0,8,1,0
2020-08-26,ALB,Albania,7,4,0,4,0,0
2020-08-26,DZA,Algeria,-99,47,2,41,29,3
2020-08-26,DZA,Algeria,1,10,1,10,117,2
2020-08-26,DZA,Algeria,2,19,2,19,32,2
2020-08-26,DZA,Algeria,3,18,0,18,17,1
2020-08-26,DZA,Algeria,4,14,0,14,11,0
2020-08-26,DZA,Algeria,5,9,1,9,1,1
2020-08-26,DZA,Algeria,6,9,0,8,9,0
2020-08-26,DZA,Algeria,7,2,0,1,0,0
2020-08-26,ASM,American Samoa,-99,12,2,12,47,2
2020-08-26,ASM,American Samoa,1,2,0,2,0,0
2020-08-26,ASM,American Samoa,4,1,0,1,0,0
2020-08-26,ASM,American Samoa,5,2,0,2,13,2
2020-08-26,AND,Andorra,-99,11,3,9,70,3
2020-08-26,AND,Andorra,1,3,0,3,5,0
2020-08-26,AND,Andorra,2,3,0,3,0,0
2020-08-26,AND,Andorra,3,1,0,1,0,0
2020-08-26,AND,Andorra,4,2,0,2,0,0
2020-08-26,AND,Andorra,5,4,1,4,1,0
2020-08-26,AND,Andorra,6,2,0,2,0,0
2020-08-26,AGO,Angola,-99,31,4,30,133,5
2020-08-26,AGO,Angola,2,21,0,21,3,2
2020-08-26,AGO,Angola,3,15,1,15,4,1
2020-08-26,AGO,Angola,4,13,1,13,5,2
2020-08-26,AGO,Angola,5,5,0,5,1,0
2020-08-26,AGO,Angola,6,1,0,1,0,0
2020-08-26,AIA,Anguilla,-99,4,3,4,103,3
2020-08-26,AIA,Anguilla,1,1,0,1,0,0
2020-08-26,AIA,Anguilla,2,1,0,1,0,0
2020-08-26,AIA,Anguilla,3,1,0,1,7,1
2020-08-26,AIA,Anguilla,5,1,0,1,0,0
2020-08-26,AIA,Anguilla,6,1,0,1,0,0
2020-08-26,ATA,Antarctica,-99,3,0,3,0,1
2020-08-26,ATA,Antarctica,1,1,0,1,0,0
2020-08-26,ATA,Antarctica,2,1,1,1,1,1
2020-08-26,ATA,Antarctica,3,1,1,1,3,1
2020-08-26,ATA,Antarctica,7,1,1,1,100,1
2020-08-26,ATG,Antigua,-99,1,0,1,0,0
2020-08-26,ATG,Antigua,1,1,0,1,0,0
2020-08-26,ATG,Antigua,2,1,0,1,0,0
2020-08-26,ATG,Antigua,4,1,0,1,2,0
2020-08-26,ARG,Argentina,-99,512,9,481,306,19
2020-08-26,ARG,Argentina,1,482,11,482,309,15
2020-08-26,ARG,Argentina,2,821,11,821,601,31
2020-08-26,ARG,Argentina,3,753,8,753,498,23
2020-08-26,ARG,Argentina,4,519,8,518,609,12
2020-08-26,ARG,Argentina,5,394,3,394,392,8
2020-08-26,ARG,Argentina,6,187,0,187,49,2
2020-08-26,ARG,Argentina,7,47,0,47,8,0
2020-08-26,ARM,Armenia,-99,11,1,11,2,1
2020-08-26,ARM,Armenia,1,6,2,6,29,2
2020-08-26,ARM,Armenia,2,12,1,12,2,0
2020-08-26,ARM,Armenia,3,10,1,10,4,0
2020-08-26,ARM,Armenia,4,8,0,8,1,0
2020-08-26,ARM,Armenia,5,4,0,4,0,0
2020-08-26,ARM,Armenia,6,1,1,1,0,1
2020-08-26,ABW,Aruba,-99,3,0,3,0,0
2020-08-26,ABW,Aruba,1,1,0,1,0,0
2020-08-26,ABW,Aruba,2,5,0,5,0,0
2020-08-26,ABW,Aruba,3,5,0,5,0,1
2020-08-26,ABW,Aruba,4,1,0,1,0,0
2020-08-26,ABW,Aruba,7,1,0,1,100,0
2020-08-26,AUS,Australia,-99,187,6,182,127,6
2020-08-26,AUS,Australia,1,142,2,142,34,2
2020-08-26,AUS,Australia,2,273,3,273,166,6
2020-08-26,AUS,Australia,3,267,4,267,73,4
2020-08-26,AUS,Australia,4,262,3,262,103,3
2020-08-26,AUS,Australia,5,266,3,266,144,10
2020-08-26,AUS,Australia,6,171,0,171,9,1
2020-08-26,AUS,Australia,7,49,1,49,100,3
2020-08-26,AUT,Austria,-99,80,2,76,17,5
2020-08-26,AUT,Austria,1,46,2,45,6,0
2020-08-26,AUT,Austria,2,136,0,136,15,1
2020-08-26,AUT,Austria,3,130,0,130,7,1
2020-08-26,AUT,Austria,4,103,0,103,9,3
2020-08-26,AUT,Austria,5,100,1,98,19,2
2020-08-26,AUT,Austria,6,43,0,43,3,0
2020-08-26,AUT,Austria,7,14,1,14,100,1
2020-08-26,AZE,Azerbaijan,-99,22,2,22,103,3
2020-08-26,AZE,Azerbaijan,1,7,1,7,12,0
2020-08-26,AZE,Azerbaijan,2,21,1,21,9,2
2020-08-26,AZE,Azerbaijan,3,21,0,21,0,0
2020-08-26,AZE,Azerbaijan,4,10,0,10,3,0
2020-08-26,AZE,Azerbaijan,5,12,0,12,3,0
