date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-01-19,AFG,Afghanistan,-99,111,32,71,530,38
2021-01-19,AFG,Afghanistan,1,24,5,24,112,5
2021-01-19,AFG,Afghanistan,2,24,2,24,140,2
2021-01-19,AFG,Afghanistan,3,11,1,11,5,0
2021-01-19,AFG,Afghanistan,4,6,2,6,4,0
2021-01-19,AFG,Afghanistan,6,3,0,3,30,1
2021-01-19,AFG,Afghanistan,7,4,3,4,56,3
2021-01-19,ALA,Aland Islands,-99,15,3,6,2,5
2021-01-19,ALA,Aland Islands,1,2,0,2,2,0
2021-01-19,ALA,Aland Islands,2,1,0,1,2,0
2021-01-19,ALA,Aland Islands,3,2,0,2,3,0
2021-01-19,ALA,Aland Islands,4,4,0,4,3,0
2021-01-19,ALB,Albania,-99,33,7,28,137,10
2021-01-19,ALB,Albania,-77,1,0,1,0,0
2021-01-19,ALB,Albania,1,11,1,11,42,1
2021-01-19,ALB,Albania,2,14,0,14,64,1
2021-01-19,ALB,Albania,3,18,0,18,7,0
2021-01-19,ALB,Albania,4,9,0,9,19,0
2021-01-19,ALB,Albania,5,12,0,12,23,0
2021-01-19,ALB,Albania,6,5,1,5,41,2
2021-01-19,ALB,Albania,7,2,2,2,101,2
2021-01-19,DZA,Algeria,-99,200,22,143,411,23
2021-01-19,DZA,Algeria,-77,1,0,1,0,0
2021-01-19,DZA,Algeria,1,21,1,21,67,4
2021-01-19,DZA,Algeria,2,47,1,47,88,6
2021-01-19,DZA,Algeria,3,43,4,43,67,9
2021-01-19,DZA,Algeria,4,47,1,47,37,5
2021-01-19,DZA,Algeria,5,19,0,19,28,0
2021-01-19,DZA,Algeria,6,11,0,11,2,0
2021-01-19,DZA,Algeria,7,2,0,2,0,0
2021-01-19,ASM,American Samoa,-99,29,8,18,168,8
2021-01-19,ASM,American Samoa,1,1,0,1,20,0
2021-01-19,ASM,American Samoa,2,3,1,3,1,1
2021-01-19,ASM,American Samoa,3,5,2,5,104,2
2021-01-19,ASM,American Samoa,4,1,0,1,0,0
2021-01-19,ASM,American Samoa,5,1,0,1,0,0
2021-01-19,AND,Andorra,-99,18,3,16,5,4
2021-01-19,AND,Andorra,1,1,0,1,4,0
2021-01-19,AND,Andorra,2,2,0,2,0,0
2021-01-19,AND,Andorra,3,1,0,1,0,0
2021-01-19,AND,Andorra,4,5,0,5,7,0
2021-01-19,AND,Andorra,5,2,1,2,50,1
2021-01-19,AND,Andorra,7,6,1,6,100,1
2021-01-19,AGO,Angola,-99,43,0,34,9,3
2021-01-19,AGO,Angola,1,7,0,7,6,1
2021-01-19,AGO,Angola,2,12,1,12,2,3
2021-01-19,AGO,Angola,3,9,0,9,0,0
2021-01-19,AGO,Angola,4,4,1,4,5,1
2021-01-19,AGO,Angola,5,4,0,4,0,0
2021-01-19,AGO,Angola,6,1,0,1,0,0
2021-01-19,AGO,Angola,7,3,1,3,0,2
2021-01-19,AIA,Anguilla,-99,5,1,5,2,1
2021-01-19,AIA,Anguilla,3,1,0,1,0,0
2021-01-19,AIA,Anguilla,7,1,1,1,100,1
2021-01-19,ATA,Antarctica,-99,7,2,5,76,4
2021-01-19,ATA,Antarctica,1,2,1,2,0,2
2021-01-19,ATA,Antarctica,2,3,1,3,11,1
2021-01-19,ATA,Antarctica,3,2,1,2,1,1
2021-01-19,ATA,Antarctica,4,3,1,3,100,0
2021-01-19,ATA,Antarctica,5,1,1,1,100,1
2021-01-19,ATG,Antigua,-99,2,0,1,0,0
2021-01-19,ATG,Antigua,1,1,1,1,20,1
2021-01-19,ATG,Antigua,2,1,0,1,0,0
2021-01-19,ARG,Argentina,-99,778,22,623,479,30
2021-01-19,ARG,Argentina,-77,5,0,4,2,0
2021-01-19,ARG,Argentina,1,257,5,257,230,9
2021-01-19,ARG,Argentina,2,517,4,517,349,14
2021-01-19,ARG,Argentina,3,491,2,489,515,5
2021-01-19,ARG,Argentina,4,453,2,452,514,10
2021-01-19,ARG,Argentina,5,361,2,361,382,5
2021-01-19,ARG,Argentina,6,216,4,216,81,1
2021-01-19,ARG,Argentina,7,51,1,51,143,1
2021-01-19,ARM,Armenia,-99,18,1,13,3,2
2021-01-19,ARM,Armenia,1,2,0,2,0,0
2021-01-19,ARM,Armenia,2,10,1,10,11,1
2021-01-19,ARM,Armenia,3,5,0,5,0,0
2021-01-19,ARM,Armenia,4,7,0,7,1,0
2021-01-19,ARM,Armenia,5,5,0,5,1,0
2021-01-19,ARM,Armenia,6,5,0,5,0,0
2021-01-19,ARM,Armenia,7,1,0,1,0,0
2021-01-19,ABW,Aruba,-99,9,2,7,21,2
2021-01-19,ABW,Aruba,1,4,2,4,90,1
2021-01-19,ABW,Aruba,2,1,1,1,20,1
2021-01-19,ABW,Aruba,3,3,0,3,0,0
2021-01-19,ABW,Aruba,4,2,0,2,0,0
2021-01-19,ABW,Aruba,6,1,0,1,0,0
2021-01-19,AUS,Australia,-99,319,5,272,136,6
2021-01-19,AUS,Australia,-77,2,0,2,0,0
2021-01-19,AUS,Australia,1,154,2,154,19,2
2021-01-19,AUS,Australia,2,310,1,309,30,4
2021-01-19,AUS,Australia,3,264,1,264,8,4
2021-01-19,AUS,Australia,4,270,5,269,121,5
2021-01-19,AUS,Australia,5,254,3,254,110,7
2021-01-19,AUS,Australia,6,174,0,173,8,2
2021-01-19,AUS,Australia,7,79,2,79,104,3
2021-01-19,AUT,Austria,-99,149,1,122,29,5
2021-01-19,AUT,Austria,-77,5,0,5,0,0
2021-01-19,AUT,Austria,1,62,0,62,40,1
2021-01-19,AUT,Austria,2,165,0,165,25,3
2021-01-19,AUT,Austria,3,138,0,138,18,1
2021-01-19,AUT,Austria,4,186,1,186,28,1
2021-01-19,AUT,Austria,5,159,0,159,20,1
2021-01-19,AUT,Austria,6,75,0,74,5,0
2021-01-19,AUT,Austria,7,19,2,19,19,2
2021-01-19,AZE,Azerbaijan,-99,37,2,31,20,4
2021-01-19,AZE,Azerbaijan,-77,2,0,2,0,1
2021-01-19,AZE,Azerbaijan,1,11,0,11,2,1
2021-01-19,AZE,Azerbaijan,2,17,0,17,37,0
2021-01-19,AZE,Azerbaijan,3,19,1,19,34,3
2021-01-19,AZE,Azerbaijan,4,9,0,9,4,0
2021-01-19,AZE,Azerbaijan,5,9,0,9,14,0
2021-01-19,AZE,Azerbaijan,6,3,0,3,2,0
2021-01-19,BHS,Bahamas,-99,5,2,3,2,2
2021-01-19,BHS,Bahamas,6,1,0,1,0,0
2021-01-19,BHR,Bahrain,-99,6,3,4,1,3
2021-01-19,BHR,Bahrain,1,1,0,1,0,0
2021-01-19,BHR,Bahrain,2,1,0,1,0,0
2021-01-19,BHR,Bahrain,3,1,0,1,0,0
2021-01-19,BHR,Bahrain,4,1,0,1,2,0
2021-01-19,BHR,Bahrain,5,2,1,2,59,1
2021-01-19,BGD,Bangladesh,-99,221,28,165,510,38
2021-01-19,BGD,Bangladesh,-77,2,1,2,15,0
2021-01-19,BGD,Bangladesh,1,121,6,121,209,13
2021-01-19,BGD,Bangladesh,2,120,4,120,196,3
2021-01-19,BGD,Bangladesh,3,51,1,50,156,5
2021-01-19,BGD,Bangladesh,4,13,0,13,10,2
2021-01-19,BGD,Bangladesh,5,3,0,3,5,0
2021-01-19,BGD,Bangladesh,6,1,0,1,8,0
2021-01-19,BRB,Barbados,4,1,0,1,1,0
2021-01-19,BRB,Barbados,6,1,0,1,0,0
2021-01-19,BLR,Belarus,-99,79,4,59,86,5
2021-01-19,BLR,Belarus,1,13,0,13,21,2
2021-01-19,BLR,Belarus,2,31,1,31,32,3
2021-01-19,BLR,Belarus,3,97,3,97,275,10
2021-01-19,BLR,Belarus,4,51,1,51,178,2
2021-01-19,BLR,Belarus,5,44,0,44,31,2
2021-01-19,BLR,Belarus,6,12,1,12,9,0
2021-01-19,BLR,Belarus,7,2,0,2,0,0
2021-01-19,BEL,Belgium,-99,189,2,142,7,6
2021-01-19,BEL,Belgium,1,79,1,79,23,1
2021-01-19,BEL,Belgium,2,100,0,100,134,3
2021-01-19,BEL,Belgium,3,143,2,143,50,3
2021-01-19,BEL,Belgium,4,141,1,141,29,4
2021-01-19,BEL,Belgium,5,146,1,144,19,3
2021-01-19,BEL,Belgium,6,87,0,86,24,0
2021-01-19,BEL,Belgium,7,22,0,22,0,1
2021-01-19,BLZ,Belize,-99,2,0,1,0,0
2021-01-19,BEN,Benin,-99,12,3,8,7,3
2021-01-19,BEN,Benin,1,2,0,2,0,0
2021-01-19,BEN,Benin,2,3,1,3,0,1
2021-01-19,BEN,Benin,3,7,0,7,1,1
2021-01-19,BEN,Benin,4,3,0,3,2,0
2021-01-19,BEN,Benin,5,1,0,1,1,0
2021-01-19,BEN,Benin,6,1,0,1,0,0
2021-01-19,BMU,Bermuda,-99,3,2,3,2,2
2021-01-19,BTN,Bhutan,-99,1,0,0,0,1
2021-01-19,BTN,Bhutan,1,2,0,2,0,0
2021-01-19,BOL,Bolivia,-99,258,23,183,247,32
2021-01-19,BOL,Bolivia,-77,3,0,3,1,1
2021-01-19,BOL,Bolivia,1,143,15,143,130,26
2021-01-19,BOL,Bolivia,2,184,14,184,302,26
2021-01-19,BOL,Bolivia,3,156,13,156,329,19
2021-01-19,BOL,Bolivia,4,84,3,84,130,8
2021-01-19,BOL,Bolivia,5,60,2,60,128,3
2021-01-19,BOL,Bolivia,6,15,0,15,28,0
2021-01-19,BOL,Bolivia,7,4,0,4,6,0
2021-01-19,BES,"Bonaire, Sint Eustatius and Saba",-99,2,1,1,1,1
2021-01-19,BIH,Bosnia and Herzegovina,-99,31,0,24,7,2
2021-01-19,BIH,Bosnia and Herzegovina,-77,1,0,1,3,0
2021-01-19,BIH,Bosnia and Herzegovina,1,12,0,12,115,1
2021-01-19,BIH,Bosnia and Herzegovina,2,28,0,28,18,1
2021-01-19,BIH,Bosnia and Herzegovina,3,28,0,28,10,0
2021-01-19,BIH,Bosnia and Herzegovina,4,27,2,27,28,1
2021-01-19,BIH,Bosnia and Herzegovina,5,16,0,16,4,0
2021-01-19,BIH,Bosnia and Herzegovina,6,10,0,10,14,0
2021-01-19,BWA,Botswana,-99,1,0,1,0,0
2021-01-19,BWA,Botswana,4,1,1,1,4,1
2021-01-19,BRA,Brazil,-99,4431,121,3603,4099,287
2021-01-19,BRA,Brazil,-77,19,0,19,20,2
2021-01-19,BRA,Brazil,1,1716,34,1716,1458,80
2021-01-19,BRA,Brazil,2,3274,68,3273,2893,156
2021-01-19,BRA,Brazil,3,3023,32,3023,3704,145
2021-01-19,BRA,Brazil,4,2026,34,2026,2695,107
2021-01-19,BRA,Brazil,5,1351,14,1348,1045,40
2021-01-19,BRA,Brazil,6,409,5,407,257,10
2021-01-19,BRA,Brazil,7,55,1,55,118,2
2021-01-19,IOT,British Indian Ocean Territory,-99,7,2,5,5,3
2021-01-19,IOT,British Indian Ocean Territory,2,1,0,1,0,0
2021-01-19,VGB,British Virgin Islands,1,1,0,1,0,0
2021-01-19,VGB,British Virgin Islands,3,1,0,1,0,0
2021-01-19,VGB,British Virgin Islands,5,4,0,4,0,0
2021-01-19,VGB,British Virgin Islands,7,1,0,1,0,0
2021-01-19,BRN,Brunei,-99,4,1,4,130,1
2021-01-19,BRN,Brunei,2,1,0,1,0,0
2021-01-19,BGR,Bulgaria,-99,95,2,76,37,7
2021-01-19,BGR,Bulgaria,-77,5,0,5,2,0
2021-01-19,BGR,Bulgaria,1,29,2,29,53,2
2021-01-19,BGR,Bulgaria,2,70,0,70,19,1
2021-01-19,BGR,Bulgaria,3,76,2,76,89,2
2021-01-19,BGR,Bulgaria,4,111,0,111,134,5
2021-01-19,BGR,Bulgaria,5,99,1,99,18,1
2021-01-19,BGR,Bulgaria,6,49,0,49,17,0
2021-01-19,BGR,Bulgaria,7,11,0,11,0,0
2021-01-19,BFA,Burkina Faso,-99,36,3,30,11,2
2021-01-19,BFA,Burkina Faso,2,11,0,11,1,0
2021-01-19,BFA,Burkina Faso,3,9,0,9,14,0
2021-01-19,BFA,Burkina Faso,4,3,0,3,0,0
2021-01-19,BFA,Burkina Faso,5,1,0,1,0,0
2021-01-19,CIV,Côte d'Ivoire,-99,75,3,55,106,2
2021-01-19,CIV,Côte d'Ivoire,1,11,0,11,0,2
2021-01-19,CIV,Côte d'Ivoire,2,16,0,16,3,2
2021-01-19,CIV,Côte d'Ivoire,3,13,0,13,7,0
2021-01-19,CIV,Côte d'Ivoire,4,6,0,6,0,0
2021-01-19,CIV,Côte d'Ivoire,5,2,0,2,0,0
2021-01-19,CIV,Côte d'Ivoire,6,2,0,2,0,0
2021-01-19,KHM,Cambodia,-99,24,6,17,7,7
2021-01-19,KHM,Cambodia,1,5,0,5,0,0
2021-01-19,KHM,Cambodia,2,15,1,15,2,0
2021-01-19,KHM,Cambodia,3,5,0,5,3,0
2021-01-19,KHM,Cambodia,4,6,0,6,1,0
2021-01-19,KHM,Cambodia,5,6,1,6,1,0
2021-01-19,CMR,Cameroon,-99,37,2,26,4,2
2021-01-19,CMR,Cameroon,1,4,0,4,0,0
2021-01-19,CMR,Cameroon,2,7,0,7,0,0
2021-01-19,CMR,Cameroon,3,11,2,11,35,2
2021-01-19,CMR,Cameroon,4,3,0,3,1,0
2021-01-19,CMR,Cameroon,5,1,0,1,0,0
2021-01-19,CAN,Canada,-99,474,5,388,77,12
2021-01-19,CAN,Canada,-77,6,0,6,0,0
2021-01-19,CAN,Canada,1,233,3,233,147,5
2021-01-19,CAN,Canada,2,476,4,476,171,8
2021-01-19,CAN,Canada,3,454,1,454,261,6
2021-01-19,CAN,Canada,4,448,2,448,134,8
2021-01-19,CAN,Canada,5,455,0,454,119,2
2021-01-19,CAN,Canada,6,351,1,351,38,3
2021-01-19,CAN,Canada,7,120,3,119,149,5
2021-01-19,CPV,Cape Verde,6,1,0,1,0,0
2021-01-19,CYM,Cayman Islands,-99,2,0,2,0,0
2021-01-19,CYM,Cayman Islands,1,1,0,1,0,0
2021-01-19,CAF,Central African Republic,-99,1,0,1,0,0
2021-01-19,TCD,Chad,-99,2,0,1,0,0
2021-01-19,TCD,Chad,7,1,1,1,0,1
2021-01-19,CHL,Chile,-99,331,4,255,90,12
2021-01-19,CHL,Chile,-77,3,0,3,3,0
2021-01-19,CHL,Chile,1,130,2,130,32,8
2021-01-19,CHL,Chile,2,258,3,258,107,9
2021-01-19,CHL,Chile,3,218,4,218,172,8
2021-01-19,CHL,Chile,4,198,1,198,66,6
2021-01-19,CHL,Chile,5,176,2,175,86,1
2021-01-19,CHL,Chile,6,84,1,84,10,1
2021-01-19,CHL,Chile,7,20,0,20,12,0
2021-01-19,CXR,Christmas Island,-99,2,1,2,40,1
2021-01-19,CXR,Christmas Island,5,1,0,1,0,0
2021-01-19,CCK,Cocos (Keeling) Islands,4,1,0,1,0,0
2021-01-19,COL,Colombia,-99,894,28,718,380,73
2021-01-19,COL,Colombia,-77,4,0,4,0,0
2021-01-19,COL,Colombia,1,398,9,398,233,27
2021-01-19,COL,Colombia,2,618,14,618,338,36
2021-01-19,COL,Colombia,3,519,11,517,322,39
2021-01-19,COL,Colombia,4,340,10,340,260,17
2021-01-19,COL,Colombia,5,261,7,260,193,12
2021-01-19,COL,Colombia,6,89,2,88,40,0
2021-01-19,COL,Colombia,7,5,0,5,1,0
2021-01-19,COM,Comoros,7,1,0,1,1,0
2021-01-19,CRI,Costa Rica,-99,148,6,116,77,12
2021-01-19,CRI,Costa Rica,1,55,1,55,17,1
2021-01-19,CRI,Costa Rica,2,93,0,93,52,2
2021-01-19,CRI,Costa Rica,3,91,1,91,47,3
2021-01-19,CRI,Costa Rica,4,61,1,61,37,3
2021-01-19,CRI,Costa Rica,5,40,1,40,25,1
2021-01-19,CRI,Costa Rica,6,26,0,26,3,0
2021-01-19,CRI,Costa Rica,7,7,0,7,1,0
2021-01-19,HRV,Croatia,-99,67,2,51,113,3
2021-01-19,HRV,Croatia,-77,3,0,3,0,0
2021-01-19,HRV,Croatia,1,27,0,27,16,0
2021-01-19,HRV,Croatia,2,63,3,63,30,5
2021-01-19,HRV,Croatia,3,70,0,70,34,0
2021-01-19,HRV,Croatia,4,77,0,77,14,3
2021-01-19,HRV,Croatia,5,74,1,74,54,1
2021-01-19,HRV,Croatia,6,32,0,32,20,0
2021-01-19,HRV,Croatia,7,3,0,3,0,0
2021-01-19,CUW,Curaçao,2,1,0,1,0,0
2021-01-19,CUW,Curaçao,6,1,0,1,3,0
2021-01-19,CYP,Cyprus,-99,2,0,0,0,0
2021-01-19,CZE,Czech Republic,-99,211,4,160,76,13
2021-01-19,CZE,Czech Republic,-77,3,0,3,0,0
2021-01-19,CZE,Czech Republic,1,120,4,120,152,5
2021-01-19,CZE,Czech Republic,2,180,1,180,152,6
2021-01-19,CZE,Czech Republic,3,150,4,150,140,6
2021-01-19,CZE,Czech Republic,4,177,6,175,171,13
2021-01-19,CZE,Czech Republic,5,144,3,144,154,6
2021-01-19,CZE,Czech Republic,6,134,3,133,24,4
2021-01-19,CZE,Czech Republic,7,39,1,38,110,1
2021-01-19,COD,Democratic Republic of the Congo,-99,12,3,8,11,2
2021-01-19,COD,Democratic Republic of the Congo,2,6,0,6,4,0
2021-01-19,COD,Democratic Republic of the Congo,3,7,0,7,2,2
2021-01-19,COD,Democratic Republic of the Congo,4,7,0,7,1,0
2021-01-19,DNK,Denmark,-99,222,1,177,45,8
2021-01-19,DNK,Denmark,-77,4,0,4,1,0
2021-01-19,DNK,Denmark,1,78,1,78,86,4
2021-01-19,DNK,Denmark,2,142,5,142,52,5
2021-01-19,DNK,Denmark,3,135,1,135,44,5
2021-01-19,DNK,Denmark,4,267,4,267,86,8
2021-01-19,DNK,Denmark,5,361,3,361,48,11
2021-01-19,DNK,Denmark,6,313,0,313,33,3
2021-01-19,DNK,Denmark,7,110,1,109,13,4
2021-01-19,DJI,Djibouti,-99,1,0,1,0,0
2021-01-19,DMA,Dominica,-99,4,0,4,0,0
2021-01-19,DMA,Dominica,1,1,0,1,0,0
2021-01-19,DOM,Dominican Republic,-99,170,7,127,64,19
2021-01-19,DOM,Dominican Republic,-77,2,0,2,2,0
2021-01-19,DOM,Dominican Republic,1,46,2,46,23,7
2021-01-19,DOM,Dominican Republic,2,84,6,84,155,6
2021-01-19,DOM,Dominican Republic,3,62,4,62,66,7
2021-01-19,DOM,Dominican Republic,4,54,1,54,47,3
2021-01-19,DOM,Dominican Republic,5,38,0,38,23,2
2021-01-19,DOM,Dominican Republic,6,15,0,15,20,1
2021-01-19,DOM,Dominican Republic,7,6,0,6,1,0
2021-01-19,ECU,Ecuador,-99,299,12,228,241,21
2021-01-19,ECU,Ecuador,-77,4,1,4,2,2
2021-01-19,ECU,Ecuador,1,208,5,208,234,11
2021-01-19,ECU,Ecuador,2,242,9,242,352,28
2021-01-19,ECU,Ecuador,3,183,4,183,119,12
2021-01-19,ECU,Ecuador,4,117,3,117,145,5
2021-01-19,ECU,Ecuador,5,63,1,63,43,0
2021-01-19,ECU,Ecuador,6,36,0,36,34,0
2021-01-19,ECU,Ecuador,7,4,0,4,0,0
2021-01-19,EGY,Egypt,-99,419,12,317,445,34
2021-01-19,EGY,Egypt,-77,7,1,7,6,0
2021-01-19,EGY,Egypt,1,199,7,199,505,9
2021-01-19,EGY,Egypt,2,266,2,266,455,18
2021-01-19,EGY,Egypt,3,236,6,236,410,16
