date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-04-05,AFG,Afghanistan,-99,82,30,48,537,29
2021-04-05,AFG,Afghanistan,1,21,3,21,265,3
2021-04-05,AFG,Afghanistan,2,20,0,19,14,0
2021-04-05,AFG,Afghanistan,3,6,1,6,100,1
2021-04-05,AFG,Afghanistan,4,4,1,4,36,1
2021-04-05,AFG,Afghanistan,5,3,1,3,1,0
2021-04-05,AFG,Afghanistan,6,1,1,1,1,1
2021-04-05,AFG,Afghanistan,7,2,2,2,105,2
2021-04-05,ALA,Aland Islands,-99,9,3,3,0,3
2021-04-05,ALA,Aland Islands,1,1,0,1,0,0
2021-04-05,ALA,Aland Islands,2,2,0,2,0,0
2021-04-05,ALA,Aland Islands,3,2,0,2,0,0
2021-04-05,ALA,Aland Islands,4,2,0,2,0,0
2021-04-05,ALA,Aland Islands,5,2,0,2,0,0
2021-04-05,ALA,Aland Islands,6,3,0,3,0,0
2021-04-05,ALB,Albania,-99,49,4,38,372,7
2021-04-05,ALB,Albania,1,8,0,8,0,0
2021-04-05,ALB,Albania,2,19,0,19,7,1
2021-04-05,ALB,Albania,3,22,2,22,142,3
2021-04-05,ALB,Albania,4,9,0,9,4,1
2021-04-05,ALB,Albania,5,9,0,9,56,0
2021-04-05,ALB,Albania,6,4,0,4,3,0
2021-04-05,DZA,Algeria,-99,182,12,139,120,19
2021-04-05,DZA,Algeria,-77,1,1,1,1,0
2021-04-05,DZA,Algeria,1,22,1,22,36,2
2021-04-05,DZA,Algeria,2,49,0,49,23,0
2021-04-05,DZA,Algeria,3,61,3,61,153,3
2021-04-05,DZA,Algeria,4,42,0,42,26,0
2021-04-05,DZA,Algeria,5,27,1,27,12,2
2021-04-05,DZA,Algeria,6,10,0,10,0,1
2021-04-05,DZA,Algeria,7,1,1,1,7,1
2021-04-05,ASM,American Samoa,-99,13,4,9,10,6
2021-04-05,ASM,American Samoa,1,1,1,1,100,1
2021-04-05,ASM,American Samoa,4,2,0,2,5,0
2021-04-05,AND,Andorra,-99,7,1,4,0,1
2021-04-05,AND,Andorra,1,1,0,1,0,0
2021-04-05,AND,Andorra,2,1,1,1,58,1
2021-04-05,AND,Andorra,3,1,0,1,0,0
2021-04-05,AND,Andorra,4,1,0,1,0,0
2021-04-05,AND,Andorra,5,1,0,1,0,0
2021-04-05,AND,Andorra,7,3,3,3,297,3
2021-04-05,AGO,Angola,-99,39,3,36,110,3
2021-04-05,AGO,Angola,1,5,0,5,1,0
2021-04-05,AGO,Angola,2,14,1,14,7,1
2021-04-05,AGO,Angola,3,10,0,10,0,0
2021-04-05,AGO,Angola,4,6,0,6,0,0
