date,ISO3,country,age_E4,count,cli,count_local_com,cli_local_com,anosmia
2021-01-09,-99,-99,-99,1821,72,1319,607,126
2021-01-09,-99,-99,-77,31,2,24,6,3
2021-01-09,-99,-99,1,81,4,79,64,7
2021-01-09,-99,-99,2,185,6,183,260,8
2021-01-09,-99,-99,3,274,5,273,118,7
2021-01-09,-99,-99,4,417,4,412,118,10
2021-01-09,-99,-99,5,414,5,413,97,9
2021-01-09,-99,-99,6,277,1,276,63,1
2021-01-09,-99,-99,7,97,1,94,13,2
2021-01-09,AFG,Afghanistan,-99,105,23,67,774,35
2021-01-09,AFG,Afghanistan,-77,1,0,0,0,0
2021-01-09,AFG,Afghanistan,1,27,4,27,8,4
2021-01-09,AFG,Afghanistan,2,36,3,35,316,3
2021-01-09,AFG,Afghanistan,3,16,2,16,13,3
2021-01-09,AFG,Afghanistan,4,6,0,6,1,0
2021-01-09,AFG,Afghanistan,5,4,1,4,22,1
2021-01-09,AFG,Afghanistan,6,1,0,1,0,0
2021-01-09,AFG,Afghanistan,7,9,7,9,459,8
2021-01-09,ALA,Aland Islands,-99,17,7,10,132,8
2021-01-09,ALA,Aland Islands,1,3,0,3,0,0
2021-01-09,ALA,Aland Islands,2,2,1,2,100,0
2021-01-09,ALA,Aland Islands,3,3,0,3,0,0
2021-01-09,ALA,Aland Islands,4,1,0,1,0,1
2021-01-09,ALA,Aland Islands,5,1,0,1,0,0
2021-01-09,ALA,Aland Islands,7,1,0,1,0,1
2021-01-09,ALB,Albania,-99,48,6,38,121,7
2021-01-09,ALB,Albania,1,10,2,10,2,2
2021-01-09,ALB,Albania,2,18,0,18,64,1
2021-01-09,ALB,Albania,3,26,1,25,19,2
2021-01-09,ALB,Albania,4,19,0,19,29,1
2021-01-09,ALB,Albania,5,4,1,4,12,1
2021-01-09,ALB,Albania,6,2,0,2,7,0
2021-01-09,DZA,Algeria,-99,256,17,194,340,30
2021-01-09,DZA,Algeria,-77,1,0,1,0,0
2021-01-09,DZA,Algeria,1,28,3,28,28,5
2021-01-09,DZA,Algeria,2,54,1,54,165,2
2021-01-09,DZA,Algeria,3,54,1,54,81,3
2021-01-09,DZA,Algeria,4,40,0,40,57,1
2021-01-09,DZA,Algeria,5,35,1,35,149,2
2021-01-09,DZA,Algeria,6,11,1,11,3,0
2021-01-09,DZA,Algeria,7,2,1,2,100,1
2021-01-09,ASM,American Samoa,-99,22,4,14,106,5
2021-01-09,ASM,American Samoa,-77,1,1,1,0,1
2021-01-09,ASM,American Samoa,1,7,0,7,0,0
2021-01-09,ASM,American Samoa,2,3,0,2,0,0
2021-01-09,ASM,American Samoa,3,3,0,3,0,0
2021-01-09,ASM,American Samoa,4,2,0,2,0,1
2021-01-09,ASM,American Samoa,5,1,0,1,0,0
2021-01-09,AND,Andorra,-99,24,6,16,11,3
2021-01-09,AND,Andorra,1,2,2,2,105,1
2021-01-09,AND,Andorra,2,2,0,2,0,0
2021-01-09,AND,Andorra,3,1,0,1,1,0
2021-01-09,AND,Andorra,4,4,1,4,27,1
2021-01-09,AND,Andorra,5,1,0,1,0,0
2021-01-09,AND,Andorra,6,2,0,2,1,0
2021-01-09,AND,Andorra,7,1,1,1,100,1
2021-01-09,AGO,Angola,-99,45,5,35,154,9
2021-01-09,AGO,Angola,1,2,0,2,1,0
2021-01-09,AGO,Angola,2,9,1,9,58,2
2021-01-09,AGO,Angola,3,11,0,11,0,0
2021-01-09,AGO,Angola,4,6,0,6,0,1
2021-01-09,AGO,Angola,5,3,0,3,1,0
2021-01-09,AGO,Angola,6,1,0,1,0,0
2021-01-09,AGO,Angola,7,3,3,3,102,3
2021-01-09,AIA,Anguilla,-99,7,2,5,60,2
2021-01-09,AIA,Anguilla,-77,1,0,1,0,1
2021-01-09,AIA,Anguilla,1,2,1,2,100,2
2021-01-09,AIA,Anguilla,3,1,0,1,0,0
2021-01-09,AIA,Anguilla,5,1,0,1,0,0
2021-01-09,ATA,Antarctica,-99,8,2,6,3,2
2021-01-09,ATA,Antarctica,-77,1,0,0,0,0
2021-01-09,ATA,Antarctica,1,1,0,1,3,0
2021-01-09,ATA,Antarctica,3,2,2,2,125,2
2021-01-09,ATA,Antarctica,4,1,0,1,0,1
2021-01-09,ATA,Antarctica,7,4,2,4,101,2
2021-01-09,ATG,Antigua,-99,8,0,8,2,1
2021-01-09,ARG,Argentina,-99,881,18,677,622,44
2021-01-09,ARG,Argentina,-77,9,3,9,135,3
2021-01-09,ARG,Argentina,1,293,2,293,322,10
2021-01-09,ARG,Argentina,2,577,6,577,386,20
2021-01-09,ARG,Argentina,3,580,8,580,472,17
2021-01-09,ARG,Argentina,4,504,6,504,511,9
2021-01-09,ARG,Argentina,5,423,2,423,414,5
2021-01-09,ARG,Argentina,6,231,2,228,266,3
2021-01-09,ARG,Argentina,7,61,0,61,14,0
2021-01-09,ARM,Armenia,-99,25,1,20,31,4
2021-01-09,ARM,Armenia,-77,1,0,1,0,0
2021-01-09,ARM,Armenia,1,6,0,6,3,0
2021-01-09,ARM,Armenia,2,13,1,13,76,1
2021-01-09,ARM,Armenia,3,7,0,7,0,0
2021-01-09,ARM,Armenia,4,2,0,2,0,1
2021-01-09,ARM,Armenia,5,10,0,10,2,0
2021-01-09,ARM,Armenia,6,4,1,3,0,1
2021-01-09,ARM,Armenia,7,1,0,1,0,0
2021-01-09,ABW,Aruba,-99,13,4,9,31,4
2021-01-09,ABW,Aruba,-77,1,1,1,1,1
2021-01-09,ABW,Aruba,1,2,0,2,0,0
2021-01-09,ABW,Aruba,2,1,0,1,0,0
2021-01-09,ABW,Aruba,3,2,0,2,0,0
2021-01-09,ABW,Aruba,4,1,0,1,0,0
2021-01-09,AUS,Australia,-99,453,6,377,42,12
2021-01-09,AUS,Australia,-77,7,0,7,3,0
2021-01-09,AUS,Australia,1,193,3,193,41,5
2021-01-09,AUS,Australia,2,393,6,393,52,6
2021-01-09,AUS,Australia,3,356,4,356,47,2
2021-01-09,AUS,Australia,4,325,3,325,30,6
2021-01-09,AUS,Australia,5,332,4,332,17,6
2021-01-09,AUS,Australia,6,197,2,197,106,2
2021-01-09,AUS,Australia,7,76,0,76,0,1
2021-01-09,AUT,Austria,-99,116,1,100,30,4
2021-01-09,AUT,Austria,1,55,0,55,25,1
2021-01-09,AUT,Austria,2,140,0,140,20,3
2021-01-09,AUT,Austria,3,162,1,162,36,2
2021-01-09,AUT,Austria,4,167,2,167,61,3
2021-01-09,AUT,Austria,5,152,0,151,33,1
2021-01-09,AUT,Austria,6,87,1,86,4,2
2021-01-09,AUT,Austria,7,19,0,19,1,0
2021-01-09,AZE,Azerbaijan,-99,47,2,34,111,6
2021-01-09,AZE,Azerbaijan,1,9,0,9,19,0
2021-01-09,AZE,Azerbaijan,2,22,2,22,172,3
2021-01-09,AZE,Azerbaijan,3,22,0,22,22,1
2021-01-09,AZE,Azerbaijan,4,11,0,11,7,0
2021-01-09,AZE,Azerbaijan,5,5,0,5,11,0
2021-01-09,AZE,Azerbaijan,6,6,0,6,6,0
2021-01-09,AZE,Azerbaijan,7,1,0,1,0,0
2021-01-09,BHS,Bahamas,-99,3,1,3,4,1
2021-01-09,BHS,Bahamas,2,1,0,1,0,0
2021-01-09,BHS,Bahamas,4,1,0,1,0,0
2021-01-09,BHR,Bahrain,-99,6,3,4,8,3
2021-01-09,BHR,Bahrain,2,1,0,1,0,0
2021-01-09,BHR,Bahrain,3,1,0,1,0,0
2021-01-09,BGD,Bangladesh,-99,270,32,206,878,41
2021-01-09,BGD,Bangladesh,1,100,5,100,98,11
2021-01-09,BGD,Bangladesh,2,136,5,136,117,9
2021-01-09,BGD,Bangladesh,3,45,1,45,65,2
2021-01-09,BGD,Bangladesh,4,25,1,25,33,3
2021-01-09,BGD,Bangladesh,5,10,0,10,14,0
2021-01-09,BGD,Bangladesh,6,2,0,2,0,0
2021-01-09,BGD,Bangladesh,7,3,1,3,0,0
2021-01-09,BRB,Barbados,-99,3,1,2,0,2
2021-01-09,BLR,Belarus,-99,72,3,48,62,9
2021-01-09,BLR,Belarus,1,7,1,7,21,2
2021-01-09,BLR,Belarus,2,41,2,41,110,3
2021-01-09,BLR,Belarus,3,81,4,81,124,12
2021-01-09,BLR,Belarus,4,74,6,74,174,9
2021-01-09,BLR,Belarus,5,30,1,30,57,2
2021-01-09,BLR,Belarus,6,4,0,3,8,0
2021-01-09,BLR,Belarus,7,3,0,3,2,0
2021-01-09,BEL,Belgium,-99,218,1,171,39,5
2021-01-09,BEL,Belgium,1,72,0,72,58,1
2021-01-09,BEL,Belgium,2,131,0,131,44,1
2021-01-09,BEL,Belgium,3,127,0,127,112,3
2021-01-09,BEL,Belgium,4,166,2,166,13,0
2021-01-09,BEL,Belgium,5,151,2,151,10,1
2021-01-09,BEL,Belgium,6,81,0,81,7,2
2021-01-09,BEL,Belgium,7,26,1,26,16,1
2021-01-09,BLZ,Belize,-99,3,0,1,0,0
2021-01-09,BLZ,Belize,3,1,0,1,0,0
2021-01-09,BLZ,Belize,4,1,0,1,0,0
2021-01-09,BLZ,Belize,5,2,1,2,0,1
2021-01-09,BLZ,Belize,6,1,0,1,0,0
2021-01-09,BEN,Benin,-99,13,0,9,2,0
2021-01-09,BEN,Benin,1,3,0,3,3,1
2021-01-09,BEN,Benin,2,5,0,5,0,0
2021-01-09,BEN,Benin,3,4,0,4,0,0
2021-01-09,BEN,Benin,4,2,0,2,0,0
2021-01-09,BEN,Benin,5,1,0,1,0,0
