"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/14","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/15","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/16","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/17","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/18","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/19","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/20","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/21","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/22","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/23","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/24","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/25","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/26","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/27","GRA",606170,4,175,0.0285714285714286,0.0246831442259646
"2020/04/13","GRI",3812330,50,2840,0.0193661971830986,0.00506832581408072
"2020/04/14","GRI",3812330,50,2835,0.0194003527336861,0.0050771762387849
"2020/04/15","GRI",3812330,50,2840,0.0197183098591549,0.00511327570082775
"2020/04/16","GRI",3812330,50,2890,0.0169550173010381,0.0047069001313449
"2020/04/17","GRI",3812330,50,2850,0.0154385964912281,0.00452637959798687
"2020/04/18","GRI",3812330,50,2850,0.0154385964912281,0.00452637959798687
"2020/04/19","GRI",3812330,50,2791,0.0161232533142243,0.00467266729820416
"2020/04/20","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/21","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/22","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/23","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/24","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/25","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/26","GRI",3812330,50,2776,0.0147694524495677,0.00448734532458462
"2020/04/27","GRI",3812330,50,2752,0.0145348837209302,0.00447146962531202
"2020/04/13","GRG",680190,0,0,NA,NA
"2020/04/14","GRG",680190,0,0,NA,NA
"2020/04/15","GRG",680190,0,0,NA,NA
"2020/04/16","GRG",680190,0,0,NA,NA
"2020/04/17","GRG",680190,0,0,NA,NA
"2020/04/18","GRG",680190,0,0,NA,NA
"2020/04/19","GRG",680190,0,0,NA,NA
"2020/04/20","GRG",680190,0,0,NA,NA
"2020/04/21","GRG",680190,0,0,NA,NA
"2020/04/22","GRG",680190,0,0,NA,NA
"2020/04/23","GRG",680190,0,0,NA,NA
"2020/04/24","GRG",680190,0,0,NA,NA
"2020/04/25","GRG",680190,0,0,NA,NA
"2020/04/26","GRG",680190,0,0,NA,NA
"2020/04/27","GRG",680190,0,0,NA,NA
"2020/04/13","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/14","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/15","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/16","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/17","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/18","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/19","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/20","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/21","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/22","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/23","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/24","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/25","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/26","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/27","GRC",282120,2,60,0.0666666666666667,0.0631168366865167
"2020/04/13","GRF",206470,6,300,0.00333333333333333,0.00652231550393508
"2020/04/14","GRF",206470,6,300,0.00333333333333333,0.00652231550393508
"2020/04/15","GRF",206470,6,300,0.00333333333333333,0.00652231550393508
"2020/04/16","GRF",206470,6,300,0.00333333333333333,0.00652231550393508
"2020/04/17","GRF",206470,6,300,0.00333333333333333,0.00652231550393508
