"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/08/08","GRA",606170,4,175,0,0,0.0285714285714286,0.0246831442259646,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRI",3812330,50,2929,2,45,0.0433595083646296,0.00737572913614724,0,0,NA,NA,NA,NA,NA,NA
"2020/08/08","GRG",680190,1,45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRC",282120,2,60,0,0,0.0666666666666667,0.0631168366865167,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRF",206470,8,340,1,30,0.00294117647058824,0.00575611635912399,0,0,0,0,0,0,0,0
"2020/08/08","GRD",336650,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRB",1874590,21,1244,0,0,0.00401929260450161,0.00351591345149429,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRM",621340,5,238,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRL",308610,2,160,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRJ",581980,9,207,0,0,0.00483091787439614,0.00944552676577995,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRH",546870,9,520,0,0,0.00192307692307692,0.00376553557089423,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRE",730730,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/08/08","GRK",197810,2,101,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
