"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ESB",5664579,13,299,13,299,0.464882943143813,0.408349075215884,0.521416811071741,0.00343642611683849,0,0.0101601149508185,0.0501672240802676,0.0254245799899684,0.0749098681705667,0.00716674629718108,0,0.0167279301565688,0.0301003344481605,0.0107333696932057,0.0494672992031153
"2022/07/02","ESB",5664579,27,694,27,694,0.474063400576369,0.436913875459145,0.511212925693593,0.00448430493273543,0,0.00954729011459758,0.0345821325648415,0.0209879872645566,0.0481762778651264,0.00494030465212021,0,0.0101566914755659,0.0172910662824208,0.00759285378533881,0.0269892787795027
"2022/07/03","ESB",5664579,27,694,27,694,0.474063400576369,0.436913875459145,0.511212925693593,0.00448430493273543,0,0.00954729011459758,0.0345821325648415,0.0209879872645566,0.0481762778651264,0.00494030465212021,0,0.0101566914755659,0.0172910662824208,0.00759285378533881,0.0269892787795027
"2022/07/04","ESB",5664579,27,694,27,694,0.474063400576369,0.436913875459145,0.511212925693593,0.00448430493273543,0,0.00954729011459758,0.0345821325648415,0.0209879872645566,0.0481762778651264,0.00494030465212021,0,0.0101566914755659,0.0172910662824208,0.00759285378533881,0.0269892787795027
"2022/07/05","ESB",5664579,27,694,26,664,0.474063400576369,0.436913875459145,0.511212925693593,0.00448430493273543,0,0.00954729011459758,0.0316265060240964,0.018315493078849,0.0449375189693438,0.00451807228915663,0,0.00961909584524913,0.0180722891566265,0.00793993426369327,0.0282046440495597
"2022/07/06","ESB",5664579,36,930,35,900,0.504301075268817,0.472167388776218,0.536434761761416,0.00331491712707182,0,0.00705980758243327,0.0411111111111111,0.0281395995592883,0.0540826226629339,0.00587301587301587,0.000880972445936445,0.0108650593000953,0.0233333333333333,0.0134708016414513,0.0331958650252154
"2022/07/07","ESB",5664579,36,930,27,746,0.504301075268817,0.472167388776218,0.536434761761416,0.00331491712707182,0,0.00705980758243327,0.0348525469168901,0.0216914292480873,0.0480136645856929,0.00497893527384144,0,0.0100297688051215,0.017426273458445,0.00803631840855525,0.0268162285083348
"2022/07/08","ESB",5664579,36,930,27,746,0.504301075268817,0.472167388776218,0.536434761761416,0.00331491712707182,0,0.00705980758243327,0.0348525469168901,0.0216914292480873,0.0480136645856929,0.00497893527384144,0,0.0100297688051215,0.017426273458445,0.00803631840855525,0.0268162285083348
"2022/07/09","ESB",5664579,36,930,27,746,0.504301075268817,0.472167388776218,0.536434761761416,0.00331491712707182,0,0.00705980758243327,0.0348525469168901,0.0216914292480873,0.0480136645856929,0.00497893527384144,0,0.0100297688051215,0.017426273458445,0.00803631840855525,0.0268162285083348
"2022/07/10","ESB",5664579,43,1187,34,1003,0.481044650379107,0.452620962678059,0.509468338080155,0.00258175559380379,0,0.00549945968452674,0.0338983050847458,0.022698820442786,0.0450977897267055,0.00484261501210654,0.000546424994962561,0.00913880502925051,0.0189431704885344,0.0105065008935121,0.0273798400835567
"2022/07/11","ESB",5664579,43,1187,34,1003,0.481044650379107,0.452620962678059,0.509468338080155,0.00258175559380379,0,0.00549945968452674,0.0338983050847458,0.022698820442786,0.0450977897267055,0.00484261501210654,0.000546424994962561,0.00913880502925051,0.0189431704885344,0.0105065008935121,0.0273798400835567
"2022/07/12","ESB",5664579,43,1187,34,1003,0.481044650379107,0.452620962678059,0.509468338080155,0.00258175559380379,0,0.00549945968452674,0.0338983050847458,0.022698820442786,0.0450977897267055,0.00484261501210654,0.000546424994962561,0.00913880502925051,0.0189431704885344,0.0105065008935121,0.0273798400835567
"2022/07/13","ESB",5664579,43,1187,30,888,0.481044650379107,0.452620962678059,0.509468338080155,0.00258175559380379,0,0.00549945968452674,0.0371621621621622,0.0247207788788807,0.0496035454454436,0.00530888030888031,0.000529328258559331,0.0100884323592013,0.0202702702702703,0.01100144871338,0.0295390918271605
"2022/07/14","ESB",5664579,43,1187,30,888,0.481044650379107,0.452620962678059,0.509468338080155,0.00258175559380379,0,0.00549945968452674,0.0371621621621622,0.0247207788788807,0.0496035454454436,0.00530888030888031,0.000529328258559331,0.0100884323592013,0.0202702702702703,0.01100144871338,0.0295390918271605
"2022/07/15","ESB",5664579,49,1392,40,1176,0.494252873563218,0.467988334296674,0.520517412829763,0.00291120815138282,6.243235286949e-05,0.00575998394989616,0.0416666666666667,0.0302458514096702,0.0530874819236631,0.00595238095238095,0.00155601957377508,0.0103487423309868,0.0212585034013605,0.0130143744815046,0.0295026323212165
"2022/07/16","ESB",5664579,49,1392,26,781,0.494252873563218,0.467988334296674,0.520517412829763,0.00291120815138282,6.243235286949e-05,0.00575998394989616,0.0512163892445583,0.0357563482970355,0.066676430192081,0.00731662703493689,0.00133962495940666,0.0132936291104671,0.028169014084507,0.0165651196667415,0.0397729085022726
"2022/07/17","ESB",5664579,49,1392,26,781,0.494252873563218,0.467988334296674,0.520517412829763,0.00291120815138282,6.243235286949e-05,0.00575998394989616,0.0512163892445583,0.0357563482970355,0.066676430192081,0.00731662703493689,0.00133962495940666,0.0132936291104671,0.028169014084507,0.0165651196667415,0.0397729085022726
"2022/07/18","ESB",5664579,55,1562,34,973,0.507042253521127,0.482248944120194,0.531835562922059,0.00259067357512953,5.51508748109358e-05,0.00512619627544813,0.0411099691675231,0.0286347079459589,0.0535852303890874,0.00587285273821759,0.00107179207845851,0.0106739133979767,0.0236382322713258,0.0140926032673041,0.0331838612753475
