"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ESZ",964693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/03","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/04","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/05","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/06","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/07","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/08","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/09","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/10","ESZ",964693,1,54,1,54,0.240740740740741,0.126710233603924,0.354771247877558,0,0,0,0,0,0,0,0,0,0,0,0
