"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ESAB",388167,1,30,1,30,0.133333333333333,0.0116915219677371,0.25497514469893,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/02","ESAB",388167,2,50,2,50,0.28,0.155546145238331,0.404453854761669,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/03","ESAB",388167,2,50,2,50,0.28,0.155546145238331,0.404453854761669,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/04","ESAB",388167,2,50,2,50,0.28,0.155546145238331,0.404453854761669,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/05","ESAB",388167,2,50,2,50,0.28,0.155546145238331,0.404453854761669,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/06","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/07","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/08","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/09","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/10","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/11","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/12","ESAB",388167,3,130,3,130,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.00769230769230769,0,0.0227108546824709,0.0010989010989011,0,0.0067942058024911,0.00769230769230769,0,0.0227108546824709
"2022/07/13","ESAB",388167,3,130,2,100,0.646153846153846,0.563957668632793,0.728350023674899,0.0153846153846154,0,0.0365415646793085,0.01,0,0.0295013954179879,0.00142857142857143,0,0.00883124567738067,0.01,0,0.0295013954179879
