"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","ESBA",673559,1,30,1,30,0.9,0.792648351376971,1,0,0,0,0.133333333333333,0.0116915219677371,0.25497514469893,0.019047619047619,0,0.0679614608675091,0.1,0,0.207351648623029
"2022/07/02","ESBA",673559,2,40,2,40,0.825,0.707249138300636,0.942750861699364,0,0,0,0.1,0.00703074515431579,0.192969254845684,0.0142857142857143,0,0.0510600300389939,0.075,0,0.156624323226238
"2022/07/03","ESBA",673559,2,40,2,40,0.825,0.707249138300636,0.942750861699364,0,0,0,0.1,0.00703074515431579,0.192969254845684,0.0142857142857143,0,0.0510600300389939,0.075,0,0.156624323226238
"2022/07/04","ESBA",673559,2,40,2,40,0.825,0.707249138300636,0.942750861699364,0,0,0,0.1,0.00703074515431579,0.192969254845684,0.0142857142857143,0,0.0510600300389939,0.075,0,0.156624323226238
"2022/07/05","ESBA",673559,2,40,2,40,0.825,0.707249138300636,0.942750861699364,0,0,0,0.1,0.00703074515431579,0.192969254845684,0.0142857142857143,0,0.0510600300389939,0.075,0,0.156624323226238
"2022/07/06","ESBA",673559,2,40,2,40,0.825,0.707249138300636,0.942750861699364,0,0,0,0.1,0.00703074515431579,0.192969254845684,0.0142857142857143,0,0.0510600300389939,0.075,0,0.156624323226238
"2022/07/07","ESBA",673559,2,40,1,10,0.825,0.707249138300636,0.942750861699364,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/08","ESBA",673559,2,40,1,10,0.825,0.707249138300636,0.942750861699364,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/09","ESBA",673559,2,40,1,10,0.825,0.707249138300636,0.942750861699364,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/10","ESBA",673559,2,40,1,10,0.825,0.707249138300636,0.942750861699364,0,0,0,0,0,0,0,0,0,0,0,0
