"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","USUT",3205958,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","USUT",3205958,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","USUT",3205958,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","USUT",3205958,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","USUT",3205958,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","USUT",3205958,3,47,3,47,0.127659574468085,0.0322550749385187,0.223064073997651,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/07","USUT",3205958,3,47,3,47,0.127659574468085,0.0322550749385187,0.223064073997651,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/08","USUT",3205958,3,47,3,47,0.127659574468085,0.0322550749385187,0.223064073997651,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/09","USUT",3205958,3,47,3,47,0.127659574468085,0.0322550749385187,0.223064073997651,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/10","USUT",3205958,3,47,3,47,0.127659574468085,0.0322550749385187,0.223064073997651,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/11","USUT",3205958,4,67,4,67,0.134328358208955,0.0526755475830961,0.215981168834814,0,0,0,0.0149253731343284,0,0.04395943880085,0.00213219616204691,0,0.0131770703576294,0.0149253731343284,0,0.04395943880085
"2022/07/12","USUT",3205958,4,67,4,67,0.134328358208955,0.0526755475830961,0.215981168834814,0,0,0,0.0149253731343284,0,0.04395943880085,0.00213219616204691,0,0.0131770703576294,0.0149253731343284,0,0.04395943880085
"2022/07/13","USUT",3205958,4,67,3,52,0.134328358208955,0.0526755475830961,0.215981168834814,0,0,0,0.0192307692307692,0,0.0565582055834199,0.00274725274725275,0,0.016973761915072,0.0192307692307692,0,0.0565582055834199
