"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","USIN",6732219,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","USIN",6732219,5,65,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","USIN",6732219,5,65,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","USIN",6732219,5,65,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","USIN",6732219,5,65,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/07","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/08","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/09","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/10","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/11","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/12","USIN",6732219,7,97,7,97,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0103092783505155,0,0.0304106691122993,0.00147275405007364,0,0.0091042081513779,0.0206185567010309,0,0.0488977678164876
"2022/07/13","USIN",6732219,7,97,6,87,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0114942528735632,0,0.0338927272190724,0.00164203612479475,0,0.0101499475861491,0.0229885057471264,0,0.0544800293410799
"2022/07/14","USIN",6732219,7,97,6,87,0.484536082474227,0.385081586503125,0.583990578445329,0.0108695652173913,0,0.0320574228519612,0.0114942528735632,0,0.0338927272190724,0.00164203612479475,0,0.0101499475861491,0.0229885057471264,0,0.0544800293410799
