"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/07","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/08","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/09","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/10","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/11","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/12","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/13","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/14","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/15","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/16","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/17","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/18","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/19","USIA",3155070,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/20","USIA",3155070,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/21","USIA",3155070,2,40,1,35,0.5,0.34505124192386,0.65494875807614,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/22","USIA",3155070,2,40,1,35,0.5,0.34505124192386,0.65494875807614,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/23","USIA",3155070,2,40,1,35,0.5,0.34505124192386,0.65494875807614,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/24","USIA",3155070,2,40,1,35,0.5,0.34505124192386,0.65494875807614,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/25","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/26","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/27","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/28","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/29","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/30","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
"2022/07/31","USIA",3155070,3,55,2,50,0.6,0.470529040324123,0.729470959675877,0,0,0,0,0,0,0,0,0,0.02,0,0.058805307081791
