"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","USGA",10617423,2,75,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","USGA",10617423,2,75,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","USGA",10617423,2,75,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","USGA",10617423,2,75,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","USGA",10617423,2,75,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
"2022/07/07","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
"2022/07/08","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
"2022/07/09","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
"2022/07/10","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
"2022/07/11","USGA",10617423,4,135,4,135,0.214814814814815,0.145536172207431,0.284093457422199,0.00740740740740741,0,0.0218717878950056,0.00740740740740741,0,0.0218717878950056,0.00105820105820106,0,0.00654268027917895,0.0148148148148148,0,0.0351940676112953
