"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","USRI",1059361,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","USRI",1059361,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/03","USRI",1059361,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/04","USRI",1059361,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/05","USRI",1059361,1,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/06","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/07","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/08","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/09","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/10","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/11","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/12","USRI",1059361,2,50,2,50,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/13","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/14","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/15","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/16","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/17","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/18","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/19","USRI",1059361,2,50,1,40,0.4,0.264209711910859,0.535790288089141,0,0,0,0,0,0,0,0,0,0,0,0
"2022/07/20","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/21","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/22","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/23","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/24","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/25","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/26","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/27","USRI",1059361,2,50,0,0,0.4,0.264209711910859,0.535790288089141,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
