"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/04/08","CAAB",4436258,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","CAAB",4436258,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","CAAB",4436258,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","CAAB",4436258,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","CAAB",4436258,2,50,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","CAAB",4436258,2,50,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","CAAB",4436258,2,50,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","CAAB",4436258,3,80,3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","CAAB",4436258,3,80,3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","CAAB",4436258,3,80,3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","CAAB",4436258,3,80,3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","CAAB",4436258,3,80,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","CAAB",4436258,3,80,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","CAAB",4436258,3,80,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","CAAB",4436258,3,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
