"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-21","Mexico","MX","Baja California","MXBCN","en",600,40,40,,3,4,,,,,0,,,5,,,50,,,,,,,,"limesurvey-34140","eamflfxlyrigaqprgr",20220721
"2022-07-25","Mexico","MX","Chiapas","MXCHP","en",90,80,10,,1,6,,,,,6,,,4,,,90,,,,,,,,"limesurvey-34410","grkpkfc3h2s5gga3hb",20220725
"2022-07-25","Mexico","MX","Ciudad de México","MXCMX","en",25,7,15,,1,4,,,,,4,,,2,,,5,,,,,,,,"limesurvey-35204","9u1m3bkncgkyvg0bnk",20220721
"2022-07-25","Mexico","MX","Ciudad de México","MXCMX","en",25,7,15,,1,4,,,,,4,,,2,,,5,,,,,,,,"limesurvey-35205","9u1m3bkncgkyvg0bnk",20220721
"2022-07-25","Mexico","MX","Ciudad de México","MXCMX","en",25,7,15,,1,4,,,,,4,,,2,,,5,,,,,,,,"limesurvey-35203","9u1m3bkncgkyvg0bnk",20220721
"2022-08-02","Mexico","MX","Chiapas","MXCHP","en",70,23,20,,1,4,,,,,4,,,2,,,80,,,,,,,,"limesurvey-37269","grkpkfc3h2s5gga3hb",20220802
"2022-08-06","Mexico","MX","Puebla","MXPUE","en",60,50,15,,0,3,,,,,4,,,1,,,60,,,,,,,,"limesurvey-38519","3uoindkszkl862emf1",20220806
"2022-09-18","Mexico","MX","Nuevo León","MXNLE","en",7,5,4,,1,0,,,,,0,,,1,,,6,,,,,,,,"limesurvey-55452","r1xs5c8bocinjqubcb",20220918
"2022-10-09","Mexico","MX","Puebla","MXPUE","en",90,30,20,,1,0,,,,,0,,,2,,,90,,,,,,,,"limesurvey-63563","q3wgqgo30afb5b0ui1",20221009
"2022-10-16","Mexico","MX","Nuevo León","MXNLE","en",6,2,4,,1,0,,,,,0,,,1,,,5,,,,,,,,"limesurvey-66508","um5frlq6res2ajgjop",20221016
"2022-10-19","Mexico","MX","Ciudad de México","MXCMX","en",48,20,30,,0,0,,,,,0,,,0,,,70,,,,,,,,"limesurvey-67247","y996avsb2ky7rwiwos",20221019
"2022-10-19","Mexico","MX","Ciudad de México","MXCMX","en",48,20,30,,0,0,,,,,0,,,0,,,70,,,,,,,,"limesurvey-67246","y996avsb2ky7rwiwos",20221019
"2022-10-21","Mexico","MX","Puebla","MXPUE","en",85,40,60,,1,2,,,,,1,,,1,,,84,,,,,,,,"limesurvey-68148","vc27j1dv410xnyt8ve",20221021
