"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-18,"MU","MUS","Mauritius",3,0,0,NA
2020-03-19,"MU","MUS","Mauritius",3,0,0,NA
2020-03-20,"MU","MUS","Mauritius",12,0,0,NA
2020-03-21,"MU","MUS","Mauritius",14,1,0,NA
2020-03-22,"MU","MUS","Mauritius",28,2,0,26
2020-03-23,"MU","MUS","Mauritius",36,2,0,34
2020-03-24,"MU","MUS","Mauritius",42,2,0,40
2020-03-25,"MU","MUS","Mauritius",48,2,0,46
2020-03-26,"MU","MUS","Mauritius",81,2,0,79
2020-03-27,"MU","MUS","Mauritius",94,2,0,92
2020-03-28,"MU","MUS","Mauritius",102,2,0,100
2020-03-29,"MU","MUS","Mauritius",107,3,0,104
2020-03-30,"MU","MUS","Mauritius",128,3,0,125
2020-03-31,"MU","MUS","Mauritius",143,5,0,138
2020-04-01,"MU","MUS","Mauritius",161,6,0,155
2020-04-02,"MU","MUS","Mauritius",169,7,0,162
2020-04-03,"MU","MUS","Mauritius",186,7,0,179
2020-04-04,"MU","MUS","Mauritius",196,7,7,182
2020-04-05,"MU","MUS","Mauritius",227,7,7,213
2020-04-06,"MU","MUS","Mauritius",244,7,7,230
2020-04-07,"MU","MUS","Mauritius",268,7,8,253
2020-04-08,"MU","MUS","Mauritius",273,7,19,247
2020-04-09,"MU","MUS","Mauritius",314,7,23,284
2020-04-10,"MU","MUS","Mauritius",318,9,23,286
2020-04-11,"MU","MUS","Mauritius",319,9,28,282
2020-04-12,"MU","MUS","Mauritius",324,9,42,273
2020-04-13,"MU","MUS","Mauritius",324,9,42,273
2020-04-14,"MU","MUS","Mauritius",324,9,51,264
2020-04-15,"MU","MUS","Mauritius",324,9,65,250
2020-04-16,"MU","MUS","Mauritius",324,9,81,234
2020-04-17,"MU","MUS","Mauritius",324,9,108,207
2020-04-18,"MU","MUS","Mauritius",325,9,180,136
2020-04-19,"MU","MUS","Mauritius",328,9,208,111
2020-04-20,"MU","MUS","Mauritius",328,9,224,95
2020-04-21,"MU","MUS","Mauritius",328,9,243,76
2020-04-22,"MU","MUS","Mauritius",329,9,261,59
2020-04-23,"MU","MUS","Mauritius",331,9,266,56
2020-04-24,"MU","MUS","Mauritius",331,9,285,37
2020-04-25,"MU","MUS","Mauritius",331,9,295,27
2020-04-26,"MU","MUS","Mauritius",332,9,299,24
2020-04-27,"MU","MUS","Mauritius",334,10,302,22
2020-04-28,"MU","MUS","Mauritius",334,10,303,21
2020-04-29,"MU","MUS","Mauritius",332,10,306,16
2020-04-30,"MU","MUS","Mauritius",332,10,310,12
2020-05-01,"MU","MUS","Mauritius",332,10,312,10
2020-05-02,"MU","MUS","Mauritius",332,10,314,8
2020-05-03,"MU","MUS","Mauritius",332,10,315,7
2020-05-04,"MU","MUS","Mauritius",332,10,316,6
2020-05-05,"MU","MUS","Mauritius",332,10,319,3
2020-05-06,"MU","MUS","Mauritius",332,10,320,2
2020-05-07,"MU","MUS","Mauritius",332,10,320,2
2020-05-08,"MU","MUS","Mauritius",332,10,320,2
2020-05-09,"MU","MUS","Mauritius",332,10,320,2
2020-05-10,"MU","MUS","Mauritius",332,10,320,2
2020-05-11,"MU","MUS","Mauritius",332,10,322,0
2020-05-12,"MU","MUS","Mauritius",332,10,322,0
2020-05-13,"MU","MUS","Mauritius",332,10,322,0
2020-05-14,"MU","MUS","Mauritius",332,10,322,0
