"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-11,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-12,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-13,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-14,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-15,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-16,"CI","CIV","Cote d'Ivoire",1,0,0,NA
2020-03-17,"CI","CIV","Cote d'Ivoire",5,0,1,NA
2020-03-18,"CI","CIV","Cote d'Ivoire",6,0,1,NA
2020-03-19,"CI","CIV","Cote d'Ivoire",9,0,1,NA
2020-03-20,"CI","CIV","Cote d'Ivoire",9,0,1,NA
2020-03-21,"CI","CIV","Cote d'Ivoire",14,0,1,NA
2020-03-22,"CI","CIV","Cote d'Ivoire",14,0,1,13
2020-03-23,"CI","CIV","Cote d'Ivoire",25,0,2,23
2020-03-24,"CI","CIV","Cote d'Ivoire",73,0,2,71
2020-03-25,"CI","CIV","Cote d'Ivoire",80,0,3,77
2020-03-26,"CI","CIV","Cote d'Ivoire",96,0,3,93
2020-03-27,"CI","CIV","Cote d'Ivoire",101,0,3,98
2020-03-28,"CI","CIV","Cote d'Ivoire",101,0,3,98
2020-03-29,"CI","CIV","Cote d'Ivoire",165,1,4,160
2020-03-30,"CI","CIV","Cote d'Ivoire",168,1,6,161
2020-03-31,"CI","CIV","Cote d'Ivoire",179,1,7,171
2020-04-01,"CI","CIV","Cote d'Ivoire",190,1,9,180
2020-04-02,"CI","CIV","Cote d'Ivoire",194,1,15,178
2020-04-03,"CI","CIV","Cote d'Ivoire",218,1,19,198
2020-04-04,"CI","CIV","Cote d'Ivoire",245,1,25,219
2020-04-05,"CI","CIV","Cote d'Ivoire",261,3,37,221
2020-04-06,"CI","CIV","Cote d'Ivoire",323,3,41,279
2020-04-07,"CI","CIV","Cote d'Ivoire",349,3,41,305
2020-04-08,"CI","CIV","Cote d'Ivoire",384,3,48,333
2020-04-09,"CI","CIV","Cote d'Ivoire",444,3,52,389
2020-04-10,"CI","CIV","Cote d'Ivoire",444,3,52,389
2020-04-11,"CI","CIV","Cote d'Ivoire",533,4,58,471
2020-04-12,"CI","CIV","Cote d'Ivoire",574,5,85,484
2020-04-13,"CI","CIV","Cote d'Ivoire",626,6,89,531
2020-04-14,"CI","CIV","Cote d'Ivoire",638,6,114,518
2020-04-15,"CI","CIV","Cote d'Ivoire",638,6,114,518
2020-04-16,"CI","CIV","Cote d'Ivoire",654,6,146,502
2020-04-17,"CI","CIV","Cote d'Ivoire",688,6,193,489
2020-04-18,"CI","CIV","Cote d'Ivoire",801,8,239,554
2020-04-19,"CI","CIV","Cote d'Ivoire",847,9,260,578
2020-04-20,"CI","CIV","Cote d'Ivoire",847,9,260,578
2020-04-21,"CI","CIV","Cote d'Ivoire",916,13,303,600
2020-04-22,"CI","CIV","Cote d'Ivoire",952,14,310,628
2020-04-23,"CI","CIV","Cote d'Ivoire",1004,14,359,631
2020-04-24,"CI","CIV","Cote d'Ivoire",1077,14,419,644
2020-04-25,"CI","CIV","Cote d'Ivoire",1077,14,419,644
2020-04-26,"CI","CIV","Cote d'Ivoire",1150,14,468,668
2020-04-27,"CI","CIV","Cote d'Ivoire",1164,14,499,651
2020-04-28,"CI","CIV","Cote d'Ivoire",1183,14,525,644
2020-04-29,"CI","CIV","Cote d'Ivoire",1238,14,557,667
2020-04-30,"CI","CIV","Cote d'Ivoire",1275,14,574,687
2020-05-01,"CI","CIV","Cote d'Ivoire",1333,15,597,721
2020-05-02,"CI","CIV","Cote d'Ivoire",1362,15,622,725
2020-05-03,"CI","CIV","Cote d'Ivoire",1398,17,653,728
2020-05-04,"CI","CIV","Cote d'Ivoire",1432,17,693,722
2020-05-05,"CI","CIV","Cote d'Ivoire",1464,18,701,745
2020-05-06,"CI","CIV","Cote d'Ivoire",1516,18,721,777
2020-05-07,"CI","CIV","Cote d'Ivoire",1571,20,742,809
2020-05-08,"CI","CIV","Cote d'Ivoire",1602,20,754,828
2020-05-09,"CI","CIV","Cote d'Ivoire",1667,21,769,877
2020-05-10,"CI","CIV","Cote d'Ivoire",1700,21,794,885
2020-05-11,"CI","CIV","Cote d'Ivoire",1730,21,818,891
2020-05-12,"CI","CIV","Cote d'Ivoire",1857,21,820,1016
2020-05-13,"CI","CIV","Cote d'Ivoire",1912,24,902,986
2020-05-14,"CI","CIV","Cote d'Ivoire",1971,24,930,1017
2020-05-15,"CI","CIV","Cote d'Ivoire",2017,24,942,1051
2020-05-16,"CI","CIV","Cote d'Ivoire",2061,25,987,1049
2020-05-17,"CI","CIV","Cote d'Ivoire",2109,27,1004,1078
2020-05-18,"CI","CIV","Cote d'Ivoire",2119,28,1040,1051
2020-05-19,"CI","CIV","Cote d'Ivoire",2153,28,1050,1075
2020-05-20,"CI","CIV","Cote d'Ivoire",2231,29,1083,1119
2020-05-21,"CI","CIV","Cote d'Ivoire",2301,29,1100,1172
2020-05-22,"CI","CIV","Cote d'Ivoire",2341,29,1146,1166
2020-05-23,"CI","CIV","Cote d'Ivoire",2366,30,1188,1148
2020-05-24,"CI","CIV","Cote d'Ivoire",2376,30,1219,1127
2020-05-25,"CI","CIV","Cote d'Ivoire",2423,30,1257,1136
2020-05-26,"CI","CIV","Cote d'Ivoire",2477,30,1286,1161
2020-05-27,"CI","CIV","Cote d'Ivoire",2556,31,1302,1223
