"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-02-24,"AF","AFG","Afghanistan",1,0,0,NA
2020-02-25,"AF","AFG","Afghanistan",1,0,0,NA
2020-02-26,"AF","AFG","Afghanistan",1,0,0,NA
2020-02-27,"AF","AFG","Afghanistan",1,0,0,NA
2020-02-28,"AF","AFG","Afghanistan",1,0,0,NA
2020-02-29,"AF","AFG","Afghanistan",1,0,0,NA
2020-03-01,"AF","AFG","Afghanistan",1,0,0,NA
2020-03-02,"AF","AFG","Afghanistan",1,0,0,NA
2020-03-03,"AF","AFG","Afghanistan",2,0,0,NA
2020-03-04,"AF","AFG","Afghanistan",4,0,0,NA
2020-03-05,"AF","AFG","Afghanistan",4,0,0,NA
2020-03-06,"AF","AFG","Afghanistan",4,0,0,NA
2020-03-07,"AF","AFG","Afghanistan",4,0,0,NA
2020-03-08,"AF","AFG","Afghanistan",5,0,0,NA
2020-03-09,"AF","AFG","Afghanistan",7,0,0,NA
2020-03-10,"AF","AFG","Afghanistan",8,0,0,NA
2020-03-11,"AF","AFG","Afghanistan",11,0,0,NA
2020-03-12,"AF","AFG","Afghanistan",12,0,0,NA
2020-03-13,"AF","AFG","Afghanistan",13,0,0,NA
2020-03-14,"AF","AFG","Afghanistan",15,0,0,NA
2020-03-15,"AF","AFG","Afghanistan",16,0,0,NA
2020-03-16,"AF","AFG","Afghanistan",18,0,1,NA
2020-03-17,"AF","AFG","Afghanistan",20,0,1,NA
2020-03-18,"AF","AFG","Afghanistan",24,0,1,NA
2020-03-19,"AF","AFG","Afghanistan",25,0,1,NA
2020-03-20,"AF","AFG","Afghanistan",29,0,1,NA
2020-03-21,"AF","AFG","Afghanistan",30,0,1,NA
2020-03-22,"AF","AFG","Afghanistan",34,1,1,38
2020-03-23,"AF","AFG","Afghanistan",41,1,1,38
2020-03-24,"AF","AFG","Afghanistan",43,1,1,72
2020-03-25,"AF","AFG","Afghanistan",76,2,2,80
2020-03-26,"AF","AFG","Afghanistan",80,3,2,88
2020-03-27,"AF","AFG","Afghanistan",91,3,2,104
2020-03-28,"AF","AFG","Afghanistan",107,4,2,104
2020-03-29,"AF","AFG","Afghanistan",118,4,2,114
2020-03-30,"AF","AFG","Afghanistan",146,4,2,164
2020-03-31,"AF","AFG","Afghanistan",175,4,5,165
2020-04-01,"AF","AFG","Afghanistan",197,4,5,228
2020-04-02,"AF","AFG","Afghanistan",240,4,10,257
2020-04-03,"AF","AFG","Afghanistan",275,8,10,265
2020-04-04,"AF","AFG","Afghanistan",300,10,10,282
2020-04-05,"AF","AFG","Afghanistan",338,12,15,327
2020-04-06,"AF","AFG","Afghanistan",368,15,18,338
2020-04-07,"AF","AFG","Afghanistan",424,16,18,391
2020-04-08,"AF","AFG","Afghanistan",445,16,29,401
2020-04-09,"AF","AFG","Afghanistan",485,17,32,437
2020-04-10,"AF","AFG","Afghanistan",532,18,32,474
2020-04-11,"AF","AFG","Afghanistan",556,18,32,505
2020-04-12,"AF","AFG","Afghanistan",608,19,32,557
2020-04-13,"AF","AFG","Afghanistan",666,22,32,612
2020-04-14,"AF","AFG","Afghanistan",715,23,40,651
2020-04-15,"AF","AFG","Afghanistan",785,29,43,716
2020-04-16,"AF","AFG","Afghanistan",841,30,54,756
2020-04-17,"AF","AFG","Afghanistan",907,30,99,777
2020-04-18,"AF","AFG","Afghanistan",934,30,112,791
2020-04-19,"AF","AFG","Afghanistan",997,33,131,832
2020-04-20,"AF","AFG","Afghanistan",1027,36,135,855
2020-04-21,"AF","AFG","Afghanistan",1093,36,150,906
2020-04-22,"AF","AFG","Afghanistan",1177,40,166,970
2020-04-23,"AF","AFG","Afghanistan",1236,40,179,1058
2020-04-24,"AF","AFG","Afghanistan",1331,43,188,1120
2020-04-25,"AF","AFG","Afghanistan",1464,47,188,1228
2020-04-26,"AF","AFG","Afghanistan",1532,52,207,1274
2020-04-27,"AF","AFG","Afghanistan",1704,58,220,1426
2020-04-28,"AF","AFG","Afghanistan",1830,59,228,1542
2020-04-29,"AF","AFG","Afghanistan",1940,61,252,1627
2020-04-30,"AF","AFG","Afghanistan",2127,64,260,1847
2020-05-01,"AF","AFG","Afghanistan",2291,68,310,1957
2020-05-02,"AF","AFG","Afghanistan",2470,72,331,2066
2020-05-03,"AF","AFG","Afghanistan",2705,85,345,2274
2020-05-04,"AF","AFG","Afghanistan",2895,90,397,2407
2020-05-05,"AF","AFG","Afghanistan",3225,95,421,2708
2020-05-06,"AF","AFG","Afghanistan",3393,104,458,2830
2020-05-07,"AF","AFG","Afghanistan",3564,106,468,2989
2020-05-08,"AF","AFG","Afghanistan",3781,109,472,3197
2020-05-09,"AF","AFG","Afghanistan",4042,115,502,3416
2020-05-10,"AF","AFG","Afghanistan",4403,120,558,3724
2020-05-11,"AF","AFG","Afghanistan",4687,122,558,4007
2020-05-12,"AF","AFG","Afghanistan",4968,127,610,4226
2020-05-13,"AF","AFG","Afghanistan",5227,132,648,4446
2020-05-14,"AF","AFG","Afghanistan",5640,136,691,4812
2020-05-15,"AF","AFG","Afghanistan",6054,153,745,5155
2020-05-16,"AF","AFG","Afghanistan",6403,168,745,5489
2020-05-17,"AF","AFG","Afghanistan",6665,170,778,5717
2020-05-18,"AF","AFG","Afghanistan",7073,173,801,6098
2020-05-19,"AF","AFG","Afghanistan",7654,178,850,6625
2020-05-20,"AF","AFG","Afghanistan",8146,188,930,7028
