"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-21,"ER","ERI","Eritrea",1,0,0,NA
2020-03-22,"ER","ERI","Eritrea",1,0,0,1
2020-03-23,"ER","ERI","Eritrea",1,0,0,1
2020-03-24,"ER","ERI","Eritrea",1,0,0,1
2020-03-25,"ER","ERI","Eritrea",4,0,0,4
2020-03-26,"ER","ERI","Eritrea",6,0,0,6
2020-03-27,"ER","ERI","Eritrea",6,0,0,6
2020-03-28,"ER","ERI","Eritrea",6,0,0,6
2020-03-29,"ER","ERI","Eritrea",12,0,0,12
2020-03-30,"ER","ERI","Eritrea",12,0,0,12
2020-03-31,"ER","ERI","Eritrea",15,0,0,15
2020-04-01,"ER","ERI","Eritrea",15,0,0,15
2020-04-02,"ER","ERI","Eritrea",22,0,0,22
2020-04-03,"ER","ERI","Eritrea",22,0,0,22
2020-04-04,"ER","ERI","Eritrea",29,0,0,29
2020-04-05,"ER","ERI","Eritrea",29,0,0,29
2020-04-06,"ER","ERI","Eritrea",31,0,0,31
2020-04-07,"ER","ERI","Eritrea",31,0,0,31
2020-04-08,"ER","ERI","Eritrea",33,0,0,33
2020-04-09,"ER","ERI","Eritrea",33,0,0,33
2020-04-10,"ER","ERI","Eritrea",34,0,0,34
2020-04-11,"ER","ERI","Eritrea",34,0,0,34
2020-04-12,"ER","ERI","Eritrea",34,0,0,34
2020-04-13,"ER","ERI","Eritrea",34,0,0,34
2020-04-14,"ER","ERI","Eritrea",34,0,0,34
2020-04-15,"ER","ERI","Eritrea",35,0,0,35
2020-04-16,"ER","ERI","Eritrea",35,0,0,35
2020-04-17,"ER","ERI","Eritrea",35,0,0,35
2020-04-18,"ER","ERI","Eritrea",39,0,3,36
2020-04-19,"ER","ERI","Eritrea",39,0,3,36
2020-04-20,"ER","ERI","Eritrea",39,0,3,36
2020-04-21,"ER","ERI","Eritrea",39,0,6,33
2020-04-22,"ER","ERI","Eritrea",39,0,6,33
2020-04-23,"ER","ERI","Eritrea",39,0,6,33
2020-04-24,"ER","ERI","Eritrea",39,0,11,28
2020-04-25,"ER","ERI","Eritrea",39,0,13,26
2020-04-26,"ER","ERI","Eritrea",39,0,13,26
2020-04-27,"ER","ERI","Eritrea",39,0,13,26
2020-04-28,"ER","ERI","Eritrea",39,0,19,20
2020-04-29,"ER","ERI","Eritrea",39,0,19,20
2020-04-30,"ER","ERI","Eritrea",39,0,26,13
2020-05-01,"ER","ERI","Eritrea",39,0,26,13
2020-05-02,"ER","ERI","Eritrea",39,0,26,13
2020-05-03,"ER","ERI","Eritrea",39,0,26,13
2020-05-04,"ER","ERI","Eritrea",39,0,26,13
2020-05-05,"ER","ERI","Eritrea",39,0,30,9
2020-05-06,"ER","ERI","Eritrea",39,0,30,9
2020-05-07,"ER","ERI","Eritrea",39,0,30,9
2020-05-08,"ER","ERI","Eritrea",39,0,37,2
2020-05-09,"ER","ERI","Eritrea",39,0,37,2
2020-05-10,"ER","ERI","Eritrea",39,0,37,2
2020-05-11,"ER","ERI","Eritrea",39,0,38,1
2020-05-12,"ER","ERI","Eritrea",39,0,38,1
2020-05-13,"ER","ERI","Eritrea",39,0,38,1
