"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-04-06,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-07,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-08,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-09,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-10,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-11,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-12,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-13,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-14,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-15,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-16,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-17,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-18,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-19,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-20,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-21,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-22,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-23,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-24,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-25,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-26,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-27,"ST","STP","Sao Tome and Principe",4,0,0,4
2020-04-28,"ST","STP","Sao Tome and Principe",8,0,4,4
2020-04-29,"ST","STP","Sao Tome and Principe",8,0,4,4
2020-04-30,"ST","STP","Sao Tome and Principe",14,0,4,10
2020-05-01,"ST","STP","Sao Tome and Principe",16,1,4,11
2020-05-02,"ST","STP","Sao Tome and Principe",16,1,4,11
2020-05-03,"ST","STP","Sao Tome and Principe",16,1,4,11
2020-05-04,"ST","STP","Sao Tome and Principe",23,3,4,16
2020-05-05,"ST","STP","Sao Tome and Principe",174,3,4,167
2020-05-06,"ST","STP","Sao Tome and Principe",174,3,4,167
2020-05-07,"ST","STP","Sao Tome and Principe",187,4,4,179
2020-05-08,"ST","STP","Sao Tome and Principe",208,5,4,199
2020-05-09,"ST","STP","Sao Tome and Principe",208,5,4,199
2020-05-10,"ST","STP","Sao Tome and Principe",208,5,4,199
2020-05-11,"ST","STP","Sao Tome and Principe",208,5,4,199
2020-05-12,"ST","STP","Sao Tome and Principe",208,5,4,199
2020-05-13,"ST","STP","Sao Tome and Principe",220,6,4,210
2020-05-14,"ST","STP","Sao Tome and Principe",235,7,4,224
2020-05-15,"ST","STP","Sao Tome and Principe",235,7,4,224
2020-05-16,"ST","STP","Sao Tome and Principe",235,7,4,224
2020-05-17,"ST","STP","Sao Tome and Principe",235,7,4,224
2020-05-18,"ST","STP","Sao Tome and Principe",246,7,4,235
2020-05-19,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-20,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-21,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-22,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-23,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-24,"ST","STP","Sao Tome and Principe",251,8,4,239
2020-05-25,"ST","STP","Sao Tome and Principe",299,11,4,284
2020-05-26,"ST","STP","Sao Tome and Principe",441,12,68,361
2020-05-27,"ST","STP","Sao Tome and Principe",443,12,68,363
2020-05-28,"ST","STP","Sao Tome and Principe",458,12,68,378
2020-05-29,"ST","STP","Sao Tome and Principe",463,12,68,383
2020-05-30,"ST","STP","Sao Tome and Principe",479,12,68,399
2020-05-31,"ST","STP","Sao Tome and Principe",483,12,68,403
2020-06-01,"ST","STP","Sao Tome and Principe",484,12,68,404
2020-06-02,"ST","STP","Sao Tome and Principe",484,12,68,404
2020-06-03,"ST","STP","Sao Tome and Principe",484,12,68,404
2020-06-04,"ST","STP","Sao Tome and Principe",485,12,68,405
2020-06-05,"ST","STP","Sao Tome and Principe",499,12,68,419
2020-06-06,"ST","STP","Sao Tome and Principe",499,12,68,419
2020-06-07,"ST","STP","Sao Tome and Principe",513,12,68,433
2020-06-08,"ST","STP","Sao Tome and Principe",513,12,68,433
2020-06-09,"ST","STP","Sao Tome and Principe",514,12,76,426
2020-06-10,"ST","STP","Sao Tome and Principe",611,12,135,464
2020-06-11,"ST","STP","Sao Tome and Principe",632,12,146,474
2020-06-12,"ST","STP","Sao Tome and Principe",639,12,156,471
2020-06-13,"ST","STP","Sao Tome and Principe",659,12,176,471
2020-06-14,"ST","STP","Sao Tome and Principe",661,12,177,472
2020-06-15,"ST","STP","Sao Tome and Principe",662,12,177,473
2020-06-16,"ST","STP","Sao Tome and Principe",671,12,182,477
2020-06-17,"ST","STP","Sao Tome and Principe",683,12,188,483
2020-06-18,"ST","STP","Sao Tome and Principe",688,12,191,485
2020-06-19,"ST","STP","Sao Tome and Principe",693,12,199,482
2020-06-20,"ST","STP","Sao Tome and Principe",698,12,203,483
2020-06-21,"ST","STP","Sao Tome and Principe",698,12,203,483
2020-06-22,"ST","STP","Sao Tome and Principe",702,12,203,487
2020-06-23,"ST","STP","Sao Tome and Principe",707,12,208,487
2020-06-24,"ST","STP","Sao Tome and Principe",710,13,211,486
2020-06-25,"ST","STP","Sao Tome and Principe",711,13,214,484
2020-06-26,"ST","STP","Sao Tome and Principe",712,13,219,480
2020-06-27,"ST","STP","Sao Tome and Principe",713,13,219,481
2020-06-28,"ST","STP","Sao Tome and Principe",713,13,219,481
2020-06-29,"ST","STP","Sao Tome and Principe",713,13,235,465
2020-06-30,"ST","STP","Sao Tome and Principe",714,13,236,465
2020-07-01,"ST","STP","Sao Tome and Principe",715,13,252,450
2020-07-02,"ST","STP","Sao Tome and Principe",717,13,260,444
2020-07-03,"ST","STP","Sao Tome and Principe",719,13,267,439
2020-07-04,"ST","STP","Sao Tome and Principe",719,13,267,439
2020-07-05,"ST","STP","Sao Tome and Principe",720,13,268,439
2020-07-06,"ST","STP","Sao Tome and Principe",721,13,269,439
2020-07-07,"ST","STP","Sao Tome and Principe",724,13,279,432
2020-07-08,"ST","STP","Sao Tome and Principe",724,13,283,428
2020-07-09,"ST","STP","Sao Tome and Principe",726,14,283,429
2020-07-10,"ST","STP","Sao Tome and Principe",727,14,284,429
2020-07-11,"ST","STP","Sao Tome and Principe",727,14,284,429
2020-07-12,"ST","STP","Sao Tome and Principe",729,14,286,429
2020-07-13,"ST","STP","Sao Tome and Principe",732,14,286,432
2020-07-14,"ST","STP","Sao Tome and Principe",732,14,286,432
2020-07-15,"ST","STP","Sao Tome and Principe",737,14,322,401
2020-07-16,"ST","STP","Sao Tome and Principe",740,14,325,401
2020-07-17,"ST","STP","Sao Tome and Principe",741,14,325,402
2020-07-18,"ST","STP","Sao Tome and Principe",743,14,337,392
2020-07-19,"ST","STP","Sao Tome and Principe",746,14,451,281
2020-07-20,"ST","STP","Sao Tome and Principe",746,14,536,196
2020-07-21,"ST","STP","Sao Tome and Principe",746,14,588,144
2020-07-22,"ST","STP","Sao Tome and Principe",747,14,601,132
2020-07-23,"ST","STP","Sao Tome and Principe",749,14,604,131
2020-07-24,"ST","STP","Sao Tome and Principe",860,14,610,236
2020-07-25,"ST","STP","Sao Tome and Principe",862,14,662,186
2020-07-26,"ST","STP","Sao Tome and Principe",863,14,696,153
2020-07-27,"ST","STP","Sao Tome and Principe",865,14,734,117
