"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-11,"GB","GBR","United Kingdom",459,8,19,NA
2020-03-12,"GB","GBR","United Kingdom",459,8,19,NA
2020-03-13,"GB","GBR","United Kingdom",801,8,19,NA
2020-03-14,"GB","GBR","United Kingdom",1143,21,19,NA
2020-03-15,"GB","GBR","United Kingdom",1144,21,19,NA
2020-03-16,"GB","GBR","United Kingdom",1551,56,21,NA
2020-03-17,"GB","GBR","United Kingdom",1960,56,53,NA
2020-03-18,"GB","GBR","United Kingdom",2642,72,67,NA
2020-03-19,"GB","GBR","United Kingdom",2716,138,67,NA
2020-03-20,"GB","GBR","United Kingdom",4014,178,67,NA
2020-03-21,"GB","GBR","United Kingdom",5067,234,67,NA
2020-03-22,"GB","GBR","United Kingdom",5741,282,95,5364
2020-03-23,"GB","GBR","United Kingdom",6726,336,140,6250
2020-03-24,"GB","GBR","United Kingdom",8164,423,140,7601
2020-03-25,"GB","GBR","United Kingdom",9640,466,140,9034
2020-03-26,"GB","GBR","United Kingdom",11812,580,150,11082
2020-03-27,"GB","GBR","United Kingdom",14745,761,151,13833
2020-03-28,"GB","GBR","United Kingdom",17312,1021,151,16140
2020-03-29,"GB","GBR","United Kingdom",19780,1231,151,18398
2020-03-30,"GB","GBR","United Kingdom",22453,1411,171,20871
2020-03-31,"GB","GBR","United Kingdom",25481,1793,179,23509
2020-04-01,"GB","GBR","United Kingdom",29865,2357,179,27329
2020-04-02,"GB","GBR","United Kingdom",34173,2926,192,31055
2020-04-03,"GB","GBR","United Kingdom",38689,3611,208,34870
2020-04-04,"GB","GBR","United Kingdom",42477,4320,215,37942
2020-04-05,"GB","GBR","United Kingdom",48436,4943,229,43264
2020-04-06,"GB","GBR","United Kingdom",52279,5385,287,46607
2020-04-07,"GB","GBR","United Kingdom",55949,6171,325,49453
2020-04-08,"GB","GBR","United Kingdom",61474,7111,345,54018
2020-04-09,"GB","GBR","United Kingdom",65872,7993,359,57520
2020-04-10,"GB","GBR","United Kingdom",74605,8974,588,65043
2020-04-11,"GB","GBR","United Kingdom",79874,9892,622,69360
2020-04-12,"GB","GBR","United Kingdom",85206,10629,626,73951
2020-04-13,"GB","GBR","United Kingdom",89570,11347,304,77919
2020-04-14,"GB","GBR","United Kingdom",94845,12129,323,82393
2020-04-15,"GB","GBR","United Kingdom",99483,12894,368,86221
2020-04-16,"GB","GBR","United Kingdom",104145,13759,375,90011
2020-04-17,"GB","GBR","United Kingdom",109769,14607,394,94768
2020-04-18,"GB","GBR","United Kingdom",115314,15498,414,99402
2020-04-19,"GB","GBR","United Kingdom",121172,16095,436,104641
2020-04-20,"GB","GBR","United Kingdom",125856,16550,446,108860
2020-04-21,"GB","GBR","United Kingdom",130172,17378,638,112156
2020-04-22,"GB","GBR","United Kingdom",134638,18151,683,115804
2020-04-23,"GB","GBR","United Kingdom",139246,18791,712,119743
2020-04-24,"GB","GBR","United Kingdom",144640,19567,724,124349
2020-04-25,"GB","GBR","United Kingdom",149569,20381,774,128414
2020-04-26,"GB","GBR","United Kingdom",154037,20794,778,132465
2020-04-27,"GB","GBR","United Kingdom",158348,21157,807,136384
2020-04-28,"GB","GBR","United Kingdom",162350,21745,813,139792
2020-04-29,"GB","GBR","United Kingdom",166441,26166,857,139418
2020-04-30,"GB","GBR","United Kingdom",172481,26842,859,144780
2020-05-01,"GB","GBR","United Kingdom",178685,27583,892,150210
2020-05-02,"GB","GBR","United Kingdom",183500,28205,896,154399
2020-05-03,"GB","GBR","United Kingdom",187842,28520,901,158421
2020-05-04,"GB","GBR","United Kingdom",191832,28809,910,162113
2020-05-05,"GB","GBR","United Kingdom",196243,29501,926,165816
2020-05-06,"GB","GBR","United Kingdom",202359,30150,934,171275
2020-05-07,"GB","GBR","United Kingdom",207977,30689,970,176318
2020-05-08,"GB","GBR","United Kingdom",212629,31316,997,180316
2020-05-09,"GB","GBR","United Kingdom",216525,31662,1001,183862
2020-05-10,"GB","GBR","United Kingdom",220449,31930,1002,187517
2020-05-11,"GB","GBR","United Kingdom",224332,32141,1015,191176
2020-05-12,"GB","GBR","United Kingdom",227741,32769,1023,193949
2020-05-13,"GB","GBR","United Kingdom",230985,33264,1032,196689
2020-05-14,"GB","GBR","United Kingdom",234440,33693,1043,199704
2020-05-15,"GB","GBR","United Kingdom",238004,34078,1047,202879
2020-05-16,"GB","GBR","United Kingdom",241461,34546,1058,205857
2020-05-17,"GB","GBR","United Kingdom",244995,34716,1058,209221
2020-05-18,"GB","GBR","United Kingdom",247709,34876,1090,211743
2020-05-19,"GB","GBR","United Kingdom",250138,35422,1099,213617
2020-05-20,"GB","GBR","United Kingdom",249619,35786,1116,212717
2020-05-21,"GB","GBR","United Kingdom",252246,36124,1134,214988
2020-05-22,"GB","GBR","United Kingdom",255544,36475,1142,217927
2020-05-23,"GB","GBR","United Kingdom",258504,36757,1149,220600
2020-05-24,"GB","GBR","United Kingdom",260916,36875,1151,222894
2020-05-25,"GB","GBR","United Kingdom",262547,36996,1161,224393
2020-05-26,"GB","GBR","United Kingdom",266599,37130,1161,228308
2020-05-27,"GB","GBR","United Kingdom",268619,37542,1166,229911
2020-05-28,"GB","GBR","United Kingdom",270508,37919,1167,231422
2020-05-29,"GB","GBR","United Kingdom",272607,38243,1172,233192
2020-05-30,"GB","GBR","United Kingdom",274219,38458,1187,234584
2020-05-31,"GB","GBR","United Kingdom",276156,38571,1190,236408
2020-06-01,"GB","GBR","United Kingdom",277736,39127,1221,237401
2020-06-02,"GB","GBR","United Kingdom",279392,39452,1224,238730
2020-06-03,"GB","GBR","United Kingdom",281270,39811,1212,240247
2020-06-04,"GB","GBR","United Kingdom",283079,39987,1219,241873
2020-06-05,"GB","GBR","United Kingdom",284734,40344,1228,243162
2020-06-06,"GB","GBR","United Kingdom",286294,40548,1230,244516
2020-06-07,"GB","GBR","United Kingdom",287621,40625,1239,245757
2020-06-08,"GB","GBR","United Kingdom",288834,40680,1255,246899
2020-06-09,"GB","GBR","United Kingdom",290581,40968,1257,248356
2020-06-10,"GB","GBR","United Kingdom",291588,41213,1269,249106
2020-06-11,"GB","GBR","United Kingdom",292860,41364,1278,250218
2020-06-12,"GB","GBR","United Kingdom",294402,41566,1282,251554
2020-06-13,"GB","GBR","United Kingdom",295828,41747,1283,252798
2020-06-14,"GB","GBR","United Kingdom",297342,41783,1283,254276
2020-06-15,"GB","GBR","United Kingdom",298315,41821,1284,255210
2020-06-16,"GB","GBR","United Kingdom",299600,42054,1293,256253
2020-06-17,"GB","GBR","United Kingdom",300717,42238,1304,257175
2020-06-18,"GB","GBR","United Kingdom",301935,42373,1313,258249
2020-06-19,"GB","GBR","United Kingdom",303285,42546,1319,259420
2020-06-20,"GB","GBR","United Kingdom",304580,42674,1319,260587
2020-06-21,"GB","GBR","United Kingdom",305803,42717,1319,261767
2020-06-22,"GB","GBR","United Kingdom",306761,42731,1322,262708
2020-06-23,"GB","GBR","United Kingdom",307682,43011,1330,263341
2020-06-24,"GB","GBR","United Kingdom",308337,43165,1345,263827
2020-06-25,"GB","GBR","United Kingdom",309455,43314,1361,264780
2020-06-26,"GB","GBR","United Kingdom",310836,43498,1363,265975
2020-06-27,"GB","GBR","United Kingdom",311727,43598,1364,266765
2020-06-28,"GB","GBR","United Kingdom",312640,43634,1364,267642
2020-06-29,"GB","GBR","United Kingdom",313470,43659,1368,268443
2020-06-30,"GB","GBR","United Kingdom",314160,43815,1370,268975
