"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-02-19,"IR","IRN","Iran",2,2,0,NA
2020-02-20,"IR","IRN","Iran",5,2,0,NA
2020-02-21,"IR","IRN","Iran",18,4,0,NA
2020-02-22,"IR","IRN","Iran",28,5,0,NA
2020-02-23,"IR","IRN","Iran",43,8,0,NA
2020-02-24,"IR","IRN","Iran",61,12,0,NA
2020-02-25,"IR","IRN","Iran",95,16,0,NA
2020-02-26,"IR","IRN","Iran",139,19,49,NA
2020-02-27,"IR","IRN","Iran",245,26,49,NA
2020-02-28,"IR","IRN","Iran",388,34,73,NA
2020-02-29,"IR","IRN","Iran",593,43,123,NA
2020-03-01,"IR","IRN","Iran",978,54,175,NA
2020-03-02,"IR","IRN","Iran",1501,66,291,NA
2020-03-03,"IR","IRN","Iran",2336,77,291,NA
2020-03-04,"IR","IRN","Iran",2922,92,552,NA
2020-03-05,"IR","IRN","Iran",3513,107,739,NA
2020-03-06,"IR","IRN","Iran",4747,124,913,NA
2020-03-07,"IR","IRN","Iran",5823,145,1669,NA
2020-03-08,"IR","IRN","Iran",6566,194,2134,NA
2020-03-09,"IR","IRN","Iran",7161,237,2394,NA
2020-03-11,"IR","IRN","Iran",9000,354,2959,NA
2020-03-12,"IR","IRN","Iran",10075,429,2959,NA
2020-03-13,"IR","IRN","Iran",11364,514,2959,NA
2020-03-14,"IR","IRN","Iran",12729,611,2959,NA
2020-03-15,"IR","IRN","Iran",13938,724,4590,NA
2020-03-16,"IR","IRN","Iran",14991,853,4590,NA
2020-03-17,"IR","IRN","Iran",16169,988,5389,NA
2020-03-18,"IR","IRN","Iran",17361,1135,5389,NA
2020-03-19,"IR","IRN","Iran",18407,1284,5710,NA
2020-03-20,"IR","IRN","Iran",19644,1433,6745,NA
2020-03-21,"IR","IRN","Iran",20610,1556,7635,NA
2020-03-22,"IR","IRN","Iran",21638,1685,7635,12318
2020-03-23,"IR","IRN","Iran",23049,1812,8376,12861
2020-03-24,"IR","IRN","Iran",24811,1934,8913,13964
2020-03-25,"IR","IRN","Iran",27017,2077,9625,15315
2020-03-26,"IR","IRN","Iran",29406,2234,10457,16715
2020-03-27,"IR","IRN","Iran",32332,2378,11133,18821
2020-03-28,"IR","IRN","Iran",35408,2517,11679,21212
2020-03-29,"IR","IRN","Iran",38309,2640,12391,23278
2020-03-30,"IR","IRN","Iran",41495,2757,13911,24827
2020-03-31,"IR","IRN","Iran",44605,2898,14656,27051
2020-04-01,"IR","IRN","Iran",47593,3036,15473,29084
2020-04-02,"IR","IRN","Iran",50468,3160,16711,30597
2020-04-03,"IR","IRN","Iran",53183,3294,17935,31954
2020-04-04,"IR","IRN","Iran",55743,3452,19736,32555
2020-04-05,"IR","IRN","Iran",58226,3603,19736,34887
2020-04-06,"IR","IRN","Iran",60500,3739,24236,32525
2020-04-07,"IR","IRN","Iran",62589,3872,27039,31678
2020-04-08,"IR","IRN","Iran",64586,3993,29812,30781
2020-04-09,"IR","IRN","Iran",66220,4110,32309,29801
2020-04-10,"IR","IRN","Iran",68192,4232,35465,28495
2020-04-11,"IR","IRN","Iran",70029,4357,41947,23725
2020-04-12,"IR","IRN","Iran",71686,4474,43894,23318
2020-04-13,"IR","IRN","Iran",73303,4585,45983,22735
2020-04-14,"IR","IRN","Iran",74877,4683,48129,22065
2020-04-15,"IR","IRN","Iran",76389,4777,49933,21679
2020-04-16,"IR","IRN","Iran",77995,4869,52229,20897
2020-04-17,"IR","IRN","Iran",79494,4958,54064,20472
2020-04-18,"IR","IRN","Iran",80868,5031,55987,19850
2020-04-19,"IR","IRN","Iran",82211,5118,57023,20070
2020-04-20,"IR","IRN","Iran",83505,5209,59273,19023
2020-04-21,"IR","IRN","Iran",84802,5297,60965,18540
2020-04-22,"IR","IRN","Iran",85996,5391,63113,17492
2020-04-23,"IR","IRN","Iran",87026,5481,64843,16702
2020-04-24,"IR","IRN","Iran",88194,5574,66599,16021
2020-04-25,"IR","IRN","Iran",89328,5650,68193,15485
2020-04-26,"IR","IRN","Iran",90481,5710,69657,15114
2020-04-27,"IR","IRN","Iran",91472,5806,70933,14733
2020-04-28,"IR","IRN","Iran",92584,5877,72439,14268
2020-04-29,"IR","IRN","Iran",93657,5957,73791,13909
2020-04-30,"IR","IRN","Iran",94640,6028,75103,13509
2020-05-01,"IR","IRN","Iran",95646,6091,76318,13237
2020-05-02,"IR","IRN","Iran",96448,6156,77350,12942
2020-05-03,"IR","IRN","Iran",97424,6203,78422,12799
2020-05-04,"IR","IRN","Iran",98647,6277,79379,12991
2020-05-05,"IR","IRN","Iran",99970,6340,80475,13155
2020-05-06,"IR","IRN","Iran",101650,6418,81587,13645
2020-05-07,"IR","IRN","Iran",103135,6486,82744,13905
2020-05-08,"IR","IRN","Iran",104691,6541,83837,14313
2020-05-09,"IR","IRN","Iran",106220,6589,85064,14567
2020-05-10,"IR","IRN","Iran",107603,6640,86143,14820
2020-05-11,"IR","IRN","Iran",109286,6685,87422,15179
2020-05-12,"IR","IRN","Iran",110767,6733,88357,15677
2020-05-13,"IR","IRN","Iran",112725,6783,89428,16514
2020-05-14,"IR","IRN","Iran",114533,6854,90539,17140
2020-05-15,"IR","IRN","Iran",116635,6902,91836,17897
2020-05-16,"IR","IRN","Iran",118392,6937,93147,18308
2020-05-17,"IR","IRN","Iran",120198,6988,94464,18746
2020-05-18,"IR","IRN","Iran",122492,7057,95661,19774
2020-05-19,"IR","IRN","Iran",124603,7119,97173,20311
2020-05-20,"IR","IRN","Iran",126949,7183,98808,20958
2020-05-21,"IR","IRN","Iran",129341,7249,100564,21528
2020-05-22,"IR","IRN","Iran",131652,7300,102276,22076
2020-05-23,"IR","IRN","Iran",133521,7359,104072,22090
2020-05-24,"IR","IRN","Iran",135701,7417,105801,22483
2020-05-25,"IR","IRN","Iran",137724,7451,107713,22560
2020-05-26,"IR","IRN","Iran",139511,7508,109437,22566
2020-05-27,"IR","IRN","Iran",141591,7564,111176,22851
2020-05-28,"IR","IRN","Iran",143849,7627,112988,23234
2020-05-29,"IR","IRN","Iran",146668,7677,114931,24060
2020-05-30,"IR","IRN","Iran",148950,7734,116827,24389
2020-05-31,"IR","IRN","Iran",151466,7797,118848,24821
2020-06-01,"IR","IRN","Iran",154445,7878,121004,25563
2020-06-02,"IR","IRN","Iran",157562,7942,123077,26543
2020-06-03,"IR","IRN","Iran",160696,8012,125206,27478
2020-06-04,"IR","IRN","Iran",164270,8071,127485,28714
2020-06-05,"IR","IRN","Iran",167156,8134,129741,29281
2020-06-06,"IR","IRN","Iran",169425,8209,132038,29178
2020-06-07,"IR","IRN","Iran",171789,8281,134349,29159
2020-06-08,"IR","IRN","Iran",173832,8351,136360,29121
2020-06-09,"IR","IRN","Iran",175927,8425,138457,29045
2020-06-10,"IR","IRN","Iran",177938,8506,140590,28842
2020-06-11,"IR","IRN","Iran",180156,8584,142663,28909
2020-06-12,"IR","IRN","Iran",182525,8659,144649,29217
2020-06-13,"IR","IRN","Iran",184955,8730,146748,29477
2020-06-14,"IR","IRN","Iran",187427,8837,148674,29916
2020-06-15,"IR","IRN","Iran",189876,8950,150590,30336
2020-06-16,"IR","IRN","Iran",192439,9065,152675,30699
2020-06-17,"IR","IRN","Iran",195051,9185,154812,31054
2020-06-18,"IR","IRN","Iran",197647,9272,156991,31384
2020-06-19,"IR","IRN","Iran",200262,9392,159192,31678
2020-06-20,"IR","IRN","Iran",202584,9507,161384,31693
2020-06-21,"IR","IRN","Iran",204952,9623,163591,31738
2020-06-22,"IR","IRN","Iran",207525,9742,166427,31356
2020-06-23,"IR","IRN","Iran",209970,9863,169160,30947
2020-06-24,"IR","IRN","Iran",212501,9996,172096,30409
2020-06-25,"IR","IRN","Iran",215096,10130,175103,29863
2020-06-26,"IR","IRN","Iran",217724,10239,177852,29633
2020-06-27,"IR","IRN","Iran",220180,10364,180661,29155
2020-06-28,"IR","IRN","Iran",222669,10508,183310,28851
2020-06-29,"IR","IRN","Iran",225205,10670,186180,28355
2020-06-30,"IR","IRN","Iran",227662,10817,188758,28087
2020-07-01,"IR","IRN","Iran",230211,10958,191487,27766
2020-07-02,"IR","IRN","Iran",232863,11106,194098,27659
2020-07-03,"IR","IRN","Iran",235429,11260,196446,27723
2020-07-04,"IR","IRN","Iran",237878,11408,198949,27521
2020-07-05,"IR","IRN","Iran",240438,11571,201330,27537
2020-07-06,"IR","IRN","Iran",243051,11731,204083,27237
2020-07-07,"IR","IRN","Iran",245688,11931,207000,26757
2020-07-08,"IR","IRN","Iran",248379,12084,209463,26832
2020-07-09,"IR","IRN","Iran",250458,12305,212176,25977
2020-07-10,"IR","IRN","Iran",252720,12447,215015,25258
2020-07-11,"IR","IRN","Iran",255117,12635,217666,24816
2020-07-12,"IR","IRN","Iran",257303,12829,219993,24481
2020-07-13,"IR","IRN","Iran",259652,13032,222539,24081
2020-07-14,"IR","IRN","Iran",262173,13211,225270,23692
2020-07-15,"IR","IRN","Iran",264561,13410,227561,23590
2020-07-16,"IR","IRN","Iran",267061,13608,230608,22845
2020-07-17,"IR","IRN","Iran",269440,13791,232873,22776
2020-07-18,"IR","IRN","Iran",271606,13979,235300,22327
2020-07-19,"IR","IRN","Iran",273788,14188,237788,21812
2020-07-20,"IR","IRN","Iran",276202,14405,240087,21710
2020-07-21,"IR","IRN","Iran",278827,14634,242351,21842
2020-07-22,"IR","IRN","Iran",281413,14853,244840,21720
2020-07-23,"IR","IRN","Iran",284034,15074,247230,21730
2020-07-24,"IR","IRN","Iran",286523,15289,249212,22022
2020-07-25,"IR","IRN","Iran",288839,15484,251319,22036
2020-07-26,"IR","IRN","Iran",291172,15700,253213,22259
2020-07-27,"IR","IRN","Iran",293606,15912,255144,22550
2020-07-28,"IR","IRN","Iran",296273,16147,257019,23107
2020-07-29,"IR","IRN","Iran",298909,16343,259116,23450
2020-07-30,"IR","IRN","Iran",301530,16569,261200,23761
2020-07-31,"IR","IRN","Iran",304204,16766,263519,23919
2020-08-01,"IR","IRN","Iran",306752,16982,265830,23940
2020-08-02,"IR","IRN","Iran",309437,17190,268102,24145
2020-08-03,"IR","IRN","Iran",312035,17405,270228,24402
2020-08-04,"IR","IRN","Iran",314786,17617,272535,24634
2020-08-05,"IR","IRN","Iran",317483,17802,274932,24749
2020-08-06,"IR","IRN","Iran",320117,17976,277463,24678
2020-08-07,"IR","IRN","Iran",322567,18132,279724,24711
2020-08-08,"IR","IRN","Iran",324692,18264,282122,24306
2020-08-09,"IR","IRN","Iran",326712,18427,284371,23914
2020-08-10,"IR","IRN","Iran",328844,18616,286642,23586
2020-08-11,"IR","IRN","Iran",331189,18800,288620,23769
2020-08-12,"IR","IRN","Iran",333699,18988,290244,24467
2020-08-13,"IR","IRN","Iran",336324,19162,292058,25104
2020-08-14,"IR","IRN","Iran",338825,19331,293811,25683
2020-08-15,"IR","IRN","Iran",341070,19492,295630,25948
2020-08-16,"IR","IRN","Iran",343203,19639,297486,26078
2020-08-17,"IR","IRN","Iran",345450,19804,299157,26489
2020-08-18,"IR","IRN","Iran",347835,19972,300881,26982
2020-08-19,"IR","IRN","Iran",350279,20125,302528,27626
2020-08-20,"IR","IRN","Iran",352558,20264,304236,28058
2020-08-21,"IR","IRN","Iran",354764,20376,305866,28522
2020-08-22,"IR","IRN","Iran",356792,20502,307702,28588
2020-08-23,"IR","IRN","Iran",358905,20643,309464,28798
2020-08-24,"IR","IRN","Iran",361150,20776,311365,29009
2020-08-25,"IR","IRN","Iran",363363,20901,313058,29404
2020-08-26,"IR","IRN","Iran",365606,21020,314870,29716
2020-08-27,"IR","IRN","Iran",367796,21137,316638,30021
2020-08-28,"IR","IRN","Iran",369911,21249,318270,30392
2020-08-29,"IR","IRN","Iran",371816,21359,319847,30610
2020-08-30,"IR","IRN","Iran",373570,21462,321421,30687
2020-08-31,"IR","IRN","Iran",375212,21571,323233,30408
2020-09-01,"IR","IRN","Iran",376894,21672,325124,30098
2020-09-02,"IR","IRN","Iran",378752,21797,326801,30154
2020-09-03,"IR","IRN","Iran",380746,21926,328595,30225
2020-09-04,"IR","IRN","Iran",382772,22044,330308,30420
2020-09-05,"IR","IRN","Iran",384666,22154,332131,30381
2020-09-06,"IR","IRN","Iran",386658,22293,333900,30465
2020-09-07,"IR","IRN","Iran",388810,22410,335572,30828
2020-09-08,"IR","IRN","Iran",391112,22542,337414,31156
2020-09-09,"IR","IRN","Iran",393425,22669,339111,31645
2020-09-10,"IR","IRN","Iran",395488,22798,340842,31848
2020-09-11,"IR","IRN","Iran",397801,22913,342539,32349
2020-09-12,"IR","IRN","Iran",399940,23029,344516,32395
2020-09-13,"IR","IRN","Iran",402029,23157,346242,32630
2020-09-14,"IR","IRN","Iran",404648,23313,348013,33322
2020-09-15,"IR","IRN","Iran",407353,23453,349984,33916
2020-09-16,"IR","IRN","Iran",410334,23632,352019,34683
