"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-01-31,"SE","SWE","Sweden",1,NA,NA,NA
2020-02-01,"SE","SWE","Sweden",1,0,0,NA
2020-02-02,"SE","SWE","Sweden",1,0,0,NA
2020-02-03,"SE","SWE","Sweden",1,0,0,NA
2020-02-04,"SE","SWE","Sweden",1,0,0,NA
2020-02-05,"SE","SWE","Sweden",1,0,0,NA
2020-02-06,"SE","SWE","Sweden",1,0,0,NA
2020-02-07,"SE","SWE","Sweden",1,0,0,NA
2020-02-08,"SE","SWE","Sweden",1,0,0,NA
2020-02-09,"SE","SWE","Sweden",1,0,0,NA
2020-02-10,"SE","SWE","Sweden",1,0,0,NA
2020-02-11,"SE","SWE","Sweden",1,0,0,NA
2020-02-12,"SE","SWE","Sweden",1,0,0,NA
2020-02-13,"SE","SWE","Sweden",1,0,0,NA
2020-02-14,"SE","SWE","Sweden",1,0,0,NA
2020-02-15,"SE","SWE","Sweden",1,0,0,NA
2020-02-16,"SE","SWE","Sweden",1,0,0,NA
2020-02-17,"SE","SWE","Sweden",1,0,0,NA
2020-02-18,"SE","SWE","Sweden",1,0,0,NA
2020-02-19,"SE","SWE","Sweden",1,0,0,NA
2020-02-20,"SE","SWE","Sweden",1,0,0,NA
2020-02-21,"SE","SWE","Sweden",1,0,0,NA
2020-02-22,"SE","SWE","Sweden",1,0,0,NA
2020-02-23,"SE","SWE","Sweden",1,0,0,NA
2020-02-24,"SE","SWE","Sweden",1,0,0,NA
2020-02-25,"SE","SWE","Sweden",1,0,0,NA
2020-02-26,"SE","SWE","Sweden",2,0,0,NA
2020-02-27,"SE","SWE","Sweden",7,0,0,NA
2020-02-28,"SE","SWE","Sweden",7,0,0,NA
2020-02-29,"SE","SWE","Sweden",12,0,0,NA
2020-03-01,"SE","SWE","Sweden",14,0,0,NA
2020-03-02,"SE","SWE","Sweden",15,0,0,NA
2020-03-03,"SE","SWE","Sweden",21,0,0,NA
2020-03-04,"SE","SWE","Sweden",35,0,0,NA
2020-03-05,"SE","SWE","Sweden",94,0,0,NA
2020-03-06,"SE","SWE","Sweden",101,0,0,NA
2020-03-07,"SE","SWE","Sweden",161,0,0,NA
2020-03-08,"SE","SWE","Sweden",203,0,0,NA
2020-03-09,"SE","SWE","Sweden",248,0,1,NA
2020-03-10,"SE","SWE","Sweden",355,0,1,NA
2020-03-11,"SE","SWE","Sweden",500,1,1,NA
2020-03-12,"SE","SWE","Sweden",599,1,1,NA
2020-03-13,"SE","SWE","Sweden",814,1,1,NA
2020-03-14,"SE","SWE","Sweden",961,2,1,NA
2020-03-15,"SE","SWE","Sweden",1022,3,1,NA
2020-03-16,"SE","SWE","Sweden",1103,6,1,NA
2020-03-17,"SE","SWE","Sweden",1190,7,1,NA
2020-03-18,"SE","SWE","Sweden",1279,10,1,NA
2020-03-19,"SE","SWE","Sweden",1439,11,16,NA
2020-03-20,"SE","SWE","Sweden",1639,16,16,NA
2020-03-21,"SE","SWE","Sweden",1763,20,16,NA
2020-03-22,"SE","SWE","Sweden",1931,21,16,1894
2020-03-23,"SE","SWE","Sweden",2046,25,16,2005
2020-03-24,"SE","SWE","Sweden",2286,36,16,2234
2020-03-25,"SE","SWE","Sweden",2526,62,16,2448
2020-03-26,"SE","SWE","Sweden",2840,77,16,2747
2020-03-27,"SE","SWE","Sweden",3069,105,16,2948
2020-03-28,"SE","SWE","Sweden",3447,105,16,3326
2020-03-29,"SE","SWE","Sweden",3700,110,16,3574
2020-03-30,"SE","SWE","Sweden",4028,146,16,3866
2020-03-31,"SE","SWE","Sweden",4435,180,16,4239
2020-04-01,"SE","SWE","Sweden",4947,239,103,4605
2020-04-02,"SE","SWE","Sweden",5568,308,103,5157
2020-04-03,"SE","SWE","Sweden",6131,358,205,5568
2020-04-04,"SE","SWE","Sweden",6443,373,205,5865
2020-04-05,"SE","SWE","Sweden",6830,401,205,6224
2020-04-06,"SE","SWE","Sweden",7206,477,205,6524
2020-04-07,"SE","SWE","Sweden",7693,591,205,6897
2020-04-08,"SE","SWE","Sweden",8419,687,205,7527
2020-04-09,"SE","SWE","Sweden",9141,793,205,8143
2020-04-10,"SE","SWE","Sweden",9685,870,381,8434
2020-04-11,"SE","SWE","Sweden",10151,887,381,8883
2020-04-12,"SE","SWE","Sweden",10483,899,381,9203
2020-04-13,"SE","SWE","Sweden",10948,919,381,9648
2020-04-14,"SE","SWE","Sweden",11445,1033,381,10031
2020-04-15,"SE","SWE","Sweden",11927,1203,381,10343
2020-04-16,"SE","SWE","Sweden",12540,1333,550,10657
2020-04-17,"SE","SWE","Sweden",13216,1400,550,11266
2020-04-18,"SE","SWE","Sweden",13822,1511,550,11761
2020-04-19,"SE","SWE","Sweden",14385,1540,550,12295
2020-04-20,"SE","SWE","Sweden",14777,1580,550,12647
2020-04-21,"SE","SWE","Sweden",15322,1765,550,13007
2020-04-22,"SE","SWE","Sweden",16004,1937,550,13517
2020-04-23,"SE","SWE","Sweden",16755,2021,550,14184
2020-04-24,"SE","SWE","Sweden",17567,2152,1005,14410
2020-04-25,"SE","SWE","Sweden",18177,2192,1005,14980
2020-04-26,"SE","SWE","Sweden",18640,2194,1005,15441
2020-04-27,"SE","SWE","Sweden",18926,2274,1005,15647
2020-04-28,"SE","SWE","Sweden",19621,2355,1005,16261
2020-04-29,"SE","SWE","Sweden",20302,2462,1005,16835
2020-04-30,"SE","SWE","Sweden",21092,2586,1005,17501
2020-05-01,"SE","SWE","Sweden",21520,2653,1005,17862
2020-05-02,"SE","SWE","Sweden",22082,2669,1005,18408
