"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-04-30,"TJ","TJK","Tajikistan",15,0,0,15
2020-05-01,"TJ","TJK","Tajikistan",15,0,0,15
2020-05-02,"TJ","TJK","Tajikistan",76,2,0,74
2020-05-03,"TJ","TJK","Tajikistan",128,2,0,126
2020-05-04,"TJ","TJK","Tajikistan",230,3,0,227
2020-05-05,"TJ","TJK","Tajikistan",293,5,0,288
2020-05-06,"TJ","TJK","Tajikistan",379,8,0,371
2020-05-07,"TJ","TJK","Tajikistan",461,12,0,449
2020-05-08,"TJ","TJK","Tajikistan",522,12,0,510
2020-05-09,"TJ","TJK","Tajikistan",612,20,0,592
2020-05-10,"TJ","TJK","Tajikistan",612,20,0,592
2020-05-11,"TJ","TJK","Tajikistan",661,21,0,640
2020-05-12,"TJ","TJK","Tajikistan",729,21,0,708
2020-05-13,"TJ","TJK","Tajikistan",801,23,0,778
2020-05-14,"TJ","TJK","Tajikistan",907,29,0,878
2020-05-15,"TJ","TJK","Tajikistan",1118,33,0,1085
2020-05-16,"TJ","TJK","Tajikistan",1322,36,0,1286
2020-05-17,"TJ","TJK","Tajikistan",1524,39,0,1485
2020-05-18,"TJ","TJK","Tajikistan",1729,41,0,1688
2020-05-19,"TJ","TJK","Tajikistan",1936,41,641,1254
2020-05-20,"TJ","TJK","Tajikistan",2140,41,470,1629
2020-05-21,"TJ","TJK","Tajikistan",2350,44,470,1836
2020-05-22,"TJ","TJK","Tajikistan",2551,44,1089,1418
2020-05-23,"TJ","TJK","Tajikistan",2738,44,1223,1471
2020-05-24,"TJ","TJK","Tajikistan",2929,46,1301,1582
2020-05-25,"TJ","TJK","Tajikistan",3100,46,1395,1659
2020-05-26,"TJ","TJK","Tajikistan",3266,47,1417,1802
2020-05-27,"TJ","TJK","Tajikistan",3424,47,1575,1802
2020-05-28,"TJ","TJK","Tajikistan",3563,47,1674,1842
2020-05-29,"TJ","TJK","Tajikistan",3686,47,1769,1870
2020-05-30,"TJ","TJK","Tajikistan",3807,47,1865,1895
2020-05-31,"TJ","TJK","Tajikistan",3930,47,2004,1879
2020-06-01,"TJ","TJK","Tajikistan",4013,47,2089,1877
2020-06-02,"TJ","TJK","Tajikistan",4100,47,2217,1836
2020-06-03,"TJ","TJK","Tajikistan",4191,48,2347,1796
2020-06-04,"TJ","TJK","Tajikistan",4289,48,2401,1840
2020-06-05,"TJ","TJK","Tajikistan",4370,48,2491,1831
2020-06-06,"TJ","TJK","Tajikistan",4453,48,2583,1822
2020-06-07,"TJ","TJK","Tajikistan",4529,48,2673,1808
2020-06-08,"TJ","TJK","Tajikistan",4609,48,2763,1798
2020-06-09,"TJ","TJK","Tajikistan",4690,48,2815,1827
2020-06-10,"TJ","TJK","Tajikistan",4763,48,2947,1768
2020-06-11,"TJ","TJK","Tajikistan",4834,49,3062,1723
2020-06-12,"TJ","TJK","Tajikistan",4902,49,3158,1695
2020-06-13,"TJ","TJK","Tajikistan",4971,50,3288,1633
2020-06-14,"TJ","TJK","Tajikistan",5035,50,3409,1576
2020-06-15,"TJ","TJK","Tajikistan",5097,50,3503,1544
2020-06-16,"TJ","TJK","Tajikistan",5160,50,3624,1486
2020-06-17,"TJ","TJK","Tajikistan",5221,51,3700,1470
2020-06-18,"TJ","TJK","Tajikistan",5279,51,3762,1466
2020-06-19,"TJ","TJK","Tajikistan",5338,51,3830,1457
2020-06-20,"TJ","TJK","Tajikistan",5399,52,3894,1453
2020-06-21,"TJ","TJK","Tajikistan",5457,52,3995,1410
2020-06-22,"TJ","TJK","Tajikistan",5513,52,4039,1422
2020-06-23,"TJ","TJK","Tajikistan",5567,52,4109,1406
2020-06-24,"TJ","TJK","Tajikistan",5630,52,4194,1384
2020-06-25,"TJ","TJK","Tajikistan",5691,52,4267,1372
2020-06-26,"TJ","TJK","Tajikistan",5747,52,4331,1364
2020-06-27,"TJ","TJK","Tajikistan",5799,52,4391,1356
2020-06-28,"TJ","TJK","Tajikistan",5849,52,4448,1349
2020-06-29,"TJ","TJK","Tajikistan",5900,52,4506,1342
2020-06-30,"TJ","TJK","Tajikistan",5900,52,4506,1342
2020-07-01,"TJ","TJK","Tajikistan",6005,52,4627,1326
2020-07-02,"TJ","TJK","Tajikistan",6058,52,4690,1316
2020-07-03,"TJ","TJK","Tajikistan",6058,52,4690,1316
2020-07-04,"TJ","TJK","Tajikistan",6159,52,4809,1298
2020-07-05,"TJ","TJK","Tajikistan",6213,53,4858,1302
2020-07-06,"TJ","TJK","Tajikistan",6262,53,4914,1295
2020-07-07,"TJ","TJK","Tajikistan",6315,53,4965,1297
2020-07-08,"TJ","TJK","Tajikistan",6364,54,5011,1299
2020-07-09,"TJ","TJK","Tajikistan",6410,54,5067,1289
2020-07-10,"TJ","TJK","Tajikistan",6457,55,5115,1287
2020-07-11,"TJ","TJK","Tajikistan",6506,55,5176,1275
2020-07-12,"TJ","TJK","Tajikistan",6552,55,5228,1269
2020-07-13,"TJ","TJK","Tajikistan",6596,55,5278,1263
2020-07-14,"TJ","TJK","Tajikistan",6643,56,5332,1255
2020-07-15,"TJ","TJK","Tajikistan",6695,56,5383,1256
2020-07-16,"TJ","TJK","Tajikistan",6741,56,5431,1254
2020-07-17,"TJ","TJK","Tajikistan",6786,56,5483,1247
2020-07-18,"TJ","TJK","Tajikistan",6834,57,5529,1248
2020-07-19,"TJ","TJK","Tajikistan",6878,57,5578,1243
2020-07-20,"TJ","TJK","Tajikistan",6921,57,5629,1235
2020-07-21,"TJ","TJK","Tajikistan",6967,57,5683,1227
2020-07-22,"TJ","TJK","Tajikistan",7015,58,5741,1216
2020-07-23,"TJ","TJK","Tajikistan",7060,58,5793,1209
2020-07-24,"TJ","TJK","Tajikistan",7104,58,5851,1195
2020-07-25,"TJ","TJK","Tajikistan",7150,59,5906,1185
2020-07-26,"TJ","TJK","Tajikistan",7192,59,5970,1163
2020-07-27,"TJ","TJK","Tajikistan",7235,60,6028,1147
2020-07-28,"TJ","TJK","Tajikistan",7276,60,6065,1151
2020-07-29,"TJ","TJK","Tajikistan",7320,60,6103,1157
2020-07-30,"TJ","TJK","Tajikistan",7366,60,6151,1155
2020-07-31,"TJ","TJK","Tajikistan",7409,60,6193,1156
2020-08-01,"TJ","TJK","Tajikistan",7451,60,6233,1158
2020-08-02,"TJ","TJK","Tajikistan",7495,61,6276,1158
2020-08-03,"TJ","TJK","Tajikistan",7538,61,6317,1160
2020-08-04,"TJ","TJK","Tajikistan",7583,61,6356,1166
2020-08-05,"TJ","TJK","Tajikistan",7625,61,6399,1165
2020-08-06,"TJ","TJK","Tajikistan",7665,62,6443,1160
2020-08-07,"TJ","TJK","Tajikistan",7706,62,6484,1160
2020-08-08,"TJ","TJK","Tajikistan",7706,62,6484,1160
2020-08-09,"TJ","TJK","Tajikistan",7745,62,6484,1199
2020-08-10,"TJ","TJK","Tajikistan",7827,62,6614,1151
2020-08-11,"TJ","TJK","Tajikistan",7871,63,6653,1155
2020-08-12,"TJ","TJK","Tajikistan",7912,63,6696,1153
2020-08-13,"TJ","TJK","Tajikistan",7950,63,6741,1146
2020-08-14,"TJ","TJK","Tajikistan",7989,63,6777,1149
2020-08-15,"TJ","TJK","Tajikistan",8029,64,6815,1150
2020-08-16,"TJ","TJK","Tajikistan",8065,64,6855,1146
2020-08-17,"TJ","TJK","Tajikistan",8099,64,6897,1138
2020-08-18,"TJ","TJK","Tajikistan",8131,65,6935,1131
2020-08-19,"TJ","TJK","Tajikistan",8166,65,6971,1130
2020-08-20,"TJ","TJK","Tajikistan",8203,66,7006,1131
2020-08-21,"TJ","TJK","Tajikistan",8241,66,7040,1135
2020-08-22,"TJ","TJK","Tajikistan",8277,66,7072,1139
2020-08-23,"TJ","TJK","Tajikistan",8311,66,7108,1137
2020-08-24,"TJ","TJK","Tajikistan",8346,67,7142,1137
2020-08-25,"TJ","TJK","Tajikistan",8379,67,7179,1133
2020-08-26,"TJ","TJK","Tajikistan",8413,67,7214,1132
2020-08-27,"TJ","TJK","Tajikistan",8449,68,7246,1135
2020-08-28,"TJ","TJK","Tajikistan",8481,68,7276,1137
2020-08-29,"TJ","TJK","Tajikistan",8516,68,7309,1139
2020-08-30,"TJ","TJK","Tajikistan",8516,68,7309,1139
2020-08-31,"TJ","TJK","Tajikistan",8583,68,7376,1139
2020-09-01,"TJ","TJK","Tajikistan",8619,68,7413,1138
2020-09-02,"TJ","TJK","Tajikistan",8654,69,7447,1138
2020-09-03,"TJ","TJK","Tajikistan",8690,69,7482,1139
2020-09-04,"TJ","TJK","Tajikistan",8724,69,7515,1140
2020-09-05,"TJ","TJK","Tajikistan",8757,70,7549,1138
2020-09-06,"TJ","TJK","Tajikistan",8792,70,7581,1141
2020-09-07,"TJ","TJK","Tajikistan",8824,70,7616,1138
