"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-02-24,"BH","BHR","Bahrain",1,0,0,NA
2020-02-25,"BH","BHR","Bahrain",23,0,0,NA
2020-02-26,"BH","BHR","Bahrain",33,0,0,NA
2020-02-27,"BH","BHR","Bahrain",33,0,0,NA
2020-02-28,"BH","BHR","Bahrain",36,0,0,NA
2020-02-29,"BH","BHR","Bahrain",41,0,0,NA
2020-03-01,"BH","BHR","Bahrain",47,0,0,NA
2020-03-02,"BH","BHR","Bahrain",49,0,0,NA
2020-03-03,"BH","BHR","Bahrain",49,0,0,NA
2020-03-04,"BH","BHR","Bahrain",52,0,0,NA
2020-03-05,"BH","BHR","Bahrain",55,0,0,NA
2020-03-06,"BH","BHR","Bahrain",60,0,4,NA
2020-03-07,"BH","BHR","Bahrain",85,0,4,NA
2020-03-08,"BH","BHR","Bahrain",85,0,4,NA
2020-03-09,"BH","BHR","Bahrain",95,0,14,NA
2020-03-10,"BH","BHR","Bahrain",110,0,22,NA
2020-03-11,"BH","BHR","Bahrain",195,0,35,NA
2020-03-12,"BH","BHR","Bahrain",195,0,35,NA
2020-03-13,"BH","BHR","Bahrain",189,0,44,NA
2020-03-14,"BH","BHR","Bahrain",210,0,44,NA
2020-03-15,"BH","BHR","Bahrain",214,0,60,NA
2020-03-16,"BH","BHR","Bahrain",214,1,77,NA
2020-03-17,"BH","BHR","Bahrain",228,1,81,NA
2020-03-18,"BH","BHR","Bahrain",256,1,88,NA
2020-03-19,"BH","BHR","Bahrain",278,1,100,NA
2020-03-20,"BH","BHR","Bahrain",285,1,100,NA
2020-03-21,"BH","BHR","Bahrain",305,1,125,NA
2020-03-22,"BH","BHR","Bahrain",334,2,149,183
2020-03-23,"BH","BHR","Bahrain",377,2,164,211
2020-03-24,"BH","BHR","Bahrain",392,3,177,212
2020-03-25,"BH","BHR","Bahrain",419,4,177,238
2020-03-26,"BH","BHR","Bahrain",458,4,204,250
2020-03-27,"BH","BHR","Bahrain",466,4,227,235
2020-03-28,"BH","BHR","Bahrain",476,4,265,207
2020-03-29,"BH","BHR","Bahrain",499,4,272,223
2020-03-30,"BH","BHR","Bahrain",515,4,279,232
2020-03-31,"BH","BHR","Bahrain",567,4,295,268
2020-04-01,"BH","BHR","Bahrain",569,4,337,228
2020-04-02,"BH","BHR","Bahrain",643,4,381,258
2020-04-03,"BH","BHR","Bahrain",672,4,382,286
2020-04-04,"BH","BHR","Bahrain",688,4,423,261
2020-04-05,"BH","BHR","Bahrain",700,4,431,265
2020-04-06,"BH","BHR","Bahrain",756,4,458,294
2020-04-07,"BH","BHR","Bahrain",811,5,458,348
2020-04-08,"BH","BHR","Bahrain",823,5,477,341
2020-04-09,"BH","BHR","Bahrain",887,5,519,363
2020-04-10,"BH","BHR","Bahrain",925,6,539,380
2020-04-11,"BH","BHR","Bahrain",1040,6,555,479
2020-04-12,"BH","BHR","Bahrain",1136,6,558,572
2020-04-13,"BH","BHR","Bahrain",1361,6,591,764
2020-04-14,"BH","BHR","Bahrain",1528,7,645,876
2020-04-15,"BH","BHR","Bahrain",1671,7,663,1001
2020-04-16,"BH","BHR","Bahrain",1700,7,703,990
2020-04-17,"BH","BHR","Bahrain",1740,7,725,1008
2020-04-18,"BH","BHR","Bahrain",1773,7,755,1011
2020-04-19,"BH","BHR","Bahrain",1881,7,759,1115
2020-04-20,"BH","BHR","Bahrain",1907,7,769,1131
2020-04-21,"BH","BHR","Bahrain",1973,7,784,1182
2020-04-22,"BH","BHR","Bahrain",2027,7,1026,994
2020-04-23,"BH","BHR","Bahrain",2217,8,1082,1127
2020-04-24,"BH","BHR","Bahrain",2518,8,1113,1397
2020-04-25,"BH","BHR","Bahrain",2588,8,1160,1420
2020-04-26,"BH","BHR","Bahrain",2647,8,1189,1450
2020-04-27,"BH","BHR","Bahrain",2723,8,1218,1497
2020-04-28,"BH","BHR","Bahrain",2811,8,1310,1493
2020-04-29,"BH","BHR","Bahrain",2921,8,1455,1458
2020-04-30,"BH","BHR","Bahrain",3040,8,1500,1532
2020-05-01,"BH","BHR","Bahrain",3170,8,1555,1607
2020-05-02,"BH","BHR","Bahrain",3284,8,1568,1708
2020-05-03,"BH","BHR","Bahrain",3383,8,1718,1657
2020-05-04,"BH","BHR","Bahrain",3533,8,1744,1781
2020-05-05,"BH","BHR","Bahrain",3720,8,1762,1950
2020-05-06,"BH","BHR","Bahrain",3934,8,1860,2066
2020-05-07,"BH","BHR","Bahrain",4199,8,2000,2191
2020-05-08,"BH","BHR","Bahrain",4444,8,2028,2408
2020-05-09,"BH","BHR","Bahrain",4774,8,2055,2711
2020-05-10,"BH","BHR","Bahrain",4941,8,2070,2863
2020-05-11,"BH","BHR","Bahrain",5236,8,2152,3076
2020-05-12,"BH","BHR","Bahrain",5531,9,2192,3330
2020-05-13,"BH","BHR","Bahrain",5816,10,2205,3601
2020-05-14,"BH","BHR","Bahrain",6198,10,2353,3835
2020-05-15,"BH","BHR","Bahrain",6583,12,2640,3931
2020-05-16,"BH","BHR","Bahrain",6747,12,2762,3973
2020-05-17,"BH","BHR","Bahrain",6956,12,2910,4034
2020-05-18,"BH","BHR","Bahrain",7184,12,2931,4241
2020-05-19,"BH","BHR","Bahrain",7532,12,2952,4568
2020-05-20,"BH","BHR","Bahrain",7888,12,3568,4308
2020-05-21,"BH","BHR","Bahrain",8174,12,3873,4289
2020-05-22,"BH","BHR","Bahrain",8414,12,4096,4306
2020-05-23,"BH","BHR","Bahrain",8802,13,4465,4324
2020-05-24,"BH","BHR","Bahrain",9138,14,4587,4537
2020-05-25,"BH","BHR","Bahrain",9171,14,4753,4404
2020-05-26,"BH","BHR","Bahrain",9366,14,4938,4414
2020-05-27,"BH","BHR","Bahrain",9692,15,5152,4525
2020-05-28,"BH","BHR","Bahrain",10052,15,5419,4618
2020-05-29,"BH","BHR","Bahrain",10449,15,5700,4734
2020-05-30,"BH","BHR","Bahrain",10793,17,5826,4950
2020-05-31,"BH","BHR","Bahrain",11398,19,6673,4706
2020-06-01,"BH","BHR","Bahrain",11871,19,7070,4782
2020-06-02,"BH","BHR","Bahrain",12311,19,7407,4885
2020-06-03,"BH","BHR","Bahrain",12815,20,7410,5385
2020-06-04,"BH","BHR","Bahrain",13296,21,7728,5547
2020-06-05,"BH","BHR","Bahrain",13835,22,8585,5228
2020-06-06,"BH","BHR","Bahrain",14383,24,9056,5303
2020-06-07,"BH","BHR","Bahrain",14763,26,9468,5269
2020-06-08,"BH","BHR","Bahrain",15417,27,10326,5064
2020-06-09,"BH","BHR","Bahrain",15731,29,10606,5096
2020-06-10,"BH","BHR","Bahrain",16200,31,11109,5060
2020-06-11,"BH","BHR","Bahrain",16667,34,11487,5146
2020-06-12,"BH","BHR","Bahrain",17269,36,11903,5330
2020-06-13,"BH","BHR","Bahrain",17713,37,12191,5485
2020-06-14,"BH","BHR","Bahrain",18227,42,12818,5367
2020-06-15,"BH","BHR","Bahrain",19013,46,13267,5700
2020-06-16,"BH","BHR","Bahrain",19553,47,13866,5640
2020-06-17,"BH","BHR","Bahrain",19961,49,14185,5727
2020-06-18,"BH","BHR","Bahrain",20430,55,14696,5679
2020-06-19,"BH","BHR","Bahrain",20916,57,15287,5572
2020-06-20,"BH","BHR","Bahrain",21331,60,15790,5481
2020-06-21,"BH","BHR","Bahrain",21764,63,16419,5282
2020-06-22,"BH","BHR","Bahrain",22407,65,16862,5480
2020-06-23,"BH","BHR","Bahrain",23062,67,17450,5545
2020-06-24,"BH","BHR","Bahrain",23570,69,17977,5524
2020-06-25,"BH","BHR","Bahrain",24081,71,18501,5509
2020-06-26,"BH","BHR","Bahrain",24805,73,19137,5595
2020-06-27,"BH","BHR","Bahrain",25267,78,19781,5408
2020-06-28,"BH","BHR","Bahrain",25705,83,20517,5105
2020-06-29,"BH","BHR","Bahrain",26239,84,20928,5227
2020-06-30,"BH","BHR","Bahrain",26758,87,21331,5340
2020-07-01,"BH","BHR","Bahrain",27414,92,21948,5374
2020-07-02,"BH","BHR","Bahrain",27837,94,22583,5160
2020-07-03,"BH","BHR","Bahrain",28410,95,23318,4997
2020-07-04,"BH","BHR","Bahrain",28857,96,23959,4802
2020-07-05,"BH","BHR","Bahrain",29367,97,24649,4621
2020-07-06,"BH","BHR","Bahrain",29821,98,25178,4545
2020-07-07,"BH","BHR","Bahrain",30321,98,25570,4653
2020-07-08,"BH","BHR","Bahrain",30931,98,26073,4760
2020-07-09,"BH","BHR","Bahrain",31528,103,26520,4905
2020-07-10,"BH","BHR","Bahrain",32039,104,27213,4722
2020-07-11,"BH","BHR","Bahrain",32470,104,27828,4538
2020-07-12,"BH","BHR","Bahrain",32941,108,28425,4408
2020-07-13,"BH","BHR","Bahrain",33476,109,29099,4268
2020-07-14,"BH","BHR","Bahrain",34078,111,29753,4214
2020-07-15,"BH","BHR","Bahrain",34560,117,30320,4123
2020-07-16,"BH","BHR","Bahrain",35084,121,30809,4154
2020-07-17,"BH","BHR","Bahrain",35473,124,31188,4161
2020-07-18,"BH","BHR","Bahrain",36004,124,31765,4115
2020-07-19,"BH","BHR","Bahrain",36422,126,32372,3924
2020-07-20,"BH","BHR","Bahrain",36936,128,32965,3843
2020-07-21,"BH","BHR","Bahrain",37316,129,33455,3732
2020-07-22,"BH","BHR","Bahrain",37637,130,33894,3613
2020-07-23,"BH","BHR","Bahrain",37996,134,34412,3450
2020-07-24,"BH","BHR","Bahrain",38458,136,34826,3496
2020-07-25,"BH","BHR","Bahrain",38747,137,35205,3405
2020-07-26,"BH","BHR","Bahrain",39131,140,35689,3302
2020-07-27,"BH","BHR","Bahrain",39482,141,36110,3231
2020-07-28,"BH","BHR","Bahrain",39921,141,36531,3249
2020-07-29,"BH","BHR","Bahrain",40311,144,36920,3247
2020-07-30,"BH","BHR","Bahrain",40755,146,37357,3252
2020-07-31,"BH","BHR","Bahrain",40982,147,37840,2995
2020-08-01,"BH","BHR","Bahrain",41190,147,38211,2832
2020-08-02,"BH","BHR","Bahrain",41536,147,38666,2723
2020-08-03,"BH","BHR","Bahrain",41835,150,39007,2678
2020-08-04,"BH","BHR","Bahrain",42132,151,39335,2646
2020-08-05,"BH","BHR","Bahrain",42514,154,39576,2784
2020-08-06,"BH","BHR","Bahrain",42889,156,39945,2788
2020-08-07,"BH","BHR","Bahrain",43307,159,40276,2872
2020-08-08,"BH","BHR","Bahrain",43629,161,40549,2919
2020-08-09,"BH","BHR","Bahrain",44011,162,40967,2882
2020-08-10,"BH","BHR","Bahrain",44397,163,41209,3025
2020-08-11,"BH","BHR","Bahrain",44804,165,41504,3135
2020-08-12,"BH","BHR","Bahrain",45264,166,41836,3262
2020-08-13,"BH","BHR","Bahrain",45726,167,42180,3379
2020-08-14,"BH","BHR","Bahrain",46052,168,42469,3415
2020-08-15,"BH","BHR","Bahrain",46430,170,42806,3454
2020-08-16,"BH","BHR","Bahrain",46835,170,43128,3537
2020-08-17,"BH","BHR","Bahrain",47185,173,43529,3483
2020-08-18,"BH","BHR","Bahrain",47581,175,43921,3485
2020-08-19,"BH","BHR","Bahrain",47950,178,44278,3494
2020-08-20,"BH","BHR","Bahrain",48303,179,44628,3496
2020-08-21,"BH","BHR","Bahrain",48661,181,45166,3314
2020-08-22,"BH","BHR","Bahrain",49038,183,45589,3266
2020-08-23,"BH","BHR","Bahrain",49330,184,45981,3165
2020-08-24,"BH","BHR","Bahrain",49719,185,46311,3223
2020-08-25,"BH","BHR","Bahrain",50076,186,46673,3217
2020-08-26,"BH","BHR","Bahrain",50393,186,47049,3158
2020-08-27,"BH","BHR","Bahrain",50756,188,47370,3198
2020-08-28,"BH","BHR","Bahrain",51113,189,47760,3164
2020-08-29,"BH","BHR","Bahrain",51391,189,48275,2927
2020-08-30,"BH","BHR","Bahrain",51574,189,48654,2731
2020-08-31,"BH","BHR","Bahrain",51972,190,49047,2735
2020-09-01,"BH","BHR","Bahrain",52440,190,49395,2855
2020-09-02,"BH","BHR","Bahrain",52807,190,49645,2972
2020-09-03,"BH","BHR","Bahrain",53433,190,50013,3230
2020-09-04,"BH","BHR","Bahrain",54095,195,50323,3577
2020-09-05,"BH","BHR","Bahrain",54771,196,50645,3930
2020-09-06,"BH","BHR","Bahrain",55415,199,50946,4270
2020-09-07,"BH","BHR","Bahrain",56076,200,51240,4636
2020-09-08,"BH","BHR","Bahrain",56778,202,51574,5002
2020-09-09,"BH","BHR","Bahrain",57450,203,51819,5428
2020-09-10,"BH","BHR","Bahrain",58207,207,52284,5716
2020-09-11,"BH","BHR","Bahrain",58839,208,52776,5855
2020-09-12,"BH","BHR","Bahrain",59586,211,53192,6183
2020-09-13,"BH","BHR","Bahrain",60307,212,53681,6414
2020-09-14,"BH","BHR","Bahrain",60965,213,54204,6548
2020-09-15,"BH","BHR","Bahrain",61643,213,54831,6599
2020-09-16,"BH","BHR","Bahrain",62484,216,55444,6824
2020-09-17,"BH","BHR","Bahrain",63189,217,56087,6885
2020-09-18,"BH","BHR","Bahrain",63879,220,56700,6959
2020-09-19,"BH","BHR","Bahrain",64499,221,57299,6979
2020-09-20,"BH","BHR","Bahrain",65039,221,57950,6868
2020-09-21,"BH","BHR","Bahrain",65752,224,58626,6902
2020-09-22,"BH","BHR","Bahrain",66402,227,59367,6808
2020-09-23,"BH","BHR","Bahrain",67014,231,60117,6666
2020-09-24,"BH","BHR","Bahrain",67701,231,60853,6617
2020-09-25,"BH","BHR","Bahrain",68190,236,61475,6479
2020-09-26,"BH","BHR","Bahrain",68775,239,62252,6284
2020-09-27,"BH","BHR","Bahrain",69361,242,62887,6232
2020-09-28,"BH","BHR","Bahrain",69848,245,63549,6054
2020-09-29,"BH","BHR","Bahrain",70422,246,64267,5909
