"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-02-26,"RO","ROU","Romania",1,0,0,NA
2020-02-27,"RO","ROU","Romania",1,0,0,NA
2020-02-28,"RO","ROU","Romania",3,0,0,NA
2020-02-29,"RO","ROU","Romania",3,0,0,NA
2020-03-01,"RO","ROU","Romania",3,0,0,NA
2020-03-02,"RO","ROU","Romania",3,0,0,NA
2020-03-03,"RO","ROU","Romania",3,0,0,NA
2020-03-04,"RO","ROU","Romania",4,0,1,NA
2020-03-05,"RO","ROU","Romania",6,0,1,NA
2020-03-06,"RO","ROU","Romania",9,0,1,NA
2020-03-07,"RO","ROU","Romania",9,0,3,NA
2020-03-08,"RO","ROU","Romania",15,0,3,NA
2020-03-09,"RO","ROU","Romania",15,0,3,NA
2020-03-10,"RO","ROU","Romania",25,0,3,NA
2020-03-11,"RO","ROU","Romania",45,0,6,NA
2020-03-12,"RO","ROU","Romania",49,0,6,NA
2020-03-13,"RO","ROU","Romania",89,0,7,NA
2020-03-14,"RO","ROU","Romania",123,0,9,NA
2020-03-15,"RO","ROU","Romania",131,0,9,NA
2020-03-16,"RO","ROU","Romania",158,0,9,NA
2020-03-17,"RO","ROU","Romania",184,0,16,NA
2020-03-18,"RO","ROU","Romania",260,0,19,NA
2020-03-19,"RO","ROU","Romania",277,0,25,NA
2020-03-20,"RO","ROU","Romania",308,0,25,NA
2020-03-21,"RO","ROU","Romania",367,0,52,NA
2020-03-22,"RO","ROU","Romania",433,3,64,366
2020-03-23,"RO","ROU","Romania",576,7,73,496
2020-03-24,"RO","ROU","Romania",794,11,79,704
2020-03-25,"RO","ROU","Romania",906,17,86,803
2020-03-26,"RO","ROU","Romania",1029,23,94,912
2020-03-27,"RO","ROU","Romania",1292,26,115,1151
2020-03-28,"RO","ROU","Romania",1452,37,139,1276
2020-03-29,"RO","ROU","Romania",1815,43,206,1566
2020-03-30,"RO","ROU","Romania",2109,65,209,1835
2020-03-31,"RO","ROU","Romania",2245,82,220,1943
2020-04-01,"RO","ROU","Romania",2460,92,252,2116
2020-04-02,"RO","ROU","Romania",2738,115,267,2356
2020-04-03,"RO","ROU","Romania",3183,133,283,2767
2020-04-04,"RO","ROU","Romania",3613,146,329,3138
2020-04-05,"RO","ROU","Romania",3864,151,374,3339
2020-04-06,"RO","ROU","Romania",4057,176,406,3475
2020-04-07,"RO","ROU","Romania",4417,197,460,3760
2020-04-08,"RO","ROU","Romania",4761,220,528,4013
2020-04-09,"RO","ROU","Romania",5202,248,647,4307
2020-04-10,"RO","ROU","Romania",5467,270,729,4468
2020-04-11,"RO","ROU","Romania",5990,291,758,4941
2020-04-12,"RO","ROU","Romania",6300,316,852,5132
2020-04-13,"RO","ROU","Romania",6633,331,914,5388
2020-04-14,"RO","ROU","Romania",6879,351,1051,5477
2020-04-15,"RO","ROU","Romania",7216,372,1217,5627
2020-04-16,"RO","ROU","Romania",7707,392,1357,5958
2020-04-17,"RO","ROU","Romania",8067,411,1508,6148
2020-04-18,"RO","ROU","Romania",8418,421,1730,6267
2020-04-19,"RO","ROU","Romania",8746,451,1892,6403
2020-04-20,"RO","ROU","Romania",8936,478,2017,6441
2020-04-21,"RO","ROU","Romania",9242,498,2153,6591
2020-04-22,"RO","ROU","Romania",9710,524,2406,6780
2020-04-23,"RO","ROU","Romania",10096,545,2478,7073
2020-04-24,"RO","ROU","Romania",10417,567,2817,7033
2020-04-25,"RO","ROU","Romania",10635,601,2890,7144
2020-04-26,"RO","ROU","Romania",11036,619,3054,7363
2020-04-27,"RO","ROU","Romania",11339,641,3141,7557
2020-04-28,"RO","ROU","Romania",11616,663,3404,7549
2020-04-29,"RO","ROU","Romania",11978,693,3569,7716
2020-04-30,"RO","ROU","Romania",12240,717,4017,7506
2020-05-01,"RO","ROU","Romania",12567,744,4328,7495
2020-05-02,"RO","ROU","Romania",12732,771,4547,7414
2020-05-03,"RO","ROU","Romania",13163,790,4869,7504
2020-05-04,"RO","ROU","Romania",13512,818,5269,7425
2020-05-05,"RO","ROU","Romania",13837,841,5454,7542
2020-05-06,"RO","ROU","Romania",14107,864,5788,7455
2020-05-07,"RO","ROU","Romania",14499,888,6144,7467
2020-05-08,"RO","ROU","Romania",14811,923,6423,7465
2020-05-09,"RO","ROU","Romania",15131,939,6912,7280
2020-05-10,"RO","ROU","Romania",15362,961,7051,7350
2020-05-11,"RO","ROU","Romania",15588,982,7245,7361
2020-05-12,"RO","ROU","Romania",15778,1002,7685,7091
2020-05-13,"RO","ROU","Romania",16002,1036,7961,7005
2020-05-14,"RO","ROU","Romania",16247,1053,9053,6141
2020-05-15,"RO","ROU","Romania",16437,1070,9370,5997
2020-05-16,"RO","ROU","Romania",16704,1094,9574,6036
2020-05-17,"RO","ROU","Romania",16871,1107,9890,5874
2020-05-18,"RO","ROU","Romania",17036,1120,9930,5986
2020-05-19,"RO","ROU","Romania",17191,1137,10166,5888
2020-05-20,"RO","ROU","Romania",17387,1147,10356,5884
2020-05-21,"RO","ROU","Romania",17585,1156,10581,5848
2020-05-22,"RO","ROU","Romania",17712,1166,10777,5769
2020-05-23,"RO","ROU","Romania",17857,1176,11187,5494
2020-05-24,"RO","ROU","Romania",18070,1185,11399,5486
2020-05-25,"RO","ROU","Romania",18283,1205,11630,5448
2020-05-26,"RO","ROU","Romania",18429,1216,11874,5339
2020-05-27,"RO","ROU","Romania",18594,1227,12162,5205
2020-05-28,"RO","ROU","Romania",18791,1235,12629,4927
2020-05-29,"RO","ROU","Romania",18982,1248,12829,4905
2020-05-30,"RO","ROU","Romania",19133,1259,13046,4828
2020-05-31,"RO","ROU","Romania",19257,1266,13256,4735
2020-06-01,"RO","ROU","Romania",19398,1276,13426,4696
2020-06-02,"RO","ROU","Romania",19517,1288,13526,4703
2020-06-03,"RO","ROU","Romania",19669,1296,13800,4573
2020-06-04,"RO","ROU","Romania",19907,1305,13919,4683
2020-06-05,"RO","ROU","Romania",20103,1316,14145,4642
2020-06-06,"RO","ROU","Romania",20290,1322,14419,4549
2020-06-07,"RO","ROU","Romania",20479,1333,14638,4508
2020-06-08,"RO","ROU","Romania",20604,1339,14826,4439
2020-06-09,"RO","ROU","Romania",20749,1354,14910,4485
2020-06-10,"RO","ROU","Romania",20945,1360,15103,4482
2020-06-11,"RO","ROU","Romania",21182,1369,15283,4530
2020-06-12,"RO","ROU","Romania",21404,1380,15445,4579
2020-06-13,"RO","ROU","Romania",21679,1394,15635,4650
2020-06-14,"RO","ROU","Romania",21999,1410,15719,4870
2020-06-15,"RO","ROU","Romania",22165,1427,15817,4921
2020-06-16,"RO","ROU","Romania",22415,1437,16071,4907
2020-06-17,"RO","ROU","Romania",22760,1451,16117,5192
2020-06-18,"RO","ROU","Romania",23080,1473,16308,5299
2020-06-19,"RO","ROU","Romania",23400,1484,16555,5361
2020-06-20,"RO","ROU","Romania",23730,1500,16735,5495
2020-06-21,"RO","ROU","Romania",24045,1512,16911,5622
2020-06-22,"RO","ROU","Romania",24291,1523,17031,5737
2020-06-23,"RO","ROU","Romania",24505,1539,17187,5779
2020-06-24,"RO","ROU","Romania",24826,1555,17391,5880
2020-06-25,"RO","ROU","Romania",25286,1565,17906,5815
2020-06-26,"RO","ROU","Romania",25697,1579,18181,5937
2020-06-27,"RO","ROU","Romania",26022,1589,18530,5903
2020-06-28,"RO","ROU","Romania",26313,1612,18814,5887
2020-06-29,"RO","ROU","Romania",26582,1634,18912,6036
2020-06-30,"RO","ROU","Romania",26970,1651,19050,6269
2020-07-01,"RO","ROU","Romania",27296,1667,19314,6315
2020-07-02,"RO","ROU","Romania",27746,1687,19363,6696
2020-07-03,"RO","ROU","Romania",28166,1708,19545,6913
2020-07-04,"RO","ROU","Romania",28582,1731,19854,6997
2020-07-05,"RO","ROU","Romania",28973,1750,20026,7197
2020-07-06,"RO","ROU","Romania",29223,1768,20213,7242
2020-07-07,"RO","ROU","Romania",29620,1799,20534,7287
2020-07-08,"RO","ROU","Romania",30175,1817,20799,7559
2020-07-09,"RO","ROU","Romania",30789,1834,20969,7986
2020-07-10,"RO","ROU","Romania",31381,1847,21129,8405
2020-07-11,"RO","ROU","Romania",32079,1871,21414,8794
2020-07-12,"RO","ROU","Romania",32535,1884,21545,9106
2020-07-13,"RO","ROU","Romania",32948,1901,21692,9355
2020-07-14,"RO","ROU","Romania",33585,1931,21803,9851
2020-07-15,"RO","ROU","Romania",34226,1952,22049,10225
2020-07-16,"RO","ROU","Romania",35003,1971,22189,10843
2020-07-17,"RO","ROU","Romania",35802,1988,22312,11502
2020-07-18,"RO","ROU","Romania",36691,2009,22488,12194
2020-07-19,"RO","ROU","Romania",37458,2026,22617,12815
2020-07-20,"RO","ROU","Romania",38139,2038,22747,13354
2020-07-21,"RO","ROU","Romania",39133,2074,24454,12605
2020-07-22,"RO","ROU","Romania",40163,2101,24663,13399
2020-07-23,"RO","ROU","Romania",41275,2126,24862,14287
2020-07-24,"RO","ROU","Romania",42394,2150,25349,14895
2020-07-25,"RO","ROU","Romania",43678,2165,25373,16140
2020-07-26,"RO","ROU","Romania",44798,2187,25643,16968
2020-07-27,"RO","ROU","Romania",45902,2206,25794,17902
2020-07-28,"RO","ROU","Romania",47053,2239,26128,18686
2020-07-29,"RO","ROU","Romania",48235,2269,26446,19520
2020-07-30,"RO","ROU","Romania",49591,2304,26609,20678
