"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-01-27,"LK","LKA","Sri Lanka",1,NA,NA,NA
2020-01-28,"LK","LKA","Sri Lanka",1,NA,NA,NA
2020-01-29,"LK","LKA","Sri Lanka",1,NA,NA,NA
2020-01-30,"LK","LKA","Sri Lanka",1,NA,NA,NA
2020-01-31,"LK","LKA","Sri Lanka",1,NA,NA,NA
2020-02-01,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-02,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-03,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-04,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-05,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-06,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-07,"LK","LKA","Sri Lanka",1,0,0,NA
2020-02-08,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-09,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-10,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-11,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-12,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-13,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-14,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-15,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-16,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-17,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-18,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-19,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-20,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-21,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-22,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-23,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-24,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-25,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-26,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-27,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-28,"LK","LKA","Sri Lanka",1,0,1,NA
2020-02-29,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-01,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-02,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-03,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-04,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-05,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-06,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-07,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-08,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-09,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-10,"LK","LKA","Sri Lanka",1,0,1,NA
2020-03-11,"LK","LKA","Sri Lanka",2,0,1,NA
2020-03-12,"LK","LKA","Sri Lanka",2,0,1,NA
2020-03-13,"LK","LKA","Sri Lanka",6,0,1,NA
2020-03-14,"LK","LKA","Sri Lanka",10,0,1,NA
2020-03-15,"LK","LKA","Sri Lanka",18,0,1,NA
2020-03-16,"LK","LKA","Sri Lanka",28,0,1,NA
2020-03-17,"LK","LKA","Sri Lanka",44,0,1,NA
2020-03-18,"LK","LKA","Sri Lanka",51,0,1,NA
2020-03-19,"LK","LKA","Sri Lanka",60,0,3,NA
2020-03-20,"LK","LKA","Sri Lanka",73,0,3,NA
2020-03-21,"LK","LKA","Sri Lanka",77,0,1,NA
2020-03-22,"LK","LKA","Sri Lanka",82,0,3,79
2020-03-23,"LK","LKA","Sri Lanka",97,0,2,95
2020-03-24,"LK","LKA","Sri Lanka",102,0,2,100
2020-03-25,"LK","LKA","Sri Lanka",102,0,3,99
2020-03-26,"LK","LKA","Sri Lanka",106,0,7,99
2020-03-27,"LK","LKA","Sri Lanka",106,0,7,99
2020-03-28,"LK","LKA","Sri Lanka",113,1,9,103
2020-03-29,"LK","LKA","Sri Lanka",117,1,11,105
2020-03-30,"LK","LKA","Sri Lanka",122,2,15,105
2020-03-31,"LK","LKA","Sri Lanka",143,2,17,124
2020-04-01,"LK","LKA","Sri Lanka",146,3,21,122
2020-04-02,"LK","LKA","Sri Lanka",151,4,21,126
2020-04-03,"LK","LKA","Sri Lanka",159,4,24,131
2020-04-04,"LK","LKA","Sri Lanka",166,5,27,134
2020-04-05,"LK","LKA","Sri Lanka",176,5,33,138
2020-04-06,"LK","LKA","Sri Lanka",178,5,38,135
2020-04-07,"LK","LKA","Sri Lanka",185,6,42,137
2020-04-08,"LK","LKA","Sri Lanka",189,7,44,138
2020-04-09,"LK","LKA","Sri Lanka",190,7,49,134
2020-04-10,"LK","LKA","Sri Lanka",190,7,54,129
2020-04-11,"LK","LKA","Sri Lanka",198,7,54,137
2020-04-12,"LK","LKA","Sri Lanka",210,7,56,147
2020-04-13,"LK","LKA","Sri Lanka",217,7,56,154
2020-04-14,"LK","LKA","Sri Lanka",233,7,61,165
2020-04-15,"LK","LKA","Sri Lanka",238,7,63,168
2020-04-16,"LK","LKA","Sri Lanka",238,7,68,163
2020-04-17,"LK","LKA","Sri Lanka",244,7,77,160
2020-04-18,"LK","LKA","Sri Lanka",254,7,86,161
2020-04-19,"LK","LKA","Sri Lanka",271,7,96,168
2020-04-20,"LK","LKA","Sri Lanka",304,7,98,199
2020-04-21,"LK","LKA","Sri Lanka",310,7,102,201
2020-04-22,"LK","LKA","Sri Lanka",330,7,105,218
2020-04-23,"LK","LKA","Sri Lanka",368,7,107,254
2020-04-24,"LK","LKA","Sri Lanka",420,7,109,304
2020-04-25,"LK","LKA","Sri Lanka",460,7,118,335
2020-04-26,"LK","LKA","Sri Lanka",523,7,120,396
2020-04-27,"LK","LKA","Sri Lanka",588,7,126,455
2020-04-28,"LK","LKA","Sri Lanka",619,7,134,478
2020-04-29,"LK","LKA","Sri Lanka",649,7,136,506
