"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-11,"RE","REU","Reunion",1,0,0,NA
2020-03-12,"RE","REU","Reunion",1,0,0,NA
2020-03-13,"RE","REU","Reunion",5,0,0,NA
2020-03-14,"RE","REU","Reunion",6,0,0,NA
2020-03-15,"RE","REU","Reunion",7,0,0,NA
2020-03-16,"RE","REU","Reunion",9,0,0,NA
2020-03-17,"RE","REU","Reunion",9,0,0,NA
2020-03-18,"RE","REU","Reunion",12,0,0,NA
2020-03-19,"RE","REU","Reunion",14,0,0,NA
2020-03-20,"RE","REU","Reunion",28,0,0,NA
2020-03-21,"RE","REU","Reunion",45,0,0,NA
