"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-09,"AL","ALB","Albania",2,0,0,NA
2020-03-10,"AL","ALB","Albania",10,0,0,NA
2020-03-11,"AL","ALB","Albania",12,1,0,NA
2020-03-12,"AL","ALB","Albania",23,1,0,NA
2020-03-13,"AL","ALB","Albania",33,1,0,NA
2020-03-14,"AL","ALB","Albania",38,1,0,NA
2020-03-15,"AL","ALB","Albania",42,1,0,NA
2020-03-16,"AL","ALB","Albania",51,1,0,NA
2020-03-17,"AL","ALB","Albania",55,1,0,NA
2020-03-18,"AL","ALB","Albania",59,2,0,NA
2020-03-19,"AL","ALB","Albania",64,2,0,NA
2020-03-20,"AL","ALB","Albania",70,2,0,NA
2020-03-21,"AL","ALB","Albania",76,2,2,NA
2020-03-22,"AL","ALB","Albania",89,2,2,85
2020-03-23,"AL","ALB","Albania",104,4,2,98
2020-03-24,"AL","ALB","Albania",123,5,10,108
2020-03-25,"AL","ALB","Albania",146,5,17,124
2020-03-26,"AL","ALB","Albania",174,6,17,151
2020-03-27,"AL","ALB","Albania",186,8,31,147
2020-03-28,"AL","ALB","Albania",197,10,31,156
2020-03-29,"AL","ALB","Albania",212,10,33,169
2020-03-30,"AL","ALB","Albania",223,11,44,168
2020-03-31,"AL","ALB","Albania",243,15,52,176
2020-04-01,"AL","ALB","Albania",259,15,67,177
2020-04-02,"AL","ALB","Albania",277,16,76,185
2020-04-03,"AL","ALB","Albania",304,17,89,198
2020-04-04,"AL","ALB","Albania",333,20,99,214
2020-04-05,"AL","ALB","Albania",361,20,104,237
2020-04-06,"AL","ALB","Albania",377,21,116,240
2020-04-07,"AL","ALB","Albania",383,22,131,230
2020-04-08,"AL","ALB","Albania",400,22,154,224
2020-04-09,"AL","ALB","Albania",409,23,165,221
2020-04-10,"AL","ALB","Albania",416,23,182,211
2020-04-11,"AL","ALB","Albania",433,23,197,213
2020-04-12,"AL","ALB","Albania",446,23,217,206
2020-04-13,"AL","ALB","Albania",467,23,232,212
2020-04-14,"AL","ALB","Albania",475,24,248,203
2020-04-15,"AL","ALB","Albania",494,25,251,218
2020-04-16,"AL","ALB","Albania",518,26,277,215
2020-04-17,"AL","ALB","Albania",539,26,283,230
2020-04-18,"AL","ALB","Albania",548,26,302,220
2020-04-19,"AL","ALB","Albania",562,26,314,222
2020-04-20,"AL","ALB","Albania",584,26,327,231
2020-04-21,"AL","ALB","Albania",609,26,345,238
2020-04-22,"AL","ALB","Albania",634,27,356,251
2020-04-23,"AL","ALB","Albania",663,27,385,251
2020-04-24,"AL","ALB","Albania",678,27,394,257
2020-04-25,"AL","ALB","Albania",712,27,403,282
2020-04-26,"AL","ALB","Albania",726,28,410,288
2020-04-27,"AL","ALB","Albania",736,28,422,286
2020-04-28,"AL","ALB","Albania",750,30,431,289
2020-04-29,"AL","ALB","Albania",766,30,455,281
2020-04-30,"AL","ALB","Albania",773,31,470,272
2020-05-01,"AL","ALB","Albania",782,31,488,263
2020-05-02,"AL","ALB","Albania",789,31,519,239
2020-05-03,"AL","ALB","Albania",795,31,531,233
2020-05-04,"AL","ALB","Albania",803,31,543,229
2020-05-05,"AL","ALB","Albania",820,31,570,219
2020-05-06,"AL","ALB","Albania",832,31,595,206
2020-05-07,"AL","ALB","Albania",842,31,605,206
2020-05-08,"AL","ALB","Albania",850,31,620,199
2020-05-09,"AL","ALB","Albania",856,31,627,198
2020-05-10,"AL","ALB","Albania",868,31,650,187
2020-05-11,"AL","ALB","Albania",872,31,654,187
2020-05-12,"AL","ALB","Albania",876,31,682,163
2020-05-13,"AL","ALB","Albania",880,31,688,161
2020-05-14,"AL","ALB","Albania",898,31,694,173
2020-05-15,"AL","ALB","Albania",916,31,705,180
2020-05-16,"AL","ALB","Albania",933,31,714,188
2020-05-17,"AL","ALB","Albania",946,31,715,200
2020-05-18,"AL","ALB","Albania",948,31,727,190
2020-05-19,"AL","ALB","Albania",949,31,742,176
2020-05-20,"AL","ALB","Albania",964,31,758,175
2020-05-21,"AL","ALB","Albania",969,31,771,167
2020-05-22,"AL","ALB","Albania",981,31,777,173
2020-05-23,"AL","ALB","Albania",989,31,783,175
2020-05-24,"AL","ALB","Albania",998,32,789,177
2020-05-25,"AL","ALB","Albania",1004,32,795,177
2020-05-26,"AL","ALB","Albania",1029,33,803,193
2020-05-27,"AL","ALB","Albania",1050,33,812,205
2020-05-28,"AL","ALB","Albania",1076,33,823,220
2020-05-29,"AL","ALB","Albania",1099,33,851,215
2020-05-30,"AL","ALB","Albania",1122,33,857,232
2020-05-31,"AL","ALB","Albania",1137,33,872,232
2020-06-01,"AL","ALB","Albania",1143,33,877,233
2020-06-02,"AL","ALB","Albania",1164,33,891,240
2020-06-03,"AL","ALB","Albania",1184,33,898,253
2020-06-04,"AL","ALB","Albania",1197,33,898,266
2020-06-05,"AL","ALB","Albania",1212,33,910,269
2020-06-06,"AL","ALB","Albania",1232,34,925,273
2020-06-07,"AL","ALB","Albania",1246,34,938,274
2020-06-08,"AL","ALB","Albania",1263,34,945,284
2020-06-09,"AL","ALB","Albania",1299,34,960,305
2020-06-10,"AL","ALB","Albania",1341,34,980,327
2020-06-11,"AL","ALB","Albania",1385,35,1001,349
2020-06-12,"AL","ALB","Albania",1416,36,1034,346
2020-06-13,"AL","ALB","Albania",1464,36,1039,389
2020-06-14,"AL","ALB","Albania",1521,36,1044,441
2020-06-15,"AL","ALB","Albania",1590,36,1055,499
2020-06-16,"AL","ALB","Albania",1672,37,1064,571
2020-06-17,"AL","ALB","Albania",1722,38,1077,607
2020-06-18,"AL","ALB","Albania",1788,39,1086,663
2020-06-19,"AL","ALB","Albania",1838,42,1114,682
2020-06-20,"AL","ALB","Albania",1891,43,1126,722
2020-06-21,"AL","ALB","Albania",1962,44,1134,784
2020-06-22,"AL","ALB","Albania",1995,44,1159,792
2020-06-23,"AL","ALB","Albania",2047,45,1195,807
2020-06-24,"AL","ALB","Albania",2114,47,1217,850
2020-06-25,"AL","ALB","Albania",2192,49,1250,893
2020-06-26,"AL","ALB","Albania",2269,51,1298,920
2020-06-27,"AL","ALB","Albania",2330,53,1346,931
2020-06-28,"AL","ALB","Albania",2402,55,1384,963
2020-06-29,"AL","ALB","Albania",2466,58,1438,970
2020-06-30,"AL","ALB","Albania",2535,62,1459,1014
2020-07-01,"AL","ALB","Albania",2580,65,1516,999
2020-07-02,"AL","ALB","Albania",2662,69,1559,1034
2020-07-03,"AL","ALB","Albania",2752,72,1592,1088
2020-07-04,"AL","ALB","Albania",2819,74,1637,1108
2020-07-05,"AL","ALB","Albania",2893,76,1657,1160
2020-07-06,"AL","ALB","Albania",2964,79,1702,1183
2020-07-07,"AL","ALB","Albania",3038,81,1744,1213
2020-07-08,"AL","ALB","Albania",3106,83,1791,1232
2020-07-09,"AL","ALB","Albania",3188,83,1832,1273
2020-07-10,"AL","ALB","Albania",3278,85,1875,1318
2020-07-11,"AL","ALB","Albania",3371,89,1881,1401
2020-07-12,"AL","ALB","Albania",3454,93,1946,1415
2020-07-13,"AL","ALB","Albania",3571,95,2014,1462
2020-07-14,"AL","ALB","Albania",3667,97,2062,1508
2020-07-15,"AL","ALB","Albania",3752,101,2091,1560
2020-07-16,"AL","ALB","Albania",3851,104,2137,1610
2020-07-17,"AL","ALB","Albania",3906,107,2214,1585
2020-07-18,"AL","ALB","Albania",4008,111,2264,1633
2020-07-19,"AL","ALB","Albania",4090,112,2311,1667
2020-07-20,"AL","ALB","Albania",4171,113,2352,1706
2020-07-21,"AL","ALB","Albania",4290,117,2397,1776
2020-07-22,"AL","ALB","Albania",4358,120,2463,1775
2020-07-23,"AL","ALB","Albania",4466,123,2523,1820
2020-07-24,"AL","ALB","Albania",4570,128,2608,1834
2020-07-25,"AL","ALB","Albania",4637,134,2637,1866
2020-07-26,"AL","ALB","Albania",4763,138,2682,1943
2020-07-27,"AL","ALB","Albania",4880,144,2745,1991
2020-07-28,"AL","ALB","Albania",4997,148,2789,2060
2020-07-29,"AL","ALB","Albania",5105,150,2830,2125
2020-07-30,"AL","ALB","Albania",5197,154,2883,2160
2020-07-31,"AL","ALB","Albania",5276,157,2952,2167
2020-08-01,"AL","ALB","Albania",5396,161,2961,2274
2020-08-02,"AL","ALB","Albania",5519,166,3018,2335
2020-08-03,"AL","ALB","Albania",5620,172,3031,2417
2020-08-04,"AL","ALB","Albania",5750,176,3031,2543
2020-08-05,"AL","ALB","Albania",5889,182,3123,2584
2020-08-06,"AL","ALB","Albania",6016,188,3155,2673
2020-08-07,"AL","ALB","Albania",6151,189,3227,2735
2020-08-08,"AL","ALB","Albania",6275,193,3268,2814
2020-08-09,"AL","ALB","Albania",6411,199,3342,2870
2020-08-10,"AL","ALB","Albania",6536,200,3379,2957
2020-08-11,"AL","ALB","Albania",6676,205,3480,2991
2020-08-12,"AL","ALB","Albania",6817,208,3552,3057
2020-08-13,"AL","ALB","Albania",6971,213,3616,3142
2020-08-14,"AL","ALB","Albania",7117,219,3695,3203
2020-08-15,"AL","ALB","Albania",7260,225,3746,3289
2020-08-16,"AL","ALB","Albania",7380,228,3794,3358
2020-08-17,"AL","ALB","Albania",7499,230,3816,3453
2020-08-18,"AL","ALB","Albania",7654,232,3871,3551
2020-08-19,"AL","ALB","Albania",7812,234,3928,3650
2020-08-20,"AL","ALB","Albania",7967,238,3986,3743
2020-08-21,"AL","ALB","Albania",8119,240,4096,3783
2020-08-22,"AL","ALB","Albania",8275,245,4184,3846
2020-08-23,"AL","ALB","Albania",8427,250,4332,3845
2020-08-24,"AL","ALB","Albania",8605,254,4413,3938
2020-08-25,"AL","ALB","Albania",8759,259,4530,3970
2020-08-26,"AL","ALB","Albania",8927,263,4633,4031
2020-08-27,"AL","ALB","Albania",9083,266,4791,4026
2020-08-28,"AL","ALB","Albania",9195,271,4923,4001
2020-08-29,"AL","ALB","Albania",9279,275,5020,3984
2020-08-30,"AL","ALB","Albania",9380,280,5139,3961
2020-08-31,"AL","ALB","Albania",9513,284,5214,4015
2020-09-01,"AL","ALB","Albania",9606,290,5441,3875
2020-09-02,"AL","ALB","Albania",9728,296,5582,3850
2020-09-03,"AL","ALB","Albania",9844,301,5732,3811
2020-09-04,"AL","ALB","Albania",9967,306,5882,3779
2020-09-05,"AL","ALB","Albania",10102,312,5976,3814
2020-09-06,"AL","ALB","Albania",10255,316,6106,3833
2020-09-07,"AL","ALB","Albania",10406,319,6186,3901
2020-09-08,"AL","ALB","Albania",10553,321,6239,3993
2020-09-09,"AL","ALB","Albania",10704,322,6284,4098
2020-09-10,"AL","ALB","Albania",10860,324,6346,4190
2020-09-11,"AL","ALB","Albania",11021,327,6443,4251
