"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-01-29,"AE","ARE","United Arab Emirates",4,NA,NA,NA
2020-01-30,"AE","ARE","United Arab Emirates",4,NA,NA,NA
2020-01-31,"AE","ARE","United Arab Emirates",4,NA,NA,NA
2020-02-01,"AE","ARE","United Arab Emirates",4,0,0,NA
2020-02-02,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-03,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-04,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-05,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-06,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-07,"AE","ARE","United Arab Emirates",5,0,0,NA
2020-02-08,"AE","ARE","United Arab Emirates",7,0,0,NA
2020-02-09,"AE","ARE","United Arab Emirates",7,0,0,NA
2020-02-10,"AE","ARE","United Arab Emirates",8,0,0,NA
2020-02-11,"AE","ARE","United Arab Emirates",8,0,0,NA
2020-02-12,"AE","ARE","United Arab Emirates",8,0,1,NA
2020-02-13,"AE","ARE","United Arab Emirates",8,0,1,NA
2020-02-14,"AE","ARE","United Arab Emirates",8,0,1,NA
2020-02-15,"AE","ARE","United Arab Emirates",8,0,3,NA
2020-02-16,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-17,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-18,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-19,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-20,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-21,"AE","ARE","United Arab Emirates",9,0,4,NA
2020-02-22,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-23,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-24,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-25,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-26,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-27,"AE","ARE","United Arab Emirates",13,0,4,NA
2020-02-28,"AE","ARE","United Arab Emirates",19,0,5,NA
2020-02-29,"AE","ARE","United Arab Emirates",21,0,5,NA
2020-03-01,"AE","ARE","United Arab Emirates",21,0,5,NA
2020-03-02,"AE","ARE","United Arab Emirates",21,0,5,NA
2020-03-03,"AE","ARE","United Arab Emirates",27,0,5,NA
2020-03-04,"AE","ARE","United Arab Emirates",27,0,5,NA
2020-03-05,"AE","ARE","United Arab Emirates",29,0,5,NA
2020-03-06,"AE","ARE","United Arab Emirates",29,0,5,NA
2020-03-07,"AE","ARE","United Arab Emirates",45,0,7,NA
2020-03-08,"AE","ARE","United Arab Emirates",45,0,7,NA
2020-03-09,"AE","ARE","United Arab Emirates",45,0,7,NA
2020-03-10,"AE","ARE","United Arab Emirates",74,0,12,NA
2020-03-11,"AE","ARE","United Arab Emirates",74,0,17,NA
2020-03-12,"AE","ARE","United Arab Emirates",85,0,17,NA
2020-03-13,"AE","ARE","United Arab Emirates",85,0,17,NA
2020-03-14,"AE","ARE","United Arab Emirates",85,0,17,NA
2020-03-15,"AE","ARE","United Arab Emirates",98,0,23,NA
2020-03-16,"AE","ARE","United Arab Emirates",98,0,23,NA
2020-03-17,"AE","ARE","United Arab Emirates",98,0,23,NA
2020-03-18,"AE","ARE","United Arab Emirates",113,0,26,NA
2020-03-19,"AE","ARE","United Arab Emirates",140,0,31,NA
2020-03-20,"AE","ARE","United Arab Emirates",140,2,31,NA
2020-03-21,"AE","ARE","United Arab Emirates",153,2,38,NA
2020-03-22,"AE","ARE","United Arab Emirates",153,2,38,113
2020-03-23,"AE","ARE","United Arab Emirates",198,2,41,155
2020-03-24,"AE","ARE","United Arab Emirates",248,2,45,201
2020-03-25,"AE","ARE","United Arab Emirates",333,2,52,279
2020-03-26,"AE","ARE","United Arab Emirates",333,2,52,279
2020-03-27,"AE","ARE","United Arab Emirates",405,2,52,351
2020-03-28,"AE","ARE","United Arab Emirates",468,2,52,414
2020-03-29,"AE","ARE","United Arab Emirates",570,3,58,509
2020-03-30,"AE","ARE","United Arab Emirates",611,5,61,545
2020-03-31,"AE","ARE","United Arab Emirates",664,6,61,597
2020-04-01,"AE","ARE","United Arab Emirates",814,8,61,745
2020-04-02,"AE","ARE","United Arab Emirates",1024,8,96,920
2020-04-03,"AE","ARE","United Arab Emirates",1264,9,108,1147
2020-04-04,"AE","ARE","United Arab Emirates",1505,10,125,1370
2020-04-05,"AE","ARE","United Arab Emirates",1799,10,144,1645
2020-04-06,"AE","ARE","United Arab Emirates",2076,11,167,1898
2020-04-07,"AE","ARE","United Arab Emirates",2359,12,186,2161
2020-04-08,"AE","ARE","United Arab Emirates",2659,12,239,2408
2020-04-09,"AE","ARE","United Arab Emirates",2990,14,268,2708
2020-04-10,"AE","ARE","United Arab Emirates",3360,16,418,2926
2020-04-11,"AE","ARE","United Arab Emirates",3736,20,588,3128
2020-04-12,"AE","ARE","United Arab Emirates",4123,22,680,3421
2020-04-13,"AE","ARE","United Arab Emirates",4521,25,852,3644
2020-04-14,"AE","ARE","United Arab Emirates",4933,28,933,3972
2020-04-15,"AE","ARE","United Arab Emirates",5365,33,1034,4298
2020-04-16,"AE","ARE","United Arab Emirates",5825,35,1095,4695
2020-04-17,"AE","ARE","United Arab Emirates",6302,37,1188,5077
2020-04-18,"AE","ARE","United Arab Emirates",6302,37,1188,5077
2020-04-19,"AE","ARE","United Arab Emirates",6781,41,1286,5454
2020-04-20,"AE","ARE","United Arab Emirates",7265,43,1360,5862
2020-04-21,"AE","ARE","United Arab Emirates",7755,46,1443,6266
2020-04-22,"AE","ARE","United Arab Emirates",8238,52,1546,6640
2020-04-23,"AE","ARE","United Arab Emirates",8756,56,1637,7063
2020-04-24,"AE","ARE","United Arab Emirates",9281,64,1760,7457
2020-04-25,"AE","ARE","United Arab Emirates",9813,71,1887,7855
2020-04-26,"AE","ARE","United Arab Emirates",10349,76,1978,8295
2020-04-27,"AE","ARE","United Arab Emirates",10839,82,2090,8667
2020-04-28,"AE","ARE","United Arab Emirates",11380,89,2181,9110
2020-04-29,"AE","ARE","United Arab Emirates",11929,98,2329,9502
2020-04-30,"AE","ARE","United Arab Emirates",12481,105,2429,9947
2020-05-01,"AE","ARE","United Arab Emirates",13038,111,2543,10384
2020-05-02,"AE","ARE","United Arab Emirates",13599,119,2664,10816
2020-05-03,"AE","ARE","United Arab Emirates",14163,126,2763,11274
2020-05-04,"AE","ARE","United Arab Emirates",14730,137,2966,11627
2020-05-05,"AE","ARE","United Arab Emirates",15192,146,3153,11893
2020-05-06,"AE","ARE","United Arab Emirates",15738,157,3359,12222
2020-05-07,"AE","ARE","United Arab Emirates",16240,165,3572,12503
2020-05-08,"AE","ARE","United Arab Emirates",16793,174,3837,12782
2020-05-09,"AE","ARE","United Arab Emirates",17417,185,4295,12937
2020-05-10,"AE","ARE","United Arab Emirates",18198,198,4804,13196
2020-05-11,"AE","ARE","United Arab Emirates",18878,201,5381,13296
2020-05-12,"AE","ARE","United Arab Emirates",19661,203,6012,13446
2020-05-13,"AE","ARE","United Arab Emirates",20386,206,6523,13657
2020-05-14,"AE","ARE","United Arab Emirates",21084,208,6930,13946
2020-05-15,"AE","ARE","United Arab Emirates",21831,210,7328,14293
2020-05-16,"AE","ARE","United Arab Emirates",22627,214,7931,14482
