"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-15,"XK","XXK","Kosovo",2,0,0,NA
2020-03-16,"XK","XXK","Kosovo",2,0,0,NA
2020-03-17,"XK","XXK","Kosovo",2,0,0,NA
2020-03-18,"XK","XXK","Kosovo",2,0,0,NA
2020-03-19,"XK","XXK","Kosovo",2,0,0,NA
2020-03-20,"XK","XXK","Kosovo",2,0,0,NA
2020-03-21,"XK","XXK","Kosovo",2,0,0,NA
2020-03-26,"XK","XXK","Kosovo",71,1,0,70
2020-03-27,"XK","XXK","Kosovo",86,1,1,84
2020-03-28,"XK","XXK","Kosovo",91,1,1,89
2020-03-29,"XK","XXK","Kosovo",94,1,1,92
2020-03-30,"XK","XXK","Kosovo",94,1,1,92
2020-03-31,"XK","XXK","Kosovo",112,1,6,105
2020-04-01,"XK","XXK","Kosovo",125,1,10,114
2020-04-02,"XK","XXK","Kosovo",125,1,10,114
2020-04-03,"XK","XXK","Kosovo",126,1,10,115
2020-04-04,"XK","XXK","Kosovo",135,1,16,118
2020-04-05,"XK","XXK","Kosovo",145,1,23,121
2020-04-06,"XK","XXK","Kosovo",145,1,23,121
2020-04-07,"XK","XXK","Kosovo",170,4,24,142
2020-04-08,"XK","XXK","Kosovo",184,5,30,149
2020-04-09,"XK","XXK","Kosovo",184,5,30,149
2020-04-10,"XK","XXK","Kosovo",250,7,52,191
2020-04-11,"XK","XXK","Kosovo",283,7,58,218
2020-04-12,"XK","XXK","Kosovo",283,7,58,218
2020-04-13,"XK","XXK","Kosovo",283,7,58,218
2020-04-14,"XK","XXK","Kosovo",387,8,66,313
2020-04-15,"XK","XXK","Kosovo",387,8,66,313
2020-04-16,"XK","XXK","Kosovo",449,11,79,359
2020-04-17,"XK","XXK","Kosovo",480,12,84,384
2020-04-18,"XK","XXK","Kosovo",510,12,93,405
2020-04-19,"XK","XXK","Kosovo",510,12,93,405
2020-04-20,"XK","XXK","Kosovo",510,12,93,405
2020-04-21,"XK","XXK","Kosovo",510,12,93,405
2020-04-22,"XK","XXK","Kosovo",510,12,93,405
