"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-16,"LR","LBR","Liberia",1,0,0,NA
2020-03-17,"LR","LBR","Liberia",1,0,0,NA
2020-03-18,"LR","LBR","Liberia",2,0,0,NA
2020-03-19,"LR","LBR","Liberia",2,0,0,NA
2020-03-20,"LR","LBR","Liberia",2,0,0,NA
2020-03-21,"LR","LBR","Liberia",3,0,0,NA
2020-03-22,"LR","LBR","Liberia",3,0,0,3
2020-03-23,"LR","LBR","Liberia",3,0,0,3
2020-03-24,"LR","LBR","Liberia",3,0,0,3
2020-03-25,"LR","LBR","Liberia",3,0,0,3
2020-03-26,"LR","LBR","Liberia",3,0,0,3
2020-03-27,"LR","LBR","Liberia",3,0,0,3
2020-03-28,"LR","LBR","Liberia",3,0,0,3
2020-03-29,"LR","LBR","Liberia",3,0,0,3
2020-03-30,"LR","LBR","Liberia",3,0,0,3
2020-03-31,"LR","LBR","Liberia",3,0,0,3
2020-04-01,"LR","LBR","Liberia",6,0,0,6
2020-04-02,"LR","LBR","Liberia",6,0,0,6
2020-04-03,"LR","LBR","Liberia",7,0,0,7
2020-04-04,"LR","LBR","Liberia",10,1,3,6
2020-04-05,"LR","LBR","Liberia",13,3,3,7
2020-04-06,"LR","LBR","Liberia",14,3,3,8
2020-04-07,"LR","LBR","Liberia",14,3,3,8
2020-04-08,"LR","LBR","Liberia",31,4,3,24
2020-04-09,"LR","LBR","Liberia",31,4,3,24
2020-04-10,"LR","LBR","Liberia",37,5,3,29
2020-04-11,"LR","LBR","Liberia",48,5,3,40
2020-04-12,"LR","LBR","Liberia",50,5,3,42
2020-04-13,"LR","LBR","Liberia",59,6,4,49
2020-04-14,"LR","LBR","Liberia",59,6,4,49
2020-04-15,"LR","LBR","Liberia",59,6,4,49
2020-04-16,"LR","LBR","Liberia",59,6,4,49
2020-04-17,"LR","LBR","Liberia",76,7,7,62
2020-04-18,"LR","LBR","Liberia",76,7,7,62
2020-04-19,"LR","LBR","Liberia",91,8,7,76
2020-04-20,"LR","LBR","Liberia",99,8,7,84
2020-04-21,"LR","LBR","Liberia",101,8,7,86
2020-04-22,"LR","LBR","Liberia",101,8,20,73
2020-04-23,"LR","LBR","Liberia",101,8,20,73
2020-04-24,"LR","LBR","Liberia",117,8,25,84
2020-04-25,"LR","LBR","Liberia",120,11,25,84
